elapsed_s,timestamp,motor,commanded,position,error,temp_c,current,load
0.002,2026-08-05T21:23:45.933894+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.002,2026-08-05T21:23:45.933894+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.002,2026-08-05T21:23:45.933894+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.002,2026-08-05T21:23:45.933894+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.002,2026-08-05T21:23:45.933894+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
0.002,2026-08-05T21:23:45.933894+00:00,left_gripper,2014,2014,0,37,0,0
0.002,2026-08-05T21:23:45.933894+00:00,right_shoulder_pan,1975,1965,-10,36,1,1056
0.002,2026-08-05T21:23:45.933894+00:00,right_shoulder_lift,2049,2111,62,36,14,138
0.002,2026-08-05T21:23:45.933894+00:00,right_elbow_flex,2247,2133,-114,38,4,86
0.002,2026-08-05T21:23:45.933894+00:00,right_wrist_flex,1976,1986,10,34,1,34
0.002,2026-08-05T21:23:45.933894+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.002,2026-08-05T21:23:45.933894+00:00,right_gripper,2414,2425,11,37,1,36
0.052,2026-08-05T21:23:45.982717+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.052,2026-08-05T21:23:45.982717+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.052,2026-08-05T21:23:45.982717+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.052,2026-08-05T21:23:45.982717+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.052,2026-08-05T21:23:45.982717+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
0.052,2026-08-05T21:23:45.982717+00:00,left_gripper,2014,2014,0,36,0,0
0.052,2026-08-05T21:23:45.982717+00:00,right_shoulder_pan,1996,1965,-31,36,1,1058
0.052,2026-08-05T21:23:45.982717+00:00,right_shoulder_lift,2049,2111,62,36,12,138
0.052,2026-08-05T21:23:45.982717+00:00,right_elbow_flex,2246,2133,-113,38,2,58
0.052,2026-08-05T21:23:45.982717+00:00,right_wrist_flex,1976,1986,10,34,0,34
0.052,2026-08-05T21:23:45.982717+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.052,2026-08-05T21:23:45.982717+00:00,right_gripper,2414,2425,11,37,1,36
0.102,2026-08-05T21:23:46.032649+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.102,2026-08-05T21:23:46.032649+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.102,2026-08-05T21:23:46.032649+00:00,left_elbow_flex,1629,1643,14,36,2,68
0.102,2026-08-05T21:23:46.032649+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.102,2026-08-05T21:23:46.032649+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
0.102,2026-08-05T21:23:46.032649+00:00,left_gripper,2014,2014,0,36,0,0
0.102,2026-08-05T21:23:46.032649+00:00,right_shoulder_pan,2016,1965,-51,37,1,1088
0.102,2026-08-05T21:23:46.032649+00:00,right_shoulder_lift,2049,2111,62,36,11,138
0.102,2026-08-05T21:23:46.032649+00:00,right_elbow_flex,2244,2136,-108,38,1,20
0.102,2026-08-05T21:23:46.032649+00:00,right_wrist_flex,1976,1986,10,34,1,34
0.102,2026-08-05T21:23:46.032649+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.102,2026-08-05T21:23:46.032649+00:00,right_gripper,2414,2425,11,37,1,36
0.152,2026-08-05T21:23:46.082755+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.152,2026-08-05T21:23:46.082755+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.152,2026-08-05T21:23:46.082755+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.152,2026-08-05T21:23:46.082755+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.152,2026-08-05T21:23:46.082755+00:00,left_wrist_roll,1989,1987,-2,33,1,1044
0.152,2026-08-05T21:23:46.082755+00:00,left_gripper,2014,2014,0,36,0,0
0.152,2026-08-05T21:23:46.082755+00:00,right_shoulder_pan,2037,1969,-68,36,3,1128
0.152,2026-08-05T21:23:46.082755+00:00,right_shoulder_lift,2049,2111,62,36,15,136
0.152,2026-08-05T21:23:46.082755+00:00,right_elbow_flex,2239,2150,-89,38,0,1064
0.152,2026-08-05T21:23:46.082755+00:00,right_wrist_flex,1976,1985,9,34,1,28
0.152,2026-08-05T21:23:46.082755+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.152,2026-08-05T21:23:46.082755+00:00,right_gripper,2414,2425,11,37,1,36
0.202,2026-08-05T21:23:46.133646+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.202,2026-08-05T21:23:46.133646+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.202,2026-08-05T21:23:46.133646+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.202,2026-08-05T21:23:46.133646+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.202,2026-08-05T21:23:46.133646+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
0.202,2026-08-05T21:23:46.133646+00:00,left_gripper,2014,2014,0,36,0,0
0.202,2026-08-05T21:23:46.133646+00:00,right_shoulder_pan,2056,1977,-79,36,5,1144
0.202,2026-08-05T21:23:46.133646+00:00,right_shoulder_lift,2049,2110,61,36,10,136
0.202,2026-08-05T21:23:46.133646+00:00,right_elbow_flex,2234,2173,-61,38,0,1082
0.202,2026-08-05T21:23:46.133646+00:00,right_wrist_flex,1976,1985,9,34,0,32
0.202,2026-08-05T21:23:46.133646+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.202,2026-08-05T21:23:46.133646+00:00,right_gripper,2414,2425,11,37,1,36
0.252,2026-08-05T21:23:46.184111+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.252,2026-08-05T21:23:46.184111+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.252,2026-08-05T21:23:46.184111+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.252,2026-08-05T21:23:46.184111+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.252,2026-08-05T21:23:46.184111+00:00,left_wrist_roll,1989,1987,-2,33,1,1044
0.252,2026-08-05T21:23:46.184111+00:00,left_gripper,2014,2014,0,36,0,0
0.252,2026-08-05T21:23:46.184111+00:00,right_shoulder_pan,2075,1988,-87,36,5,1166
0.252,2026-08-05T21:23:46.184111+00:00,right_shoulder_lift,2049,2110,61,36,16,136
0.252,2026-08-05T21:23:46.184111+00:00,right_elbow_flex,2227,2200,-27,38,0,1048
0.252,2026-08-05T21:23:46.184111+00:00,right_wrist_flex,1976,1985,9,34,0,32
0.252,2026-08-05T21:23:46.184111+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.252,2026-08-05T21:23:46.184111+00:00,right_gripper,2414,2425,11,37,1,36
0.302,2026-08-05T21:23:46.233069+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.302,2026-08-05T21:23:46.233069+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.302,2026-08-05T21:23:46.233069+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.302,2026-08-05T21:23:46.233069+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.302,2026-08-05T21:23:46.233069+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
0.302,2026-08-05T21:23:46.233069+00:00,left_gripper,2014,2014,0,36,0,0
0.302,2026-08-05T21:23:46.233069+00:00,right_shoulder_pan,2092,2002,-90,54,4,1164
0.302,2026-08-05T21:23:46.233069+00:00,right_shoulder_lift,2049,2112,63,36,11,144
0.302,2026-08-05T21:23:46.233069+00:00,right_elbow_flex,2218,2227,9,38,1,20
0.302,2026-08-05T21:23:46.233069+00:00,right_wrist_flex,1976,1986,10,34,1,38
0.302,2026-08-05T21:23:46.233069+00:00,right_wrist_roll,2114,2110,-4,33,1,1046
0.302,2026-08-05T21:23:46.233069+00:00,right_gripper,2414,2425,11,37,1,36
0.352,2026-08-05T21:23:46.283151+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.352,2026-08-05T21:23:46.283151+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.352,2026-08-05T21:23:46.283151+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.352,2026-08-05T21:23:46.283151+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.352,2026-08-05T21:23:46.283151+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
0.352,2026-08-05T21:23:46.283151+00:00,left_gripper,2014,2014,0,36,0,0
0.352,2026-08-05T21:23:46.283151+00:00,right_shoulder_pan,2109,2020,-89,36,3,1158
0.352,2026-08-05T21:23:46.283151+00:00,right_shoulder_lift,2049,2119,70,36,21,168
0.352,2026-08-05T21:23:46.283151+00:00,right_elbow_flex,2208,2245,37,39,2,54
0.352,2026-08-05T21:23:46.283151+00:00,right_wrist_flex,1976,1986,10,34,1,34
0.352,2026-08-05T21:23:46.283151+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.352,2026-08-05T21:23:46.283151+00:00,right_gripper,2414,2425,11,37,1,36
0.402,2026-08-05T21:23:46.337208+00:00,left_shoulder_pan,1857,1851,-6,36,0,1060
0.402,2026-08-05T21:23:46.337208+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.402,2026-08-05T21:23:46.337208+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.402,2026-08-05T21:23:46.337208+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.402,2026-08-05T21:23:46.337208+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
0.402,2026-08-05T21:23:46.337208+00:00,left_gripper,2014,2014,0,36,0,0
0.402,2026-08-05T21:23:46.337208+00:00,right_shoulder_pan,2123,2042,-81,36,2,1140
0.402,2026-08-05T21:23:46.337208+00:00,right_shoulder_lift,2049,2123,74,36,14,166
0.402,2026-08-05T21:23:46.337208+00:00,right_elbow_flex,2197,2256,59,38,5,94
0.402,2026-08-05T21:23:46.337208+00:00,right_wrist_flex,1976,1986,10,34,0,34
0.402,2026-08-05T21:23:46.337208+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.402,2026-08-05T21:23:46.337208+00:00,right_gripper,2414,2425,11,37,1,36
0.453,2026-08-05T21:23:46.384639+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.453,2026-08-05T21:23:46.384639+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.453,2026-08-05T21:23:46.384639+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.453,2026-08-05T21:23:46.384639+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.453,2026-08-05T21:23:46.384639+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
0.453,2026-08-05T21:23:46.384639+00:00,left_gripper,2014,2014,0,36,0,0
0.453,2026-08-05T21:23:46.384639+00:00,right_shoulder_pan,2136,2062,-74,36,1,1132
0.453,2026-08-05T21:23:46.384639+00:00,right_shoulder_lift,2049,2123,74,36,12,162
0.453,2026-08-05T21:23:46.384639+00:00,right_elbow_flex,2185,2258,73,38,10,138
0.453,2026-08-05T21:23:46.384639+00:00,right_wrist_flex,1976,1986,10,34,1,34
0.453,2026-08-05T21:23:46.384639+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.453,2026-08-05T21:23:46.384639+00:00,right_gripper,2414,2425,11,37,1,36
0.503,2026-08-05T21:23:46.434459+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.503,2026-08-05T21:23:46.434459+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.503,2026-08-05T21:23:46.434459+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.503,2026-08-05T21:23:46.434459+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.503,2026-08-05T21:23:46.434459+00:00,left_wrist_roll,1989,1987,-2,33,1,1044
0.503,2026-08-05T21:23:46.434459+00:00,left_gripper,2014,2014,0,36,0,0
0.503,2026-08-05T21:23:46.434459+00:00,right_shoulder_pan,2148,2083,-65,36,1,1118
0.503,2026-08-05T21:23:46.434459+00:00,right_shoulder_lift,2049,2122,73,36,14,156
0.503,2026-08-05T21:23:46.434459+00:00,right_elbow_flex,2171,2257,86,38,18,168
0.503,2026-08-05T21:23:46.434459+00:00,right_wrist_flex,1976,1986,10,34,1,34
0.503,2026-08-05T21:23:46.434459+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.503,2026-08-05T21:23:46.434459+00:00,right_gripper,2414,2425,11,37,2,36
0.553,2026-08-05T21:23:46.483435+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.553,2026-08-05T21:23:46.483435+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.553,2026-08-05T21:23:46.483435+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.553,2026-08-05T21:23:46.483435+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.553,2026-08-05T21:23:46.483435+00:00,left_wrist_roll,1989,1987,-2,33,1,1044
0.553,2026-08-05T21:23:46.483435+00:00,left_gripper,2014,2014,0,36,0,0
0.553,2026-08-05T21:23:46.483435+00:00,right_shoulder_pan,2157,2101,-56,36,1,1114
0.553,2026-08-05T21:23:46.483435+00:00,right_shoulder_lift,2049,2121,72,36,10,158
0.553,2026-08-05T21:23:46.483435+00:00,right_elbow_flex,2157,2256,99,38,19,194
0.553,2026-08-05T21:23:46.483435+00:00,right_wrist_flex,1976,1986,10,34,0,34
0.553,2026-08-05T21:23:46.483435+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.553,2026-08-05T21:23:46.483435+00:00,right_gripper,2414,2425,11,37,1,36
0.603,2026-08-05T21:23:46.533458+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.603,2026-08-05T21:23:46.533458+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.603,2026-08-05T21:23:46.533458+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.603,2026-08-05T21:23:46.533458+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.603,2026-08-05T21:23:46.533458+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
0.603,2026-08-05T21:23:46.533458+00:00,left_gripper,2014,2014,0,36,0,0
0.603,2026-08-05T21:23:46.533458+00:00,right_shoulder_pan,2165,2116,-49,36,1,1106
0.603,2026-08-05T21:23:46.533458+00:00,right_shoulder_lift,2049,2120,71,36,16,156
0.603,2026-08-05T21:23:46.533458+00:00,right_elbow_flex,2143,2256,113,38,24,226
0.603,2026-08-05T21:23:46.533458+00:00,right_wrist_flex,1976,1986,10,34,0,34
0.603,2026-08-05T21:23:46.533458+00:00,right_wrist_roll,2114,2110,-4,33,1,1046
0.603,2026-08-05T21:23:46.533458+00:00,right_gripper,2414,2425,11,37,2,36
0.653,2026-08-05T21:23:46.583541+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.653,2026-08-05T21:23:46.583541+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.653,2026-08-05T21:23:46.583541+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.653,2026-08-05T21:23:46.583541+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.653,2026-08-05T21:23:46.583541+00:00,left_wrist_roll,1989,1987,-2,33,1,1044
0.653,2026-08-05T21:23:46.583541+00:00,left_gripper,2014,2014,0,36,0,0
0.653,2026-08-05T21:23:46.583541+00:00,right_shoulder_pan,2170,2130,-40,36,1,1100
0.653,2026-08-05T21:23:46.583541+00:00,right_shoulder_lift,2049,2121,72,36,11,158
0.653,2026-08-05T21:23:46.583541+00:00,right_elbow_flex,2127,2256,129,38,40,250
0.653,2026-08-05T21:23:46.583541+00:00,right_wrist_flex,1976,1986,10,34,1,34
0.653,2026-08-05T21:23:46.583541+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.653,2026-08-05T21:23:46.583541+00:00,right_gripper,2414,2425,11,37,1,36
0.703,2026-08-05T21:23:46.635603+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.703,2026-08-05T21:23:46.635603+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.703,2026-08-05T21:23:46.635603+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.703,2026-08-05T21:23:46.635603+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.703,2026-08-05T21:23:46.635603+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
0.703,2026-08-05T21:23:46.635603+00:00,left_gripper,2014,2014,0,36,0,0
0.703,2026-08-05T21:23:46.635603+00:00,right_shoulder_pan,2173,2142,-31,36,0,1080
0.703,2026-08-05T21:23:46.635603+00:00,right_shoulder_lift,2049,2122,73,36,14,160
0.703,2026-08-05T21:23:46.635603+00:00,right_elbow_flex,2112,2257,145,38,45,292
0.703,2026-08-05T21:23:46.635603+00:00,right_wrist_flex,1976,1986,10,34,0,34
0.703,2026-08-05T21:23:46.635603+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.703,2026-08-05T21:23:46.635603+00:00,right_gripper,2414,2425,11,37,2,36
0.753,2026-08-05T21:23:46.684294+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.753,2026-08-05T21:23:46.684294+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.753,2026-08-05T21:23:46.684294+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.753,2026-08-05T21:23:46.684294+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.753,2026-08-05T21:23:46.684294+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
0.753,2026-08-05T21:23:46.684294+00:00,left_gripper,2014,2014,0,36,0,0
0.753,2026-08-05T21:23:46.684294+00:00,right_shoulder_pan,2174,2151,-23,36,0,1068
0.753,2026-08-05T21:23:46.684294+00:00,right_shoulder_lift,2049,2122,73,36,13,160
0.753,2026-08-05T21:23:46.684294+00:00,right_elbow_flex,2096,2257,161,38,52,318
0.753,2026-08-05T21:23:46.684294+00:00,right_wrist_flex,1976,1986,10,34,1,34
0.753,2026-08-05T21:23:46.684294+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.753,2026-08-05T21:23:46.684294+00:00,right_gripper,2414,2425,11,37,1,36
0.804,2026-08-05T21:23:46.734186+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.804,2026-08-05T21:23:46.734186+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.804,2026-08-05T21:23:46.734186+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.804,2026-08-05T21:23:46.734186+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.804,2026-08-05T21:23:46.734186+00:00,left_wrist_roll,1989,1987,-2,33,1,1044
0.804,2026-08-05T21:23:46.734186+00:00,left_gripper,2014,2014,0,36,0,0
0.804,2026-08-05T21:23:46.734186+00:00,right_shoulder_pan,2173,2157,-16,36,1,1060
0.804,2026-08-05T21:23:46.734186+00:00,right_shoulder_lift,2049,2122,73,36,13,160
0.804,2026-08-05T21:23:46.734186+00:00,right_elbow_flex,2080,2255,175,38,59,340
0.804,2026-08-05T21:23:46.734186+00:00,right_wrist_flex,1976,1986,10,34,1,34
0.804,2026-08-05T21:23:46.734186+00:00,right_wrist_roll,2114,2110,-4,33,1,1046
0.804,2026-08-05T21:23:46.734186+00:00,right_gripper,2414,2425,11,37,1,36
0.854,2026-08-05T21:23:46.784278+00:00,left_shoulder_pan,1857,1851,-6,36,0,1060
0.854,2026-08-05T21:23:46.784278+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.854,2026-08-05T21:23:46.784278+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.854,2026-08-05T21:23:46.784278+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.854,2026-08-05T21:23:46.784278+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
0.854,2026-08-05T21:23:46.784278+00:00,left_gripper,2014,2014,0,36,0,0
0.854,2026-08-05T21:23:46.784278+00:00,right_shoulder_pan,2169,2161,-8,36,0,1046
0.854,2026-08-05T21:23:46.784278+00:00,right_shoulder_lift,2049,2121,72,36,11,158
0.854,2026-08-05T21:23:46.784278+00:00,right_elbow_flex,2065,2255,190,38,96,374
0.854,2026-08-05T21:23:46.784278+00:00,right_wrist_flex,1976,1986,10,34,1,34
0.854,2026-08-05T21:23:46.784278+00:00,right_wrist_roll,2114,2110,-4,33,1,1046
0.854,2026-08-05T21:23:46.784278+00:00,right_gripper,2414,2425,11,37,1,36
0.904,2026-08-05T21:23:46.834338+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.904,2026-08-05T21:23:46.834338+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.904,2026-08-05T21:23:46.834338+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.904,2026-08-05T21:23:46.834338+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.904,2026-08-05T21:23:46.834338+00:00,left_wrist_roll,1989,1987,-2,33,1,1044
0.904,2026-08-05T21:23:46.834338+00:00,left_gripper,2014,2014,0,36,0,0
0.904,2026-08-05T21:23:46.834338+00:00,right_shoulder_pan,2164,2163,-1,36,0,0
0.904,2026-08-05T21:23:46.834338+00:00,right_shoulder_lift,2049,2121,72,36,10,158
0.904,2026-08-05T21:23:46.834338+00:00,right_elbow_flex,2050,2249,199,38,59,380
0.904,2026-08-05T21:23:46.834338+00:00,right_wrist_flex,1976,1986,10,34,0,34
0.904,2026-08-05T21:23:46.834338+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
0.904,2026-08-05T21:23:46.834338+00:00,right_gripper,2414,2425,11,37,2,36
0.954,2026-08-05T21:23:46.884456+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.954,2026-08-05T21:23:46.884456+00:00,left_shoulder_lift,2389,2404,15,35,3,72
0.954,2026-08-05T21:23:46.884456+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.954,2026-08-05T21:23:46.884456+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.954,2026-08-05T21:23:46.884456+00:00,left_wrist_roll,1989,1987,-2,33,1,1044
0.954,2026-08-05T21:23:46.884456+00:00,left_gripper,2014,2014,0,36,0,0
0.954,2026-08-05T21:23:46.884456+00:00,right_shoulder_pan,2156,2163,7,36,0,20
0.954,2026-08-05T21:23:46.884456+00:00,right_shoulder_lift,2049,2122,73,36,11,160
0.954,2026-08-05T21:23:46.884456+00:00,right_elbow_flex,2035,2241,206,38,91,398
0.954,2026-08-05T21:23:46.884456+00:00,right_wrist_flex,1976,1986,10,34,1,34
0.954,2026-08-05T21:23:46.884456+00:00,right_wrist_roll,2114,2110,-4,33,1,1046
0.954,2026-08-05T21:23:46.884456+00:00,right_gripper,2414,2425,11,37,1,36
1.004,2026-08-05T21:23:46.934452+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
1.004,2026-08-05T21:23:46.934452+00:00,left_shoulder_lift,2389,2404,15,35,3,72
1.004,2026-08-05T21:23:46.934452+00:00,left_elbow_flex,1629,1643,14,35,3,68
1.004,2026-08-05T21:23:46.934452+00:00,left_wrist_flex,2169,2170,1,34,0,0
1.004,2026-08-05T21:23:46.934452+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
1.004,2026-08-05T21:23:46.934452+00:00,left_gripper,2014,2014,0,36,0,0
1.004,2026-08-05T21:23:46.934452+00:00,right_shoulder_pan,2146,2163,17,36,1,38
1.004,2026-08-05T21:23:46.934452+00:00,right_shoulder_lift,2049,2122,73,36,16,160
1.004,2026-08-05T21:23:46.934452+00:00,right_elbow_flex,2021,2234,213,38,81,412
1.004,2026-08-05T21:23:46.934452+00:00,right_wrist_flex,1976,1986,10,34,0,34
1.004,2026-08-05T21:23:46.934452+00:00,right_wrist_roll,2114,2110,-4,33,0,1046
1.004,2026-08-05T21:23:46.934452+00:00,right_gripper,2414,2425,11,37,1,36
1.054,2026-08-05T21:23:46.984518+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
1.054,2026-08-05T21:23:46.984518+00:00,left_shoulder_lift,2389,2404,15,35,3,72
1.054,2026-08-05T21:23:46.984518+00:00,left_elbow_flex,1629,1643,14,35,3,68
1.054,2026-08-05T21:23:46.984518+00:00,left_wrist_flex,2169,2170,1,34,0,0
1.054,2026-08-05T21:23:46.984518+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
1.054,2026-08-05T21:23:46.984518+00:00,left_gripper,2014,2014,0,36,0,0
1.054,2026-08-05T21:23:46.984518+00:00,right_shoulder_pan,2135,2160,25,36,1,52
1.054,2026-08-05T21:23:46.984518+00:00,right_shoulder_lift,2049,2122,73,36,12,160
1.054,2026-08-05T21:23:46.984518+00:00,right_elbow_flex,2008,2219,211,38,80,392
1.054,2026-08-05T21:23:46.984518+00:00,right_wrist_flex,1976,1986,10,34,0,34
1.054,2026-08-05T21:23:46.984518+00:00,right_wrist_roll,2114,2110,-4,33,1,1046
1.054,2026-08-05T21:23:46.984518+00:00,right_gripper,2414,2425,11,37,2,36
1.104,2026-08-05T21:23:47.036389+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
1.104,2026-08-05T21:23:47.036389+00:00,left_shoulder_lift,2389,2404,15,35,3,72
1.104,2026-08-05T21:23:47.036389+00:00,left_elbow_flex,1629,1643,14,35,3,68
1.104,2026-08-05T21:23:47.036389+00:00,left_wrist_flex,2169,2170,1,34,0,0
1.104,2026-08-05T21:23:47.036389+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
1.104,2026-08-05T21:23:47.036389+00:00,left_gripper,2014,2014,0,36,0,0
1.104,2026-08-05T21:23:47.036389+00:00,right_shoulder_pan,2121,2156,35,36,1,56
1.104,2026-08-05T21:23:47.036389+00:00,right_shoulder_lift,2049,2122,73,36,14,160
1.104,2026-08-05T21:23:47.036389+00:00,right_elbow_flex,1996,2202,206,38,61,390
1.104,2026-08-05T21:23:47.036389+00:00,right_wrist_flex,1976,1986,10,34,0,34
1.104,2026-08-05T21:23:47.036389+00:00,right_wrist_roll,2114,2110,-4,33,1,1046
1.104,2026-08-05T21:23:47.036389+00:00,right_gripper,2414,2425,11,37,1,36
1.155,2026-08-05T21:23:47.085335+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
1.155,2026-08-05T21:23:47.085335+00:00,left_shoulder_lift,2389,2404,15,35,3,72
1.155,2026-08-05T21:23:47.085335+00:00,left_elbow_flex,1629,1643,14,35,3,68
1.155,2026-08-05T21:23:47.085335+00:00,left_wrist_flex,2169,2170,1,34,0,0
1.155,2026-08-05T21:23:47.085335+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
1.155,2026-08-05T21:23:47.085335+00:00,left_gripper,2014,2014,0,36,0,0
1.155,2026-08-05T21:23:47.085335+00:00,right_shoulder_pan,2106,2151,45,36,2,72
1.155,2026-08-05T21:23:47.085335+00:00,right_shoulder_lift,2049,2122,73,36,14,160
1.155,2026-08-05T21:23:47.085335+00:00,right_elbow_flex,1985,2185,200,38,60,378
1.155,2026-08-05T21:23:47.085335+00:00,right_wrist_flex,1976,1986,10,34,1,34
1.155,2026-08-05T21:23:47.085335+00:00,right_wrist_roll,2114,2110,-4,33,1,1046
1.155,2026-08-05T21:23:47.085335+00:00,right_gripper,2414,2425,11,37,1,36
1.205,2026-08-05T21:23:47.135195+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
1.205,2026-08-05T21:23:47.135195+00:00,left_shoulder_lift,2389,2404,15,35,3,72
1.205,2026-08-05T21:23:47.135195+00:00,left_elbow_flex,1629,1643,14,35,3,68
1.205,2026-08-05T21:23:47.135195+00:00,left_wrist_flex,2169,2170,1,34,0,0
1.205,2026-08-05T21:23:47.135195+00:00,left_wrist_roll,1989,1987,-2,33,1,1044
1.205,2026-08-05T21:23:47.135195+00:00,left_gripper,2014,2014,0,36,0,0
