elapsed_s,timestamp,millivolts,milliamps,active_motors,phase
0.0314,2026-08-28T03:46:24.391602+00:00,5072,648,0,idle
0.0329,2026-08-28T03:46:24.393148+00:00,5072,648,0,idle
0.0343,2026-08-28T03:46:24.394551+00:00,5072,648,0,idle
0.0357,2026-08-28T03:46:24.395924+00:00,5072,648,0,idle
0.0371,2026-08-28T03:46:24.397337+00:00,5072,648,0,idle
0.0385,2026-08-28T03:46:24.398716+00:00,5072,648,0,idle
0.0400,2026-08-28T03:46:24.400179+00:00,5072,648,0,idle
0.0414,2026-08-28T03:46:24.401599+00:00,5072,648,0,idle
0.0429,2026-08-28T03:46:24.403115+00:00,5072,656,0,idle
0.0443,2026-08-28T03:46:24.404510+00:00,5072,656,0,idle
0.0456,2026-08-28T03:46:24.405839+00:00,5072,656,0,idle
0.0470,2026-08-28T03:46:24.407198+00:00,5072,656,0,idle
0.0482,2026-08-28T03:46:24.408468+00:00,5072,656,0,idle
0.0495,2026-08-28T03:46:24.409767+00:00,5072,656,0,idle
0.0509,2026-08-28T03:46:24.411149+00:00,5072,656,0,idle
0.0522,2026-08-28T03:46:24.412411+00:00,5072,656,0,idle
0.0535,2026-08-28T03:46:24.413678+00:00,5072,656,0,idle
0.0548,2026-08-28T03:46:24.415015+00:00,5072,656,0,idle
0.0562,2026-08-28T03:46:24.416379+00:00,5072,656,0,idle
0.0575,2026-08-28T03:46:24.417716+00:00,5072,656,0,idle
0.0588,2026-08-28T03:46:24.419053+00:00,5072,656,0,idle
0.0602,2026-08-28T03:46:24.420414+00:00,5072,664,0,idle
0.0614,2026-08-28T03:46:24.421666+00:00,5072,664,0,idle
0.0628,2026-08-28T03:46:24.422977+00:00,5072,664,0,idle
0.0642,2026-08-28T03:46:24.424382+00:00,5072,664,0,idle
0.0654,2026-08-28T03:46:24.425635+00:00,5072,664,0,idle
0.0667,2026-08-28T03:46:24.426911+00:00,5072,664,0,idle
0.0681,2026-08-28T03:46:24.428283+00:00,5072,664,0,idle
0.0694,2026-08-28T03:46:24.429659+00:00,5072,664,0,idle
0.0707,2026-08-28T03:46:24.430935+00:00,5072,664,0,idle
0.0721,2026-08-28T03:46:24.432305+00:00,5072,664,0,idle
0.0735,2026-08-28T03:46:24.433676+00:00,5072,664,0,idle
0.0747,2026-08-28T03:46:24.434930+00:00,5072,664,0,idle
