elapsed_s,timestamp,millivolts,milliamps,active_motors,phase
0.0372,2026-08-28T03:44:41.246575+00:00,5072,632,0,idle
0.0390,2026-08-28T03:44:41.248353+00:00,5072,632,0,idle
0.0404,2026-08-28T03:44:41.249758+00:00,5072,640,0,idle
0.0418,2026-08-28T03:44:41.251154+00:00,5072,640,0,idle
0.0432,2026-08-28T03:44:41.252542+00:00,5072,640,0,idle
0.0447,2026-08-28T03:44:41.254042+00:00,5072,640,0,idle
0.0461,2026-08-28T03:44:41.255452+00:00,5072,640,0,idle
0.0475,2026-08-28T03:44:41.256839+00:00,5072,640,0,idle
0.0489,2026-08-28T03:44:41.258219+00:00,5072,640,0,idle
0.0502,2026-08-28T03:44:41.259600+00:00,5072,640,0,idle
0.0516,2026-08-28T03:44:41.260975+00:00,5072,640,0,idle
0.0530,2026-08-28T03:44:41.262408+00:00,5072,640,0,idle
0.0546,2026-08-28T03:44:41.263991+00:00,5072,640,0,idle
0.0560,2026-08-28T03:44:41.265312+00:00,5072,640,0,idle
0.0572,2026-08-28T03:44:41.266583+00:00,5072,640,0,idle
0.0585,2026-08-28T03:44:41.267852+00:00,5072,640,0,idle
0.0598,2026-08-28T03:44:41.269120+00:00,5072,640,0,idle
0.0610,2026-08-28T03:44:41.270383+00:00,5072,640,0,idle
0.0623,2026-08-28T03:44:41.271651+00:00,5072,640,0,idle
0.0635,2026-08-28T03:44:41.272906+00:00,5072,640,0,idle
0.0648,2026-08-28T03:44:41.274161+00:00,5072,640,0,idle
0.0662,2026-08-28T03:44:41.275548+00:00,5072,640,0,idle
0.0677,2026-08-28T03:44:41.277023+00:00,5072,648,0,idle
0.0691,2026-08-28T03:44:41.278490+00:00,5072,648,0,idle
0.0706,2026-08-28T03:44:41.279963+00:00,5072,648,0,idle
0.0721,2026-08-28T03:44:41.281437+00:00,5072,648,0,idle
0.0735,2026-08-28T03:44:41.282826+00:00,5072,648,0,idle
0.0747,2026-08-28T03:44:41.284093+00:00,5072,648,0,idle
0.0760,2026-08-28T03:44:41.285352+00:00,5072,648,0,idle
0.0773,2026-08-28T03:44:41.286612+00:00,5072,648,0,idle
0.0785,2026-08-28T03:44:41.287875+00:00,5072,648,0,idle
0.0798,2026-08-28T03:44:41.289135+00:00,5072,648,0,idle
0.0810,2026-08-28T03:44:41.290399+00:00,5072,648,0,idle
0.0823,2026-08-28T03:44:41.291657+00:00,5072,648,0,idle
0.0836,2026-08-28T03:44:41.292915+00:00,5072,648,0,idle
0.0850,2026-08-28T03:44:41.294396+00:00,5072,648,0,idle
0.0865,2026-08-28T03:44:41.295892+00:00,5072,648,0,idle
0.0880,2026-08-28T03:44:41.297366+00:00,5072,656,0,idle
0.0895,2026-08-28T03:44:41.298861+00:00,5072,656,0,idle
0.0910,2026-08-28T03:44:41.300340+00:00,5072,656,0,idle
0.0924,2026-08-28T03:44:41.301808+00:00,5072,656,0,idle
0.0940,2026-08-28T03:44:41.303395+00:00,5072,656,0,idle
0.0953,2026-08-28T03:44:41.304690+00:00,5072,656,0,idle
0.0966,2026-08-28T03:44:41.305952+00:00,5072,656,0,idle
0.0979,2026-08-28T03:44:41.307215+00:00,5072,656,0,idle
0.0991,2026-08-28T03:44:41.308474+00:00,5072,656,0,idle
0.1004,2026-08-28T03:44:41.309731+00:00,5072,656,0,idle
0.1016,2026-08-28T03:44:41.310992+00:00,5072,656,0,idle
0.1029,2026-08-28T03:44:41.312263+00:00,5072,656,0,idle
0.1042,2026-08-28T03:44:41.313517+00:00,5072,656,0,idle
0.1055,2026-08-28T03:44:41.314896+00:00,5072,656,0,idle
0.1070,2026-08-28T03:44:41.316372+00:00,5072,656,0,idle
0.1085,2026-08-28T03:44:41.317837+00:00,5072,656,0,idle
0.1099,2026-08-28T03:44:41.319307+00:00,5072,656,0,idle
0.1114,2026-08-28T03:44:41.320783+00:00,5072,664,0,idle
0.1128,2026-08-28T03:44:41.322171+00:00,5072,664,0,idle
0.1141,2026-08-28T03:44:41.323431+00:00,5072,664,0,idle
0.1153,2026-08-28T03:44:41.324696+00:00,5072,664,0,idle
0.1166,2026-08-28T03:44:41.325953+00:00,5072,664,0,idle
0.1179,2026-08-28T03:44:41.327213+00:00,5072,664,0,idle
0.1191,2026-08-28T03:44:41.328471+00:00,5072,664,0,idle
0.1204,2026-08-28T03:44:41.329731+00:00,5072,664,0,idle
0.1216,2026-08-28T03:44:41.330992+00:00,5072,664,0,idle
0.1230,2026-08-28T03:44:41.332376+00:00,5072,664,0,idle
0.1245,2026-08-28T03:44:41.333850+00:00,5072,664,0,idle
0.1260,2026-08-28T03:44:41.335323+00:00,5072,664,0,idle
0.1274,2026-08-28T03:44:41.336798+00:00,5072,664,0,idle
0.1289,2026-08-28T03:44:41.338268+00:00,5072,664,0,idle
0.1304,2026-08-28T03:44:41.339743+00:00,5072,664,0,idle
0.1317,2026-08-28T03:44:41.341100+00:00,5072,664,0,idle
0.1330,2026-08-28T03:44:41.342363+00:00,5072,664,0,idle
0.1343,2026-08-28T03:44:41.343671+00:00,5072,664,0,idle
0.1356,2026-08-28T03:44:41.344934+00:00,5072,664,0,idle
0.1368,2026-08-28T03:44:41.346191+00:00,5072,672,0,idle
0.1381,2026-08-28T03:44:41.347452+00:00,5072,672,0,idle
0.1394,2026-08-28T03:44:41.348712+00:00,5072,672,0,idle
0.1407,2026-08-28T03:44:41.350022+00:00,5072,672,0,idle
0.1422,2026-08-28T03:44:41.351522+00:00,5072,672,0,idle
0.1436,2026-08-28T03:44:41.352999+00:00,5072,672,0,idle
0.1451,2026-08-28T03:44:41.354469+00:00,5072,672,0,idle
0.1466,2026-08-28T03:44:41.355944+00:00,5072,672,0,idle
0.1482,2026-08-28T03:44:41.357526+00:00,5072,672,0,idle
0.1495,2026-08-28T03:44:41.358823+00:00,5072,672,0,idle
0.1507,2026-08-28T03:44:41.360084+00:00,5072,672,0,idle
0.1520,2026-08-28T03:44:41.361346+00:00,5072,672,0,idle
0.1533,2026-08-28T03:44:41.362608+00:00,5072,672,0,idle
0.1545,2026-08-28T03:44:41.363871+00:00,5072,672,0,idle
0.1558,2026-08-28T03:44:41.365131+00:00,5072,672,0,idle
0.1570,2026-08-28T03:44:41.366384+00:00,5072,672,0,idle
0.1584,2026-08-28T03:44:41.367764+00:00,5072,672,0,idle
0.1599,2026-08-28T03:44:41.369238+00:00,5072,672,0,idle
0.1613,2026-08-28T03:44:41.370705+00:00,5072,680,0,idle
0.1628,2026-08-28T03:44:41.372208+00:00,5072,680,0,idle
0.1643,2026-08-28T03:44:41.373681+00:00,5072,680,0,idle
0.1657,2026-08-28T03:44:41.375069+00:00,5072,680,0,idle
0.1670,2026-08-28T03:44:41.376333+00:00,5072,680,0,idle
0.1682,2026-08-28T03:44:41.377595+00:00,5072,680,0,idle
0.1695,2026-08-28T03:44:41.378855+00:00,5072,680,0,idle
0.1708,2026-08-28T03:44:41.380116+00:00,5072,680,0,idle
0.1720,2026-08-28T03:44:41.381372+00:00,5072,680,0,idle
0.1733,2026-08-28T03:44:41.382627+00:00,5072,680,0,idle
0.1745,2026-08-28T03:44:41.383883+00:00,5072,680,0,idle
0.1759,2026-08-28T03:44:41.385264+00:00,5072,680,0,idle
0.1774,2026-08-28T03:44:41.386734+00:00,5072,680,0,idle
0.1789,2026-08-28T03:44:41.388233+00:00,5072,680,0,idle
0.1803,2026-08-28T03:44:41.389699+00:00,5072,680,0,idle
0.1818,2026-08-28T03:44:41.391172+00:00,5072,680,0,idle
0.1833,2026-08-28T03:44:41.392647+00:00,5072,680,0,idle
0.1847,2026-08-28T03:44:41.394046+00:00,5072,680,0,idle
0.1860,2026-08-28T03:44:41.395343+00:00,5072,680,0,idle
0.1873,2026-08-28T03:44:41.396611+00:00,5072,680,0,idle
0.1885,2026-08-28T03:44:41.397869+00:00,5072,680,0,idle
0.1898,2026-08-28T03:44:41.399126+00:00,5072,688,0,idle
0.1910,2026-08-28T03:44:41.400389+00:00,5072,688,0,idle
0.1923,2026-08-28T03:44:41.401650+00:00,5072,688,0,idle
0.1936,2026-08-28T03:44:41.402949+00:00,5072,688,0,idle
0.1951,2026-08-28T03:44:41.404416+00:00,5072,688,0,idle
0.1965,2026-08-28T03:44:41.405886+00:00,5072,688,0,idle
0.1980,2026-08-28T03:44:41.407359+00:00,5072,688,0,idle
0.1995,2026-08-28T03:44:41.408837+00:00,5072,688,0,idle
0.2009,2026-08-28T03:44:41.410290+00:00,5072,688,0,idle
0.2023,2026-08-28T03:44:41.411622+00:00,5072,688,0,idle
0.2035,2026-08-28T03:44:41.412882+00:00,5072,688,0,idle
0.2048,2026-08-28T03:44:41.414138+00:00,5072,688,0,idle
0.2061,2026-08-28T03:44:41.415420+00:00,5072,688,0,idle
0.2073,2026-08-28T03:44:41.416680+00:00,5072,688,0,idle
0.2086,2026-08-28T03:44:41.417935+00:00,5072,688,0,idle
0.2098,2026-08-28T03:44:41.419191+00:00,5072,688,0,idle
0.2112,2026-08-28T03:44:41.420584+00:00,5072,688,0,idle
0.2127,2026-08-28T03:44:41.422050+00:00,5072,688,0,idle
0.2142,2026-08-28T03:44:41.423546+00:00,5072,688,0,idle
0.2157,2026-08-28T03:44:41.425020+00:00,5072,688,0,idle
0.2171,2026-08-28T03:44:41.426487+00:00,5072,696,0,idle
0.2185,2026-08-28T03:44:41.427884+00:00,5072,696,0,idle
0.2198,2026-08-28T03:44:41.429182+00:00,5072,696,0,idle
0.2211,2026-08-28T03:44:41.430441+00:00,5072,696,0,idle
0.2224,2026-08-28T03:44:41.431707+00:00,5072,696,0,idle
0.2236,2026-08-28T03:44:41.432969+00:00,5072,696,0,idle
0.2249,2026-08-28T03:44:41.434225+00:00,5072,696,0,idle
0.2261,2026-08-28T03:44:41.435504+00:00,5072,696,0,idle
0.2275,2026-08-28T03:44:41.436887+00:00,5072,696,0,idle
0.2290,2026-08-28T03:44:41.438348+00:00,5072,696,0,idle
0.2305,2026-08-28T03:44:41.439828+00:00,5072,696,0,idle
