elapsed_s,timestamp,millivolts,milliamps,active_motors,phase
0.0350,2026-08-28T03:48:07.559137+00:00,5072,640,0,idle
0.0368,2026-08-28T03:48:07.560863+00:00,5072,640,0,idle
0.0381,2026-08-28T03:48:07.562158+00:00,5072,640,0,idle
0.0394,2026-08-28T03:48:07.563441+00:00,5072,640,0,idle
0.0406,2026-08-28T03:48:07.564713+00:00,5072,640,0,idle
0.0419,2026-08-28T03:48:07.565978+00:00,5072,640,0,idle
0.0432,2026-08-28T03:48:07.567251+00:00,5072,640,0,idle
0.0444,2026-08-28T03:48:07.568520+00:00,5072,640,0,idle
0.0458,2026-08-28T03:48:07.569868+00:00,5072,640,0,idle
0.0472,2026-08-28T03:48:07.571257+00:00,5072,640,0,idle
0.0486,2026-08-28T03:48:07.572654+00:00,5072,648,0,idle
0.0500,2026-08-28T03:48:07.574042+00:00,5072,648,0,idle
0.0514,2026-08-28T03:48:07.575447+00:00,5072,648,0,idle
0.0528,2026-08-28T03:48:07.576852+00:00,5072,648,0,idle
0.0541,2026-08-28T03:48:07.578159+00:00,5072,648,0,idle
0.0553,2026-08-28T03:48:07.579426+00:00,5072,648,0,idle
0.0566,2026-08-28T03:48:07.580695+00:00,5072,648,0,idle
0.0579,2026-08-28T03:48:07.581958+00:00,5072,648,0,idle
0.0591,2026-08-28T03:48:07.583217+00:00,5072,648,0,idle
0.0604,2026-08-28T03:48:07.584484+00:00,5072,648,0,idle
0.0618,2026-08-28T03:48:07.585878+00:00,5072,648,0,idle
0.0632,2026-08-28T03:48:07.587311+00:00,5072,648,0,idle
0.0647,2026-08-28T03:48:07.588752+00:00,5072,648,0,idle
0.0661,2026-08-28T03:48:07.590190+00:00,5072,648,0,idle
0.0675,2026-08-28T03:48:07.591627+00:00,5072,648,0,idle
0.0690,2026-08-28T03:48:07.593075+00:00,5072,656,0,idle
0.0704,2026-08-28T03:48:07.594447+00:00,5072,656,0,idle
0.0716,2026-08-28T03:48:07.595714+00:00,5072,656,0,idle
0.0729,2026-08-28T03:48:07.596980+00:00,5072,656,0,idle
0.0742,2026-08-28T03:48:07.598242+00:00,5072,656,0,idle
0.0754,2026-08-28T03:48:07.599508+00:00,5072,656,0,idle
0.0767,2026-08-28T03:48:07.600768+00:00,5072,656,0,idle
0.0779,2026-08-28T03:48:07.602028+00:00,5072,656,0,idle
0.0793,2026-08-28T03:48:07.603411+00:00,5072,656,0,idle
0.0808,2026-08-28T03:48:07.604875+00:00,5072,656,0,idle
0.0823,2026-08-28T03:48:07.606343+00:00,5072,656,0,idle
0.0837,2026-08-28T03:48:07.607817+00:00,5072,656,0,idle
0.0852,2026-08-28T03:48:07.609292+00:00,5072,656,0,idle
0.0867,2026-08-28T03:48:07.610793+00:00,5072,656,0,idle
