elapsed_s,timestamp,millivolts,milliamps,active_motors,phase
0.0340,2026-08-28T03:47:15.974205+00:00,5072,640,0,idle
0.0356,2026-08-28T03:47:15.975834+00:00,5072,640,0,idle
0.0370,2026-08-28T03:47:15.977237+00:00,5072,640,0,idle
0.0384,2026-08-28T03:47:15.978608+00:00,5072,640,0,idle
0.0398,2026-08-28T03:47:15.979978+00:00,5072,640,0,idle
0.0414,2026-08-28T03:47:15.981571+00:00,5072,640,0,idle
0.0430,2026-08-28T03:47:15.983156+00:00,5072,640,0,idle
0.0443,2026-08-28T03:47:15.984451+00:00,5072,640,0,idle
0.0455,2026-08-28T03:47:15.985728+00:00,5072,640,0,idle
0.0468,2026-08-28T03:47:15.986996+00:00,5072,640,0,idle
0.0481,2026-08-28T03:47:15.988267+00:00,5072,640,0,idle
0.0493,2026-08-28T03:47:15.989531+00:00,5072,640,0,idle
0.0506,2026-08-28T03:47:15.990799+00:00,5072,640,0,idle
0.0521,2026-08-28T03:47:15.992275+00:00,5072,640,0,idle
0.0535,2026-08-28T03:47:15.993687+00:00,5072,640,0,idle
0.0549,2026-08-28T03:47:15.995095+00:00,5072,648,0,idle
0.0563,2026-08-28T03:47:15.996508+00:00,5072,648,0,idle
0.0577,2026-08-28T03:47:15.997914+00:00,5072,648,0,idle
0.0604,2026-08-28T03:47:16.000574+00:00,5072,648,0,idle
0.0622,2026-08-28T03:47:16.002367+00:00,5072,648,0,idle
0.0637,2026-08-28T03:47:16.003892+00:00,5072,648,0,idle
0.0651,2026-08-28T03:47:16.005347+00:00,5072,648,0,idle
0.0666,2026-08-28T03:47:16.006810+00:00,5072,648,0,idle
0.0681,2026-08-28T03:47:16.008260+00:00,5072,648,0,idle
0.0695,2026-08-28T03:47:16.009689+00:00,5072,648,0,idle
0.0710,2026-08-28T03:47:16.011155+00:00,5072,648,0,idle
0.0724,2026-08-28T03:47:16.012609+00:00,5072,648,0,idle
0.0739,2026-08-28T03:47:16.014058+00:00,5072,648,0,idle
0.0753,2026-08-28T03:47:16.015521+00:00,5072,656,0,idle
0.0768,2026-08-28T03:47:16.016976+00:00,5072,656,0,idle
0.0782,2026-08-28T03:47:16.018426+00:00,5072,656,0,idle
0.0797,2026-08-28T03:47:16.019916+00:00,5072,656,0,idle
0.0812,2026-08-28T03:47:16.021387+00:00,5072,656,0,idle
0.0826,2026-08-28T03:47:16.022844+00:00,5072,656,0,idle
0.0841,2026-08-28T03:47:16.024311+00:00,5072,656,0,idle
0.0856,2026-08-28T03:47:16.025760+00:00,5072,656,0,idle
0.0870,2026-08-28T03:47:16.027212+00:00,5072,656,0,idle
0.0885,2026-08-28T03:47:16.028672+00:00,5072,656,0,idle
0.0899,2026-08-28T03:47:16.030130+00:00,5072,656,0,idle
0.0914,2026-08-28T03:47:16.031644+00:00,5072,656,0,idle
0.0929,2026-08-28T03:47:16.033120+00:00,5072,656,0,idle
0.0944,2026-08-28T03:47:16.034592+00:00,5072,656,0,idle
0.0959,2026-08-28T03:47:16.036077+00:00,5072,656,0,idle
0.0974,2026-08-28T03:47:16.037561+00:00,5072,664,0,idle
0.0988,2026-08-28T03:47:16.039051+00:00,5072,664,0,idle
0.1003,2026-08-28T03:47:16.040513+00:00,5072,664,0,idle
0.1018,2026-08-28T03:47:16.041966+00:00,5072,664,0,idle
0.1033,2026-08-28T03:47:16.043454+00:00,5072,664,0,idle
0.1047,2026-08-28T03:47:16.044913+00:00,5072,664,0,idle
0.1062,2026-08-28T03:47:16.046363+00:00,5072,664,0,idle
0.1076,2026-08-28T03:47:16.047812+00:00,5072,664,0,idle
0.1092,2026-08-28T03:47:16.049365+00:00,5072,664,0,idle
0.1106,2026-08-28T03:47:16.050850+00:00,5072,664,0,idle
0.1121,2026-08-28T03:47:16.052335+00:00,5072,664,0,idle
0.1136,2026-08-28T03:47:16.053813+00:00,5072,664,0,idle
0.1151,2026-08-28T03:47:16.055290+00:00,5072,664,0,idle
0.1166,2026-08-28T03:47:16.056817+00:00,5072,664,0,idle
0.1181,2026-08-28T03:47:16.058293+00:00,5072,664,0,idle
0.1195,2026-08-28T03:47:16.059750+00:00,5072,664,0,idle
0.1210,2026-08-28T03:47:16.061207+00:00,5072,664,0,idle
0.1225,2026-08-28T03:47:16.062661+00:00,5072,664,0,idle
0.1239,2026-08-28T03:47:16.064137+00:00,5072,672,0,idle
0.1254,2026-08-28T03:47:16.065592+00:00,5072,672,0,idle
0.1268,2026-08-28T03:47:16.067048+00:00,5072,672,0,idle
0.1283,2026-08-28T03:47:16.068528+00:00,5072,672,0,idle
0.1298,2026-08-28T03:47:16.070004+00:00,5072,672,0,idle
0.1313,2026-08-28T03:47:16.071510+00:00,5072,672,0,idle
0.1328,2026-08-28T03:47:16.072992+00:00,5072,672,0,idle
0.1343,2026-08-28T03:47:16.074497+00:00,5072,672,0,idle
0.1358,2026-08-28T03:47:16.075957+00:00,5072,672,0,idle
0.1372,2026-08-28T03:47:16.077420+00:00,5072,672,0,idle
0.1388,2026-08-28T03:47:16.078967+00:00,5072,672,0,idle
0.1402,2026-08-28T03:47:16.080433+00:00,5072,672,0,idle
0.1417,2026-08-28T03:47:16.081889+00:00,5072,672,0,idle
0.1431,2026-08-28T03:47:16.083342+00:00,5072,672,0,idle
0.1447,2026-08-28T03:47:16.084898+00:00,5072,672,0,idle
0.1462,2026-08-28T03:47:16.086377+00:00,5072,672,0,idle
0.1477,2026-08-28T03:47:16.087869+00:00,5072,680,0,idle
0.1492,2026-08-28T03:47:16.089352+00:00,5072,680,0,idle
0.1507,2026-08-28T03:47:16.090863+00:00,5072,680,0,idle
0.1522,2026-08-28T03:47:16.092357+00:00,5072,680,0,idle
0.1536,2026-08-28T03:47:16.093810+00:00,5072,680,0,idle
0.1551,2026-08-28T03:47:16.095272+00:00,5072,680,0,idle
0.1565,2026-08-28T03:47:16.096736+00:00,5072,680,0,idle
0.1580,2026-08-28T03:47:16.098190+00:00,5072,680,0,idle
0.1594,2026-08-28T03:47:16.099650+00:00,5072,680,0,idle
0.1609,2026-08-28T03:47:16.101100+00:00,5072,680,0,idle
0.1624,2026-08-28T03:47:16.102637+00:00,5072,680,0,idle
0.1639,2026-08-28T03:47:16.104140+00:00,5072,680,0,idle
0.1654,2026-08-28T03:47:16.105617+00:00,5072,680,0,idle
0.1669,2026-08-28T03:47:16.107090+00:00,5072,680,0,idle
0.1684,2026-08-28T03:47:16.108567+00:00,5072,680,0,idle
0.1698,2026-08-28T03:47:16.110046+00:00,5072,680,0,idle
0.1721,2026-08-28T03:47:16.112337+00:00,5072,680,0,idle
0.1740,2026-08-28T03:47:16.114175+00:00,5072,688,0,idle
0.1754,2026-08-28T03:47:16.115634+00:00,5072,688,0,idle
0.1769,2026-08-28T03:47:16.117087+00:00,5072,688,0,idle
0.1783,2026-08-28T03:47:16.118536+00:00,5072,688,0,idle
0.1798,2026-08-28T03:47:16.119996+00:00,5072,688,0,idle
