elapsed_s,timestamp,millivolts,milliamps,active_motors,phase
28.1677,2026-08-28T03:51:10.693975+00:00,5072,816,14,enable_right_gripper
28.1689,2026-08-28T03:51:10.695229+00:00,5072,816,14,enable_right_gripper
28.1702,2026-08-28T03:51:10.696518+00:00,5072,816,14,enable_right_gripper
28.1717,2026-08-28T03:51:10.697978+00:00,5072,816,14,enable_right_gripper
28.1732,2026-08-28T03:51:10.699506+00:00,5072,816,14,enable_right_gripper
28.1747,2026-08-28T03:51:10.700983+00:00,5072,816,14,enable_right_gripper
28.1761,2026-08-28T03:51:10.702448+00:00,5072,816,14,enable_right_gripper
28.1776,2026-08-28T03:51:10.703906+00:00,5072,816,14,enable_right_gripper
28.1789,2026-08-28T03:51:10.705204+00:00,5072,816,14,enable_right_gripper
28.1802,2026-08-28T03:51:10.706461+00:00,5072,816,14,enable_right_gripper
28.1814,2026-08-28T03:51:10.707728+00:00,5072,816,14,enable_right_gripper
28.1827,2026-08-28T03:51:10.708988+00:00,5072,816,14,enable_right_gripper
28.1839,2026-08-28T03:51:10.710244+00:00,5072,816,14,enable_right_gripper
28.1852,2026-08-28T03:51:10.711506+00:00,5072,816,14,enable_right_gripper
28.1865,2026-08-28T03:51:10.712766+00:00,5072,816,14,enable_right_gripper
28.1877,2026-08-28T03:51:10.714052+00:00,5072,816,14,enable_right_gripper
28.1892,2026-08-28T03:51:10.715544+00:00,5072,816,14,enable_right_gripper
28.1907,2026-08-28T03:51:10.717024+00:00,5072,816,14,enable_right_gripper
28.1922,2026-08-28T03:51:10.718496+00:00,5072,816,14,enable_right_gripper
28.1937,2026-08-28T03:51:10.719976+00:00,5072,816,14,enable_right_gripper
28.1951,2026-08-28T03:51:10.721454+00:00,5072,816,14,enable_right_gripper
