elapsed_s,timestamp,millivolts,milliamps,active_motors,phase
0.0443,2026-08-28T03:52:25.901957+00:00,5072,640,0,idle
0.0464,2026-08-28T03:52:25.904072+00:00,5072,640,0,idle
0.0480,2026-08-28T03:52:25.905657+00:00,5072,640,0,idle
0.0495,2026-08-28T03:52:25.907078+00:00,5072,640,0,idle
0.0509,2026-08-28T03:52:25.908493+00:00,5072,640,0,idle
0.0524,2026-08-28T03:52:25.910063+00:00,5072,640,0,idle
0.0537,2026-08-28T03:52:25.911349+00:00,5072,640,0,idle
0.0550,2026-08-28T03:52:25.912615+00:00,5072,640,0,idle
0.0563,2026-08-28T03:52:25.913880+00:00,5072,648,0,idle
0.0575,2026-08-28T03:52:25.915143+00:00,5072,648,0,idle
0.0588,2026-08-28T03:52:25.916413+00:00,5072,648,0,idle
0.0601,2026-08-28T03:52:25.917674+00:00,5072,648,0,idle
0.0615,2026-08-28T03:52:25.919153+00:00,5072,648,0,idle
0.0629,2026-08-28T03:52:25.920572+00:00,5072,648,0,idle
0.0644,2026-08-28T03:52:25.921989+00:00,5072,648,0,idle
0.0658,2026-08-28T03:52:25.923422+00:00,5072,648,0,idle
0.0672,2026-08-28T03:52:25.924841+00:00,5072,648,0,idle
0.0686,2026-08-28T03:52:25.926256+00:00,5072,648,0,idle
0.0701,2026-08-28T03:52:25.927677+00:00,5072,648,0,idle
0.0719,2026-08-28T03:52:25.929488+00:00,5072,648,0,idle
0.0732,2026-08-28T03:52:25.930798+00:00,5072,648,0,idle
0.0760,2026-08-28T03:52:25.933634+00:00,5072,648,0,idle
0.0777,2026-08-28T03:52:25.935296+00:00,5072,656,0,idle
0.0789,2026-08-28T03:52:25.936564+00:00,5072,656,0,idle
0.0802,2026-08-28T03:52:25.937835+00:00,5072,656,0,idle
0.0815,2026-08-28T03:52:25.939092+00:00,5072,656,0,idle
0.0828,2026-08-28T03:52:25.940383+00:00,5072,656,0,idle
0.0842,2026-08-28T03:52:25.941850+00:00,5072,656,0,idle
0.0857,2026-08-28T03:52:25.943328+00:00,5072,656,0,idle
0.0872,2026-08-28T03:52:25.944812+00:00,5072,656,0,idle
0.0887,2026-08-28T03:52:25.946287+00:00,5072,656,0,idle
0.0901,2026-08-28T03:52:25.947750+00:00,5072,656,0,idle
0.0914,2026-08-28T03:52:25.949054+00:00,5072,656,0,idle
0.0927,2026-08-28T03:52:25.950321+00:00,5072,656,0,idle
0.0940,2026-08-28T03:52:25.951590+00:00,5072,656,0,idle
0.0952,2026-08-28T03:52:25.952855+00:00,5072,656,0,idle
0.0965,2026-08-28T03:52:25.954119+00:00,5072,656,0,idle
0.0978,2026-08-28T03:52:25.955394+00:00,5072,664,0,idle
0.0990,2026-08-28T03:52:25.956655+00:00,5072,664,0,idle
0.1005,2026-08-28T03:52:25.958136+00:00,5072,664,0,idle
0.1020,2026-08-28T03:52:25.959612+00:00,5072,664,0,idle
0.1035,2026-08-28T03:52:25.961086+00:00,5072,664,0,idle
0.1049,2026-08-28T03:52:25.962554+00:00,5072,664,0,idle
0.1064,2026-08-28T03:52:25.964024+00:00,5072,664,0,idle
0.1079,2026-08-28T03:52:25.965529+00:00,5072,664,0,idle
0.1092,2026-08-28T03:52:25.966798+00:00,5072,664,0,idle
0.1104,2026-08-28T03:52:25.968062+00:00,5072,664,0,idle
0.1117,2026-08-28T03:52:25.969323+00:00,5072,664,0,idle
0.1130,2026-08-28T03:52:25.970579+00:00,5072,664,0,idle
0.1142,2026-08-28T03:52:25.971839+00:00,5072,664,0,idle
0.1155,2026-08-28T03:52:25.973099+00:00,5072,664,0,idle
0.1167,2026-08-28T03:52:25.974355+00:00,5072,664,0,idle
0.1180,2026-08-28T03:52:25.975614+00:00,5072,664,0,idle
0.1194,2026-08-28T03:52:25.976990+00:00,5072,664,0,idle
0.1208,2026-08-28T03:52:25.978460+00:00,5072,672,0,idle
0.1223,2026-08-28T03:52:25.979930+00:00,5072,672,0,idle
0.1238,2026-08-28T03:52:25.981401+00:00,5072,672,0,idle
0.1253,2026-08-28T03:52:25.982875+00:00,5072,672,0,idle
0.1267,2026-08-28T03:52:25.984356+00:00,5072,672,0,idle
0.1283,2026-08-28T03:52:25.985943+00:00,5072,672,0,idle
0.1297,2026-08-28T03:52:25.987282+00:00,5072,672,0,idle
0.1309,2026-08-28T03:52:25.988543+00:00,5072,672,0,idle
0.1322,2026-08-28T03:52:25.989811+00:00,5072,672,0,idle
0.1334,2026-08-28T03:52:25.991069+00:00,5072,672,0,idle
0.1347,2026-08-28T03:52:25.992331+00:00,5072,672,0,idle
0.1360,2026-08-28T03:52:25.993587+00:00,5072,672,0,idle
0.1372,2026-08-28T03:52:25.994845+00:00,5072,672,0,idle
0.1385,2026-08-28T03:52:25.996107+00:00,5072,672,0,idle
0.1399,2026-08-28T03:52:25.997567+00:00,5072,672,0,idle
0.1414,2026-08-28T03:52:25.999041+00:00,5072,672,0,idle
0.1429,2026-08-28T03:52:26.000525+00:00,5072,672,0,idle
0.1444,2026-08-28T03:52:26.002042+00:00,5072,672,0,idle
0.1459,2026-08-28T03:52:26.003533+00:00,5072,672,0,idle
0.1474,2026-08-28T03:52:26.004980+00:00,5072,672,0,idle
0.1486,2026-08-28T03:52:26.006239+00:00,5072,680,0,idle
0.1499,2026-08-28T03:52:26.007502+00:00,5072,680,0,idle
0.1511,2026-08-28T03:52:26.008764+00:00,5072,680,0,idle
0.1524,2026-08-28T03:52:26.010019+00:00,5072,680,0,idle
0.1537,2026-08-28T03:52:26.011279+00:00,5072,680,0,idle
0.1549,2026-08-28T03:52:26.012553+00:00,5072,680,0,idle
0.1562,2026-08-28T03:52:26.013805+00:00,5072,680,0,idle
0.1576,2026-08-28T03:52:26.015268+00:00,5072,680,0,idle
0.1591,2026-08-28T03:52:26.016745+00:00,5072,680,0,idle
0.1606,2026-08-28T03:52:26.018213+00:00,5072,680,0,idle
0.1621,2026-08-28T03:52:26.019690+00:00,5072,680,0,idle
0.1635,2026-08-28T03:52:26.021170+00:00,5072,680,0,idle
0.1650,2026-08-28T03:52:26.022642+00:00,5072,680,0,idle
0.1665,2026-08-28T03:52:26.024146+00:00,5072,680,0,idle
0.1681,2026-08-28T03:52:26.025686+00:00,5072,680,0,idle
0.1694,2026-08-28T03:52:26.026985+00:00,5072,680,0,idle
0.1706,2026-08-28T03:52:26.028244+00:00,5072,680,0,idle
0.1719,2026-08-28T03:52:26.029500+00:00,5072,680,0,idle
0.1731,2026-08-28T03:52:26.030766+00:00,5072,680,0,idle
0.1744,2026-08-28T03:52:26.032034+00:00,5072,680,0,idle
0.1757,2026-08-28T03:52:26.033299+00:00,5072,680,0,idle
0.1769,2026-08-28T03:52:26.034555+00:00,5072,688,0,idle
0.1783,2026-08-28T03:52:26.035932+00:00,5072,688,0,idle
0.1798,2026-08-28T03:52:26.037401+00:00,5072,688,0,idle
0.1813,2026-08-28T03:52:26.038877+00:00,5072,688,0,idle
0.1827,2026-08-28T03:52:26.040351+00:00,5072,688,0,idle
0.1842,2026-08-28T03:52:26.041827+00:00,5072,688,0,idle
0.1858,2026-08-28T03:52:26.043429+00:00,5072,688,0,idle
0.1871,2026-08-28T03:52:26.044732+00:00,5072,688,0,idle
0.1884,2026-08-28T03:52:26.045992+00:00,5072,688,0,idle
0.1896,2026-08-28T03:52:26.047254+00:00,5072,688,0,idle
0.1909,2026-08-28T03:52:26.048519+00:00,5072,688,0,idle
0.1922,2026-08-28T03:52:26.049779+00:00,5072,688,0,idle
0.1934,2026-08-28T03:52:26.051037+00:00,5072,688,0,idle
0.1947,2026-08-28T03:52:26.052324+00:00,5072,688,0,idle
0.1961,2026-08-28T03:52:26.053696+00:00,5072,688,0,idle
0.1976,2026-08-28T03:52:26.055201+00:00,5072,688,0,idle
0.1991,2026-08-28T03:52:26.056769+00:00,5072,688,0,idle
0.2007,2026-08-28T03:52:26.058287+00:00,5072,688,0,idle
0.2022,2026-08-28T03:52:26.059797+00:00,5072,696,0,idle
0.2037,2026-08-28T03:52:26.061289+00:00,5072,696,0,idle
0.2050,2026-08-28T03:52:26.062604+00:00,5072,696,0,idle
0.2063,2026-08-28T03:52:26.063875+00:00,5072,696,0,idle
0.2075,2026-08-28T03:52:26.065141+00:00,5072,696,0,idle
0.2088,2026-08-28T03:52:26.066404+00:00,5072,696,0,idle
0.2101,2026-08-28T03:52:26.067672+00:00,5072,696,0,idle
0.2113,2026-08-28T03:52:26.068938+00:00,5072,696,0,idle
0.2126,2026-08-28T03:52:26.070216+00:00,5072,696,0,idle
0.2140,2026-08-28T03:52:26.071646+00:00,5072,696,0,idle
0.2155,2026-08-28T03:52:26.073133+00:00,5072,696,0,idle
0.2170,2026-08-28T03:52:26.074613+00:00,5072,696,0,idle
0.2185,2026-08-28T03:52:26.076121+00:00,5072,696,0,idle
0.2200,2026-08-28T03:52:26.077601+00:00,5072,696,0,idle
0.2215,2026-08-28T03:52:26.079076+00:00,5072,696,0,idle
0.2230,2026-08-28T03:52:26.080641+00:00,5072,696,0,idle
0.2243,2026-08-28T03:52:26.081947+00:00,5072,696,0,idle
0.2256,2026-08-28T03:52:26.083216+00:00,5072,696,0,idle
0.2269,2026-08-28T03:52:26.084481+00:00,5072,696,0,idle
0.2281,2026-08-28T03:52:26.085744+00:00,5072,696,0,idle
0.2294,2026-08-28T03:52:26.087005+00:00,5072,696,0,idle
0.2306,2026-08-28T03:52:26.088268+00:00,5072,696,0,idle
0.2319,2026-08-28T03:52:26.089567+00:00,5072,696,0,idle
0.2334,2026-08-28T03:52:26.091048+00:00,5072,704,0,idle
0.2349,2026-08-28T03:52:26.092525+00:00,5072,704,0,idle
0.2364,2026-08-28T03:52:26.093990+00:00,5072,704,0,idle
0.2379,2026-08-28T03:52:26.095497+00:00,5072,704,0,idle
0.2394,2026-08-28T03:52:26.097049+00:00,5072,704,0,idle
0.2408,2026-08-28T03:52:26.098385+00:00,5072,704,0,idle
0.2420,2026-08-28T03:52:26.099654+00:00,5072,704,0,idle
0.2433,2026-08-28T03:52:26.100957+00:00,5072,704,0,idle
0.2446,2026-08-28T03:52:26.102214+00:00,5072,704,0,idle
0.2459,2026-08-28T03:52:26.103477+00:00,5072,704,0,idle
0.2471,2026-08-28T03:52:26.104737+00:00,5072,704,0,idle
0.2484,2026-08-28T03:52:26.105990+00:00,5072,704,0,idle
0.2498,2026-08-28T03:52:26.107403+00:00,5072,704,0,idle
0.2513,2026-08-28T03:52:26.108886+00:00,5072,704,0,idle
0.2527,2026-08-28T03:52:26.110358+00:00,5072,704,0,idle
0.2542,2026-08-28T03:52:26.111833+00:00,5072,704,0,idle
0.2557,2026-08-28T03:52:26.113310+00:00,5072,704,0,idle
0.2572,2026-08-28T03:52:26.114855+00:00,5072,704,0,idle
0.2585,2026-08-28T03:52:26.116119+00:00,5072,704,0,idle
0.2598,2026-08-28T03:52:26.117374+00:00,5072,704,0,idle
0.2610,2026-08-28T03:52:26.118642+00:00,5072,704,0,idle
0.2623,2026-08-28T03:52:26.119905+00:00,5072,704,0,idle
0.2636,2026-08-28T03:52:26.121175+00:00,5072,704,0,idle
0.2648,2026-08-28T03:52:26.122435+00:00,5072,712,0,idle
0.2661,2026-08-28T03:52:26.123706+00:00,5072,712,0,idle
0.2673,2026-08-28T03:52:26.124964+00:00,5072,712,0,idle
0.2687,2026-08-28T03:52:26.126351+00:00,5072,712,0,idle
0.2702,2026-08-28T03:52:26.127824+00:00,5072,712,0,idle
0.2717,2026-08-28T03:52:26.129298+00:00,5072,712,0,idle
0.2732,2026-08-28T03:52:26.130787+00:00,5072,712,0,idle
0.2746,2026-08-28T03:52:26.132265+00:00,5072,712,0,idle
0.2761,2026-08-28T03:52:26.133679+00:00,5072,712,0,idle
0.2774,2026-08-28T03:52:26.134982+00:00,5072,712,0,idle
0.2786,2026-08-28T03:52:26.136246+00:00,5072,712,0,idle
0.2799,2026-08-28T03:52:26.137506+00:00,5072,712,0,idle
0.2812,2026-08-28T03:52:26.138784+00:00,5072,712,0,idle
0.2824,2026-08-28T03:52:26.140051+00:00,5072,712,0,idle
0.2837,2026-08-28T03:52:26.141307+00:00,5072,712,0,idle
0.2850,2026-08-28T03:52:26.142604+00:00,5072,712,0,idle
0.2865,2026-08-28T03:52:26.144097+00:00,5072,712,0,idle
0.2879,2026-08-28T03:52:26.145572+00:00,5072,712,0,idle
0.2894,2026-08-28T03:52:26.147041+00:00,5072,712,0,idle
0.2909,2026-08-28T03:52:26.148517+00:00,5072,712,0,idle
0.2925,2026-08-28T03:52:26.150078+00:00,5072,712,0,idle
0.2938,2026-08-28T03:52:26.151428+00:00,5072,712,0,idle
0.2951,2026-08-28T03:52:26.152691+00:00,5072,712,0,idle
0.2963,2026-08-28T03:52:26.153950+00:00,5072,712,0,idle
0.2976,2026-08-28T03:52:26.155208+00:00,5072,712,0,idle
0.2989,2026-08-28T03:52:26.156472+00:00,5072,712,0,idle
0.3001,2026-08-28T03:52:26.157737+00:00,5072,712,0,idle
0.3014,2026-08-28T03:52:26.158993+00:00,5072,720,0,idle
0.3028,2026-08-28T03:52:26.160451+00:00,5072,720,0,idle
0.3043,2026-08-28T03:52:26.161917+00:00,5072,720,0,idle
0.3058,2026-08-28T03:52:26.163413+00:00,5072,720,0,idle
0.3073,2026-08-28T03:52:26.164888+00:00,5072,720,0,idle
0.3087,2026-08-28T03:52:26.166360+00:00,5072,720,0,idle
0.3102,2026-08-28T03:52:26.167817+00:00,5072,720,0,idle
0.3115,2026-08-28T03:52:26.169092+00:00,5072,720,0,idle
0.3127,2026-08-28T03:52:26.170352+00:00,5072,720,0,idle
0.3140,2026-08-28T03:52:26.171612+00:00,5072,720,0,idle
0.3153,2026-08-28T03:52:26.172877+00:00,5072,720,0,idle
0.3165,2026-08-28T03:52:26.174133+00:00,5072,720,0,idle
0.3178,2026-08-28T03:52:26.175407+00:00,5072,720,0,idle
0.3190,2026-08-28T03:52:26.176666+00:00,5072,720,0,idle
0.3203,2026-08-28T03:52:26.177923+00:00,5072,720,0,idle
0.3217,2026-08-28T03:52:26.179297+00:00,5072,720,0,idle
0.3231,2026-08-28T03:52:26.180774+00:00,5072,720,0,idle
0.3246,2026-08-28T03:52:26.182241+00:00,5072,720,0,idle
0.3261,2026-08-28T03:52:26.183714+00:00,5072,720,0,idle
0.3276,2026-08-28T03:52:26.185190+00:00,5072,720,0,idle
0.3290,2026-08-28T03:52:26.186636+00:00,5072,720,0,idle
0.3303,2026-08-28T03:52:26.187903+00:00,5072,720,0,idle
0.3316,2026-08-28T03:52:26.189172+00:00,5072,720,0,idle
0.3328,2026-08-28T03:52:26.190431+00:00,5072,720,0,idle
0.3341,2026-08-28T03:52:26.191691+00:00,5072,720,0,idle
0.3353,2026-08-28T03:52:26.192950+00:00,5072,720,0,idle
0.3366,2026-08-28T03:52:26.194208+00:00,5072,720,0,idle
0.3379,2026-08-28T03:52:26.195497+00:00,5072,720,0,idle
0.3393,2026-08-28T03:52:26.196967+00:00,5072,728,0,idle
0.3408,2026-08-28T03:52:26.198468+00:00,5072,728,0,idle
0.3423,2026-08-28T03:52:26.199944+00:00,5072,728,0,idle
0.3438,2026-08-28T03:52:26.201412+00:00,5072,728,0,idle
0.3453,2026-08-28T03:52:26.202923+00:00,5072,728,0,idle
0.3466,2026-08-28T03:52:26.204266+00:00,5072,728,0,idle
0.3479,2026-08-28T03:52:26.205524+00:00,5072,728,0,idle
0.3492,2026-08-28T03:52:26.206816+00:00,5072,728,0,idle
0.3505,2026-08-28T03:52:26.208078+00:00,5072,728,0,idle
0.3517,2026-08-28T03:52:26.209336+00:00,5072,728,0,idle
0.3530,2026-08-28T03:52:26.210592+00:00,5072,728,0,idle
0.3542,2026-08-28T03:52:26.211858+00:00,5072,728,0,idle
