t_s,vdd_in_mV,vdd_in_mA,servo_current_sum_raw,left.elbow_flex,left.gripper,left.shoulder_lift,left.shoulder_pan,left.wrist_flex,left.wrist_roll
5.4556,,,6,1,1,2,1,1,0
5.4918,,,4,1,1,0,1,0,1
5.5264,,,4,0,1,1,1,0,1
5.5618,,,3,1,1,1,0,0,0
5.5933,,,4,0,1,1,1,0,1
5.6285,,,4,0,1,1,1,0,1
5.6647,,,2,0,0,1,1,0,0
5.7,,,3,0,1,1,0,0,1
5.7357,,,3,1,0,1,1,0,0
5.7712,,,4,1,1,1,0,1,0
5.8076,,,4,1,1,1,1,0,0
5.8421,,,3,1,0,0,1,0,1
5.8783,,,4,1,1,1,1,0,0
5.9145,,,2,0,0,1,0,0,1
5.946,,,4,0,1,1,1,0,1
5.9781,,,5,1,1,1,1,0,1
6.0142,,,2,1,0,1,0,0,0
6.0471,,,14,6,2,2,2,2,0
6.0809,,,97,40,18,2,18,18,1
6.1155,,,93,38,16,0,20,18,1
6.1507,,,61,28,9,4,9,11,0
6.1867,,,51,23,7,7,7,7,0
6.2201,,,52,21,8,5,8,10,0
6.2559,,,44,23,7,5,0,8,1
6.2916,,,46,22,7,6,0,10,1
6.326,,,52,21,8,12,1,10,0
6.3618,,,52,23,9,10,1,8,1
6.3952,,,45,21,7,7,1,9,0
6.4314,,,47,22,7,8,0,10,0
6.4661,,,47,19,8,8,1,10,1
6.5018,,,48,22,8,7,0,11,0
6.5368,,,41,16,9,6,0,10,0
6.5732,,,48,25,8,4,1,10,0
6.6095,,,29,8,7,3,1,9,1
6.6455,,,24,5,7,4,0,7,1
6.6818,,,13,4,0,2,0,7,0
6.7168,,,15,6,0,0,1,8,0
6.75,,,17,5,0,0,1,10,1
6.7861,,,18,6,1,0,0,11,0
6.8201,,,19,7,1,0,0,11,0
6.8553,,,11,9,0,0,1,0,1
6.8873,,,12,10,0,0,0,1,1
6.9208,,,12,8,1,0,0,2,1
6.9528,,,14,8,1,1,1,2,1
6.9891,,,10,7,0,1,0,2,0
7.0253,,,12,8,1,1,0,2,0
7.0614,,,11,7,1,1,0,1,1
7.0952,,,13,9,1,1,0,2,0
7.1314,,,12,7,0,1,0,3,1
7.1654,,,13,8,1,1,1,2,0
7.1988,,,11,7,1,1,0,2,0
7.2336,,,11,7,0,1,1,2,0
7.2697,,,13,8,1,2,0,2,0
7.3052,,,12,7,1,1,1,2,0
7.339,,,11,7,0,1,1,2,0
7.3725,,,14,8,1,1,1,2,1
7.4072,,,13,7,1,1,1,2,1
7.4426,,,11,7,0,1,0,2,1
7.4787,,,11,7,0,0,1,2,1
7.5145,,,14,8,1,1,1,2,1
7.5472,,,10,1,3,2,4,0,0
7.5833,,,69,9,23,4,21,12,0
7.6195,,,84,17,13,3,36,14,1
7.6556,,,48,6,8,3,23,7,1
7.6886,,,35,0,9,11,11,4,0
7.7244,,,64,0,8,49,5,1,1
7.7585,,,48,0,7,40,0,1,0
7.7921,,,35,0,8,24,0,2,1
7.8275,,,31,0,9,19,0,2,1
7.8626,,,36,0,10,21,2,2,1
7.8988,,,27,0,7,15,1,4,0
7.9316,,,23,0,9,9,1,4,0
7.965,,,24,0,7,12,1,3,1
8.0003,,,31,0,8,19,1,2,1
8.0365,,,22,0,8,10,1,2,1
8.0727,,,21,0,8,7,1,4,1
8.1075,,,23,0,8,9,1,4,1
8.1437,,,24,1,9,7,2,4,1
8.1784,,,12,0,0,7,1,3,1
8.2115,,,9,0,0,3,1,5,0
8.2461,,,5,0,0,0,1,4,0
8.2823,,,3,0,1,0,1,0,1
8.3161,,,6,0,1,3,1,0,1
8.3522,,,7,1,1,3,1,0,1
8.3868,,,3,0,1,1,1,0,0
8.4201,,,5,1,2,0,1,0,1
8.4564,,,2,0,0,1,1,0,0
8.4918,,,5,0,1,1,2,0,1
8.528,,,5,1,2,0,1,0,1
8.5618,,,3,1,1,0,1,0,0
8.5962,,,4,0,1,1,1,0,1
8.6316,,,3,0,1,0,2,0,0
8.6677,,,4,1,1,1,1,0,0
8.7036,,,5,1,1,1,1,0,1
8.7401,,,4,1,1,1,1,0,0
8.7744,,,4,0,1,1,1,0,1
8.8095,,,6,1,1,1,2,1,0
8.8456,,,4,1,1,0,1,0,1
8.8818,,,4,1,1,0,2,0,0
8.9158,,,5,1,1,1,1,1,0
8.9476,,,4,0,1,1,1,0,1
8.9837,,,4,1,1,1,1,0,0
9.0187,,,4,1,1,1,1,0,0
9.0534,,,16,7,2,1,3,3,0
9.0896,,,112,46,24,1,22,18,1
9.1257,,,81,32,13,1,19,16,0
9.1572,,,61,28,8,4,11,10,0
9.1907,,,56,21,8,10,7,9,1
9.2222,,,54,25,7,5,7,9,1
9.2534,,,45,21,8,6,0,9,1
9.2882,,,46,23,8,5,0,10,0
9.3238,,,46,22,7,8,1,8,0
9.3562,,,48,22,6,9,1,10,0
9.3923,,,46,22,6,7,2,9,0
9.4284,,,51,24,6,10,0,10,1
9.4618,,,46,21,7,7,1,9,1
9.498,,,45,20,8,8,0,9,0
9.5304,,,40,20,6,6,0,8,0
9.566,,,44,22,6,6,0,9,1
9.6022,,,33,13,5,3,1,10,1
9.6336,,,28,8,7,3,0,9,1
9.6675,,,14,4,1,0,1,7,1
9.7034,,,17,7,0,0,1,8,1
9.7397,,,15,6,0,0,0,8,1
9.7745,,,17,5,1,0,1,10,0
9.8107,,,22,10,0,0,1,11,0
9.8452,,,14,8,1,0,1,4,0
9.8802,,,9,8,0,0,0,0,1
9.9155,,,12,8,1,0,1,2,0
9.9476,,,10,8,0,0,0,2,0
9.9837,,,12,7,1,1,1,2,0
10.0185,,,13,8,1,2,0,1,1
10.0499,,,12,8,1,0,1,1,1
10.086,,,14,9,1,1,1,2,0
10.1202,,,12,8,1,0,0,2,1
10.1563,,,15,10,0,1,1,2,1
10.1925,,,11,7,0,1,1,2,0
10.2287,,,13,8,1,1,0,2,1
10.265,,,12,8,0,1,0,2,1
10.2989,,,13,9,1,1,0,2,0
10.3324,,,12,7,1,1,1,2,0
10.3658,,,15,9,1,1,1,2,1
10.4002,,,11,8,1,0,1,1,0
10.4352,,,12,9,0,1,0,1,1
10.4707,,,12,8,0,1,0,2,1
10.5038,,,12,8,0,1,1,1,1
10.5402,,,7,5,0,2,0,0,0
10.5716,,,37,2,12,3,12,7,1
10.6061,,,93,16,25,6,29,17,0
10.6381,,,67,12,12,3,28,11,1
10.6743,,,44,2,9,4,19,9,1
10.7105,,,40,0,7,19,9,4,1
10.7426,,,46,0,6,33,4,2,1
10.7784,,,48,0,9,37,0,1,1
10.8135,,,32,0,8,22,0,2,0
10.8451,,,31,0,9,18,0,3,1
10.8776,,,36,0,8,23,1,3,1
10.9139,,,27,0,9,15,1,1,1
10.9501,,,22,0,7,9,1,4,1
10.9853,,,29,0,7,18,1,2,1
11.0215,,,29,1,7,19,1,1,0
11.0577,,,23,0,8,9,1,4,1
11.0938,,,21,0,9,8,0,4,0
11.13,,,24,1,8,10,1,4,0
11.1662,,,24,1,8,9,1,5,0
11.2012,,,12,0,0,6,1,4,1
11.2348,,,4,0,0,1,0,3,0
11.2708,,,3,0,0,0,1,1,1
11.3036,,,3,0,1,0,1,0,1
11.339,,,5,0,1,3,1,0,0
11.3752,,,4,0,1,2,1,0,0
11.4074,,,2,0,1,0,1,0,0
11.4386,,,3,0,1,0,1,0,1
11.4735,,,4,1,1,0,1,1,0
11.5096,,,6,0,2,1,2,0,1
11.5451,,,5,1,1,1,1,0,1
11.5812,,,4,0,1,1,1,0,1
11.6135,,,5,0,1,1,2,1,0
11.6451,,,2,0,1,0,1,0,0
11.6815,,,4,0,1,1,1,0,1
11.7158,,,6,1,2,0,1,1,1
11.7483,,,3,1,1,0,1,0,0
11.7838,,,4,1,1,0,1,0,1
11.82,,,5,1,1,0,2,0,1
11.8534,,,4,0,2,0,1,0,1
11.8883,,,5,1,1,1,1,0,1
11.9245,,,4,0,1,0,1,1,1
11.9594,,,5,0,1,0,2,1,1
11.9955,,,5,1,2,0,1,0,1
12.0285,,,4,1,1,1,1,0,0
12.0608,,,13,6,2,0,3,2,0
12.097,,,96,39,20,2,19,16,0
12.1331,,,82,34,12,0,17,18,1
12.1693,,,60,30,6,3,9,11,1
12.2019,,,56,24,6,8,9,8,1
12.2369,,,49,20,6,3,10,9,1
12.2732,,,45,23,7,5,0,9,1
12.3081,,,44,23,6,5,0,10,0
12.3442,,,50,22,5,9,2,11,1
12.3788,,,53,24,7,11,1,10,0
12.4151,,,43,21,5,9,0,8,0
12.4507,,,50,23,6,9,1,11,0
12.4858,,,46,21,8,6,2,8,1
12.5201,,,48,22,7,7,1,10,1
12.555,,,37,16,7,5,1,8,0
12.5911,,,47,24,6,4,1,11,1
12.6272,,,28,8,6,3,1,9,1
12.6609,,,24,6,7,3,0,8,0
12.6935,,,16,5,0,2,0,8,1
12.7284,,,15,6,0,0,1,8,0
12.7612,,,16,6,2,0,0,8,0
12.7955,,,20,10,0,0,0,9,1
12.8306,,,22,8,1,0,1,11,1
12.8657,,,14,10,1,0,1,1,1
12.9019,,,11,8,1,0,0,1,1
12.9352,,,13,10,1,0,1,1,0
12.9696,,,10,9,0,0,0,1,0
13.0034,,,12,7,1,1,0,2,1
13.0367,,,11,7,1,1,0,1,1
13.0705,,,12,8,1,0,1,2,0
13.1035,,,14,8,1,1,0,3,1
13.1397,,,13,9,0,1,0,2,1
13.1751,,,12,8,0,1,0,3,0
13.2112,,,13,9,1,1,0,2,0
13.2441,,,11,7,1,1,0,2,0
13.2792,,,12,7,1,1,0,2,1
13.3136,,,13,8,1,1,1,2,0
13.3465,,,14,10,0,1,1,1,1
13.3784,,,12,7,1,1,1,2,0
13.4114,,,15,10,1,1,2,1,0
13.4476,,,13,9,1,1,1,1,0
13.4836,,,12,9,0,1,0,2,0
13.5184,,,14,8,1,1,1,2,1
13.5535,,,10,3,1,2,2,1,1
13.5866,,,35,3,9,3,14,5,1
13.6196,,,100,18,23,5,32,21,1
13.6557,,,58,9,10,3,25,11,0
13.6905,,,40,3,7,6,18,6,0
13.7223,,,40,0,9,20,9,2,0
13.7577,,,43,0,8,33,0,2,0
13.7928,,,43,0,8,32,0,2,1
13.8289,,,27,0,7,17,0,3,0
13.8652,,,33,0,8,21,0,4,0
13.9014,,,31,0,8,20,1,2,0
13.9371,,,24,0,9,10,1,3,1
13.9705,,,23,0,8,10,0,5,0
14.006,,,31,0,8,18,1,3,1
14.0404,,,23,0,7,13,1,1,1
14.0735,,,22,0,9,7,1,4,1
14.1092,,,21,0,8,9,0,4,0
14.1445,,,27,1,9,10,2,4,1
14.178,,,23,1,9,7,2,4,0
14.2137,,,12,0,0,6,1,4,1
14.2499,,,11,0,1,3,1,5,1
14.2847,,,2,0,1,0,1,0,0
14.3198,,,4,0,1,0,2,0,1
14.3555,,,6,1,1,2,1,0,1
14.3907,,,5,0,1,3,1,0,0
14.426,,,3,1,1,0,1,0,0
14.4622,,,4,0,1,0,2,0,1
14.4983,,,4,0,1,1,1,0,1
14.5335,,,3,1,0,1,1,0,0
14.5685,,,3,1,1,0,1,0,0
14.6001,,,3,0,1,1,1,0,0
14.6338,,,3,1,1,0,0,0,1
14.6657,,,2,0,1,0,1,0,0
14.6971,,,5,1,1,1,2,0,0
14.7328,,,3,1,1,0,1,0,0
14.7691,,,3,0,1,0,1,0,1
14.8052,,,3,1,1,0,1,0,0
14.8413,,,5,1,0,1,2,0,1
14.8774,,,6,1,1,1,1,1,1
14.9136,,,5,1,1,1,1,0,1
14.9451,,,3,1,0,1,1,0,0
14.9783,,,6,1,1,1,1,1,1
15.0135,,,4,0,1,1,1,0,1
15.0488,,,3,1,0,1,1,0,0
15.0849,,,33,18,4,0,5,5,1
15.1207,,,120,46,25,1,25,23,0
15.1535,,,76,32,12,1,13,17,1
15.1898,,,58,25,8,6,8,10,1
15.2221,,,55,22,8,9,7,8,1
15.2533,,,48,21,7,4,7,8,1
15.2895,,,46,24,7,5,0,9,1
15.3257,,,46,22,6,6,1,10,1
15.3619,,,51,22,7,11,1,10,0
15.3969,,,51,24,8,7,1,10,1
15.4284,,,47,22,7,8,1,9,0
15.4618,,,48,23,6,9,1,9,0
15.495,,,47,20,7,7,1,11,1
15.5313,,,48,23,7,8,1,8,1
15.5673,,,42,18,8,7,0,8,1
15.6024,,,46,26,5,4,0,11,0
15.6368,,,26,6,8,2,0,10,0
15.6726,,,22,4,7,3,0,8,0
15.7085,,,17,6,0,1,1,8,1
15.7447,,,17,8,0,0,0,9,0
15.7766,,,18,7,0,0,1,9,1
15.8128,,,18,5,1,0,1,10,1
15.849,,,24,10,1,0,1,11,1
15.8852,,,13,10,1,0,1,0,1
15.9175,,,11,8,0,0,1,1,1
15.9535,,,10,8,0,0,0,1,1
15.9855,,,12,7,0,2,0,2,1
16.02,,,12,9,1,0,1,1,0
16.056,,,14,9,1,1,0,2,1
16.0922,,,12,7,1,1,0,2,1
16.1261,,,12,8,1,1,1,1,0
16.1623,,,12,8,0,1,1,2,0
16.1956,,,14,10,0,1,1,1,1
16.2284,,,9,7,0,0,1,1,0
16.2625,,,11,8,1,1,0,1,0
16.294,,,10,7,0,2,0,1,0
16.3303,,,10,8,0,0,0,1,1
16.366,,,10,7,0,1,0,1,1
16.3993,,,10,7,0,1,0,1,1
16.4355,,,10,7,0,1,1,1,0
16.47,,,13,9,1,1,1,1,0
16.5061,,,11,7,0,2,0,1,1
16.5423,,,14,9,1,2,0,1,1
16.5784,,,13,0,4,3,4,2,0
16.611,,,73,11,22,4,22,13,1
16.6468,,,81,17,13,4,34,13,0
16.6831,,,48,6,9,3,23,7,0
16.7189,,,39,0,7,16,12,4,0
16.7516,,,51,0,9,35,5,2,0
16.7872,,,45,0,9,35,0,0,1
16.8196,,,32,0,9,22,0,1,0
16.8523,,,29,0,7,18,0,4,0
16.8875,,,32,0,7,21,1,2,1
16.923,,,28,0,8,16,1,2,1
16.9591,,,25,0,8,11,1,4,1
16.9935,,,26,0,8,13,1,3,1
17.0288,,,27,0,8,17,1,1,0
17.0652,,,24,0,9,10,0,4,1
17.1014,,,24,0,10,8,0,5,1
17.1357,,,24,1,10,8,1,3,1
17.17,,,24,0,9,7,2,5,1
17.2034,,,14,0,0,7,1,5,1
17.2396,,,8,1,0,0,1,5,1
17.2735,,,3,0,0,0,1,2,0
17.3097,,,3,0,1,0,1,0,1
17.3457,,,5,1,0,2,1,0,1
17.3774,,,5,1,1,1,2,0,0
17.4136,,,3,1,1,0,1,0,0
17.4476,,,3,1,1,0,1,0,0
17.4834,,,7,1,2,1,2,0,1
17.5197,,,3,0,1,0,1,0,1
17.5512,,,3,0,1,0,1,0,1
17.5828,,,4,1,0,1,1,0,1
17.6184,,,3,0,1,0,2,0,0
17.6531,,,4,1,1,1,1,0,0
17.6892,,,4,1,1,1,1,0,0
17.7226,,,4,1,1,1,1,0,0
17.7586,,,5,1,1,1,1,0,1
17.7916,,,4,0,1,1,1,1,0
17.8278,,,5,1,0,1,2,0,1
17.8617,,,4,1,1,0,1,0,1
17.8978,,,4,0,1,0,2,0,1
17.934,,,5,0,1,1,2,1,0
17.9702,,,2,0,0,1,1,0,0
18.0044,,,3,1,1,0,1,0,0
18.0407,,,5,1,1,1,1,0,1
18.077,,,5,2,1,0,0,1,1
18.1107,,,50,21,8,1,9,11,0
18.147,,,113,39,20,0,25,29,0
18.1816,,,69,36,9,2,11,11,0
18.2154,,,52,23,8,6,6,9,0
18.2499,,,56,23,8,7,8,9,1
18.286,,,43,20,8,4,0,10,1
18.3187,,,45,23,7,6,0,8,1
18.3548,,,44,20,6,7,2,9,0
18.3861,,,47,22,7,9,0,9,0
18.4223,,,51,22,8,10,1,10,0
18.4584,,,49,23,7,8,1,10,0
18.4924,,,48,23,6,8,1,10,0
18.5283,,,44,20,6,7,1,10,0
18.5599,,,48,23,6,7,1,11,0
18.5961,,,41,20,7,6,0,8,0
18.629,,,50,26,7,4,1,11,1
18.6641,,,27,7,7,2,1,9,1
18.6963,,,24,5,8,2,1,8,0
18.7298,,,14,5,0,0,1,8,0
18.766,,,16,7,0,0,0,9,0
18.8006,,,17,7,0,0,1,9,0
18.8367,,,19,7,1,0,0,11,0
18.8701,,,19,10,1,0,0,7,1
18.906,,,9,8,0,0,0,0,1
18.9422,,,10,8,1,0,0,1,0
18.9784,,,11,8,1,0,0,2,0
19.0127,,,13,10,1,0,0,2,0
19.0461,,,11,7,1,1,0,2,0
19.0824,,,12,9,1,1,0,1,0
19.1159,,,12,8,0,1,0,3,0
19.148,,,11,7,1,1,0,2,0
19.1842,,,12,7,1,1,0,3,0
19.2204,,,15,9,1,1,0,3,1
19.2566,,,12,8,1,1,0,1,1
19.2907,,,11,8,0,1,0,1,1
19.3263,,,9,7,1,0,0,1,0
19.3614,,,10,7,1,1,0,1,0
19.3959,,,11,9,0,1,0,1,0
19.4274,,,10,7,1,1,0,1,0
19.4628,,,11,8,0,1,0,1,1
19.4991,,,10,7,1,1,0,1,0
19.5353,,,10,8,1,0,0,1,0
19.5714,,,8,6,0,1,0,1,0
19.6043,,,21,1,8,2,6,3,1
19.6405,,,88,13,24,5,29,16,1
19.6766,,,69,11,11,3,32,12,0
19.7123,,,38,2,8,5,18,5,0
19.745,,,39,0,8,18,10,3,0
19.7812,,,46,0,7,34,4,1,0
19.8174,,,45,0,9,34,0,1,1
19.8533,,,29,0,7,19,0,3,0
19.8895,,,30,0,7,19,0,4,0
19.9256,,,31,0,8,20,2,1,0
19.9618,,,26,0,9,12,1,3,1
19.9978,,,25,0,9,11,1,3,1
20.0291,,,33,0,9,20,1,2,1
20.0654,,,26,0,8,14,1,2,1
20.0983,,,21,0,8,6,1,5,1
20.1307,,,18,0,9,6,0,3,0
20.166,,,21,0,8,8,1,3,1
20.199,,,21,0,8,7,2,3,1
20.2326,,,11,0,0,5,0,5,1
20.2665,,,5,0,0,0,0,4,1
20.3024,,,3,0,1,0,1,0,1
20.3385,,,2,0,1,0,1,0,0
20.3704,,,5,0,2,2,1,0,0
20.4066,,,2,0,0,1,1,0,0
20.4427,,,3,0,0,0,2,0,1
20.4786,,,4,0,1,1,1,0,1
20.5135,,,5,1,1,1,1,0,1
20.5458,,,2,0,1,0,1,0,0
20.5783,,,5,1,1,1,1,0,1
20.6154,,,2,1,0,0,1,0,0
20.6515,,,4,0,1,1,1,0,1
20.6837,,,3,1,0,0,1,0,1
20.7199,,,5,1,1,1,1,0,1
20.7535,,,6,1,1,1,2,0,1
20.7899,,,2,0,0,0,1,1,0
20.826,,,4,0,1,0,2,0,1
20.8607,,,3,1,0,0,1,0,1
20.8968,,,3,1,1,0,1,0,0
20.9291,,,5,1,1,0,2,0,1
20.9652,,,4,1,1,0,1,0,1
20.9987,,,2,0,1,0,1,0,0
21.032,,,4,1,1,0,1,0,1
