elapsed_s,timestamp,motor,commanded,position,error,temp_c,current,load
0.152,2026-08-05T06:09:58.203288+00:00,left_shoulder_lift,2389,2424,35,36,10,152
0.152,2026-08-05T06:09:58.203288+00:00,left_elbow_flex,1629,1633,4,35,1,28
0.152,2026-08-05T06:09:58.203288+00:00,left_wrist_flex,2169,2172,3,34,0,24
0.152,2026-08-05T06:09:58.203288+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.152,2026-08-05T06:09:58.203288+00:00,left_gripper,2014,2014,0,36,0,0
0.152,2026-08-05T06:09:58.203288+00:00,right_shoulder_pan,2037,1969,-68,37,3,1120
0.152,2026-08-05T06:09:58.203288+00:00,right_shoulder_lift,2049,2096,47,39,6,108
0.152,2026-08-05T06:09:58.203288+00:00,right_elbow_flex,2239,2149,-90,41,0,1058
0.152,2026-08-05T06:09:58.203288+00:00,right_wrist_flex,1976,1983,7,35,0,28
0.152,2026-08-05T06:09:58.203288+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.152,2026-08-05T06:09:58.203288+00:00,right_gripper,2438,2447,9,38,1,32
0.202,2026-08-05T06:09:58.253305+00:00,left_shoulder_pan,1857,1851,-6,37,2,1060
0.202,2026-08-05T06:09:58.253305+00:00,left_shoulder_lift,2389,2424,35,36,13,152
0.202,2026-08-05T06:09:58.253305+00:00,left_elbow_flex,1629,1633,4,35,0,28
0.202,2026-08-05T06:09:58.253305+00:00,left_wrist_flex,2169,2172,3,35,1,24
0.202,2026-08-05T06:09:58.253305+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.202,2026-08-05T06:09:58.253305+00:00,left_gripper,2014,2014,0,36,0,0
0.202,2026-08-05T06:09:58.253305+00:00,right_shoulder_pan,2056,1976,-80,39,6,1152
0.202,2026-08-05T06:09:58.253305+00:00,right_shoulder_lift,2049,2096,47,38,5,108
0.202,2026-08-05T06:09:58.253305+00:00,right_elbow_flex,2234,2172,-62,41,0,1080
0.202,2026-08-05T06:09:58.253305+00:00,right_wrist_flex,1976,1983,7,35,1,28
0.202,2026-08-05T06:09:58.253305+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.202,2026-08-05T06:09:58.253305+00:00,right_gripper,2438,2447,9,38,1,32
0.252,2026-08-05T06:09:58.304920+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.252,2026-08-05T06:09:58.304920+00:00,left_shoulder_lift,2389,2424,35,36,12,152
0.252,2026-08-05T06:09:58.304920+00:00,left_elbow_flex,1629,1633,4,35,1,28
0.252,2026-08-05T06:09:58.304920+00:00,left_wrist_flex,2169,2172,3,34,0,24
0.252,2026-08-05T06:09:58.304920+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.252,2026-08-05T06:09:58.304920+00:00,left_gripper,2014,2014,0,36,0,0
0.252,2026-08-05T06:09:58.304920+00:00,right_shoulder_pan,2075,1987,-88,37,5,1160
0.252,2026-08-05T06:09:58.304920+00:00,right_shoulder_lift,2049,2096,47,39,5,110
0.252,2026-08-05T06:09:58.304920+00:00,right_elbow_flex,2227,2201,-26,41,0,1056
0.252,2026-08-05T06:09:58.304920+00:00,right_wrist_flex,1976,1983,7,35,0,28
0.252,2026-08-05T06:09:58.304920+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.252,2026-08-05T06:09:58.304920+00:00,right_gripper,2438,2447,9,38,1,32
0.302,2026-08-05T06:09:58.353970+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.302,2026-08-05T06:09:58.353970+00:00,left_shoulder_lift,2389,2424,35,36,11,152
0.302,2026-08-05T06:09:58.353970+00:00,left_elbow_flex,1629,1633,4,35,0,28
0.302,2026-08-05T06:09:58.353970+00:00,left_wrist_flex,2169,2172,3,35,0,24
0.302,2026-08-05T06:09:58.353970+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.302,2026-08-05T06:09:58.353970+00:00,left_gripper,2014,2014,0,37,0,0
0.302,2026-08-05T06:09:58.353970+00:00,right_shoulder_pan,2092,2001,-91,37,5,1166
0.302,2026-08-05T06:09:58.353970+00:00,right_shoulder_lift,2049,2098,49,38,6,116
0.302,2026-08-05T06:09:58.353970+00:00,right_elbow_flex,2218,2229,11,41,1,30
0.302,2026-08-05T06:09:58.353970+00:00,right_wrist_flex,1976,1984,8,35,1,30
0.302,2026-08-05T06:09:58.353970+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.302,2026-08-05T06:09:58.353970+00:00,right_gripper,2438,2447,9,38,1,32
0.352,2026-08-05T06:09:58.403850+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.352,2026-08-05T06:09:58.403850+00:00,left_shoulder_lift,2389,2424,35,36,13,152
0.352,2026-08-05T06:09:58.403850+00:00,left_elbow_flex,1629,1633,4,35,1,28
0.352,2026-08-05T06:09:58.403850+00:00,left_wrist_flex,2169,2172,3,34,1,24
0.352,2026-08-05T06:09:58.403850+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.352,2026-08-05T06:09:58.403850+00:00,left_gripper,2014,2014,0,37,1,0
0.352,2026-08-05T06:09:58.403850+00:00,right_shoulder_pan,2108,2019,-89,37,3,1154
0.352,2026-08-05T06:09:58.403850+00:00,right_shoulder_lift,2049,2102,53,38,8,128
0.352,2026-08-05T06:09:58.403850+00:00,right_elbow_flex,2208,2246,38,41,3,44
0.352,2026-08-05T06:09:58.403850+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.352,2026-08-05T06:09:58.403850+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.352,2026-08-05T06:09:58.403850+00:00,right_gripper,2438,2447,9,38,1,32
0.402,2026-08-05T06:09:58.453871+00:00,left_shoulder_pan,1857,1852,-5,37,0,1051
0.402,2026-08-05T06:09:58.453871+00:00,left_shoulder_lift,2389,2424,35,36,12,152
0.402,2026-08-05T06:09:58.453871+00:00,left_elbow_flex,1629,1633,4,35,1,28
0.402,2026-08-05T06:09:58.453871+00:00,left_wrist_flex,2169,2172,3,34,1,24
0.402,2026-08-05T06:09:58.453871+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.402,2026-08-05T06:09:58.453871+00:00,left_gripper,2014,2014,0,36,0,0
0.402,2026-08-05T06:09:58.453871+00:00,right_shoulder_pan,2123,2040,-83,37,2,1148
0.402,2026-08-05T06:09:58.453871+00:00,right_shoulder_lift,2049,2106,57,38,10,132
0.402,2026-08-05T06:09:58.453871+00:00,right_elbow_flex,2197,2258,61,41,4,92
0.402,2026-08-05T06:09:58.453871+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.402,2026-08-05T06:09:58.453871+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.402,2026-08-05T06:09:58.453871+00:00,right_gripper,2438,2447,9,38,2,32
0.452,2026-08-05T06:09:58.503592+00:00,left_shoulder_pan,1857,1852,-5,37,1,1056
0.452,2026-08-05T06:09:58.503592+00:00,left_shoulder_lift,2389,2424,35,36,10,152
0.452,2026-08-05T06:09:58.503592+00:00,left_elbow_flex,1629,1633,4,35,1,28
0.452,2026-08-05T06:09:58.503592+00:00,left_wrist_flex,2169,2172,3,34,0,24
0.452,2026-08-05T06:09:58.503592+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.452,2026-08-05T06:09:58.503592+00:00,left_gripper,2014,2014,0,36,0,0
0.452,2026-08-05T06:09:58.503592+00:00,right_shoulder_pan,2136,2061,-75,37,1,1130
0.452,2026-08-05T06:09:58.503592+00:00,right_shoulder_lift,2049,2107,58,39,10,130
0.452,2026-08-05T06:09:58.503592+00:00,right_elbow_flex,2185,2258,73,41,9,130
0.452,2026-08-05T06:09:58.503592+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.452,2026-08-05T06:09:58.503592+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.452,2026-08-05T06:09:58.503592+00:00,right_gripper,2438,2447,9,38,1,32
0.502,2026-08-05T06:09:58.553766+00:00,left_shoulder_pan,1857,1852,-5,37,1,1060
0.502,2026-08-05T06:09:58.553766+00:00,left_shoulder_lift,2389,2424,35,36,11,152
0.502,2026-08-05T06:09:58.553766+00:00,left_elbow_flex,1629,1633,4,35,0,28
0.502,2026-08-05T06:09:58.553766+00:00,left_wrist_flex,2169,2172,3,34,0,24
0.502,2026-08-05T06:09:58.553766+00:00,left_wrist_roll,1989,1988,-1,33,0,0
0.502,2026-08-05T06:09:58.553766+00:00,left_gripper,2014,2014,0,37,0,0
0.502,2026-08-05T06:09:58.553766+00:00,right_shoulder_pan,2148,2082,-66,37,1,1126
0.502,2026-08-05T06:09:58.553766+00:00,right_shoulder_lift,2049,2107,58,39,13,130
0.502,2026-08-05T06:09:58.553766+00:00,right_elbow_flex,2171,2258,87,41,13,174
0.502,2026-08-05T06:09:58.553766+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.502,2026-08-05T06:09:58.553766+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.502,2026-08-05T06:09:58.553766+00:00,right_gripper,2438,2447,9,38,0,32
0.552,2026-08-05T06:09:58.603706+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.552,2026-08-05T06:09:58.603706+00:00,left_shoulder_lift,2389,2424,35,36,13,152
0.552,2026-08-05T06:09:58.603706+00:00,left_elbow_flex,1629,1633,4,35,1,28
0.552,2026-08-05T06:09:58.603706+00:00,left_wrist_flex,2169,2172,3,34,0,24
0.552,2026-08-05T06:09:58.603706+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.552,2026-08-05T06:09:58.603706+00:00,left_gripper,2014,2014,0,36,0,0
0.552,2026-08-05T06:09:58.603706+00:00,right_shoulder_pan,2157,2100,-57,37,1,1112
0.552,2026-08-05T06:09:58.603706+00:00,right_shoulder_lift,2049,2106,57,39,9,128
0.552,2026-08-05T06:09:58.603706+00:00,right_elbow_flex,2157,2258,101,41,24,206
0.552,2026-08-05T06:09:58.603706+00:00,right_wrist_flex,1976,1984,8,35,1,30
0.552,2026-08-05T06:09:58.603706+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.552,2026-08-05T06:09:58.603706+00:00,right_gripper,2438,2447,9,38,1,32
0.602,2026-08-05T06:09:58.654080+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.602,2026-08-05T06:09:58.654080+00:00,left_shoulder_lift,2389,2424,35,36,10,152
0.602,2026-08-05T06:09:58.654080+00:00,left_elbow_flex,1629,1633,4,35,1,28
0.602,2026-08-05T06:09:58.654080+00:00,left_wrist_flex,2169,2172,3,34,1,24
0.602,2026-08-05T06:09:58.654080+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.602,2026-08-05T06:09:58.654080+00:00,left_gripper,2014,2014,0,37,0,0
0.602,2026-08-05T06:09:58.654080+00:00,right_shoulder_pan,2165,2115,-50,37,1,1110
0.602,2026-08-05T06:09:58.654080+00:00,right_shoulder_lift,2049,2106,57,38,9,128
0.602,2026-08-05T06:09:58.654080+00:00,right_elbow_flex,2143,2258,115,41,28,230
0.602,2026-08-05T06:09:58.654080+00:00,right_wrist_flex,1976,1984,8,35,1,30
0.602,2026-08-05T06:09:58.654080+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.602,2026-08-05T06:09:58.654080+00:00,right_gripper,2438,2447,9,38,1,32
0.652,2026-08-05T06:09:58.703908+00:00,left_shoulder_pan,1857,1852,-5,37,1,1051
0.652,2026-08-05T06:09:58.703908+00:00,left_shoulder_lift,2389,2424,35,36,10,152
0.652,2026-08-05T06:09:58.703908+00:00,left_elbow_flex,1629,1633,4,35,0,28
0.652,2026-08-05T06:09:58.703908+00:00,left_wrist_flex,2169,2172,3,34,1,24
0.652,2026-08-05T06:09:58.703908+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.652,2026-08-05T06:09:58.703908+00:00,left_gripper,2014,2014,0,36,0,0
0.652,2026-08-05T06:09:58.703908+00:00,right_shoulder_pan,2170,2128,-42,37,0,1098
0.652,2026-08-05T06:09:58.703908+00:00,right_shoulder_lift,2049,2106,57,38,13,128
0.652,2026-08-05T06:09:58.703908+00:00,right_elbow_flex,2127,2258,131,41,32,254
0.652,2026-08-05T06:09:58.703908+00:00,right_wrist_flex,1976,1984,8,35,1,30
0.652,2026-08-05T06:09:58.703908+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.652,2026-08-05T06:09:58.703908+00:00,right_gripper,2438,2447,9,38,1,32
0.703,2026-08-05T06:09:58.753997+00:00,left_shoulder_pan,1857,1852,-5,37,1,1056
0.703,2026-08-05T06:09:58.753997+00:00,left_shoulder_lift,2389,2424,35,36,11,152
0.703,2026-08-05T06:09:58.753997+00:00,left_elbow_flex,1629,1633,4,35,1,28
0.703,2026-08-05T06:09:58.753997+00:00,left_wrist_flex,2169,2172,3,35,0,24
0.703,2026-08-05T06:09:58.753997+00:00,left_wrist_roll,1989,1988,-1,33,0,0
0.703,2026-08-05T06:09:58.753997+00:00,left_gripper,2014,2014,0,37,0,0
0.703,2026-08-05T06:09:58.753997+00:00,right_shoulder_pan,2173,2140,-33,37,1,1092
0.703,2026-08-05T06:09:58.753997+00:00,right_shoulder_lift,2049,2107,58,38,10,130
0.703,2026-08-05T06:09:58.753997+00:00,right_elbow_flex,2112,2258,146,41,44,288
0.703,2026-08-05T06:09:58.753997+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.703,2026-08-05T06:09:58.753997+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.703,2026-08-05T06:09:58.753997+00:00,right_gripper,2438,2447,9,38,1,32
0.753,2026-08-05T06:09:58.804368+00:00,left_shoulder_pan,1857,1851,-6,37,1,1065
0.753,2026-08-05T06:09:58.804368+00:00,left_shoulder_lift,2389,2424,35,36,11,152
0.753,2026-08-05T06:09:58.804368+00:00,left_elbow_flex,1629,1633,4,35,1,28
0.753,2026-08-05T06:09:58.804368+00:00,left_wrist_flex,2169,2172,3,35,0,24
0.753,2026-08-05T06:09:58.804368+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.753,2026-08-05T06:09:58.804368+00:00,left_gripper,2014,2014,0,37,0,0
0.753,2026-08-05T06:09:58.804368+00:00,right_shoulder_pan,2174,2150,-24,37,1,1076
0.753,2026-08-05T06:09:58.804368+00:00,right_shoulder_lift,2049,2107,58,38,10,130
0.753,2026-08-05T06:09:58.804368+00:00,right_elbow_flex,2096,2258,162,41,55,316
0.753,2026-08-05T06:09:58.804368+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.753,2026-08-05T06:09:58.804368+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.753,2026-08-05T06:09:58.804368+00:00,right_gripper,2438,2447,9,38,1,32
0.803,2026-08-05T06:09:58.854157+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.803,2026-08-05T06:09:58.854157+00:00,left_shoulder_lift,2389,2424,35,36,13,152
0.803,2026-08-05T06:09:58.854157+00:00,left_elbow_flex,1629,1633,4,35,0,28
0.803,2026-08-05T06:09:58.854157+00:00,left_wrist_flex,2169,2172,3,35,0,24
0.803,2026-08-05T06:09:58.854157+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.803,2026-08-05T06:09:58.854157+00:00,left_gripper,2014,2014,0,37,0,0
0.803,2026-08-05T06:09:58.854157+00:00,right_shoulder_pan,2173,2156,-17,37,0,1058
0.803,2026-08-05T06:09:58.854157+00:00,right_shoulder_lift,2049,2107,58,38,12,130
0.803,2026-08-05T06:09:58.854157+00:00,right_elbow_flex,2080,2257,177,41,62,348
0.803,2026-08-05T06:09:58.854157+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.803,2026-08-05T06:09:58.854157+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.803,2026-08-05T06:09:58.854157+00:00,right_gripper,2438,2447,9,38,1,32
0.853,2026-08-05T06:09:58.904594+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.853,2026-08-05T06:09:58.904594+00:00,left_shoulder_lift,2389,2424,35,36,11,152
0.853,2026-08-05T06:09:58.904594+00:00,left_elbow_flex,1629,1633,4,35,1,28
0.853,2026-08-05T06:09:58.904594+00:00,left_wrist_flex,2169,2172,3,34,0,24
0.853,2026-08-05T06:09:58.904594+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.853,2026-08-05T06:09:58.904594+00:00,left_gripper,2014,2014,0,37,0,0
0.853,2026-08-05T06:09:58.904594+00:00,right_shoulder_pan,2169,2160,-9,37,0,1056
0.853,2026-08-05T06:09:58.904594+00:00,right_shoulder_lift,2049,2106,57,39,10,128
0.853,2026-08-05T06:09:58.904594+00:00,right_elbow_flex,2065,2254,189,41,74,364
0.853,2026-08-05T06:09:58.904594+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.853,2026-08-05T06:09:58.904594+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.853,2026-08-05T06:09:58.904594+00:00,right_gripper,2438,2447,9,38,1,32
0.903,2026-08-05T06:09:58.956042+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.903,2026-08-05T06:09:58.956042+00:00,left_shoulder_lift,2389,2424,35,36,14,152
0.903,2026-08-05T06:09:58.956042+00:00,left_elbow_flex,1629,1633,4,35,0,28
0.903,2026-08-05T06:09:58.956042+00:00,left_wrist_flex,2169,2172,3,35,1,24
0.903,2026-08-05T06:09:58.956042+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.903,2026-08-05T06:09:58.956042+00:00,left_gripper,2014,2014,0,36,0,0
0.903,2026-08-05T06:09:58.956042+00:00,right_shoulder_pan,2164,2162,-2,37,0,1046
0.903,2026-08-05T06:09:58.956042+00:00,right_shoulder_lift,2049,2107,58,39,10,130
0.903,2026-08-05T06:09:58.956042+00:00,right_elbow_flex,2050,2248,198,41,66,384
0.903,2026-08-05T06:09:58.956042+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.903,2026-08-05T06:09:58.956042+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.903,2026-08-05T06:09:58.956042+00:00,right_gripper,2438,2447,9,38,1,32
0.953,2026-08-05T06:09:59.005788+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.953,2026-08-05T06:09:59.005788+00:00,left_shoulder_lift,2389,2424,35,36,10,152
0.953,2026-08-05T06:09:59.005788+00:00,left_elbow_flex,1629,1633,4,35,0,28
0.953,2026-08-05T06:09:59.005788+00:00,left_wrist_flex,2169,2172,3,34,0,24
0.953,2026-08-05T06:09:59.005788+00:00,left_wrist_roll,1989,1988,-1,33,0,0
0.953,2026-08-05T06:09:59.005788+00:00,left_gripper,2014,2014,0,37,0,0
0.953,2026-08-05T06:09:59.005788+00:00,right_shoulder_pan,2156,2163,7,37,0,28
0.953,2026-08-05T06:09:59.005788+00:00,right_shoulder_lift,2049,2107,58,39,11,130
0.953,2026-08-05T06:09:59.005788+00:00,right_elbow_flex,2035,2240,205,41,66,390
0.953,2026-08-05T06:09:59.005788+00:00,right_wrist_flex,1976,1984,8,35,1,30
0.953,2026-08-05T06:09:59.005788+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.953,2026-08-05T06:09:59.005788+00:00,right_gripper,2438,2447,9,38,1,32
1.003,2026-08-05T06:09:59.056998+00:00,left_shoulder_pan,1857,1851,-6,37,2,1060
1.003,2026-08-05T06:09:59.056998+00:00,left_shoulder_lift,2389,2424,35,36,11,152
1.003,2026-08-05T06:09:59.056998+00:00,left_elbow_flex,1629,1633,4,35,1,28
1.003,2026-08-05T06:09:59.056998+00:00,left_wrist_flex,2169,2172,3,34,0,24
1.003,2026-08-05T06:09:59.056998+00:00,left_wrist_roll,1989,1988,-1,34,0,0
1.003,2026-08-05T06:09:59.056998+00:00,left_gripper,2014,2014,0,36,0,0
1.003,2026-08-05T06:09:59.056998+00:00,right_shoulder_pan,2146,2162,16,37,1,38
1.003,2026-08-05T06:09:59.056998+00:00,right_shoulder_lift,2049,2107,58,38,13,130
1.003,2026-08-05T06:09:59.056998+00:00,right_elbow_flex,2021,2230,209,41,58,394
1.003,2026-08-05T06:09:59.056998+00:00,right_wrist_flex,1976,1984,8,35,1,30
1.003,2026-08-05T06:09:59.056998+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
1.003,2026-08-05T06:09:59.056998+00:00,right_gripper,2438,2447,9,38,1,32
1.054,2026-08-05T06:09:59.105036+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
1.054,2026-08-05T06:09:59.105036+00:00,left_shoulder_lift,2389,2424,35,36,10,152
1.054,2026-08-05T06:09:59.105036+00:00,left_elbow_flex,1629,1633,4,35,0,28
1.054,2026-08-05T06:09:59.105036+00:00,left_wrist_flex,2169,2172,3,35,0,24
1.054,2026-08-05T06:09:59.105036+00:00,left_wrist_roll,1989,1988,-1,34,0,0
1.054,2026-08-05T06:09:59.105036+00:00,left_gripper,2014,2014,0,37,0,0
1.054,2026-08-05T06:09:59.105036+00:00,right_shoulder_pan,2135,2160,25,37,0,50
1.054,2026-08-05T06:09:59.105036+00:00,right_shoulder_lift,2049,2107,58,38,13,130
1.054,2026-08-05T06:09:59.105036+00:00,right_elbow_flex,2008,2215,207,41,60,390
1.054,2026-08-05T06:09:59.105036+00:00,right_wrist_flex,1976,1984,8,35,1,30
1.054,2026-08-05T06:09:59.105036+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
1.054,2026-08-05T06:09:59.105036+00:00,right_gripper,2438,2447,9,38,1,32
1.104,2026-08-05T06:09:59.155017+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
1.104,2026-08-05T06:09:59.155017+00:00,left_shoulder_lift,2389,2424,35,36,13,152
1.104,2026-08-05T06:09:59.155017+00:00,left_elbow_flex,1629,1633,4,35,1,28
1.104,2026-08-05T06:09:59.155017+00:00,left_wrist_flex,2169,2172,3,34,0,24
1.104,2026-08-05T06:09:59.155017+00:00,left_wrist_roll,1989,1988,-1,34,0,0
1.104,2026-08-05T06:09:59.155017+00:00,left_gripper,2014,2014,0,37,0,0
1.104,2026-08-05T06:09:59.155017+00:00,right_shoulder_pan,2122,2156,34,37,2,60
1.104,2026-08-05T06:09:59.155017+00:00,right_shoulder_lift,2049,2107,58,39,12,130
1.104,2026-08-05T06:09:59.155017+00:00,right_elbow_flex,1996,2201,205,41,64,388
1.104,2026-08-05T06:09:59.155017+00:00,right_wrist_flex,1976,1984,8,35,1,30
1.104,2026-08-05T06:09:59.155017+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
1.104,2026-08-05T06:09:59.155017+00:00,right_gripper,2438,2447,9,38,1,32
1.154,2026-08-05T06:09:59.205037+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
1.154,2026-08-05T06:09:59.205037+00:00,left_shoulder_lift,2389,2424,35,36,12,152
1.154,2026-08-05T06:09:59.205037+00:00,left_elbow_flex,1629,1633,4,35,1,28
1.154,2026-08-05T06:09:59.205037+00:00,left_wrist_flex,2169,2172,3,34,0,24
1.154,2026-08-05T06:09:59.205037+00:00,left_wrist_roll,1989,1988,-1,34,0,0
1.154,2026-08-05T06:09:59.205037+00:00,left_gripper,2014,2014,0,37,0,0
1.154,2026-08-05T06:09:59.205037+00:00,right_shoulder_pan,2107,2151,44,37,2,76
1.154,2026-08-05T06:09:59.205037+00:00,right_shoulder_lift,2049,2107,58,38,14,130
1.154,2026-08-05T06:09:59.205037+00:00,right_elbow_flex,1985,2185,200,41,59,376
1.154,2026-08-05T06:09:59.205037+00:00,right_wrist_flex,1976,1984,8,35,0,30
1.154,2026-08-05T06:09:59.205037+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
1.154,2026-08-05T06:09:59.205037+00:00,right_gripper,2438,2447,9,38,1,32
1.204,2026-08-05T06:09:59.255096+00:00,left_shoulder_pan,1857,1851,-6,37,0,1060
1.204,2026-08-05T06:09:59.255096+00:00,left_shoulder_lift,2389,2424,35,36,11,152
1.204,2026-08-05T06:09:59.255096+00:00,left_elbow_flex,1629,1633,4,35,0,28
1.204,2026-08-05T06:09:59.255096+00:00,left_wrist_flex,2169,2172,3,34,1,24
1.204,2026-08-05T06:09:59.255096+00:00,left_wrist_roll,1989,1988,-1,34,0,0
