elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
8.0,2026-08-05T03:16:56.239589+00:00,arms,left_shoulder_lift,2406,35,4,80,2389,2406
8.0,2026-08-05T03:16:56.239589+00:00,arms,left_elbow_flex,1641,34,2,60,1629,1641
8.0,2026-08-05T03:16:56.239589+00:00,arms,left_wrist_flex,2174,35,0,32,2169,2174
8.0,2026-08-05T03:16:56.239589+00:00,arms,left_wrist_roll,1987,34,1,1044,1989,1987
8.0,2026-08-05T03:16:56.239589+00:00,arms,left_gripper,2014,37,0,0,2014,2014
8.0,2026-08-05T03:16:56.239589+00:00,arms,right_shoulder_pan,1960,37,1,1066,1974,1960
8.0,2026-08-05T03:16:56.239589+00:00,arms,right_shoulder_lift,2093,36,5,102,2049,2092
8.0,2026-08-05T03:16:56.239589+00:00,arms,right_elbow_flex,2127,38,3,74,2097,2126
8.0,2026-08-05T03:16:56.239589+00:00,arms,right_wrist_flex,1983,35,1,28,1976,1983
8.0,2026-08-05T03:16:56.239589+00:00,arms,right_wrist_roll,2112,34,1,1042,2114,2112
8.0,2026-08-05T03:16:56.239589+00:00,arms,right_gripper,2487,38,1,38,2475,2487
8.0,2026-08-05T03:16:56.239589+00:00,head,head_motor_1,2158,26,0,0,,
8.0,2026-08-05T03:16:56.239589+00:00,head,head_motor_2,1944,27,0,0,,
8.0,2026-08-05T03:16:56.239589+00:00,head,base_left_wheel,3450,26,0,0,,
8.0,2026-08-05T03:16:56.239589+00:00,head,base_back_wheel,3498,27,0,0,,
8.0,2026-08-05T03:16:56.239589+00:00,head,base_right_wheel,2174,27,0,0,,
9.0,2026-08-05T03:16:57.240630+00:00,arms,left_shoulder_pan,1857,37,0,0,1857,1857
9.0,2026-08-05T03:16:57.240630+00:00,arms,left_shoulder_lift,2406,35,3,80,2389,2406
9.0,2026-08-05T03:16:57.240630+00:00,arms,left_elbow_flex,1641,34,2,60,1629,1641
9.0,2026-08-05T03:16:57.240630+00:00,arms,left_wrist_flex,2174,35,0,32,2169,2174
9.0,2026-08-05T03:16:57.240630+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
9.0,2026-08-05T03:16:57.240630+00:00,arms,left_gripper,2014,37,0,0,2014,2014
9.0,2026-08-05T03:16:57.240630+00:00,arms,right_shoulder_pan,1960,37,1,1066,1974,1960
9.0,2026-08-05T03:16:57.240630+00:00,arms,right_shoulder_lift,2093,36,5,102,2049,2092
9.0,2026-08-05T03:16:57.240630+00:00,arms,right_elbow_flex,2127,38,3,74,2097,2126
9.0,2026-08-05T03:16:57.240630+00:00,arms,right_wrist_flex,1983,35,0,28,1976,1983
9.0,2026-08-05T03:16:57.240630+00:00,arms,right_wrist_roll,2112,34,1,1042,2114,2112
9.0,2026-08-05T03:16:57.240630+00:00,arms,right_gripper,2487,38,1,38,2475,2487
9.0,2026-08-05T03:16:57.240630+00:00,head,head_motor_1,2158,26,0,0,,
9.0,2026-08-05T03:16:57.240630+00:00,head,head_motor_2,1944,28,0,0,,
9.0,2026-08-05T03:16:57.240630+00:00,head,base_left_wheel,3450,26,0,0,,
9.0,2026-08-05T03:16:57.240630+00:00,head,base_back_wheel,3498,26,0,0,,
9.0,2026-08-05T03:16:57.240630+00:00,head,base_right_wheel,2174,27,0,0,,
10.0,2026-08-05T03:16:58.241665+00:00,arms,left_shoulder_pan,1857,37,0,0,1857,1857
10.0,2026-08-05T03:16:58.241665+00:00,arms,left_shoulder_lift,2406,36,3,80,2389,2406
10.0,2026-08-05T03:16:58.241665+00:00,arms,left_elbow_flex,1641,34,2,60,1629,1641
10.0,2026-08-05T03:16:58.241665+00:00,arms,left_wrist_flex,2174,35,0,32,2169,2174
10.0,2026-08-05T03:16:58.241665+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
10.0,2026-08-05T03:16:58.241665+00:00,arms,left_gripper,2014,37,0,0,2014,2014
10.0,2026-08-05T03:16:58.241665+00:00,arms,right_shoulder_pan,1960,37,1,1066,1974,1960
10.0,2026-08-05T03:16:58.241665+00:00,arms,right_shoulder_lift,2093,36,5,102,2049,2092
10.0,2026-08-05T03:16:58.241665+00:00,arms,right_elbow_flex,2127,38,3,74,2097,2126
10.0,2026-08-05T03:16:58.241665+00:00,arms,right_wrist_flex,1983,35,0,28,1976,1983
10.0,2026-08-05T03:16:58.241665+00:00,arms,right_wrist_roll,2112,34,0,1042,2114,2112
10.0,2026-08-05T03:16:58.241665+00:00,arms,right_gripper,2487,38,1,38,2475,2487
10.0,2026-08-05T03:16:58.241665+00:00,head,head_motor_1,2158,26,0,0,,
10.0,2026-08-05T03:16:58.241665+00:00,head,head_motor_2,1944,27,0,0,,
10.0,2026-08-05T03:16:58.241665+00:00,head,base_left_wheel,3450,26,0,0,,
10.0,2026-08-05T03:16:58.241665+00:00,head,base_back_wheel,3498,27,0,0,,
10.0,2026-08-05T03:16:58.241665+00:00,head,base_right_wheel,2174,27,0,0,,
11.0,2026-08-05T03:16:59.242705+00:00,arms,left_shoulder_pan,1857,37,0,0,1857,1857
11.0,2026-08-05T03:16:59.242705+00:00,arms,left_shoulder_lift,2406,35,3,80,2389,2406
11.0,2026-08-05T03:16:59.242705+00:00,arms,left_elbow_flex,1641,34,3,60,1629,1641
11.0,2026-08-05T03:16:59.242705+00:00,arms,left_wrist_flex,2174,35,1,32,2169,2174
11.0,2026-08-05T03:16:59.242705+00:00,arms,left_wrist_roll,1987,34,1,1044,1989,1987
11.0,2026-08-05T03:16:59.242705+00:00,arms,left_gripper,2014,37,0,0,2014,2014
11.0,2026-08-05T03:16:59.242705+00:00,arms,right_shoulder_pan,1960,37,1,1066,1974,1960
11.0,2026-08-05T03:16:59.242705+00:00,arms,right_shoulder_lift,2093,36,5,102,2049,2092
11.0,2026-08-05T03:16:59.242705+00:00,arms,right_elbow_flex,2127,38,3,74,2097,2126
11.0,2026-08-05T03:16:59.242705+00:00,arms,right_wrist_flex,1983,35,0,28,1976,1983
11.0,2026-08-05T03:16:59.242705+00:00,arms,right_wrist_roll,2112,34,0,1042,2114,2112
11.0,2026-08-05T03:16:59.242705+00:00,arms,right_gripper,2487,38,0,38,2475,2487
11.0,2026-08-05T03:16:59.242705+00:00,head,head_motor_1,2158,26,0,0,,
11.0,2026-08-05T03:16:59.242705+00:00,head,head_motor_2,1944,27,0,0,,
11.0,2026-08-05T03:16:59.242705+00:00,head,base_left_wheel,3450,26,0,0,,
11.0,2026-08-05T03:16:59.242705+00:00,head,base_back_wheel,3498,27,0,0,,
11.0,2026-08-05T03:16:59.242705+00:00,head,base_right_wheel,2174,27,0,0,,
12.0,2026-08-05T03:17:00.243578+00:00,arms,left_shoulder_pan,1857,37,0,0,1857,1857
12.0,2026-08-05T03:17:00.243578+00:00,arms,left_shoulder_lift,2406,35,3,80,2389,2406
12.0,2026-08-05T03:17:00.243578+00:00,arms,left_elbow_flex,1641,34,2,60,1629,1641
12.0,2026-08-05T03:17:00.243578+00:00,arms,left_wrist_flex,2174,35,1,32,2169,2174
12.0,2026-08-05T03:17:00.243578+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
12.0,2026-08-05T03:17:00.243578+00:00,arms,left_gripper,2014,37,0,0,2014,2014
12.0,2026-08-05T03:17:00.243578+00:00,arms,right_shoulder_pan,1960,37,2,1066,1974,1960
12.0,2026-08-05T03:17:00.243578+00:00,arms,right_shoulder_lift,2093,36,5,102,2049,2092
12.0,2026-08-05T03:17:00.243578+00:00,arms,right_elbow_flex,2127,38,3,74,2097,2126
12.0,2026-08-05T03:17:00.243578+00:00,arms,right_wrist_flex,1983,35,0,28,1976,1983
12.0,2026-08-05T03:17:00.243578+00:00,arms,right_wrist_roll,2112,34,1,1042,2114,2112
12.0,2026-08-05T03:17:00.243578+00:00,arms,right_gripper,2487,38,0,38,2475,2487
12.0,2026-08-05T03:17:00.243578+00:00,head,head_motor_1,2158,26,0,0,,
12.0,2026-08-05T03:17:00.243578+00:00,head,head_motor_2,1944,28,0,0,,
12.0,2026-08-05T03:17:00.243578+00:00,head,base_left_wheel,3450,26,0,0,,
12.0,2026-08-05T03:17:00.243578+00:00,head,base_back_wheel,3497,27,0,0,,
