elapsed_s,timestamp,gpu_temp_c,cpu_temp_c,tj_temp_c,soc0_temp_c,gpu_util_pct,gpu_clock_mhz,gpu_max_mhz,emc_util_pct,vdd_in_mw,vdd_cpu_gpu_cv_mw,vdd_soc_mw,ram_used_mb,cpu_util_mean_pct,cpu_clock_max_mhz
1.0,2026-08-04T20:12:38.128457+00:00,51.656,50.281,51.656,50.968,0,306,1020,,5511,519,2795,1456,0.0,729
2.0,2026-08-04T20:12:39.131848+00:00,51.281,50.406,51.281,50.812,0,306,1020,,5480,519,2795,1456,0.3,729
3.0,2026-08-04T20:12:40.137532+00:00,51.281,50.531,51.281,50.812,0,306,1020,,5431,519,2795,1457,0.2,729
4.0,2026-08-04T20:12:41.143106+00:00,51.312,50.468,51.312,50.906,0,306,1020,,5431,519,2795,1457,0.0,729
5.0,2026-08-04T20:12:42.148764+00:00,51.218,50.25,51.218,50.875,0,306,1020,,5440,479,2795,1457,0.3,729
6.0,2026-08-04T20:12:43.154351+00:00,51.218,50.343,51.218,50.968,0,306,1020,,5471,519,2795,1457,0.2,729
7.1,2026-08-04T20:12:44.160030+00:00,51.406,50.406,51.406,50.968,0,306,1020,,5431,479,2795,1457,0.2,729
8.1,2026-08-04T20:12:45.169418+00:00,51.343,50.375,51.343,50.75,0,306,1020,,5511,559,2795,1459,1.3,729
9.1,2026-08-04T20:12:46.177053+00:00,51.187,50.406,51.187,50.781,0,306,1020,,5480,519,2795,1459,2.7,729
10.1,2026-08-04T20:12:47.181967+00:00,51.187,50.218,51.187,50.812,0,306,1020,,5431,479,2795,1459,0.2,729
11.1,2026-08-04T20:12:48.187528+00:00,51.125,50.25,51.125,50.812,0,306,1020,,5431,479,2795,1459,0.2,729
12.1,2026-08-04T20:12:49.196040+00:00,51.125,50.343,51.125,50.656,0,306,1020,,5431,479,2795,1459,0.2,729
13.1,2026-08-04T20:12:50.198755+00:00,51.125,50.5,51.125,50.718,0,306,1020,,5431,479,2795,1459,0.0,729
