step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,2.9212,99.639,94.467,-99.584,0.885,75.626,38.755,100.148,61.926,-102.994,0.267,86.964,38.983
1,2.932,99.639,94.467,-99.584,0.885,75.626,38.755,100.142,61.966,-103.038,0.254,86.812,38.982
2,2.9647,99.639,94.467,-99.584,0.885,75.626,38.755,100.224,61.917,-103.042,0.234,86.781,38.98
3,3.001,99.639,94.399,-99.667,0.885,76.306,38.755,100.158,61.94,-103.028,0.256,86.808,38.982
4,3.0341,99.639,92.308,-99.75,0.737,77.325,38.95,100.185,61.823,-102.877,0.291,87.168,38.982
5,3.0677,99.278,89.339,-99.917,0.516,78.429,39.048,100.213,61.763,-102.906,0.235,86.953,38.979
6,3.1014,99.007,86.235,-100.0,0.442,79.023,39.096,100.111,61.849,-102.853,0.294,87.148,38.982
7,3.1378,99.007,83.063,-100.0,0.516,79.023,39.145,100.202,61.739,-102.922,0.232,86.904,38.979
8,3.1705,99.007,79.96,-100.0,0.59,79.023,39.145,100.188,61.775,-102.841,0.288,87.105,38.98
9,3.2036,99.007,76.721,-100.0,0.59,79.023,39.145,100.175,61.739,-102.821,0.284,87.114,38.98
10,3.237,99.007,73.549,-100.0,0.59,79.023,39.145,100.194,61.563,-102.845,0.222,87.119,38.977
11,3.2696,99.007,70.445,-100.0,0.59,79.023,39.145,100.217,61.704,-102.92,0.234,86.951,38.979
12,3.3028,99.007,67.544,-100.0,0.59,79.023,39.145,100.226,61.732,-102.952,0.223,86.873,38.979
13,3.336,99.007,65.587,-100.0,0.59,79.023,39.145,100.243,61.813,-103.031,0.23,86.711,38.978
14,3.3697,99.007,64.372,-100.0,0.59,79.023,39.145,100.176,61.597,-102.781,0.241,87.218,38.978
15,3.4028,99.007,63.698,-100.0,0.59,79.023,39.145,100.241,61.738,-102.928,0.234,86.865,38.978
16,3.4371,99.007,63.023,-100.0,0.59,79.023,39.145,100.18,61.594,-102.848,0.235,87.055,38.977
17,3.4703,99.007,62.686,-100.0,0.59,79.023,39.145,100.143,61.518,-102.826,0.243,87.06,38.976
18,3.5037,99.007,62.348,-100.0,0.59,79.023,39.145,100.177,61.553,-102.832,0.255,87.15,38.977
19,3.5369,99.007,62.078,-100.0,0.59,79.023,39.145,100.138,61.644,-102.795,0.27,87.126,38.979
20,3.5702,99.007,61.943,-100.0,0.59,79.023,39.145,100.197,61.546,-102.829,0.252,87.15,38.977
21,3.6036,99.007,61.943,-100.0,0.59,79.023,39.145,100.126,61.48,-102.737,0.298,87.346,38.977
22,3.6372,99.007,61.943,-100.0,0.59,79.023,39.145,100.135,61.634,-102.789,0.268,87.073,38.978
23,3.6707,99.007,61.943,-100.0,0.59,79.023,39.145,100.128,61.469,-102.766,0.276,87.212,38.976
24,3.704,99.007,61.943,-100.0,0.59,79.023,39.145,100.13,61.422,-102.737,0.27,87.271,38.977
25,3.7375,99.007,61.943,-100.0,0.59,79.023,39.145,100.135,61.595,-102.828,0.279,87.081,38.978
26,3.7707,99.007,61.943,-100.0,0.59,79.023,39.145,100.115,61.502,-102.695,0.278,87.308,38.978
27,3.8042,99.007,61.943,-100.0,0.59,79.023,39.145,100.075,61.474,-102.778,0.278,87.138,38.977
28,3.8377,99.007,61.943,-100.0,0.59,79.023,39.145,100.04,61.401,-102.751,0.303,87.231,38.977
29,3.8709,99.007,61.943,-100.0,0.59,79.023,39.145,100.094,61.291,-102.801,0.239,87.102,38.971
30,3.9044,99.007,61.943,-100.0,0.59,79.023,39.145,100.131,61.28,-102.709,0.283,87.371,38.974
31,3.9379,99.007,61.741,-100.0,0.59,79.023,39.145,100.098,61.271,-102.884,0.255,87.031,38.971
32,3.9717,99.007,61.673,-100.0,0.59,79.023,39.145,100.032,61.407,-102.787,0.297,87.049,38.976
33,4.0049,99.007,61.673,-100.0,0.59,79.023,39.145,99.997,61.341,-102.832,0.288,86.987,38.974
34,4.0382,99.007,61.673,-100.0,0.59,79.023,39.145,99.948,61.506,-102.828,0.334,86.904,38.977
35,4.0718,99.007,61.673,-100.0,0.59,79.023,39.145,99.936,61.259,-102.924,0.302,86.699,38.97
36,4.1052,99.007,61.673,-100.0,0.59,79.023,39.145,99.895,61.351,-102.981,0.326,86.482,38.972
37,4.1386,99.007,61.538,-100.0,0.59,79.023,39.145,99.903,61.174,-102.916,0.296,86.802,38.969
