step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.619,99.549,94.737,-99.501,-0.369,75.541,38.95,100.375,61.69,-103.429,0.398,85.687,38.97
1,0.6277,99.549,94.737,-99.501,-0.369,75.541,38.95,100.358,61.76,-103.458,0.4,85.378,38.97
2,0.6644,99.549,94.737,-99.501,-0.369,75.541,38.95,100.337,61.644,-103.457,0.407,85.714,38.968
3,0.6991,99.549,94.602,-99.501,-0.369,75.541,38.95,100.349,61.717,-103.461,0.401,85.532,38.969
4,0.7321,99.549,92.443,-99.584,-0.147,76.136,38.95,100.339,61.614,-103.34,0.425,85.848,38.97
5,0.7658,99.549,89.339,-99.667,0.074,76.476,39.048,100.294,61.543,-103.438,0.425,85.863,38.968
6,0.7988,99.368,86.1,-100.0,0.074,76.985,39.048,100.345,61.567,-103.28,0.433,85.969,38.97
7,0.8326,99.368,82.794,-100.0,0.074,77.58,39.145,100.259,61.552,-103.468,0.431,85.812,38.968
8,0.8659,99.007,79.555,-100.0,0.074,78.004,39.194,100.296,61.521,-103.36,0.448,85.959,38.969
9,0.9012,98.826,76.248,-100.0,0.0,78.599,39.292,100.269,61.584,-103.432,0.432,85.701,38.968
10,0.9345,98.826,73.077,-100.0,0.0,78.769,39.292,100.242,61.402,-103.347,0.442,86.153,38.968
11,0.9656,98.826,69.906,-100.0,0.0,78.769,39.292,100.28,61.501,-103.389,0.441,85.936,38.967
12,1.0012,98.826,66.937,-100.0,0.074,78.769,39.292,100.266,61.551,-103.499,0.427,85.742,38.967
13,1.0328,98.826,65.182,-100.0,0.074,78.769,39.292,100.279,61.613,-103.502,0.42,85.63,38.966
14,1.0662,98.826,64.103,-100.0,0.074,78.769,39.292,100.264,61.429,-103.31,0.441,86.082,38.967
15,1.0995,98.826,63.36,-100.0,0.074,78.769,39.292,100.273,61.517,-103.428,0.437,85.857,38.967
16,1.133,98.826,62.821,-100.0,0.074,78.769,39.292,100.24,61.431,-103.401,0.451,86.005,38.966
17,1.1668,98.826,62.416,-100.0,0.074,78.769,39.292,100.209,61.382,-103.419,0.457,86.046,38.966
