step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5991,99.368,94.062,-99.75,0.959,75.626,38.95,101.299,61.792,-104.131,0.881,85.079,38.987
1,0.6088,99.368,94.062,-99.75,0.959,75.626,38.95,101.295,61.814,-104.181,0.882,84.965,38.986
2,0.6444,99.368,94.062,-99.75,0.959,75.626,38.95,101.253,61.74,-104.111,0.875,85.151,38.986
3,0.6783,99.368,93.86,-99.75,0.959,75.711,38.95,101.298,61.803,-104.177,0.886,85.003,38.986
4,0.7119,99.458,91.633,-99.75,0.959,76.221,38.95,101.246,61.741,-104.075,0.907,85.187,38.988
5,0.7455,99.458,88.529,-99.75,0.959,76.561,38.95,101.185,61.679,-104.047,0.857,85.17,38.986
6,0.7795,99.458,85.358,-99.917,0.959,77.07,39.048,101.251,61.701,-103.944,0.903,85.281,38.987
7,0.8125,99.458,81.984,-99.917,0.959,77.58,39.145,101.15,61.69,-104.073,0.854,85.12,38.985
8,0.8458,99.368,78.677,-100.0,0.959,77.749,39.243,101.188,61.672,-104.047,0.886,85.242,38.986
9,0.8775,99.097,75.506,-100.0,0.885,78.259,39.243,101.183,61.723,-104.059,0.892,85.075,38.986
10,0.9128,99.007,72.2,-100.0,0.811,78.514,39.292,101.123,61.525,-103.903,0.837,85.405,38.985
11,0.9463,99.007,69.028,-100.0,0.811,78.599,39.292,101.17,61.617,-103.993,0.864,85.234,38.985
12,0.9795,99.007,66.464,-100.0,0.885,78.599,39.292,101.147,61.666,-104.066,0.839,85.08,38.985
13,1.0129,99.007,64.912,-100.0,0.885,78.599,39.292,101.195,61.73,-104.124,0.875,85.016,38.985
14,1.0465,99.007,63.9,-100.0,0.885,78.599,39.292,101.149,61.541,-103.879,0.842,85.346,38.985
15,1.0797,99.007,63.293,-100.0,0.885,78.599,39.292,101.17,61.641,-104.009,0.861,85.175,38.985
16,1.1131,99.007,62.753,-100.0,0.885,78.599,39.292,101.126,61.548,-103.965,0.852,85.275,38.984
17,1.1467,99.007,62.416,-100.0,0.959,78.599,39.292,101.073,61.526,-103.948,0.851,85.261,38.984
18,1.18,99.007,62.146,-100.0,0.959,78.599,39.292,101.14,61.527,-103.997,0.867,85.339,38.985
19,1.2136,99.007,61.943,-100.0,0.959,78.599,39.292,101.139,61.606,-103.935,0.856,85.189,38.984
20,1.2469,99.007,61.943,-100.0,0.959,78.599,39.292,101.15,61.552,-104.016,0.855,85.281,38.984
21,1.2803,99.007,61.943,-100.0,0.959,78.599,39.292,101.111,61.443,-103.924,0.874,85.455,38.984
22,1.3161,99.007,61.943,-100.0,0.959,78.599,39.292,101.096,61.503,-103.903,0.872,85.308,38.984
23,1.3494,99.007,61.808,-100.0,0.959,78.599,39.292,101.101,61.375,-103.868,0.862,85.488,38.984
24,1.3829,99.007,61.808,-100.0,0.959,78.599,39.292,101.086,61.404,-103.891,0.859,85.408,38.984
25,1.4169,99.007,61.673,-100.0,0.959,78.599,39.292,101.121,61.508,-103.987,0.888,85.251,38.984
26,1.4497,99.007,61.673,-100.0,0.959,78.599,39.292,101.126,61.465,-103.894,0.878,85.359,38.985
27,1.4811,99.007,61.673,-100.0,0.959,78.599,39.292,101.019,61.438,-103.939,0.886,85.33,38.984
28,1.5144,99.007,61.606,-100.0,0.959,78.599,39.292,101.022,61.396,-103.935,0.887,85.41,38.984
29,1.5479,99.007,61.538,-100.0,0.959,78.599,39.292,101.043,61.345,-103.924,0.863,85.359,38.982
30,1.5813,99.007,61.538,-100.0,0.959,78.599,39.292,101.102,61.353,-103.927,0.872,85.416,38.983
31,1.6147,99.007,61.538,-100.0,0.959,78.599,39.292,100.951,61.359,-104.002,0.868,85.248,38.98
32,1.648,99.007,61.538,-100.0,0.959,78.599,39.292,100.958,61.381,-103.971,0.904,85.266,38.983
33,1.6815,99.007,61.538,-100.0,0.959,78.599,39.292,100.852,61.335,-103.957,0.896,85.308,38.981
34,1.7149,99.007,61.538,-100.0,0.959,78.599,39.292,100.855,61.487,-104.061,0.939,85.075,38.983
35,1.7485,99.007,61.538,-100.0,0.959,78.599,39.292,100.826,61.257,-103.893,0.877,85.253,38.98
36,1.7851,99.007,61.538,-100.0,0.959,78.599,39.292,100.74,61.26,-103.953,0.914,85.198,38.98
37,1.8179,99.007,61.538,-100.0,0.959,78.599,39.292,100.774,61.22,-103.952,0.9,85.24,38.98
38,1.8508,99.007,61.538,-100.0,0.959,78.599,39.292,100.613,61.212,-103.867,0.878,85.116,38.979
39,1.8846,99.007,61.538,-100.0,0.959,78.599,39.292,100.589,61.261,-104.08,0.947,84.942,38.979
40,1.9177,99.007,61.538,-100.0,0.959,78.599,39.292,100.377,61.149,-104.044,0.989,84.839,38.978
41,1.9512,99.007,61.538,-100.0,0.959,78.599,39.292,100.386,61.159,-104.025,0.957,84.883,38.978
42,1.9847,99.007,61.538,-100.0,0.959,78.599,39.292,100.474,61.181,-104.027,0.948,84.993,38.978
43,2.016,99.007,61.538,-100.0,0.959,78.599,39.292,99.942,61.11,-104.232,1.039,84.537,38.975
44,2.0494,99.007,61.538,-100.0,0.959,78.599,39.292,99.611,61.08,-104.427,1.179,84.071,38.974
45,2.083,99.007,61.538,-100.0,0.959,78.599,39.292,99.671,61.103,-104.379,1.145,84.292,38.973
46,2.1169,99.007,61.538,-100.0,0.959,78.599,39.292,98.995,61.033,-104.733,1.339,83.531,38.97
47,2.1496,99.007,61.538,-100.0,0.959,78.599,39.292,98.896,60.973,-104.958,1.394,83.234,38.967
48,2.1832,98.826,61.538,-100.0,0.959,78.599,39.292,97.961,61.043,-105.406,1.448,81.252,38.964
49,2.2172,98.826,61.538,-100.0,0.959,78.599,39.292,98.295,61.019,-105.382,1.483,81.962,38.964
50,2.2506,98.736,61.538,-100.0,0.959,78.599,39.292,97.167,60.739,-105.471,1.605,78.254,38.954
51,2.2838,98.646,61.538,-100.0,0.959,78.599,39.292,97.346,60.87,-105.818,1.603,80.379,38.956
52,2.3174,98.555,61.336,-100.0,0.959,78.599,39.292,96.337,60.639,-105.125,1.681,75.644,38.95
53,2.3506,98.465,61.201,-100.0,0.959,78.599,39.292,96.406,60.614,-104.9,1.735,75.046,38.951
54,2.3844,98.194,60.999,-100.0,0.959,78.599,39.292,95.636,60.73,-104.426,1.694,73.346,38.949
55,2.4185,97.923,60.999,-100.0,1.106,78.089,39.292,94.952,60.538,-102.087,1.774,66.729,38.944
56,2.451,97.743,60.999,-100.0,1.254,77.665,39.243,94.28,60.441,-100.056,1.87,61.912,38.94
57,2.4847,97.291,60.796,-100.0,1.401,77.325,38.95,93.826,60.375,-99.661,1.974,60.744,38.938
58,2.5181,96.93,60.729,-100.0,1.401,75.541,38.852,93.297,60.32,-97.898,2.035,56.865,38.938
59,2.5514,96.388,60.729,-100.0,1.401,73.588,38.852,92.133,60.142,-94.203,1.977,52.233,38.948
