elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
0.0,2026-08-03T22:36:37.541627+00:00,arms,left_shoulder_pan,1857,36,0,0,1857,1857
0.0,2026-08-03T22:36:37.541627+00:00,arms,left_shoulder_lift,2403,33,3,68,2389,2403
0.0,2026-08-03T22:36:37.541627+00:00,arms,left_elbow_flex,1643,34,2,68,1629,1643
0.0,2026-08-03T22:36:37.541627+00:00,arms,left_wrist_flex,2174,34,1,32,2169,2174
0.0,2026-08-03T22:36:37.541627+00:00,arms,left_wrist_roll,1987,33,0,1044,1989,1987
0.0,2026-08-03T22:36:37.541627+00:00,arms,left_gripper,2014,36,0,0,2014,2014
0.0,2026-08-03T22:36:37.541627+00:00,arms,right_shoulder_pan,1976,35,0,18,1974,1976
0.0,2026-08-03T22:36:37.541627+00:00,arms,right_shoulder_lift,2101,33,8,118,2049,2101
0.0,2026-08-03T22:36:37.541627+00:00,arms,right_elbow_flex,2133,36,4,86,2097,2133
0.0,2026-08-03T22:36:37.541627+00:00,arms,right_wrist_flex,1990,33,1,42,1976,1990
0.0,2026-08-03T22:36:37.541627+00:00,arms,right_wrist_roll,2109,32,0,1048,2114,2109
0.0,2026-08-03T22:36:37.541627+00:00,arms,right_gripper,2067,36,0,0,2067,2067
0.0,2026-08-03T22:36:37.541627+00:00,head,head_motor_1,2158,31,0,0,,
0.0,2026-08-03T22:36:37.541627+00:00,head,head_motor_2,1943,31,0,0,,
0.0,2026-08-03T22:36:37.541627+00:00,head,base_left_wheel,3463,32,0,0,,
0.0,2026-08-03T22:36:37.541627+00:00,head,base_back_wheel,3483,33,0,0,,
0.0,2026-08-03T22:36:37.541627+00:00,head,base_right_wheel,2182,31,0,0,,
1.0,2026-08-03T22:36:38.542662+00:00,arms,left_shoulder_pan,1857,36,0,0,1857,1857
1.0,2026-08-03T22:36:38.542662+00:00,arms,left_shoulder_lift,2403,33,3,68,2389,2403
1.0,2026-08-03T22:36:38.542662+00:00,arms,left_elbow_flex,1643,33,2,68,1629,1643
1.0,2026-08-03T22:36:38.542662+00:00,arms,left_wrist_flex,2174,34,0,32,2169,2174
1.0,2026-08-03T22:36:38.542662+00:00,arms,left_wrist_roll,1987,33,0,1044,1989,1987
1.0,2026-08-03T22:36:38.542662+00:00,arms,left_gripper,2014,36,0,0,2014,2014
1.0,2026-08-03T22:36:38.542662+00:00,arms,right_shoulder_pan,1976,35,0,18,1974,1976
1.0,2026-08-03T22:36:38.542662+00:00,arms,right_shoulder_lift,2101,33,8,118,2049,2101
1.0,2026-08-03T22:36:38.542662+00:00,arms,right_elbow_flex,2133,35,3,86,2097,2133
1.0,2026-08-03T22:36:38.542662+00:00,arms,right_wrist_flex,1990,33,1,42,1976,1990
1.0,2026-08-03T22:36:38.542662+00:00,arms,right_wrist_roll,2109,32,0,1048,2114,2109
1.0,2026-08-03T22:36:38.542662+00:00,arms,right_gripper,2067,36,0,0,2067,2067
1.0,2026-08-03T22:36:38.542662+00:00,head,head_motor_1,2158,31,0,0,,
1.0,2026-08-03T22:36:38.542662+00:00,head,head_motor_2,1943,31,0,0,,
1.0,2026-08-03T22:36:38.542662+00:00,head,base_left_wheel,3463,32,0,0,,
1.0,2026-08-03T22:36:38.542662+00:00,head,base_back_wheel,3483,33,0,0,,
1.0,2026-08-03T22:36:38.542662+00:00,head,base_right_wheel,2182,31,0,0,,
2.0,2026-08-03T22:36:39.542797+00:00,arms,left_shoulder_pan,1857,36,0,0,1857,1857
2.0,2026-08-03T22:36:39.542797+00:00,arms,left_shoulder_lift,2403,33,3,68,2389,2403
2.0,2026-08-03T22:36:39.542797+00:00,arms,left_elbow_flex,1643,33,3,68,1629,1643
2.0,2026-08-03T22:36:39.542797+00:00,arms,left_wrist_flex,2174,34,0,32,2169,2174
2.0,2026-08-03T22:36:39.542797+00:00,arms,left_wrist_roll,1987,33,0,1044,1989,1987
2.0,2026-08-03T22:36:39.542797+00:00,arms,left_gripper,2014,36,0,0,2014,2014
2.0,2026-08-03T22:36:39.542797+00:00,arms,right_shoulder_pan,1976,35,0,18,1974,1976
2.0,2026-08-03T22:36:39.542797+00:00,arms,right_shoulder_lift,2101,33,7,118,2049,2101
2.0,2026-08-03T22:36:39.542797+00:00,arms,right_elbow_flex,2133,35,4,86,2097,2133
2.0,2026-08-03T22:36:39.542797+00:00,arms,right_wrist_flex,1990,33,1,42,1976,1990
2.0,2026-08-03T22:36:39.542797+00:00,arms,right_wrist_roll,2109,32,1,1048,2114,2109
2.0,2026-08-03T22:36:39.542797+00:00,arms,right_gripper,2068,36,0,0,2067,2067
2.0,2026-08-03T22:36:39.542797+00:00,head,head_motor_1,2158,31,0,0,,
2.0,2026-08-03T22:36:39.542797+00:00,head,head_motor_2,1943,31,0,0,,
2.0,2026-08-03T22:36:39.542797+00:00,head,base_left_wheel,3463,32,0,0,,
2.0,2026-08-03T22:36:39.542797+00:00,head,base_back_wheel,3483,33,0,0,,
2.0,2026-08-03T22:36:39.542797+00:00,head,base_right_wheel,2182,31,0,0,,
3.0,2026-08-03T22:36:40.543821+00:00,arms,left_shoulder_pan,1857,36,0,0,1857,1857
3.0,2026-08-03T22:36:40.543821+00:00,arms,left_shoulder_lift,2403,33,4,68,2389,2403
3.0,2026-08-03T22:36:40.543821+00:00,arms,left_elbow_flex,1643,33,3,68,1629,1643
3.0,2026-08-03T22:36:40.543821+00:00,arms,left_wrist_flex,2174,34,1,32,2169,2174
3.0,2026-08-03T22:36:40.543821+00:00,arms,left_wrist_roll,1987,33,0,1044,1989,1987
3.0,2026-08-03T22:36:40.543821+00:00,arms,left_gripper,2014,36,0,0,2014,2014
3.0,2026-08-03T22:36:40.543821+00:00,arms,right_shoulder_pan,1976,35,0,18,1974,1976
3.0,2026-08-03T22:36:40.543821+00:00,arms,right_shoulder_lift,2101,33,6,118,2049,2101
3.0,2026-08-03T22:36:40.543821+00:00,arms,right_elbow_flex,2133,35,4,86,2097,2133
3.0,2026-08-03T22:36:40.543821+00:00,arms,right_wrist_flex,1990,33,1,42,1976,1990
3.0,2026-08-03T22:36:40.543821+00:00,arms,right_wrist_roll,2109,32,0,1048,2114,2109
3.0,2026-08-03T22:36:40.543821+00:00,arms,right_gripper,2068,36,0,0,2067,2067
3.0,2026-08-03T22:36:40.543821+00:00,head,head_motor_1,2158,31,0,0,,
3.0,2026-08-03T22:36:40.543821+00:00,head,head_motor_2,1943,31,0,0,,
3.0,2026-08-03T22:36:40.543821+00:00,head,base_left_wheel,3463,32,0,0,,
3.0,2026-08-03T22:36:40.543821+00:00,head,base_back_wheel,3484,33,0,0,,
3.0,2026-08-03T22:36:40.543821+00:00,head,base_right_wheel,2182,31,0,0,,
4.0,2026-08-03T22:36:41.544862+00:00,arms,left_shoulder_pan,1857,36,0,0,1857,1857
4.0,2026-08-03T22:36:41.544862+00:00,arms,left_shoulder_lift,2403,33,4,68,2389,2403
4.0,2026-08-03T22:36:41.544862+00:00,arms,left_elbow_flex,1643,33,2,68,1629,1643
4.0,2026-08-03T22:36:41.544862+00:00,arms,left_wrist_flex,2174,34,0,32,2169,2174
4.0,2026-08-03T22:36:41.544862+00:00,arms,left_wrist_roll,1987,33,1,1044,1989,1987
4.0,2026-08-03T22:36:41.544862+00:00,arms,left_gripper,2014,36,0,0,2014,2014
4.0,2026-08-03T22:36:41.544862+00:00,arms,right_shoulder_pan,1976,35,0,18,1974,1976
4.0,2026-08-03T22:36:41.544862+00:00,arms,right_shoulder_lift,2101,33,6,118,2049,2101
4.0,2026-08-03T22:36:41.544862+00:00,arms,right_elbow_flex,2133,35,4,86,2097,2133
4.0,2026-08-03T22:36:41.544862+00:00,arms,right_wrist_flex,1990,33,1,42,1976,1990
4.0,2026-08-03T22:36:41.544862+00:00,arms,right_wrist_roll,2109,32,1,1048,2114,2109
4.0,2026-08-03T22:36:41.544862+00:00,arms,right_gripper,2068,36,0,0,2067,2067
4.0,2026-08-03T22:36:41.544862+00:00,head,head_motor_1,2158,31,0,0,,
4.0,2026-08-03T22:36:41.544862+00:00,head,head_motor_2,1943,31,0,0,,
4.0,2026-08-03T22:36:41.544862+00:00,head,base_left_wheel,3463,32,0,0,,
4.0,2026-08-03T22:36:41.544862+00:00,head,base_back_wheel,3484,33,0,0,,
4.0,2026-08-03T22:36:41.544862+00:00,head,base_right_wheel,2182,31,0,0,,
5.0,2026-08-03T22:36:42.545901+00:00,arms,left_shoulder_pan,1857,36,0,0,1857,1857
5.0,2026-08-03T22:36:42.545901+00:00,arms,left_shoulder_lift,2403,33,3,68,2389,2403
5.0,2026-08-03T22:36:42.545901+00:00,arms,left_elbow_flex,1643,33,3,68,1629,1643
5.0,2026-08-03T22:36:42.545901+00:00,arms,left_wrist_flex,2174,34,1,32,2169,2174
5.0,2026-08-03T22:36:42.545901+00:00,arms,left_wrist_roll,1987,33,1,1044,1989,1987
5.0,2026-08-03T22:36:42.545901+00:00,arms,left_gripper,2014,36,0,0,2014,2014
5.0,2026-08-03T22:36:42.545901+00:00,arms,right_shoulder_pan,1976,35,0,18,1974,1976
5.0,2026-08-03T22:36:42.545901+00:00,arms,right_shoulder_lift,2101,33,6,118,2049,2101
5.0,2026-08-03T22:36:42.545901+00:00,arms,right_elbow_flex,2133,35,4,86,2097,2133
5.0,2026-08-03T22:36:42.545901+00:00,arms,right_wrist_flex,1990,33,1,42,1976,1990
5.0,2026-08-03T22:36:42.545901+00:00,arms,right_wrist_roll,2109,32,0,1048,2114,2109
5.0,2026-08-03T22:36:42.545901+00:00,arms,right_gripper,2068,36,0,0,2067,2067
5.0,2026-08-03T22:36:42.545901+00:00,head,head_motor_1,2158,31,0,0,,
5.0,2026-08-03T22:36:42.545901+00:00,head,head_motor_2,1943,31,0,0,,
5.0,2026-08-03T22:36:42.545901+00:00,head,base_left_wheel,3463,32,0,0,,
5.0,2026-08-03T22:36:42.545901+00:00,head,base_back_wheel,3483,33,0,0,,
5.0,2026-08-03T22:36:42.545901+00:00,head,base_right_wheel,2182,31,0,0,,
6.0,2026-08-03T22:36:43.546785+00:00,arms,left_shoulder_pan,1857,36,0,0,1857,1857
6.0,2026-08-03T22:36:43.546785+00:00,arms,left_shoulder_lift,2403,33,3,68,2389,2403
6.0,2026-08-03T22:36:43.546785+00:00,arms,left_elbow_flex,1643,33,2,68,1629,1643
6.0,2026-08-03T22:36:43.546785+00:00,arms,left_wrist_flex,2174,34,1,32,2169,2174
6.0,2026-08-03T22:36:43.546785+00:00,arms,left_wrist_roll,1987,33,0,1044,1989,1987
6.0,2026-08-03T22:36:43.546785+00:00,arms,left_gripper,2014,36,0,0,2014,2014
6.0,2026-08-03T22:36:43.546785+00:00,arms,right_shoulder_pan,1976,35,1,18,1974,1976
6.0,2026-08-03T22:36:43.546785+00:00,arms,right_shoulder_lift,2101,33,7,118,2049,2101
6.0,2026-08-03T22:36:43.546785+00:00,arms,right_elbow_flex,2133,35,4,86,2097,2133
6.0,2026-08-03T22:36:43.546785+00:00,arms,right_wrist_flex,1990,33,1,42,1976,1990
6.0,2026-08-03T22:36:43.546785+00:00,arms,right_wrist_roll,2109,32,1,1048,2114,2109
6.0,2026-08-03T22:36:43.546785+00:00,arms,right_gripper,2068,36,0,0,2067,2067
6.0,2026-08-03T22:36:43.546785+00:00,head,head_motor_1,2158,31,0,0,,
6.0,2026-08-03T22:36:43.546785+00:00,head,head_motor_2,1943,31,0,0,,
6.0,2026-08-03T22:36:43.546785+00:00,head,base_left_wheel,3463,32,0,0,,
6.0,2026-08-03T22:36:43.546785+00:00,head,base_back_wheel,3484,33,0,0,,
6.0,2026-08-03T22:36:43.546785+00:00,head,base_right_wheel,2182,31,0,0,,
7.0,2026-08-03T22:36:44.547823+00:00,arms,left_shoulder_pan,1857,36,0,0,1857,1857
7.0,2026-08-03T22:36:44.547823+00:00,arms,left_shoulder_lift,2403,33,4,68,2389,2403
7.0,2026-08-03T22:36:44.547823+00:00,arms,left_elbow_flex,1643,33,3,68,1629,1643
7.0,2026-08-03T22:36:44.547823+00:00,arms,left_wrist_flex,2174,34,0,32,2169,2174
