elapsed_s,leg,sign,phase,timestamp,cmd_vx,odom_vx,odom_vy,odom_omega,act_base_left_wheel,act_base_back_wheel,act_base_right_wheel,pos_right_gripper,pos_right_shoulder_lift,pos_right_shoulder_pan,pos_right_elbow_flex,load_right_gripper,load_right_shoulder_lift,load_right_shoulder_pan,load_right_elbow_flex,grip_dev
17.98,4,1,ramp_up,2026-08-05T21:00:44.909586+00:00,0.1637,0.093,0.0,0.0,-1050,0,1050,2432,2097,1965,2132,32,110,1056,84,0
18.03,4,1,ramp_up,2026-08-05T21:00:44.959557+00:00,0.1762,0.1041,0.0013,0.59,-1150,0,1200,2432,2097,1964,2132,32,110,1058,84,0
18.08,4,1,ramp_up,2026-08-05T21:00:45.009567+00:00,0.1887,0.1107,0.0,0.0,-1250,0,1250,2432,2097,1964,2132,32,110,1058,84,0
18.131,4,1,ramp_up,2026-08-05T21:00:45.060462+00:00,0.2013,0.1173,-0.0013,-0.59,-1350,0,1300,2432,2097,1964,2132,32,110,1058,84,0
18.181,4,1,ramp_up,2026-08-05T21:00:45.110555+00:00,0.2139,0.1306,0.0064,-0.59,-1450,-100,1500,2432,2097,1965,2132,32,110,1056,84,0
18.232,4,1,ramp_up,2026-08-05T21:00:45.161132+00:00,0.2265,0.1373,0.0,0.0,-1550,0,1550,2432,2097,1965,2132,32,110,1056,84,0
18.282,4,1,ramp_up,2026-08-05T21:00:45.211620+00:00,0.2391,0.1483,-0.0013,1.17,-1650,50,1700,2432,2097,1964,2132,32,110,1062,84,0
18.333,4,1,ramp_up,2026-08-05T21:00:45.262139+00:00,0.2518,0.1528,-0.0089,-0.59,-1800,100,1650,2432,2097,1964,2132,32,110,1058,84,0
18.384,4,1,ramp_up,2026-08-05T21:00:45.313416+00:00,0.2644,0.1661,-0.0013,-2.34,-1950,-50,1800,2432,2097,1964,2132,32,110,1058,84,0
18.434,4,1,ramp_up,2026-08-05T21:00:45.363168+00:00,0.277,0.1727,0.0051,-1.17,-1950,-100,1950,2432,2097,1966,2132,32,110,1054,84,0
18.484,4,1,ramp_up,2026-08-05T21:00:45.413450+00:00,0.2896,0.1771,0.0,0.0,-2000,0,2000,2432,2097,1966,2132,32,110,1054,84,0
18.534,4,1,dwell,2026-08-05T21:00:45.463762+00:00,0.3,0.1793,0.0064,1.17,-1950,-50,2100,2432,2097,1966,2132,32,110,1054,84,0
18.585,4,1,dwell,2026-08-05T21:00:45.514152+00:00,0.3,0.1771,0.0077,1.76,-1900,-50,2100,2432,2097,1966,2132,32,110,1054,84,0
18.635,4,1,dwell,2026-08-05T21:00:45.564726+00:00,0.3,0.1816,0.0051,2.34,-1950,0,2150,2432,2097,1966,2132,32,110,1054,84,0
18.687,4,1,dwell,2026-08-05T21:00:45.616349+00:00,0.3,0.1816,0.0026,1.17,-2000,0,2100,2432,2097,1965,2132,32,110,1056,84,0
18.737,4,1,dwell,2026-08-05T21:00:45.666715+00:00,0.3,0.1816,0.0,1.76,-2000,50,2100,2432,2097,1965,2132,32,110,1056,84,0
18.785,4,1,dwell,2026-08-05T21:00:45.714958+00:00,0.3,0.1882,0.0013,7.62,-1900,200,2350,2432,2097,1967,2132,32,110,1052,84,0
18.836,4,1,dwell,2026-08-05T21:00:45.765073+00:00,0.3,0.1727,0.0,0.0,-1950,0,1950,2432,2097,1966,2132,32,110,1054,84,0
18.887,4,1,dwell,2026-08-05T21:00:45.816150+00:00,0.3,0.1793,0.0038,1.76,-1950,0,2100,2432,2097,1964,2132,32,110,1062,84,0
18.942,4,1,ramp_down,2026-08-05T21:00:45.871474+00:00,0.2972,0.1793,0.0038,0.0,-2000,-50,2050,2432,2097,1964,2132,32,110,1058,84,0
18.987,4,1,ramp_down,2026-08-05T21:00:45.916240+00:00,0.2846,0.1793,0.0038,1.76,-1950,0,2100,2432,2097,1964,2132,32,110,1058,84,0
19.037,4,1,ramp_down,2026-08-05T21:00:45.966238+00:00,0.2721,0.1816,0.0077,-1.76,-2050,-150,2050,2432,2097,1965,2132,32,110,1052,84,0
19.087,4,1,ramp_down,2026-08-05T21:00:46.016217+00:00,0.2596,0.1816,0.0051,0.59,-2000,-50,2100,2432,2097,1968,2132,32,110,1046,84,0
19.138,4,1,ramp_down,2026-08-05T21:00:46.067077+00:00,0.247,0.1816,0.0077,1.76,-1950,-50,2150,2432,2097,1970,2132,32,110,1042,84,0
19.187,4,1,ramp_down,2026-08-05T21:00:46.116829+00:00,0.2345,0.186,0.0026,2.93,-2000,50,2200,2432,2097,1971,2132,32,110,1044,84,0
19.239,4,1,ramp_down,2026-08-05T21:00:46.168800+00:00,0.2218,0.1838,0.0013,2.34,-2000,50,2150,2432,2097,1971,2132,32,110,1044,84,0
19.289,4,1,ramp_down,2026-08-05T21:00:46.218273+00:00,0.2092,0.1882,-0.0013,2.93,-2050,100,2200,2432,2097,1969,2132,32,110,1052,84,0
19.339,4,1,ramp_down,2026-08-05T21:00:46.268590+00:00,0.1966,0.1838,-0.0013,1.17,-2050,50,2100,2432,2097,1968,2132,32,110,1050,84,0
19.391,4,1,ramp_down,2026-08-05T21:00:46.320758+00:00,0.184,0.1838,-0.0038,0.0,-2100,50,2050,2432,2097,1967,2132,32,110,1052,84,0
19.44,4,1,ramp_down,2026-08-05T21:00:46.369686+00:00,0.1713,0.1816,0.0,0.0,-2050,0,2050,2432,2097,1966,2132,32,110,1054,84,0
19.491,4,1,ramp_down,2026-08-05T21:00:46.420120+00:00,0.1587,0.1793,0.0089,2.34,-1900,-50,2150,2432,2097,1966,2132,32,110,1054,84,0
19.541,4,1,ramp_down,2026-08-05T21:00:46.470722+00:00,0.1461,0.1793,0.0089,2.34,-1900,-50,2150,2432,2097,1966,2132,32,110,1054,84,0
19.592,4,1,ramp_down,2026-08-05T21:00:46.521110+00:00,0.1335,0.1771,0.0051,0.59,-1950,-50,2050,2432,2097,1966,2132,32,110,1054,84,0
19.642,4,1,ramp_down,2026-08-05T21:00:46.571667+00:00,0.1208,0.1882,0.0038,3.52,-2000,50,2250,2432,2097,1968,2132,32,110,1046,84,0
19.693,4,1,ramp_down,2026-08-05T21:00:46.622080+00:00,0.1082,0.1771,-0.0102,0.59,-2050,150,1950,2432,2097,1969,2132,32,110,1044,84,0
19.748,4,1,ramp_down,2026-08-05T21:00:46.677451+00:00,0.0956,0.1705,-0.0013,-0.59,-1950,0,1900,2432,2097,1970,2132,32,110,1042,84,0
19.794,4,1,ramp_down,2026-08-05T21:00:46.723587+00:00,0.0831,0.1661,-0.0064,-1.17,-1950,50,1800,2432,2097,1971,2132,32,110,0,84,0
19.844,4,1,ramp_down,2026-08-05T21:00:46.773261+00:00,0.0705,0.1506,0.0026,1.17,-1650,0,1750,2432,2097,1973,2132,32,110,20,84,0
19.894,4,1,ramp_down,2026-08-05T21:00:46.823087+00:00,0.0579,0.1439,-0.0013,-0.59,-1650,0,1600,2432,2097,1973,2132,32,110,0,84,0
19.949,4,1,ramp_down,2026-08-05T21:00:46.878246+00:00,0.0454,0.1328,-0.0026,-1.17,-1550,0,1450,2432,2097,1971,2132,32,110,1048,84,0
19.995,4,1,ramp_down,2026-08-05T21:00:46.924864+00:00,0.0329,0.1218,0.0013,0.59,-1350,0,1400,2432,2097,1969,2132,32,110,1048,84,0
20.044,4,1,ramp_down,2026-08-05T21:00:46.973147+00:00,0.0204,0.1151,-0.0026,0.59,-1300,50,1300,2432,2097,1969,2132,32,110,1048,84,0
20.094,4,1,ramp_down,2026-08-05T21:00:47.023385+00:00,0.0079,0.1085,-0.0013,-0.59,-1250,0,1200,2432,2097,1969,2132,32,110,1048,84,0
21.664,5,-1,ramp_up,2026-08-05T21:00:48.593080+00:00,-0.0,0.0,0.0,0.0,0,0,0,2432,2097,1968,2132,32,110,1050,84,0
21.714,5,-1,ramp_up,2026-08-05T21:00:48.643867+00:00,-0.0126,0.0,0.0,0.0,0,0,0,2432,2097,1969,2132,32,110,1048,84,0
21.769,5,-1,ramp_up,2026-08-05T21:00:48.698214+00:00,-0.0253,0.0,0.0,0.0,0,0,0,2432,2097,1969,2132,32,110,1048,84,0
21.813,5,-1,ramp_up,2026-08-05T21:00:48.742492+00:00,-0.0378,0.0,0.0,0.0,0,0,0,2432,2097,1969,2132,32,110,1048,84,0
21.863,5,-1,ramp_up,2026-08-05T21:00:48.792199+00:00,-0.0503,0.0,0.0,0.0,0,0,0,2432,2097,1968,2132,32,110,1050,84,0
21.913,5,-1,ramp_up,2026-08-05T21:00:48.842221+00:00,-0.0628,-0.0155,-0.0064,-2.93,50,0,-300,2432,2097,1968,2132,32,110,1050,84,0
21.963,5,-1,ramp_up,2026-08-05T21:00:48.892827+00:00,-0.0753,-0.0332,-0.0013,-0.59,350,0,-400,2432,2097,1968,2132,32,110,1050,84,0
22.018,5,-1,ramp_up,2026-08-05T21:00:48.947434+00:00,-0.088,-0.0376,-0.0013,-0.59,400,0,-450,2432,2097,1971,2132,32,110,0,84,0
22.063,5,-1,ramp_up,2026-08-05T21:00:48.992946+00:00,-0.1005,-0.0465,0.0038,-0.0,550,-50,-500,2432,2097,1972,2132,32,110,1042,84,0
22.114,5,-1,ramp_up,2026-08-05T21:00:49.043055+00:00,-0.113,-0.0554,0.0013,0.59,650,0,-600,2432,2097,1973,2132,32,110,0,84,0
22.164,5,-1,ramp_up,2026-08-05T21:00:49.093210+00:00,-0.1255,-0.0686,0.0013,0.59,800,0,-750,2432,2097,1973,2132,32,110,0,84,0
22.214,5,-1,ramp_up,2026-08-05T21:00:49.143214+00:00,-0.138,-0.0731,0.0013,0.59,850,0,-800,2432,2097,1971,2132,32,110,1048,84,0
22.265,5,-1,ramp_up,2026-08-05T21:00:49.194142+00:00,-0.1507,-0.0819,-0.0013,-0.59,900,0,-950,2432,2097,1969,2132,32,110,1052,84,0
22.315,5,-1,ramp_up,2026-08-05T21:00:49.244416+00:00,-0.1633,-0.093,-0.0,0.0,1050,0,-1050,2432,2097,1967,2132,32,110,1056,84,0
22.366,5,-1,ramp_up,2026-08-05T21:00:49.295111+00:00,-0.1759,-0.0974,-0.0,0.0,1100,0,-1100,2432,2097,1967,2132,32,110,1052,84,0
22.416,5,-1,ramp_up,2026-08-05T21:00:49.345402+00:00,-0.1885,-0.1085,-0.0013,-0.59,1200,0,-1250,2432,2097,1967,2132,32,110,1052,84,0
22.466,5,-1,ramp_up,2026-08-05T21:00:49.396019+00:00,-0.2011,-0.1196,-0.0,0.0,1350,0,-1350,2432,2097,1968,2132,32,110,1046,84,0
22.517,5,-1,ramp_up,2026-08-05T21:00:49.446387+00:00,-0.2138,-0.1306,-0.0038,-1.76,1400,0,-1550,2432,2097,1970,2132,32,110,1042,84,0
22.567,5,-1,ramp_up,2026-08-05T21:00:49.496925+00:00,-0.2264,-0.1373,-0.0026,-1.17,1500,0,-1600,2432,2097,1972,2132,32,110,18,84,0
22.618,5,-1,ramp_up,2026-08-05T21:00:49.547365+00:00,-0.239,-0.1483,0.0013,0.59,1700,0,-1650,2432,2097,1973,2132,32,110,20,84,0
22.668,5,-1,ramp_up,2026-08-05T21:00:49.597853+00:00,-0.2516,-0.1506,0.0051,2.34,1800,0,-1600,2432,2097,1972,2132,32,110,1046,84,0
22.719,5,-1,ramp_up,2026-08-05T21:00:49.648436+00:00,-0.2643,-0.1661,0.0013,0.59,1900,0,-1850,2432,2097,1970,2132,32,110,1050,84,0
22.771,5,-1,ramp_up,2026-08-05T21:00:49.700239+00:00,-0.2768,-0.1749,-0.0013,-0.59,1950,0,-2000,2432,2097,1969,2132,32,110,1048,84,0
22.824,5,-1,ramp_up,2026-08-05T21:00:49.753269+00:00,-0.2894,-0.1705,-0.0013,-0.59,1900,0,-1950,2432,2097,1969,2132,32,110,1048,84,0
22.869,5,-1,dwell,2026-08-05T21:00:49.798827+00:00,-0.3,-0.1816,-0.0026,-1.17,2000,0,-2100,2432,2097,1970,2132,32,110,1042,84,0
22.92,5,-1,dwell,2026-08-05T21:00:49.849675+00:00,-0.3,-0.1838,0.0013,0.59,2100,0,-2050,2432,2097,1971,2132,32,110,1044,84,0
22.97,5,-1,dwell,2026-08-05T21:00:49.899641+00:00,-0.3,-0.1793,-0.0013,-0.59,2000,0,-2050,2432,2097,1971,2132,32,110,1044,84,0
23.025,5,-1,dwell,2026-08-05T21:00:49.954203+00:00,-0.3,-0.1793,-0.0013,-0.59,2000,0,-2050,2432,2097,1972,2132,32,110,1042,84,0
23.07,5,-1,dwell,2026-08-05T21:00:49.999895+00:00,-0.3,-0.1771,-0.0,0.0,2000,0,-2000,2432,2097,1971,2132,32,110,1048,84,0
23.12,5,-1,dwell,2026-08-05T21:00:50.049655+00:00,-0.3,-0.1816,-0.0,0.0,2050,0,-2050,2432,2097,1969,2132,32,110,1052,84,0
23.17,5,-1,dwell,2026-08-05T21:00:50.099677+00:00,-0.3,-0.1771,-0.0,0.0,2000,0,-2000,2432,2097,1968,2132,32,110,1050,84,0
23.22,5,-1,dwell,2026-08-05T21:00:50.149655+00:00,-0.3,-0.1793,-0.0013,-0.59,2000,0,-2050,2432,2097,1968,2132,32,110,1050,84,0
23.271,5,-1,ramp_down,2026-08-05T21:00:50.200569+00:00,-0.2977,-0.1793,-0.0013,-0.59,2000,0,-2050,2432,2097,1968,2132,32,110,1050,84,0
23.322,5,-1,ramp_down,2026-08-05T21:00:50.251038+00:00,-0.2851,-0.1771,-0.0026,-1.17,1950,0,-2050,2432,2097,1968,2132,32,110,1050,84,0
23.372,5,-1,ramp_down,2026-08-05T21:00:50.301666+00:00,-0.2724,-0.1793,0.0013,0.59,2050,0,-2000,2432,2097,1969,2132,32,110,1044,84,0
23.423,5,-1,ramp_down,2026-08-05T21:00:50.352097+00:00,-0.2598,-0.1749,0.0013,0.59,2000,0,-1950,2432,2097,1969,2132,32,110,1048,84,0
23.473,5,-1,ramp_down,2026-08-05T21:00:50.402567+00:00,-0.2472,-0.1793,0.0013,0.59,2050,0,-2000,2432,2097,1969,2132,32,110,1048,84,0
23.524,5,-1,ramp_down,2026-08-05T21:00:50.453082+00:00,-0.2346,-0.1771,-0.0,0.0,2000,0,-2000,2432,2097,1968,2132,32,110,1050,84,0
23.574,5,-1,ramp_down,2026-08-05T21:00:50.503511+00:00,-0.222,-0.1793,0.0013,0.59,2050,0,-2000,2432,2097,1968,2132,32,110,1050,84,0
23.625,5,-1,ramp_down,2026-08-05T21:00:50.554058+00:00,-0.2093,-0.1838,-0.0013,-0.59,2050,0,-2100,2432,2097,1968,2132,32,110,1050,84,0
23.675,5,-1,ramp_down,2026-08-05T21:00:50.604510+00:00,-0.1967,-0.1816,-0.0,0.0,2050,0,-2050,2432,2097,1970,2132,32,110,1046,84,0
23.726,5,-1,ramp_down,2026-08-05T21:00:50.655109+00:00,-0.1841,-0.1838,-0.0013,1.17,2100,50,-2050,2432,2097,1971,2132,32,110,1044,84,0
23.776,5,-1,ramp_down,2026-08-05T21:00:50.705701+00:00,-0.1715,-0.1838,0.0013,0.59,2100,0,-2050,2432,2097,1971,2132,32,110,1044,84,0
23.831,5,-1,ramp_down,2026-08-05T21:00:50.760823+00:00,-0.1588,-0.1771,-0.0026,-1.17,1950,0,-2050,2432,2097,1970,2132,32,110,1050,84,0
23.877,5,-1,ramp_down,2026-08-05T21:00:50.806218+00:00,-0.1463,-0.1816,-0.0026,-1.17,2000,0,-2100,2432,2097,1969,2132,32,110,1052,84,0
23.928,5,-1,ramp_down,2026-08-05T21:00:50.857522+00:00,-0.1338,-0.1793,-0.0038,0.0,2000,50,-2050,2432,2097,1969,2132,32,110,1048,84,0
23.977,5,-1,ramp_down,2026-08-05T21:00:50.906057+00:00,-0.1213,-0.1793,0.0013,-1.17,2000,-50,-2050,2432,2097,1968,2132,32,110,1054,84,0
24.027,5,-1,ramp_down,2026-08-05T21:00:50.956050+00:00,-0.1088,-0.1793,-0.0013,-0.59,2000,0,-2050,2432,2097,1968,2132,32,110,1050,84,0
24.079,5,-1,ramp_down,2026-08-05T21:00:51.008966+00:00,-0.0962,-0.1749,0.0038,1.76,2050,0,-1900,2432,2097,1968,2132,32,110,1050,84,0
24.127,5,-1,ramp_down,2026-08-05T21:00:51.056353+00:00,-0.0837,-0.1616,0.0013,0.59,1850,0,-1800,2432,2097,1968,2132,32,110,1050,84,0
24.177,5,-1,ramp_down,2026-08-05T21:00:51.106338+00:00,-0.0712,-0.1528,0.0013,0.59,1750,0,-1700,2432,2097,1968,2132,32,110,1050,84,0
24.228,5,-1,ramp_down,2026-08-05T21:00:51.157866+00:00,-0.0587,-0.1461,-0.0,0.0,1650,0,-1650,2432,2097,1968,2132,32,110,1050,84,0
24.278,5,-1,ramp_down,2026-08-05T21:00:51.207272+00:00,-0.046,-0.1373,-0.0026,0.59,1550,50,-1550,2432,2097,1967,2132,32,110,1052,84,0
24.328,5,-1,ramp_down,2026-08-05T21:00:51.257707+00:00,-0.0334,-0.124,-0.0,0.0,1400,0,-1400,2432,2097,1965,2132,32,110,1056,84,0
24.379,5,-1,ramp_down,2026-08-05T21:00:51.308212+00:00,-0.0208,-0.1107,-0.0,0.0,1250,0,-1250,2432,2097,1965,2132,32,110,1056,84,0
24.429,5,-1,ramp_down,2026-08-05T21:00:51.358680+00:00,-0.0082,-0.1085,0.0013,0.59,1250,0,-1200,2432,2097,1965,2132,32,110,1056,84,0
