elapsed_s,timestamp,motor,commanded,position,error,temp_c,current,load
0.002,2026-08-05T06:07:38.103035+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.002,2026-08-05T06:07:38.103035+00:00,left_shoulder_lift,2389,2403,14,36,2,68
0.002,2026-08-05T06:07:38.103035+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.002,2026-08-05T06:07:38.103035+00:00,left_wrist_flex,2169,2174,5,34,0,32
0.002,2026-08-05T06:07:38.103035+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.002,2026-08-05T06:07:38.103035+00:00,left_gripper,2014,2014,0,36,0,0
0.002,2026-08-05T06:07:38.103035+00:00,right_shoulder_pan,1974,1970,-4,37,0,1046
0.002,2026-08-05T06:07:38.103035+00:00,right_shoulder_lift,2049,2097,48,39,6,110
0.002,2026-08-05T06:07:38.103035+00:00,right_elbow_flex,2247,2127,-120,40,4,74
0.002,2026-08-05T06:07:38.103035+00:00,right_wrist_flex,1976,1983,7,35,0,28
0.002,2026-08-05T06:07:38.103035+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.002,2026-08-05T06:07:38.103035+00:00,right_gripper,2429,2439,10,38,1,34
0.052,2026-08-05T06:07:38.154743+00:00,left_shoulder_pan,1857,1851,-6,37,2,1060
0.052,2026-08-05T06:07:38.154743+00:00,left_shoulder_lift,2389,2403,14,35,3,68
0.052,2026-08-05T06:07:38.154743+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.052,2026-08-05T06:07:38.154743+00:00,left_wrist_flex,2169,2174,5,34,0,32
0.052,2026-08-05T06:07:38.154743+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.052,2026-08-05T06:07:38.154743+00:00,left_gripper,2014,2014,0,36,0,0
0.052,2026-08-05T06:07:38.154743+00:00,right_shoulder_pan,1987,1970,-17,37,0,1046
0.052,2026-08-05T06:07:38.154743+00:00,right_shoulder_lift,2049,2097,48,38,7,110
0.052,2026-08-05T06:07:38.154743+00:00,right_elbow_flex,2247,2127,-120,40,2,40
0.052,2026-08-05T06:07:38.154743+00:00,right_wrist_flex,1976,1983,7,35,0,28
0.052,2026-08-05T06:07:38.154743+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.052,2026-08-05T06:07:38.154743+00:00,right_gripper,2429,2439,10,38,1,34
0.102,2026-08-05T06:07:38.203195+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.102,2026-08-05T06:07:38.203195+00:00,left_shoulder_lift,2389,2403,14,36,2,68
0.102,2026-08-05T06:07:38.203195+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.102,2026-08-05T06:07:38.203195+00:00,left_wrist_flex,2169,2174,5,35,1,32
0.102,2026-08-05T06:07:38.203195+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.102,2026-08-05T06:07:38.203195+00:00,left_gripper,2014,2014,0,36,0,0
0.102,2026-08-05T06:07:38.203195+00:00,right_shoulder_pan,2000,1970,-30,37,2,1080
0.102,2026-08-05T06:07:38.203195+00:00,right_shoulder_lift,2049,2097,48,38,8,110
0.102,2026-08-05T06:07:38.203195+00:00,right_elbow_flex,2246,2133,-113,40,1,1042
0.102,2026-08-05T06:07:38.203195+00:00,right_wrist_flex,1976,1983,7,35,0,28
0.102,2026-08-05T06:07:38.203195+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.102,2026-08-05T06:07:38.203195+00:00,right_gripper,2429,2439,10,38,1,34
0.152,2026-08-05T06:07:38.251492+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.152,2026-08-05T06:07:38.251492+00:00,left_shoulder_lift,2389,2403,14,36,2,68
0.152,2026-08-05T06:07:38.251492+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.152,2026-08-05T06:07:38.251492+00:00,left_wrist_flex,2169,2174,5,35,1,32
0.152,2026-08-05T06:07:38.251492+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.152,2026-08-05T06:07:38.251492+00:00,left_gripper,2014,2014,0,37,0,0
0.152,2026-08-05T06:07:38.251492+00:00,right_shoulder_pan,2012,1971,-41,37,2,1112
0.152,2026-08-05T06:07:38.251492+00:00,right_shoulder_lift,2049,2096,47,38,6,104
0.152,2026-08-05T06:07:38.251492+00:00,right_elbow_flex,2244,2148,-96,39,0,1054
0.152,2026-08-05T06:07:38.251492+00:00,right_wrist_flex,1976,1983,7,35,1,28
0.152,2026-08-05T06:07:38.251492+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.152,2026-08-05T06:07:38.251492+00:00,right_gripper,2429,2439,10,38,0,34
0.202,2026-08-05T06:07:38.301459+00:00,left_shoulder_pan,1857,1851,-6,37,2,1060
0.202,2026-08-05T06:07:38.301459+00:00,left_shoulder_lift,2389,2403,14,36,2,68
0.202,2026-08-05T06:07:38.301459+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.202,2026-08-05T06:07:38.301459+00:00,left_wrist_flex,2169,2174,5,35,0,32
0.202,2026-08-05T06:07:38.301459+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.202,2026-08-05T06:07:38.301459+00:00,left_gripper,2014,2014,0,37,0,0
0.202,2026-08-05T06:07:38.301459+00:00,right_shoulder_pan,2024,1976,-48,37,4,1114
0.202,2026-08-05T06:07:38.301459+00:00,right_shoulder_lift,2049,2096,47,38,7,108
0.202,2026-08-05T06:07:38.301459+00:00,right_elbow_flex,2242,2172,-70,40,0,1090
0.202,2026-08-05T06:07:38.301459+00:00,right_wrist_flex,1976,1983,7,35,0,28
0.202,2026-08-05T06:07:38.301459+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.202,2026-08-05T06:07:38.301459+00:00,right_gripper,2429,2439,10,38,2,34
0.252,2026-08-05T06:07:38.351565+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.252,2026-08-05T06:07:38.351565+00:00,left_shoulder_lift,2389,2403,14,35,3,68
0.252,2026-08-05T06:07:38.351565+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.252,2026-08-05T06:07:38.351565+00:00,left_wrist_flex,2169,2174,5,34,0,32
0.252,2026-08-05T06:07:38.351565+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.252,2026-08-05T06:07:38.351565+00:00,left_gripper,2014,2014,0,37,0,0
0.252,2026-08-05T06:07:38.351565+00:00,right_shoulder_pan,2036,1982,-54,37,4,1120
0.252,2026-08-05T06:07:38.351565+00:00,right_shoulder_lift,2049,2096,47,38,8,110
0.252,2026-08-05T06:07:38.351565+00:00,right_elbow_flex,2240,2200,-40,40,0,1062
0.252,2026-08-05T06:07:38.351565+00:00,right_wrist_flex,1976,1983,7,35,1,28
0.252,2026-08-05T06:07:38.351565+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.252,2026-08-05T06:07:38.351565+00:00,right_gripper,2429,2439,10,38,1,34
0.302,2026-08-05T06:07:38.401574+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.302,2026-08-05T06:07:38.401574+00:00,left_shoulder_lift,2389,2403,14,35,3,68
0.302,2026-08-05T06:07:38.401574+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.302,2026-08-05T06:07:38.401574+00:00,left_wrist_flex,2169,2174,5,35,0,32
0.302,2026-08-05T06:07:38.401574+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.302,2026-08-05T06:07:38.401574+00:00,left_gripper,2014,2014,0,37,0,0
0.302,2026-08-05T06:07:38.401574+00:00,right_shoulder_pan,2048,1991,-57,37,3,1120
0.302,2026-08-05T06:07:38.401574+00:00,right_shoulder_lift,2049,2098,49,38,8,118
0.302,2026-08-05T06:07:38.401574+00:00,right_elbow_flex,2236,2229,-7,40,2,20
0.302,2026-08-05T06:07:38.401574+00:00,right_wrist_flex,1976,1984,8,35,0,34
0.302,2026-08-05T06:07:38.401574+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.302,2026-08-05T06:07:38.401574+00:00,right_gripper,2429,2439,10,38,1,34
0.352,2026-08-05T06:07:38.451376+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.352,2026-08-05T06:07:38.451376+00:00,left_shoulder_lift,2389,2403,14,36,3,68
0.352,2026-08-05T06:07:38.451376+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.352,2026-08-05T06:07:38.451376+00:00,left_wrist_flex,2169,2174,5,35,0,32
0.352,2026-08-05T06:07:38.451376+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.352,2026-08-05T06:07:38.451376+00:00,left_gripper,2014,2014,0,37,0,0
0.352,2026-08-05T06:07:38.451376+00:00,right_shoulder_pan,2060,2002,-58,37,2,1124
0.352,2026-08-05T06:07:38.451376+00:00,right_shoulder_lift,2049,2103,54,38,8,126
0.352,2026-08-05T06:07:38.451376+00:00,right_elbow_flex,2233,2247,14,40,2,32
0.352,2026-08-05T06:07:38.451376+00:00,right_wrist_flex,1976,1984,8,35,1,30
0.352,2026-08-05T06:07:38.451376+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.352,2026-08-05T06:07:38.451376+00:00,right_gripper,2429,2439,10,38,1,34
0.402,2026-08-05T06:07:38.502769+00:00,left_shoulder_pan,1857,1852,-5,37,1,1056
0.402,2026-08-05T06:07:38.502769+00:00,left_shoulder_lift,2389,2403,14,36,3,68
0.402,2026-08-05T06:07:38.502769+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.402,2026-08-05T06:07:38.502769+00:00,left_wrist_flex,2169,2174,5,34,0,32
0.402,2026-08-05T06:07:38.502769+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.402,2026-08-05T06:07:38.502769+00:00,left_gripper,2014,2014,0,37,0,0
0.402,2026-08-05T06:07:38.502769+00:00,right_shoulder_pan,2071,2015,-56,37,1,1118
0.402,2026-08-05T06:07:38.502769+00:00,right_shoulder_lift,2049,2108,59,39,10,142
0.402,2026-08-05T06:07:38.502769+00:00,right_elbow_flex,2228,2259,31,40,5,88
0.402,2026-08-05T06:07:38.502769+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.402,2026-08-05T06:07:38.502769+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.402,2026-08-05T06:07:38.502769+00:00,right_gripper,2429,2439,10,38,1,34
0.452,2026-08-05T06:07:38.551902+00:00,left_shoulder_pan,1857,1852,-5,37,1,1056
0.452,2026-08-05T06:07:38.551902+00:00,left_shoulder_lift,2389,2403,14,36,2,68
0.452,2026-08-05T06:07:38.551902+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.452,2026-08-05T06:07:38.551902+00:00,left_wrist_flex,2169,2174,5,34,0,32
0.452,2026-08-05T06:07:38.551902+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.452,2026-08-05T06:07:38.551902+00:00,left_gripper,2014,2014,0,37,0,0
0.452,2026-08-05T06:07:38.551902+00:00,right_shoulder_pan,2082,2029,-53,37,1,1112
0.452,2026-08-05T06:07:38.551902+00:00,right_shoulder_lift,2049,2112,63,38,10,148
0.452,2026-08-05T06:07:38.551902+00:00,right_elbow_flex,2223,2262,39,40,5,102
0.452,2026-08-05T06:07:38.551902+00:00,right_wrist_flex,1976,1984,8,35,1,30
0.452,2026-08-05T06:07:38.551902+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.452,2026-08-05T06:07:38.551902+00:00,right_gripper,2429,2439,10,38,1,34
0.503,2026-08-05T06:07:38.601786+00:00,left_shoulder_pan,1857,1852,-5,37,1,1060
0.503,2026-08-05T06:07:38.601786+00:00,left_shoulder_lift,2389,2403,14,35,3,68
0.503,2026-08-05T06:07:38.601786+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.503,2026-08-05T06:07:38.601786+00:00,left_wrist_flex,2169,2174,5,35,1,32
0.503,2026-08-05T06:07:38.601786+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.503,2026-08-05T06:07:38.601786+00:00,left_gripper,2014,2014,0,37,0,0
0.503,2026-08-05T06:07:38.601786+00:00,right_shoulder_pan,2092,2043,-49,37,1,1108
0.503,2026-08-05T06:07:38.601786+00:00,right_shoulder_lift,2049,2113,64,38,12,142
0.503,2026-08-05T06:07:38.601786+00:00,right_elbow_flex,2218,2262,44,40,6,102
0.503,2026-08-05T06:07:38.601786+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.503,2026-08-05T06:07:38.601786+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.503,2026-08-05T06:07:38.601786+00:00,right_gripper,2429,2439,10,38,1,34
0.553,2026-08-05T06:07:38.652059+00:00,left_shoulder_pan,1857,1851,-6,37,0,1060
0.553,2026-08-05T06:07:38.652059+00:00,left_shoulder_lift,2389,2403,14,36,3,68
0.553,2026-08-05T06:07:38.652059+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.553,2026-08-05T06:07:38.652059+00:00,left_wrist_flex,2169,2174,5,34,1,32
0.553,2026-08-05T06:07:38.652059+00:00,left_wrist_roll,1989,1988,-1,33,0,0
0.553,2026-08-05T06:07:38.652059+00:00,left_gripper,2014,2014,0,37,0,0
0.553,2026-08-05T06:07:38.652059+00:00,right_shoulder_pan,2102,2054,-48,37,1,1106
0.553,2026-08-05T06:07:38.652059+00:00,right_shoulder_lift,2049,2113,64,38,9,142
0.553,2026-08-05T06:07:38.652059+00:00,right_elbow_flex,2212,2262,50,40,6,112
0.553,2026-08-05T06:07:38.652059+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.553,2026-08-05T06:07:38.652059+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.553,2026-08-05T06:07:38.652059+00:00,right_gripper,2429,2439,10,38,0,34
0.603,2026-08-05T06:07:38.701750+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.603,2026-08-05T06:07:38.701750+00:00,left_shoulder_lift,2389,2403,14,36,2,68
0.603,2026-08-05T06:07:38.701750+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.603,2026-08-05T06:07:38.701750+00:00,left_wrist_flex,2169,2174,5,35,0,32
0.603,2026-08-05T06:07:38.701750+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.603,2026-08-05T06:07:38.701750+00:00,left_gripper,2014,2014,0,37,0,0
0.603,2026-08-05T06:07:38.701750+00:00,right_shoulder_pan,2111,2066,-45,37,2,1100
0.603,2026-08-05T06:07:38.701750+00:00,right_shoulder_lift,2049,2112,63,38,9,140
0.603,2026-08-05T06:07:38.701750+00:00,right_elbow_flex,2206,2261,55,40,6,120
0.603,2026-08-05T06:07:38.701750+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.603,2026-08-05T06:07:38.701750+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.603,2026-08-05T06:07:38.701750+00:00,right_gripper,2429,2439,10,38,1,34
0.653,2026-08-05T06:07:38.752020+00:00,left_shoulder_pan,1857,1852,-5,37,0,1051
0.653,2026-08-05T06:07:38.752020+00:00,left_shoulder_lift,2389,2403,14,35,3,68
0.653,2026-08-05T06:07:38.752020+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.653,2026-08-05T06:07:38.752020+00:00,left_wrist_flex,2169,2174,5,34,1,32
0.653,2026-08-05T06:07:38.752020+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.653,2026-08-05T06:07:38.752020+00:00,left_gripper,2014,2014,0,37,0,0
0.653,2026-08-05T06:07:38.752020+00:00,right_shoulder_pan,2120,2075,-45,37,1,1104
0.653,2026-08-05T06:07:38.752020+00:00,right_shoulder_lift,2049,2112,63,38,9,140
0.653,2026-08-05T06:07:38.752020+00:00,right_elbow_flex,2199,2261,62,40,10,138
0.653,2026-08-05T06:07:38.752020+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.653,2026-08-05T06:07:38.752020+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.653,2026-08-05T06:07:38.752020+00:00,right_gripper,2429,2439,10,38,1,34
0.703,2026-08-05T06:07:38.801939+00:00,left_shoulder_pan,1857,1852,-5,37,1,1056
0.703,2026-08-05T06:07:38.801939+00:00,left_shoulder_lift,2389,2403,14,36,3,68
0.703,2026-08-05T06:07:38.801939+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.703,2026-08-05T06:07:38.801939+00:00,left_wrist_flex,2169,2174,5,34,0,32
0.703,2026-08-05T06:07:38.801939+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.703,2026-08-05T06:07:38.801939+00:00,left_gripper,2014,2014,0,37,0,0
0.703,2026-08-05T06:07:38.801939+00:00,right_shoulder_pan,2129,2085,-44,37,1,1102
0.703,2026-08-05T06:07:38.801939+00:00,right_shoulder_lift,2049,2112,63,38,8,140
0.703,2026-08-05T06:07:38.801939+00:00,right_elbow_flex,2192,2261,69,40,11,146
0.703,2026-08-05T06:07:38.801939+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.703,2026-08-05T06:07:38.801939+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.703,2026-08-05T06:07:38.801939+00:00,right_gripper,2429,2439,10,38,1,34
0.753,2026-08-05T06:07:38.852071+00:00,left_shoulder_pan,1857,1851,-6,37,1,1065
0.753,2026-08-05T06:07:38.852071+00:00,left_shoulder_lift,2389,2403,14,35,3,68
0.753,2026-08-05T06:07:38.852071+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.753,2026-08-05T06:07:38.852071+00:00,left_wrist_flex,2169,2174,5,34,1,32
0.753,2026-08-05T06:07:38.852071+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.753,2026-08-05T06:07:38.852071+00:00,left_gripper,2014,2014,0,37,0,0
0.753,2026-08-05T06:07:38.852071+00:00,right_shoulder_pan,2136,2095,-41,37,2,1096
0.753,2026-08-05T06:07:38.852071+00:00,right_shoulder_lift,2049,2112,63,38,8,140
0.753,2026-08-05T06:07:38.852071+00:00,right_elbow_flex,2185,2261,76,40,13,164
0.753,2026-08-05T06:07:38.852071+00:00,right_wrist_flex,1976,1984,8,35,1,30
0.753,2026-08-05T06:07:38.852071+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.753,2026-08-05T06:07:38.852071+00:00,right_gripper,2429,2439,10,38,2,34
0.803,2026-08-05T06:07:38.903071+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.803,2026-08-05T06:07:38.903071+00:00,left_shoulder_lift,2389,2403,14,35,2,68
0.803,2026-08-05T06:07:38.903071+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.803,2026-08-05T06:07:38.903071+00:00,left_wrist_flex,2169,2174,5,34,0,32
0.803,2026-08-05T06:07:38.903071+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.803,2026-08-05T06:07:38.903071+00:00,left_gripper,2014,2014,0,37,0,0
0.803,2026-08-05T06:07:38.903071+00:00,right_shoulder_pan,2143,2105,-38,37,1,1092
0.803,2026-08-05T06:07:38.903071+00:00,right_shoulder_lift,2049,2112,63,38,12,140
0.803,2026-08-05T06:07:38.903071+00:00,right_elbow_flex,2177,2261,84,40,19,174
0.803,2026-08-05T06:07:38.903071+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.803,2026-08-05T06:07:38.903071+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.803,2026-08-05T06:07:38.903071+00:00,right_gripper,2429,2439,10,38,1,34
0.853,2026-08-05T06:07:38.952682+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.853,2026-08-05T06:07:38.952682+00:00,left_shoulder_lift,2389,2403,14,35,2,68
0.853,2026-08-05T06:07:38.952682+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.853,2026-08-05T06:07:38.952682+00:00,left_wrist_flex,2169,2174,5,34,1,32
0.853,2026-08-05T06:07:38.952682+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.853,2026-08-05T06:07:38.952682+00:00,left_gripper,2014,2014,0,37,0,0
0.853,2026-08-05T06:07:38.952682+00:00,right_shoulder_pan,2150,2113,-37,37,1,1090
0.853,2026-08-05T06:07:38.952682+00:00,right_shoulder_lift,2049,2112,63,38,9,140
0.853,2026-08-05T06:07:38.952682+00:00,right_elbow_flex,2169,2261,92,40,20,194
0.853,2026-08-05T06:07:38.952682+00:00,right_wrist_flex,1976,1984,8,35,1,30
0.853,2026-08-05T06:07:38.952682+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.853,2026-08-05T06:07:38.952682+00:00,right_gripper,2429,2439,10,38,2,34
0.903,2026-08-05T06:07:39.002415+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.903,2026-08-05T06:07:39.002415+00:00,left_shoulder_lift,2389,2403,14,36,2,68
0.903,2026-08-05T06:07:39.002415+00:00,left_elbow_flex,1629,1643,14,35,2,68
0.903,2026-08-05T06:07:39.002415+00:00,left_wrist_flex,2169,2174,5,34,0,32
0.903,2026-08-05T06:07:39.002415+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.903,2026-08-05T06:07:39.002415+00:00,left_gripper,2014,2014,0,36,0,0
0.903,2026-08-05T06:07:39.002415+00:00,right_shoulder_pan,2155,2122,-33,37,1,1086
0.903,2026-08-05T06:07:39.002415+00:00,right_shoulder_lift,2049,2112,63,38,12,140
0.903,2026-08-05T06:07:39.002415+00:00,right_elbow_flex,2160,2261,101,40,20,206
0.903,2026-08-05T06:07:39.002415+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.903,2026-08-05T06:07:39.002415+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.903,2026-08-05T06:07:39.002415+00:00,right_gripper,2429,2439,10,38,1,34
0.953,2026-08-05T06:07:39.052599+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.953,2026-08-05T06:07:39.052599+00:00,left_shoulder_lift,2389,2403,14,36,3,68
0.953,2026-08-05T06:07:39.052599+00:00,left_elbow_flex,1629,1643,14,35,3,68
0.953,2026-08-05T06:07:39.052599+00:00,left_wrist_flex,2169,2174,5,34,0,32
0.953,2026-08-05T06:07:39.052599+00:00,left_wrist_roll,1989,1988,-1,34,0,0
0.953,2026-08-05T06:07:39.052599+00:00,left_gripper,2014,2014,0,36,0,0
0.953,2026-08-05T06:07:39.052599+00:00,right_shoulder_pan,2160,2129,-31,37,1,1084
0.953,2026-08-05T06:07:39.052599+00:00,right_shoulder_lift,2049,2112,63,38,9,140
0.953,2026-08-05T06:07:39.052599+00:00,right_elbow_flex,2152,2261,109,40,30,232
0.953,2026-08-05T06:07:39.052599+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.953,2026-08-05T06:07:39.052599+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.953,2026-08-05T06:07:39.052599+00:00,right_gripper,2429,2439,10,38,1,34
1.003,2026-08-05T06:07:39.102386+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
1.003,2026-08-05T06:07:39.102386+00:00,left_shoulder_lift,2389,2403,14,35,3,68
1.003,2026-08-05T06:07:39.102386+00:00,left_elbow_flex,1629,1643,14,35,2,68
1.003,2026-08-05T06:07:39.102386+00:00,left_wrist_flex,2169,2174,5,34,1,32
1.003,2026-08-05T06:07:39.102386+00:00,left_wrist_roll,1989,1988,-1,34,0,0
1.003,2026-08-05T06:07:39.102386+00:00,left_gripper,2014,2014,0,37,0,0
1.003,2026-08-05T06:07:39.102386+00:00,right_shoulder_pan,2164,2136,-28,37,1,1076
1.003,2026-08-05T06:07:39.102386+00:00,right_shoulder_lift,2049,2112,63,38,10,140
1.003,2026-08-05T06:07:39.102386+00:00,right_elbow_flex,2143,2261,118,40,26,240
1.003,2026-08-05T06:07:39.102386+00:00,right_wrist_flex,1976,1984,8,35,1,30
1.003,2026-08-05T06:07:39.102386+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
1.003,2026-08-05T06:07:39.102386+00:00,right_gripper,2429,2439,10,38,1,34
1.053,2026-08-05T06:07:39.152663+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
1.053,2026-08-05T06:07:39.152663+00:00,left_shoulder_lift,2389,2403,14,36,3,68
1.053,2026-08-05T06:07:39.152663+00:00,left_elbow_flex,1629,1643,14,35,3,68
1.053,2026-08-05T06:07:39.152663+00:00,left_wrist_flex,2169,2174,5,34,0,32
1.053,2026-08-05T06:07:39.152663+00:00,left_wrist_roll,1989,1988,-1,34,0,0
1.053,2026-08-05T06:07:39.152663+00:00,left_gripper,2014,2014,0,37,0,0
1.053,2026-08-05T06:07:39.152663+00:00,right_shoulder_pan,2168,2143,-25,47,0,1070
1.053,2026-08-05T06:07:39.152663+00:00,right_shoulder_lift,2049,2112,63,38,11,140
1.053,2026-08-05T06:07:39.152663+00:00,right_elbow_flex,2134,2261,127,40,32,264
1.053,2026-08-05T06:07:39.152663+00:00,right_wrist_flex,1976,1984,8,35,0,30
1.053,2026-08-05T06:07:39.152663+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
1.053,2026-08-05T06:07:39.152663+00:00,right_gripper,2429,2439,10,38,1,34
1.103,2026-08-05T06:07:39.203962+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
1.103,2026-08-05T06:07:39.203962+00:00,left_shoulder_lift,2389,2403,14,36,3,68
1.103,2026-08-05T06:07:39.203962+00:00,left_elbow_flex,1629,1643,14,35,2,68
1.103,2026-08-05T06:07:39.203962+00:00,left_wrist_flex,2169,2174,5,34,0,32
1.103,2026-08-05T06:07:39.203962+00:00,left_wrist_roll,1989,1988,-1,33,0,0
1.103,2026-08-05T06:07:39.203962+00:00,left_gripper,2014,2014,0,37,0,0
1.103,2026-08-05T06:07:39.203962+00:00,right_shoulder_pan,2171,2148,-23,37,1,1076
1.103,2026-08-05T06:07:39.203962+00:00,right_shoulder_lift,2049,2112,63,38,9,140
1.103,2026-08-05T06:07:39.203962+00:00,right_elbow_flex,2124,2261,137,40,38,280
1.103,2026-08-05T06:07:39.203962+00:00,right_wrist_flex,1976,1984,8,35,0,30
1.103,2026-08-05T06:07:39.203962+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
1.103,2026-08-05T06:07:39.203962+00:00,right_gripper,2429,2439,10,38,1,34
1.154,2026-08-05T06:07:39.253138+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
1.154,2026-08-05T06:07:39.253138+00:00,left_shoulder_lift,2389,2403,14,36,3,68
1.154,2026-08-05T06:07:39.253138+00:00,left_elbow_flex,1629,1643,14,35,3,68
1.154,2026-08-05T06:07:39.253138+00:00,left_wrist_flex,2169,2174,5,34,1,32
1.154,2026-08-05T06:07:39.253138+00:00,left_wrist_roll,1989,1988,-1,34,0,0
1.154,2026-08-05T06:07:39.253138+00:00,left_gripper,2014,2014,0,36,0,0
1.154,2026-08-05T06:07:39.253138+00:00,right_shoulder_pan,2173,2153,-20,37,0,1074
1.154,2026-08-05T06:07:39.253138+00:00,right_shoulder_lift,2049,2112,63,38,10,140
1.154,2026-08-05T06:07:39.253138+00:00,right_elbow_flex,2115,2261,146,40,52,306
1.154,2026-08-05T06:07:39.253138+00:00,right_wrist_flex,1976,1984,8,35,0,30
1.154,2026-08-05T06:07:39.253138+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
1.154,2026-08-05T06:07:39.253138+00:00,right_gripper,2429,2439,10,38,1,34
1.204,2026-08-05T06:07:39.302968+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
1.204,2026-08-05T06:07:39.302968+00:00,left_shoulder_lift,2389,2403,14,36,3,68
1.204,2026-08-05T06:07:39.302968+00:00,left_elbow_flex,1629,1643,14,35,2,68
1.204,2026-08-05T06:07:39.302968+00:00,left_wrist_flex,2169,2174,5,34,1,32
1.204,2026-08-05T06:07:39.302968+00:00,left_wrist_roll,1989,1988,-1,34,0,0
1.204,2026-08-05T06:07:39.302968+00:00,left_gripper,2014,2014,0,37,0,0
