elapsed_s,timestamp,motor,commanded,position,error,temp_c,current,load
12.607,2026-08-05T05:58:44.062877+00:00,left_shoulder_lift,2389,2404,15,36,3,72
12.607,2026-08-05T05:58:44.062877+00:00,left_elbow_flex,1629,1643,14,34,2,68
12.607,2026-08-05T05:58:44.062877+00:00,left_wrist_flex,2169,2172,3,34,0,24
12.607,2026-08-05T05:58:44.062877+00:00,left_wrist_roll,1989,1988,-1,34,0,0
12.607,2026-08-05T05:58:44.062877+00:00,left_gripper,2014,2014,0,37,0,0
12.607,2026-08-05T05:58:44.062877+00:00,right_shoulder_pan,1882,1910,28,37,1,56
12.607,2026-08-05T05:58:44.062877+00:00,right_shoulder_lift,1960,2171,211,37,86,440
12.607,2026-08-05T05:58:44.062877+00:00,right_elbow_flex,2097,2134,37,37,4,88
12.607,2026-08-05T05:58:44.062877+00:00,right_wrist_flex,1976,1991,15,35,1,44
12.607,2026-08-05T05:58:44.062877+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
12.607,2026-08-05T05:58:44.062877+00:00,right_gripper,2455,2463,8,38,1,30
12.657,2026-08-05T05:58:44.113240+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
12.657,2026-08-05T05:58:44.113240+00:00,left_shoulder_lift,2389,2404,15,36,3,72
12.657,2026-08-05T05:58:44.113240+00:00,left_elbow_flex,1629,1643,14,34,2,68
12.657,2026-08-05T05:58:44.113240+00:00,left_wrist_flex,2169,2172,3,34,0,24
12.657,2026-08-05T05:58:44.113240+00:00,left_wrist_roll,1989,1988,-1,34,0,0
12.657,2026-08-05T05:58:44.113240+00:00,left_gripper,2014,2014,0,36,0,0
12.657,2026-08-05T05:58:44.113240+00:00,right_shoulder_pan,1875,1903,28,37,0,54
12.657,2026-08-05T05:58:44.113240+00:00,right_shoulder_lift,1962,2171,209,37,82,432
12.657,2026-08-05T05:58:44.113240+00:00,right_elbow_flex,2097,2134,37,37,3,88
12.657,2026-08-05T05:58:44.113240+00:00,right_wrist_flex,1976,1991,15,35,1,44
12.657,2026-08-05T05:58:44.113240+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
12.657,2026-08-05T05:58:44.113240+00:00,right_gripper,2455,2463,8,38,1,30
12.708,2026-08-05T05:58:44.164509+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
12.708,2026-08-05T05:58:44.164509+00:00,left_shoulder_lift,2389,2404,15,36,2,72
12.708,2026-08-05T05:58:44.164509+00:00,left_elbow_flex,1629,1643,14,34,2,68
12.708,2026-08-05T05:58:44.164509+00:00,left_wrist_flex,2169,2172,3,34,0,24
12.708,2026-08-05T05:58:44.164509+00:00,left_wrist_roll,1989,1988,-1,34,0,0
12.708,2026-08-05T05:58:44.164509+00:00,left_gripper,2014,2014,0,36,0,0
12.708,2026-08-05T05:58:44.164509+00:00,right_shoulder_pan,1868,1895,27,37,1,48
12.708,2026-08-05T05:58:44.164509+00:00,right_shoulder_lift,1964,2171,207,37,88,432
12.708,2026-08-05T05:58:44.164509+00:00,right_elbow_flex,2097,2134,37,37,4,88
12.708,2026-08-05T05:58:44.164509+00:00,right_wrist_flex,1976,1991,15,34,1,44
12.708,2026-08-05T05:58:44.164509+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
12.708,2026-08-05T05:58:44.164509+00:00,right_gripper,2455,2463,8,38,1,30
12.758,2026-08-05T05:58:44.214921+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
12.758,2026-08-05T05:58:44.214921+00:00,left_shoulder_lift,2389,2404,15,36,3,72
12.758,2026-08-05T05:58:44.214921+00:00,left_elbow_flex,1629,1643,14,34,3,68
12.758,2026-08-05T05:58:44.214921+00:00,left_wrist_flex,2169,2172,3,34,0,24
12.758,2026-08-05T05:58:44.214921+00:00,left_wrist_roll,1989,1988,-1,34,0,0
12.758,2026-08-05T05:58:44.214921+00:00,left_gripper,2014,2014,0,37,0,0
12.758,2026-08-05T05:58:44.214921+00:00,right_shoulder_pan,1862,1889,27,37,1,52
12.758,2026-08-05T05:58:44.214921+00:00,right_shoulder_lift,1966,2171,205,37,83,424
12.758,2026-08-05T05:58:44.214921+00:00,right_elbow_flex,2097,2134,37,37,4,88
12.758,2026-08-05T05:58:44.214921+00:00,right_wrist_flex,1976,1991,15,35,1,44
12.758,2026-08-05T05:58:44.214921+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
12.758,2026-08-05T05:58:44.214921+00:00,right_gripper,2455,2463,8,38,1,30
12.808,2026-08-05T05:58:44.263353+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
12.808,2026-08-05T05:58:44.263353+00:00,left_shoulder_lift,2389,2404,15,36,3,72
12.808,2026-08-05T05:58:44.263353+00:00,left_elbow_flex,1629,1643,14,34,3,68
12.808,2026-08-05T05:58:44.263353+00:00,left_wrist_flex,2169,2172,3,34,0,24
12.808,2026-08-05T05:58:44.263353+00:00,left_wrist_roll,1989,1988,-1,34,0,0
12.808,2026-08-05T05:58:44.263353+00:00,left_gripper,2014,2014,0,36,0,0
12.808,2026-08-05T05:58:44.263353+00:00,right_shoulder_pan,1855,1882,27,37,1,54
12.808,2026-08-05T05:58:44.263353+00:00,right_shoulder_lift,1968,2171,203,38,87,424
12.808,2026-08-05T05:58:44.263353+00:00,right_elbow_flex,2097,2134,37,37,4,88
12.808,2026-08-05T05:58:44.263353+00:00,right_wrist_flex,1976,1991,15,35,1,44
12.808,2026-08-05T05:58:44.263353+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
12.808,2026-08-05T05:58:44.263353+00:00,right_gripper,2455,2463,8,38,1,30
12.858,2026-08-05T05:58:44.313530+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
12.858,2026-08-05T05:58:44.313530+00:00,left_shoulder_lift,2389,2404,15,36,3,72
12.858,2026-08-05T05:58:44.313530+00:00,left_elbow_flex,1629,1643,14,34,3,68
12.858,2026-08-05T05:58:44.313530+00:00,left_wrist_flex,2169,2172,3,34,1,24
12.858,2026-08-05T05:58:44.313530+00:00,left_wrist_roll,1989,1988,-1,34,0,0
12.858,2026-08-05T05:58:44.313530+00:00,left_gripper,2014,2014,0,36,0,0
12.858,2026-08-05T05:58:44.313530+00:00,right_shoulder_pan,1849,1875,26,37,1,54
12.858,2026-08-05T05:58:44.313530+00:00,right_shoulder_lift,1971,2171,200,37,77,416
12.858,2026-08-05T05:58:44.313530+00:00,right_elbow_flex,2097,2134,37,37,4,88
12.858,2026-08-05T05:58:44.313530+00:00,right_wrist_flex,1976,1991,15,35,1,44
12.858,2026-08-05T05:58:44.313530+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
12.858,2026-08-05T05:58:44.313530+00:00,right_gripper,2455,2463,8,38,1,30
12.908,2026-08-05T05:58:44.365111+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
12.908,2026-08-05T05:58:44.365111+00:00,left_shoulder_lift,2389,2404,15,36,3,72
12.908,2026-08-05T05:58:44.365111+00:00,left_elbow_flex,1629,1643,14,34,3,68
12.908,2026-08-05T05:58:44.365111+00:00,left_wrist_flex,2169,2172,3,34,0,24
12.908,2026-08-05T05:58:44.365111+00:00,left_wrist_roll,1989,1988,-1,34,0,0
12.908,2026-08-05T05:58:44.365111+00:00,left_gripper,2014,2014,0,37,0,0
12.908,2026-08-05T05:58:44.365111+00:00,right_shoulder_pan,1843,1868,25,37,1,58
12.908,2026-08-05T05:58:44.365111+00:00,right_shoulder_lift,1973,2171,198,37,75,410
12.908,2026-08-05T05:58:44.365111+00:00,right_elbow_flex,2097,2134,37,38,4,88
12.908,2026-08-05T05:58:44.365111+00:00,right_wrist_flex,1976,1991,15,35,1,44
12.908,2026-08-05T05:58:44.365111+00:00,right_wrist_roll,2114,2112,-2,34,1,1042
12.908,2026-08-05T05:58:44.365111+00:00,right_gripper,2455,2463,8,38,1,30
12.958,2026-08-05T05:58:44.413686+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
12.958,2026-08-05T05:58:44.413686+00:00,left_shoulder_lift,2389,2404,15,36,3,72
12.958,2026-08-05T05:58:44.413686+00:00,left_elbow_flex,1629,1643,14,34,3,68
12.958,2026-08-05T05:58:44.413686+00:00,left_wrist_flex,2169,2172,3,35,0,24
12.958,2026-08-05T05:58:44.413686+00:00,left_wrist_roll,1989,1988,-1,34,0,0
12.958,2026-08-05T05:58:44.413686+00:00,left_gripper,2014,2014,0,36,0,0
12.958,2026-08-05T05:58:44.413686+00:00,right_shoulder_pan,1837,1863,26,37,0,54
12.958,2026-08-05T05:58:44.413686+00:00,right_shoulder_lift,1976,2171,195,37,75,406
12.958,2026-08-05T05:58:44.413686+00:00,right_elbow_flex,2097,2134,37,37,4,88
12.958,2026-08-05T05:58:44.413686+00:00,right_wrist_flex,1976,1991,15,35,1,44
12.958,2026-08-05T05:58:44.413686+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
12.958,2026-08-05T05:58:44.413686+00:00,right_gripper,2455,2463,8,38,1,30
13.008,2026-08-05T05:58:44.464691+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.008,2026-08-05T05:58:44.464691+00:00,left_shoulder_lift,2389,2404,15,36,3,72
13.008,2026-08-05T05:58:44.464691+00:00,left_elbow_flex,1629,1643,14,34,3,68
13.008,2026-08-05T05:58:44.464691+00:00,left_wrist_flex,2169,2172,3,34,0,24
13.008,2026-08-05T05:58:44.464691+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.008,2026-08-05T05:58:44.464691+00:00,left_gripper,2014,2014,0,36,0,0
13.008,2026-08-05T05:58:44.464691+00:00,right_shoulder_pan,1832,1856,24,37,1,56
13.008,2026-08-05T05:58:44.464691+00:00,right_shoulder_lift,1979,2171,192,37,76,400
13.008,2026-08-05T05:58:44.464691+00:00,right_elbow_flex,2097,2134,37,37,4,88
13.008,2026-08-05T05:58:44.464691+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.008,2026-08-05T05:58:44.464691+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.008,2026-08-05T05:58:44.464691+00:00,right_gripper,2455,2463,8,38,1,30
13.058,2026-08-05T05:58:44.514105+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.058,2026-08-05T05:58:44.514105+00:00,left_shoulder_lift,2389,2404,15,36,3,72
13.058,2026-08-05T05:58:44.514105+00:00,left_elbow_flex,1629,1643,14,34,3,68
13.058,2026-08-05T05:58:44.514105+00:00,left_wrist_flex,2169,2172,3,34,1,24
13.058,2026-08-05T05:58:44.514105+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.058,2026-08-05T05:58:44.514105+00:00,left_gripper,2014,2014,0,37,0,0
13.058,2026-08-05T05:58:44.514105+00:00,right_shoulder_pan,1826,1850,24,37,1,46
13.058,2026-08-05T05:58:44.514105+00:00,right_shoulder_lift,1982,2171,189,37,78,390
13.058,2026-08-05T05:58:44.514105+00:00,right_elbow_flex,2097,2134,37,37,3,88
13.058,2026-08-05T05:58:44.514105+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.058,2026-08-05T05:58:44.514105+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.058,2026-08-05T05:58:44.514105+00:00,right_gripper,2455,2463,8,38,1,30
13.108,2026-08-05T05:58:44.563851+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.108,2026-08-05T05:58:44.563851+00:00,left_shoulder_lift,2389,2404,15,36,2,72
13.108,2026-08-05T05:58:44.563851+00:00,left_elbow_flex,1629,1643,14,34,3,68
13.108,2026-08-05T05:58:44.563851+00:00,left_wrist_flex,2169,2172,3,34,0,24
13.108,2026-08-05T05:58:44.563851+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.108,2026-08-05T05:58:44.563851+00:00,left_gripper,2014,2014,0,37,0,0
13.108,2026-08-05T05:58:44.563851+00:00,right_shoulder_pan,1821,1844,23,37,0,48
13.108,2026-08-05T05:58:44.563851+00:00,right_shoulder_lift,1985,2171,186,37,76,388
13.108,2026-08-05T05:58:44.563851+00:00,right_elbow_flex,2097,2134,37,37,4,88
13.108,2026-08-05T05:58:44.563851+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.108,2026-08-05T05:58:44.563851+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.108,2026-08-05T05:58:44.563851+00:00,right_gripper,2455,2463,8,38,1,30
13.158,2026-08-05T05:58:44.614117+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.158,2026-08-05T05:58:44.614117+00:00,left_shoulder_lift,2389,2404,15,36,3,72
13.158,2026-08-05T05:58:44.614117+00:00,left_elbow_flex,1629,1643,14,34,2,68
13.158,2026-08-05T05:58:44.614117+00:00,left_wrist_flex,2169,2172,3,34,0,24
13.158,2026-08-05T05:58:44.614117+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.158,2026-08-05T05:58:44.614117+00:00,left_gripper,2014,2014,0,37,0,0
13.158,2026-08-05T05:58:44.614117+00:00,right_shoulder_pan,1816,1838,22,37,1,50
13.158,2026-08-05T05:58:44.614117+00:00,right_shoulder_lift,1988,2171,183,37,62,378
13.158,2026-08-05T05:58:44.614117+00:00,right_elbow_flex,2097,2134,37,37,4,88
13.158,2026-08-05T05:58:44.614117+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.158,2026-08-05T05:58:44.614117+00:00,right_wrist_roll,2114,2112,-2,34,1,1042
13.158,2026-08-05T05:58:44.614117+00:00,right_gripper,2455,2463,8,38,0,30
13.208,2026-08-05T05:58:44.665110+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.208,2026-08-05T05:58:44.665110+00:00,left_shoulder_lift,2389,2404,15,36,3,72
13.208,2026-08-05T05:58:44.665110+00:00,left_elbow_flex,1629,1643,14,34,3,68
13.208,2026-08-05T05:58:44.665110+00:00,left_wrist_flex,2169,2172,3,34,0,24
13.208,2026-08-05T05:58:44.665110+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.208,2026-08-05T05:58:44.665110+00:00,left_gripper,2014,2014,0,36,0,0
13.208,2026-08-05T05:58:44.665110+00:00,right_shoulder_pan,1811,1833,22,37,1,48
13.208,2026-08-05T05:58:44.665110+00:00,right_shoulder_lift,1991,2171,180,37,67,376
13.208,2026-08-05T05:58:44.665110+00:00,right_elbow_flex,2097,2134,37,36,4,88
13.208,2026-08-05T05:58:44.665110+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.208,2026-08-05T05:58:44.665110+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.208,2026-08-05T05:58:44.665110+00:00,right_gripper,2455,2463,8,38,0,30
13.258,2026-08-05T05:58:44.715326+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.258,2026-08-05T05:58:44.715326+00:00,left_shoulder_lift,2389,2404,15,36,3,72
13.258,2026-08-05T05:58:44.715326+00:00,left_elbow_flex,1629,1643,14,34,3,68
13.258,2026-08-05T05:58:44.715326+00:00,left_wrist_flex,2169,2172,3,34,0,24
13.258,2026-08-05T05:58:44.715326+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.258,2026-08-05T05:58:44.715326+00:00,left_gripper,2014,2014,0,36,0,0
13.258,2026-08-05T05:58:44.715326+00:00,right_shoulder_pan,1807,1827,20,37,1,48
13.258,2026-08-05T05:58:44.715326+00:00,right_shoulder_lift,1994,2171,177,37,61,366
13.258,2026-08-05T05:58:44.715326+00:00,right_elbow_flex,2097,2134,37,37,4,88
13.258,2026-08-05T05:58:44.715326+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.258,2026-08-05T05:58:44.715326+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.258,2026-08-05T05:58:44.715326+00:00,right_gripper,2455,2463,8,38,0,30
13.309,2026-08-05T05:58:44.765944+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.309,2026-08-05T05:58:44.765944+00:00,left_shoulder_lift,2389,2404,15,36,3,72
13.309,2026-08-05T05:58:44.765944+00:00,left_elbow_flex,1629,1643,14,34,3,68
13.309,2026-08-05T05:58:44.765944+00:00,left_wrist_flex,2169,2172,3,34,1,24
13.309,2026-08-05T05:58:44.765944+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.309,2026-08-05T05:58:44.765944+00:00,left_gripper,2014,2014,0,37,0,0
13.309,2026-08-05T05:58:44.765944+00:00,right_shoulder_pan,1803,1822,19,37,1,44
13.309,2026-08-05T05:58:44.765944+00:00,right_shoulder_lift,1997,2171,174,38,66,364
13.309,2026-08-05T05:58:44.765944+00:00,right_elbow_flex,2097,2134,37,37,4,88
13.309,2026-08-05T05:58:44.765944+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.309,2026-08-05T05:58:44.765944+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.309,2026-08-05T05:58:44.765944+00:00,right_gripper,2455,2463,8,38,1,30
13.359,2026-08-05T05:58:44.814325+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.359,2026-08-05T05:58:44.814325+00:00,left_shoulder_lift,2389,2404,15,36,3,72
13.359,2026-08-05T05:58:44.814325+00:00,left_elbow_flex,1629,1643,14,34,3,68
13.359,2026-08-05T05:58:44.814325+00:00,left_wrist_flex,2169,2172,3,34,0,24
13.359,2026-08-05T05:58:44.814325+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.359,2026-08-05T05:58:44.814325+00:00,left_gripper,2014,2014,0,36,0,0
13.359,2026-08-05T05:58:44.814325+00:00,right_shoulder_pan,1799,1817,18,37,1,38
13.359,2026-08-05T05:58:44.814325+00:00,right_shoulder_lift,2001,2171,170,37,60,354
13.359,2026-08-05T05:58:44.814325+00:00,right_elbow_flex,2097,2134,37,37,4,88
13.359,2026-08-05T05:58:44.814325+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.359,2026-08-05T05:58:44.814325+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.359,2026-08-05T05:58:44.814325+00:00,right_gripper,2455,2463,8,38,0,30
13.409,2026-08-05T05:58:44.864340+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.409,2026-08-05T05:58:44.864340+00:00,left_shoulder_lift,2389,2404,15,36,2,72
13.409,2026-08-05T05:58:44.864340+00:00,left_elbow_flex,1629,1643,14,34,3,68
13.409,2026-08-05T05:58:44.864340+00:00,left_wrist_flex,2169,2172,3,34,0,24
13.409,2026-08-05T05:58:44.864340+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.409,2026-08-05T05:58:44.864340+00:00,left_gripper,2014,2014,0,36,0,0
13.409,2026-08-05T05:58:44.864340+00:00,right_shoulder_pan,1795,1812,17,37,1,42
13.409,2026-08-05T05:58:44.864340+00:00,right_shoulder_lift,2004,2171,167,38,53,346
13.409,2026-08-05T05:58:44.864340+00:00,right_elbow_flex,2097,2134,37,37,4,88
13.409,2026-08-05T05:58:44.864340+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.409,2026-08-05T05:58:44.864340+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.409,2026-08-05T05:58:44.864340+00:00,right_gripper,2455,2463,8,38,1,30
13.459,2026-08-05T05:58:44.914387+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.459,2026-08-05T05:58:44.914387+00:00,left_shoulder_lift,2389,2404,15,36,3,72
13.459,2026-08-05T05:58:44.914387+00:00,left_elbow_flex,1629,1643,14,34,3,68
13.459,2026-08-05T05:58:44.914387+00:00,left_wrist_flex,2169,2172,3,34,0,24
13.459,2026-08-05T05:58:44.914387+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.459,2026-08-05T05:58:44.914387+00:00,left_gripper,2014,2014,0,37,0,0
13.459,2026-08-05T05:58:44.914387+00:00,right_shoulder_pan,1792,1808,16,37,0,36
13.459,2026-08-05T05:58:44.914387+00:00,right_shoulder_lift,2008,2171,163,37,55,340
13.459,2026-08-05T05:58:44.914387+00:00,right_elbow_flex,2097,2134,37,38,4,88
13.459,2026-08-05T05:58:44.914387+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.459,2026-08-05T05:58:44.914387+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.459,2026-08-05T05:58:44.914387+00:00,right_gripper,2455,2463,8,38,1,30
13.509,2026-08-05T05:58:44.965438+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.509,2026-08-05T05:58:44.965438+00:00,left_shoulder_lift,2389,2404,15,36,3,72
13.509,2026-08-05T05:58:44.965438+00:00,left_elbow_flex,1629,1643,14,34,3,68
13.509,2026-08-05T05:58:44.965438+00:00,left_wrist_flex,2169,2172,3,34,1,24
13.509,2026-08-05T05:58:44.965438+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.509,2026-08-05T05:58:44.965438+00:00,left_gripper,2014,2014,0,37,0,0
13.509,2026-08-05T05:58:44.965438+00:00,right_shoulder_pan,1789,1804,15,37,1,38
13.509,2026-08-05T05:58:44.965438+00:00,right_shoulder_lift,2011,2171,160,37,60,332
13.509,2026-08-05T05:58:44.965438+00:00,right_elbow_flex,2097,2134,37,37,4,88
13.509,2026-08-05T05:58:44.965438+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.509,2026-08-05T05:58:44.965438+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.509,2026-08-05T05:58:44.965438+00:00,right_gripper,2455,2463,8,38,1,30
13.559,2026-08-05T05:58:45.016251+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.559,2026-08-05T05:58:45.016251+00:00,left_shoulder_lift,2389,2404,15,36,2,72
13.559,2026-08-05T05:58:45.016251+00:00,left_elbow_flex,1629,1643,14,34,3,68
13.559,2026-08-05T05:58:45.016251+00:00,left_wrist_flex,2169,2172,3,34,0,24
13.559,2026-08-05T05:58:45.016251+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.559,2026-08-05T05:58:45.016251+00:00,left_gripper,2014,2014,0,37,0,0
13.559,2026-08-05T05:58:45.016251+00:00,right_shoulder_pan,1786,1800,14,37,1,28
13.559,2026-08-05T05:58:45.016251+00:00,right_shoulder_lift,2015,2171,156,37,57,330
13.559,2026-08-05T05:58:45.016251+00:00,right_elbow_flex,2097,2134,37,37,4,88
13.559,2026-08-05T05:58:45.016251+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.559,2026-08-05T05:58:45.016251+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.559,2026-08-05T05:58:45.016251+00:00,right_gripper,2455,2463,8,38,1,30
13.609,2026-08-05T05:58:45.066595+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.609,2026-08-05T05:58:45.066595+00:00,left_shoulder_lift,2389,2404,15,36,3,72
13.609,2026-08-05T05:58:45.066595+00:00,left_elbow_flex,1629,1643,14,34,2,68
13.609,2026-08-05T05:58:45.066595+00:00,left_wrist_flex,2169,2172,3,34,0,24
13.609,2026-08-05T05:58:45.066595+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.609,2026-08-05T05:58:45.066595+00:00,left_gripper,2014,2014,0,37,0,0
13.609,2026-08-05T05:58:45.066595+00:00,right_shoulder_pan,1783,1797,14,37,1,38
13.609,2026-08-05T05:58:45.066595+00:00,right_shoulder_lift,2019,2171,152,37,49,318
13.609,2026-08-05T05:58:45.066595+00:00,right_elbow_flex,2097,2134,37,37,4,88
13.609,2026-08-05T05:58:45.066595+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.609,2026-08-05T05:58:45.066595+00:00,right_wrist_roll,2114,2112,-2,34,1,1042
13.609,2026-08-05T05:58:45.066595+00:00,right_gripper,2455,2463,8,38,1,30
13.660,2026-08-05T05:58:45.116352+00:00,left_shoulder_pan,1857,1851,-6,37,2,1060
13.660,2026-08-05T05:58:45.116352+00:00,left_shoulder_lift,2389,2404,15,36,3,72
13.660,2026-08-05T05:58:45.116352+00:00,left_elbow_flex,1629,1643,14,34,3,68
13.660,2026-08-05T05:58:45.116352+00:00,left_wrist_flex,2169,2172,3,34,0,24
13.660,2026-08-05T05:58:45.116352+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.660,2026-08-05T05:58:45.116352+00:00,left_gripper,2014,2014,0,36,0,0
13.660,2026-08-05T05:58:45.116352+00:00,right_shoulder_pan,1781,1794,13,37,0,32
13.660,2026-08-05T05:58:45.116352+00:00,right_shoulder_lift,2023,2171,148,37,44,314
13.660,2026-08-05T05:58:45.116352+00:00,right_elbow_flex,2097,2134,37,37,4,88
13.660,2026-08-05T05:58:45.116352+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.660,2026-08-05T05:58:45.116352+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.660,2026-08-05T05:58:45.116352+00:00,right_gripper,2455,2463,8,38,1,30
13.710,2026-08-05T05:58:45.165408+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.710,2026-08-05T05:58:45.165408+00:00,left_shoulder_lift,2389,2404,15,36,3,72
13.710,2026-08-05T05:58:45.165408+00:00,left_elbow_flex,1629,1643,14,34,2,68
13.710,2026-08-05T05:58:45.165408+00:00,left_wrist_flex,2169,2172,3,34,0,24
13.710,2026-08-05T05:58:45.165408+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.710,2026-08-05T05:58:45.165408+00:00,left_gripper,2014,2014,0,36,0,0
13.710,2026-08-05T05:58:45.165408+00:00,right_shoulder_pan,1779,1791,12,37,0,32
13.710,2026-08-05T05:58:45.165408+00:00,right_shoulder_lift,2026,2171,145,37,48,306
13.710,2026-08-05T05:58:45.165408+00:00,right_elbow_flex,2097,2134,37,37,4,88
13.710,2026-08-05T05:58:45.165408+00:00,right_wrist_flex,1976,1991,15,35,2,44
13.710,2026-08-05T05:58:45.165408+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.710,2026-08-05T05:58:45.165408+00:00,right_gripper,2455,2463,8,38,1,30
13.760,2026-08-05T05:58:45.215819+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.760,2026-08-05T05:58:45.215819+00:00,left_shoulder_lift,2389,2404,15,36,2,72
13.760,2026-08-05T05:58:45.215819+00:00,left_elbow_flex,1629,1643,14,35,3,68
13.760,2026-08-05T05:58:45.215819+00:00,left_wrist_flex,2169,2172,3,34,1,24
13.760,2026-08-05T05:58:45.215819+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.760,2026-08-05T05:58:45.215819+00:00,left_gripper,2014,2014,0,36,0,0
13.760,2026-08-05T05:58:45.215819+00:00,right_shoulder_pan,1778,1788,10,37,1,26
13.760,2026-08-05T05:58:45.215819+00:00,right_shoulder_lift,2030,2171,141,38,44,300
13.760,2026-08-05T05:58:45.215819+00:00,right_elbow_flex,2097,2134,37,37,4,88
13.760,2026-08-05T05:58:45.215819+00:00,right_wrist_flex,1976,1991,15,35,1,44
13.760,2026-08-05T05:58:45.215819+00:00,right_wrist_roll,2114,2112,-2,34,0,1042
13.760,2026-08-05T05:58:45.215819+00:00,right_gripper,2455,2463,8,38,1,30
13.810,2026-08-05T05:58:45.265435+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
13.810,2026-08-05T05:58:45.265435+00:00,left_shoulder_lift,2389,2404,15,36,3,72
13.810,2026-08-05T05:58:45.265435+00:00,left_elbow_flex,1629,1643,14,34,2,68
13.810,2026-08-05T05:58:45.265435+00:00,left_wrist_flex,2169,2172,3,34,0,24
13.810,2026-08-05T05:58:45.265435+00:00,left_wrist_roll,1989,1988,-1,34,0,0
13.810,2026-08-05T05:58:45.265435+00:00,left_gripper,2014,2014,0,37,0,0
13.810,2026-08-05T05:58:45.265435+00:00,right_shoulder_pan,1776,1786,10,37,1,24
13.810,2026-08-05T05:58:45.265435+00:00,right_shoulder_lift,2034,2171,137,37,37,292
