elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
6.0,2026-08-04T01:34:12.407826+00:00,arms,left_shoulder_pan,1859,36,1,20,1857,1859
6.0,2026-08-04T01:34:12.407826+00:00,arms,left_shoulder_lift,2404,32,3,72,2389,2404
6.0,2026-08-04T01:34:12.407826+00:00,arms,left_elbow_flex,1643,34,3,68,1629,1643
6.0,2026-08-04T01:34:12.407826+00:00,arms,left_wrist_flex,2172,34,0,24,2169,2172
6.0,2026-08-04T01:34:12.407826+00:00,arms,left_wrist_roll,1987,33,0,1044,1989,1987
6.0,2026-08-04T01:34:12.407826+00:00,arms,left_gripper,2014,36,0,0,2014,2014
6.0,2026-08-04T01:34:12.407826+00:00,arms,right_shoulder_pan,1967,35,1,1052,1974,1967
6.0,2026-08-04T01:34:12.407826+00:00,arms,right_shoulder_lift,2129,33,24,174,2049,2129
6.0,2026-08-04T01:34:12.407826+00:00,arms,right_elbow_flex,2149,35,8,118,2097,2149
6.0,2026-08-04T01:34:12.407826+00:00,arms,right_wrist_flex,1987,34,1,36,1976,1987
6.0,2026-08-04T01:34:12.407826+00:00,arms,right_wrist_roll,2110,32,0,1046,2114,2110
6.0,2026-08-04T01:34:12.407826+00:00,arms,right_gripper,2051,36,0,0,2051,2051
6.0,2026-08-04T01:34:12.407826+00:00,head,head_motor_1,2158,31,0,0,,
6.0,2026-08-04T01:34:12.407826+00:00,head,head_motor_2,1944,32,0,0,,
6.0,2026-08-04T01:34:12.407826+00:00,head,base_left_wheel,3461,32,0,0,,
6.0,2026-08-04T01:34:12.407826+00:00,head,base_back_wheel,3488,34,0,0,,
6.0,2026-08-04T01:34:12.407826+00:00,head,base_right_wheel,2181,32,0,0,,
7.0,2026-08-04T01:34:13.408891+00:00,arms,left_shoulder_pan,1859,36,0,20,1857,1859
7.0,2026-08-04T01:34:13.408891+00:00,arms,left_shoulder_lift,2404,33,2,72,2389,2404
7.0,2026-08-04T01:34:13.408891+00:00,arms,left_elbow_flex,1643,34,3,68,1629,1643
7.0,2026-08-04T01:34:13.408891+00:00,arms,left_wrist_flex,2172,34,1,24,2169,2172
7.0,2026-08-04T01:34:13.408891+00:00,arms,left_wrist_roll,1987,33,0,1044,1989,1987
7.0,2026-08-04T01:34:13.408891+00:00,arms,left_gripper,2014,36,0,0,2014,2014
7.0,2026-08-04T01:34:13.408891+00:00,arms,right_shoulder_pan,1967,35,0,1052,1974,1967
7.0,2026-08-04T01:34:13.408891+00:00,arms,right_shoulder_lift,2129,33,23,174,2049,2129
7.0,2026-08-04T01:34:13.408891+00:00,arms,right_elbow_flex,2149,35,9,118,2097,2149
7.0,2026-08-04T01:34:13.408891+00:00,arms,right_wrist_flex,1987,33,1,36,1976,1987
7.0,2026-08-04T01:34:13.408891+00:00,arms,right_wrist_roll,2110,32,1,1046,2114,2110
7.0,2026-08-04T01:34:13.408891+00:00,arms,right_gripper,2051,36,0,0,2051,2051
7.0,2026-08-04T01:34:13.408891+00:00,head,head_motor_1,2158,31,0,0,,
7.0,2026-08-04T01:34:13.408891+00:00,head,head_motor_2,1944,32,0,0,,
7.0,2026-08-04T01:34:13.408891+00:00,head,base_left_wheel,3461,32,0,0,,
7.0,2026-08-04T01:34:13.408891+00:00,head,base_back_wheel,3488,34,0,0,,
7.0,2026-08-04T01:34:13.408891+00:00,head,base_right_wheel,2182,32,0,0,,
8.0,2026-08-04T01:34:14.409933+00:00,arms,left_shoulder_pan,1859,36,1,20,1857,1859
8.0,2026-08-04T01:34:14.409933+00:00,arms,left_shoulder_lift,2404,33,3,72,2389,2404
8.0,2026-08-04T01:34:14.409933+00:00,arms,left_elbow_flex,1643,34,3,68,1629,1643
8.0,2026-08-04T01:34:14.409933+00:00,arms,left_wrist_flex,2172,34,1,24,2169,2172
8.0,2026-08-04T01:34:14.409933+00:00,arms,left_wrist_roll,1987,33,1,1044,1989,1987
8.0,2026-08-04T01:34:14.409933+00:00,arms,left_gripper,2014,36,0,0,2014,2014
8.0,2026-08-04T01:34:14.409933+00:00,arms,right_shoulder_pan,1967,36,1,1052,1974,1967
8.0,2026-08-04T01:34:14.409933+00:00,arms,right_shoulder_lift,2129,33,24,174,2049,2129
8.0,2026-08-04T01:34:14.409933+00:00,arms,right_elbow_flex,2149,35,8,118,2097,2149
8.0,2026-08-04T01:34:14.409933+00:00,arms,right_wrist_flex,1987,33,1,36,1976,1987
8.0,2026-08-04T01:34:14.409933+00:00,arms,right_wrist_roll,2110,32,0,1046,2114,2110
8.0,2026-08-04T01:34:14.409933+00:00,arms,right_gripper,2051,36,0,0,2051,2051
8.0,2026-08-04T01:34:14.409933+00:00,head,head_motor_1,2158,31,0,0,,
8.0,2026-08-04T01:34:14.409933+00:00,head,head_motor_2,1944,32,0,0,,
8.0,2026-08-04T01:34:14.409933+00:00,head,base_left_wheel,3461,32,0,0,,
8.0,2026-08-04T01:34:14.409933+00:00,head,base_back_wheel,3488,34,0,0,,
8.0,2026-08-04T01:34:14.409933+00:00,head,base_right_wheel,2181,32,0,0,,
9.0,2026-08-04T01:34:15.410782+00:00,arms,left_shoulder_pan,1859,36,0,20,1857,1859
9.0,2026-08-04T01:34:15.410782+00:00,arms,left_shoulder_lift,2404,33,3,72,2389,2404
9.0,2026-08-04T01:34:15.410782+00:00,arms,left_elbow_flex,1643,34,3,68,1629,1643
9.0,2026-08-04T01:34:15.410782+00:00,arms,left_wrist_flex,2172,34,0,24,2169,2172
9.0,2026-08-04T01:34:15.410782+00:00,arms,left_wrist_roll,1987,33,0,1044,1989,1987
9.0,2026-08-04T01:34:15.410782+00:00,arms,left_gripper,2014,36,0,0,2014,2014
9.0,2026-08-04T01:34:15.410782+00:00,arms,right_shoulder_pan,1967,35,1,1052,1974,1967
9.0,2026-08-04T01:34:15.410782+00:00,arms,right_shoulder_lift,2129,33,17,174,2049,2129
9.0,2026-08-04T01:34:15.410782+00:00,arms,right_elbow_flex,2149,35,12,118,2097,2149
9.0,2026-08-04T01:34:15.410782+00:00,arms,right_wrist_flex,1987,33,1,36,1976,1987
9.0,2026-08-04T01:34:15.410782+00:00,arms,right_wrist_roll,2110,32,1,1046,2114,2110
9.0,2026-08-04T01:34:15.410782+00:00,arms,right_gripper,2051,36,0,0,2051,2051
9.0,2026-08-04T01:34:15.410782+00:00,head,head_motor_1,2158,31,0,0,,
9.0,2026-08-04T01:34:15.410782+00:00,head,head_motor_2,1944,32,0,0,,
9.0,2026-08-04T01:34:15.410782+00:00,head,base_left_wheel,3461,32,0,0,,
9.0,2026-08-04T01:34:15.410782+00:00,head,base_back_wheel,3488,34,0,0,,
9.0,2026-08-04T01:34:15.410782+00:00,head,base_right_wheel,2181,32,0,0,,
10.0,2026-08-04T01:34:16.411839+00:00,arms,left_shoulder_pan,1859,36,1,20,1857,1859
10.0,2026-08-04T01:34:16.411839+00:00,arms,left_shoulder_lift,2404,32,3,72,2389,2404
10.0,2026-08-04T01:34:16.411839+00:00,arms,left_elbow_flex,1643,34,3,68,1629,1643
10.0,2026-08-04T01:34:16.411839+00:00,arms,left_wrist_flex,2172,34,1,24,2169,2172
10.0,2026-08-04T01:34:16.411839+00:00,arms,left_wrist_roll,1987,33,0,1044,1989,1987
10.0,2026-08-04T01:34:16.411839+00:00,arms,left_gripper,2014,36,0,0,2014,2014
10.0,2026-08-04T01:34:16.411839+00:00,arms,right_shoulder_pan,1967,35,1,1052,1974,1967
10.0,2026-08-04T01:34:16.411839+00:00,arms,right_shoulder_lift,2129,33,23,174,2049,2129
10.0,2026-08-04T01:34:16.411839+00:00,arms,right_elbow_flex,2149,35,12,118,2097,2149
10.0,2026-08-04T01:34:16.411839+00:00,arms,right_wrist_flex,1987,34,0,36,1976,1987
10.0,2026-08-04T01:34:16.411839+00:00,arms,right_wrist_roll,2110,32,1,1046,2114,2110
10.0,2026-08-04T01:34:16.411839+00:00,arms,right_gripper,2051,36,0,0,2051,2051
10.0,2026-08-04T01:34:16.411839+00:00,head,head_motor_1,2158,31,0,0,,
10.0,2026-08-04T01:34:16.411839+00:00,head,head_motor_2,1944,32,0,0,,
10.0,2026-08-04T01:34:16.411839+00:00,head,base_left_wheel,3461,32,0,0,,
10.0,2026-08-04T01:34:16.411839+00:00,head,base_back_wheel,3488,34,0,0,,
10.0,2026-08-04T01:34:16.411839+00:00,head,base_right_wheel,2182,32,0,0,,
11.0,2026-08-04T01:34:17.412888+00:00,arms,left_shoulder_pan,1859,36,0,20,1857,1859
11.0,2026-08-04T01:34:17.412888+00:00,arms,left_shoulder_lift,2404,33,3,72,2389,2404
11.0,2026-08-04T01:34:17.412888+00:00,arms,left_elbow_flex,1643,34,2,68,1629,1643
11.0,2026-08-04T01:34:17.412888+00:00,arms,left_wrist_flex,2172,34,0,24,2169,2172
11.0,2026-08-04T01:34:17.412888+00:00,arms,left_wrist_roll,1987,33,1,1044,1989,1987
11.0,2026-08-04T01:34:17.412888+00:00,arms,left_gripper,2014,36,1,0,2014,2014
11.0,2026-08-04T01:34:17.412888+00:00,arms,right_shoulder_pan,1967,35,1,1052,1974,1967
11.0,2026-08-04T01:34:17.412888+00:00,arms,right_shoulder_lift,2129,33,17,174,2049,2129
11.0,2026-08-04T01:34:17.412888+00:00,arms,right_elbow_flex,2149,35,8,118,2097,2149
11.0,2026-08-04T01:34:17.412888+00:00,arms,right_wrist_flex,1987,33,1,36,1976,1987
11.0,2026-08-04T01:34:17.412888+00:00,arms,right_wrist_roll,2110,32,0,1046,2114,2110
11.0,2026-08-04T01:34:17.412888+00:00,arms,right_gripper,2051,36,0,0,2051,2051
11.0,2026-08-04T01:34:17.412888+00:00,head,head_motor_1,2158,31,0,0,,
11.0,2026-08-04T01:34:17.412888+00:00,head,head_motor_2,1944,32,0,0,,
11.0,2026-08-04T01:34:17.412888+00:00,head,base_left_wheel,3461,32,0,0,,
11.0,2026-08-04T01:34:17.412888+00:00,head,base_back_wheel,3488,34,0,0,,
11.0,2026-08-04T01:34:17.412888+00:00,head,base_right_wheel,2181,32,0,0,,
12.0,2026-08-04T01:34:18.413964+00:00,arms,left_shoulder_pan,1859,36,1,20,1857,1859
12.0,2026-08-04T01:34:18.413964+00:00,arms,left_shoulder_lift,2404,33,3,72,2389,2404
12.0,2026-08-04T01:34:18.413964+00:00,arms,left_elbow_flex,1643,34,2,68,1629,1643
12.0,2026-08-04T01:34:18.413964+00:00,arms,left_wrist_flex,2172,34,0,24,2169,2172
12.0,2026-08-04T01:34:18.413964+00:00,arms,left_wrist_roll,1987,33,1,1044,1989,1987
12.0,2026-08-04T01:34:18.413964+00:00,arms,left_gripper,2014,36,0,0,2014,2014
12.0,2026-08-04T01:34:18.413964+00:00,arms,right_shoulder_pan,1967,35,1,1052,1974,1967
12.0,2026-08-04T01:34:18.413964+00:00,arms,right_shoulder_lift,2129,33,18,174,2049,2129
12.0,2026-08-04T01:34:18.413964+00:00,arms,right_elbow_flex,2149,35,10,118,2097,2149
12.0,2026-08-04T01:34:18.413964+00:00,arms,right_wrist_flex,1987,33,1,36,1976,1987
12.0,2026-08-04T01:34:18.413964+00:00,arms,right_wrist_roll,2110,32,0,1046,2114,2110
12.0,2026-08-04T01:34:18.413964+00:00,arms,right_gripper,2051,36,0,0,2051,2051
12.0,2026-08-04T01:34:18.413964+00:00,head,head_motor_1,2158,31,0,0,,
12.0,2026-08-04T01:34:18.413964+00:00,head,head_motor_2,1944,32,0,0,,
12.0,2026-08-04T01:34:18.413964+00:00,head,base_left_wheel,3461,32,0,0,,
12.0,2026-08-04T01:34:18.413964+00:00,head,base_back_wheel,3488,34,0,0,,
12.0,2026-08-04T01:34:18.413964+00:00,head,base_right_wheel,2181,32,0,0,,
13.0,2026-08-04T01:34:19.414780+00:00,arms,left_shoulder_pan,1859,36,0,20,1857,1859
13.0,2026-08-04T01:34:19.414780+00:00,arms,left_shoulder_lift,2404,33,3,72,2389,2404
13.0,2026-08-04T01:34:19.414780+00:00,arms,left_elbow_flex,1643,34,3,68,1629,1643
13.0,2026-08-04T01:34:19.414780+00:00,arms,left_wrist_flex,2172,34,0,24,2169,2172
13.0,2026-08-04T01:34:19.414780+00:00,arms,left_wrist_roll,1987,33,0,1044,1989,1987
13.0,2026-08-04T01:34:19.414780+00:00,arms,left_gripper,2014,36,0,0,2014,2014
13.0,2026-08-04T01:34:19.414780+00:00,arms,right_shoulder_pan,1967,35,0,1052,1974,1967
13.0,2026-08-04T01:34:19.414780+00:00,arms,right_shoulder_lift,2129,33,23,174,2049,2129
13.0,2026-08-04T01:34:19.414780+00:00,arms,right_elbow_flex,2149,35,9,118,2097,2149
13.0,2026-08-04T01:34:19.414780+00:00,arms,right_wrist_flex,1987,33,2,36,1976,1987
13.0,2026-08-04T01:34:19.414780+00:00,arms,right_wrist_roll,2110,32,0,1046,2114,2110
13.0,2026-08-04T01:34:19.414780+00:00,arms,right_gripper,2051,36,0,0,2051,2051
13.0,2026-08-04T01:34:19.414780+00:00,head,head_motor_1,2158,31,0,0,,
13.0,2026-08-04T01:34:19.414780+00:00,head,head_motor_2,1944,32,0,0,,
13.0,2026-08-04T01:34:19.414780+00:00,head,base_left_wheel,3461,32,0,0,,
13.0,2026-08-04T01:34:19.414780+00:00,head,base_back_wheel,3488,34,0,0,,
13.0,2026-08-04T01:34:19.414780+00:00,head,base_right_wheel,2182,32,0,0,,
14.0,2026-08-04T01:34:20.415822+00:00,arms,left_shoulder_pan,1859,36,1,20,1857,1859
14.0,2026-08-04T01:34:20.415822+00:00,arms,left_shoulder_lift,2404,33,3,72,2389,2404
14.0,2026-08-04T01:34:20.415822+00:00,arms,left_elbow_flex,1643,34,2,68,1629,1643
14.0,2026-08-04T01:34:20.415822+00:00,arms,left_wrist_flex,2172,34,0,24,2169,2172
14.0,2026-08-04T01:34:20.415822+00:00,arms,left_wrist_roll,1987,33,1,1044,1989,1987
14.0,2026-08-04T01:34:20.415822+00:00,arms,left_gripper,2014,36,0,0,2014,2014
14.0,2026-08-04T01:34:20.415822+00:00,arms,right_shoulder_pan,1967,36,1,1052,1974,1967
14.0,2026-08-04T01:34:20.415822+00:00,arms,right_shoulder_lift,2130,33,21,176,2049,2129
14.0,2026-08-04T01:34:20.415822+00:00,arms,right_elbow_flex,2149,35,12,118,2097,2149
14.0,2026-08-04T01:34:20.415822+00:00,arms,right_wrist_flex,1987,34,1,36,1976,1987
14.0,2026-08-04T01:34:20.415822+00:00,arms,right_wrist_roll,2110,32,0,1046,2114,2110
14.0,2026-08-04T01:34:20.415822+00:00,arms,right_gripper,2051,36,0,0,2051,2051
14.0,2026-08-04T01:34:20.415822+00:00,head,head_motor_1,2158,31,0,0,,
14.0,2026-08-04T01:34:20.415822+00:00,head,head_motor_2,1944,32,0,0,,
14.0,2026-08-04T01:34:20.415822+00:00,head,base_left_wheel,3461,32,0,0,,
14.0,2026-08-04T01:34:20.415822+00:00,head,base_back_wheel,3488,34,0,0,,
14.0,2026-08-04T01:34:20.415822+00:00,head,base_right_wheel,2181,32,0,0,,
15.0,2026-08-04T01:34:21.416860+00:00,arms,left_shoulder_pan,1859,36,0,20,1857,1859
15.0,2026-08-04T01:34:21.416860+00:00,arms,left_shoulder_lift,2404,33,3,72,2389,2404
15.0,2026-08-04T01:34:21.416860+00:00,arms,left_elbow_flex,1643,34,3,68,1629,1643
15.0,2026-08-04T01:34:21.416860+00:00,arms,left_wrist_flex,2172,34,1,24,2169,2172
15.0,2026-08-04T01:34:21.416860+00:00,arms,left_wrist_roll,1987,33,0,1044,1989,1987
15.0,2026-08-04T01:34:21.416860+00:00,arms,left_gripper,2014,36,0,0,2014,2014
15.0,2026-08-04T01:34:21.416860+00:00,arms,right_shoulder_pan,1967,35,1,1052,1974,1967
15.0,2026-08-04T01:34:21.416860+00:00,arms,right_shoulder_lift,2130,33,24,176,2049,2129
15.0,2026-08-04T01:34:21.416860+00:00,arms,right_elbow_flex,2149,35,12,118,2097,2149
15.0,2026-08-04T01:34:21.416860+00:00,arms,right_wrist_flex,1987,34,1,36,1976,1987
15.0,2026-08-04T01:34:21.416860+00:00,arms,right_wrist_roll,2110,32,1,1046,2114,2110
15.0,2026-08-04T01:34:21.416860+00:00,arms,right_gripper,2051,36,0,0,2051,2051
15.0,2026-08-04T01:34:21.416860+00:00,head,head_motor_1,2158,31,0,0,,
15.0,2026-08-04T01:34:21.416860+00:00,head,head_motor_2,1944,32,0,0,,
15.0,2026-08-04T01:34:21.416860+00:00,head,base_left_wheel,3461,32,0,0,,
15.0,2026-08-04T01:34:21.416860+00:00,head,base_back_wheel,3488,34,0,0,,
15.0,2026-08-04T01:34:21.416860+00:00,head,base_right_wheel,2182,32,0,0,,
16.0,2026-08-04T01:34:22.417898+00:00,arms,left_shoulder_pan,1859,36,1,20,1857,1859
16.0,2026-08-04T01:34:22.417898+00:00,arms,left_shoulder_lift,2404,33,3,72,2389,2404
16.0,2026-08-04T01:34:22.417898+00:00,arms,left_elbow_flex,1643,34,3,68,1629,1643
16.0,2026-08-04T01:34:22.417898+00:00,arms,left_wrist_flex,2172,34,0,24,2169,2172
16.0,2026-08-04T01:34:22.417898+00:00,arms,left_wrist_roll,1987,33,1,1044,1989,1987
16.0,2026-08-04T01:34:22.417898+00:00,arms,left_gripper,2014,36,0,0,2014,2014
16.0,2026-08-04T01:34:22.417898+00:00,arms,right_shoulder_pan,1967,35,1,1052,1974,1967
16.0,2026-08-04T01:34:22.417898+00:00,arms,right_shoulder_lift,2130,34,24,176,2049,2129
16.0,2026-08-04T01:34:22.417898+00:00,arms,right_elbow_flex,2149,35,9,118,2097,2149
16.0,2026-08-04T01:34:22.417898+00:00,arms,right_wrist_flex,1987,34,1,36,1976,1987
