elapsed_s,timestamp,millivolts,milliamps,active_motors,phase
0.0538,2026-08-28T03:31:48.964781+00:00,5072,640,0,idle
0.0561,2026-08-28T03:31:48.967019+00:00,5072,640,0,idle
0.0575,2026-08-28T03:31:48.968443+00:00,5072,640,0,idle
0.0589,2026-08-28T03:31:48.969822+00:00,5072,640,0,idle
0.0603,2026-08-28T03:31:48.971199+00:00,5072,640,0,idle
0.0616,2026-08-28T03:31:48.972573+00:00,5072,640,0,idle
0.0630,2026-08-28T03:31:48.973964+00:00,5072,640,0,idle
0.0645,2026-08-28T03:31:48.975397+00:00,5072,640,0,idle
0.0659,2026-08-28T03:31:48.976806+00:00,5072,648,0,idle
0.0673,2026-08-28T03:31:48.978202+00:00,5072,648,0,idle
0.0687,2026-08-28T03:31:48.979600+00:00,5072,648,0,idle
0.0703,2026-08-28T03:31:48.981265+00:00,5072,648,0,idle
0.0716,2026-08-28T03:31:48.982570+00:00,5072,648,0,idle
0.0729,2026-08-28T03:31:48.983857+00:00,5072,648,0,idle
0.0742,2026-08-28T03:31:48.985127+00:00,5072,648,0,idle
0.0755,2026-08-28T03:31:48.986391+00:00,5072,648,0,idle
0.0767,2026-08-28T03:31:48.987656+00:00,5072,648,0,idle
0.0780,2026-08-28T03:31:48.988916+00:00,5072,648,0,idle
0.0793,2026-08-28T03:31:48.990198+00:00,5072,648,0,idle
0.0807,2026-08-28T03:31:48.991637+00:00,5072,648,0,idle
0.0821,2026-08-28T03:31:48.993082+00:00,5072,648,0,idle
0.0836,2026-08-28T03:31:48.994521+00:00,5072,648,0,idle
0.0850,2026-08-28T03:31:48.995960+00:00,5072,648,0,idle
0.0865,2026-08-28T03:31:48.997418+00:00,5072,648,0,idle
0.0879,2026-08-28T03:31:48.998796+00:00,5072,648,0,idle
0.0891,2026-08-28T03:31:49.000068+00:00,5072,656,0,idle
0.0904,2026-08-28T03:31:49.001330+00:00,5072,656,0,idle
0.0917,2026-08-28T03:31:49.002597+00:00,5072,656,0,idle
0.0929,2026-08-28T03:31:49.003863+00:00,5072,656,0,idle
0.0942,2026-08-28T03:31:49.005131+00:00,5072,656,0,idle
0.0955,2026-08-28T03:31:49.006390+00:00,5072,656,0,idle
0.0967,2026-08-28T03:31:49.007651+00:00,5072,656,0,idle
0.0980,2026-08-28T03:31:49.008949+00:00,5072,656,0,idle
0.0995,2026-08-28T03:31:49.010422+00:00,5072,656,0,idle
0.1010,2026-08-28T03:31:49.011895+00:00,5072,656,0,idle
0.1024,2026-08-28T03:31:49.013371+00:00,5072,656,0,idle
0.1039,2026-08-28T03:31:49.014846+00:00,5072,656,0,idle
0.1054,2026-08-28T03:31:49.016330+00:00,5072,656,0,idle
0.1069,2026-08-28T03:31:49.017804+00:00,5072,656,0,idle
0.1084,2026-08-28T03:31:49.019368+00:00,5072,656,0,idle
0.1097,2026-08-28T03:31:49.020636+00:00,5072,656,0,idle
0.1110,2026-08-28T03:31:49.021894+00:00,5072,656,0,idle
0.1122,2026-08-28T03:31:49.023159+00:00,5072,656,0,idle
0.1135,2026-08-28T03:31:49.024418+00:00,5072,664,0,idle
0.1147,2026-08-28T03:31:49.025674+00:00,5072,664,0,idle
