elapsed_s,timestamp,millivolts,milliamps,active_motors,phase
0.0327,2026-08-28T03:28:22.437297+00:00,5072,640,0,idle
0.0344,2026-08-28T03:28:22.438951+00:00,5072,640,0,idle
0.0358,2026-08-28T03:28:22.440361+00:00,5072,640,0,idle
0.0371,2026-08-28T03:28:22.441739+00:00,5072,640,0,idle
0.0385,2026-08-28T03:28:22.443123+00:00,5072,640,0,idle
0.0401,2026-08-28T03:28:22.444740+00:00,5072,640,0,idle
0.0416,2026-08-28T03:28:22.446156+00:00,5072,640,0,idle
0.0430,2026-08-28T03:28:22.447564+00:00,5072,640,0,idle
0.0444,2026-08-28T03:28:22.448970+00:00,5072,640,0,idle
0.0458,2026-08-28T03:28:22.450363+00:00,5072,640,0,idle
0.0472,2026-08-28T03:28:22.451759+00:00,5072,640,0,idle
0.0488,2026-08-28T03:28:22.453372+00:00,5072,640,0,idle
0.0504,2026-08-28T03:28:22.454976+00:00,5072,640,0,idle
0.0517,2026-08-28T03:28:22.456262+00:00,5072,648,0,idle
0.0529,2026-08-28T03:28:22.457533+00:00,5072,648,0,idle
0.0542,2026-08-28T03:28:22.458804+00:00,5072,648,0,idle
0.0555,2026-08-28T03:28:22.460079+00:00,5072,648,0,idle
0.0570,2026-08-28T03:28:22.461574+00:00,5072,648,0,idle
0.0583,2026-08-28T03:28:22.462863+00:00,5072,648,0,idle
0.0595,2026-08-28T03:28:22.464134+00:00,5072,648,0,idle
0.0610,2026-08-28T03:28:22.465619+00:00,5072,648,0,idle
0.0625,2026-08-28T03:28:22.467084+00:00,5072,648,0,idle
0.0639,2026-08-28T03:28:22.468541+00:00,5072,648,0,idle
0.0654,2026-08-28T03:28:22.469993+00:00,5072,648,0,idle
0.0669,2026-08-28T03:28:22.471473+00:00,5072,648,0,idle
0.0686,2026-08-28T03:28:22.473160+00:00,5072,648,0,idle
0.0699,2026-08-28T03:28:22.474491+00:00,5072,648,0,idle
0.0712,2026-08-28T03:28:22.475764+00:00,5072,648,0,idle
0.0724,2026-08-28T03:28:22.477032+00:00,5072,656,0,idle
0.0737,2026-08-28T03:28:22.478299+00:00,5072,656,0,idle
0.0750,2026-08-28T03:28:22.479577+00:00,5072,656,0,idle
0.0763,2026-08-28T03:28:22.480847+00:00,5072,656,0,idle
0.0775,2026-08-28T03:28:22.482122+00:00,5072,656,0,idle
0.0791,2026-08-28T03:28:22.483663+00:00,5072,656,0,idle
0.0806,2026-08-28T03:28:22.485168+00:00,5072,656,0,idle
0.0821,2026-08-28T03:28:22.486656+00:00,5072,656,0,idle
0.0836,2026-08-28T03:28:22.488169+00:00,5072,656,0,idle
0.0851,2026-08-28T03:28:22.489658+00:00,5072,656,0,idle
0.0866,2026-08-28T03:28:22.491150+00:00,5072,656,0,idle
