elapsed_s,timestamp,millivolts,milliamps,active_motors,phase
0.0375,2026-08-28T03:32:40.612011+00:00,5072,640,0,idle
0.0394,2026-08-28T03:32:40.613888+00:00,5072,640,0,idle
0.0408,2026-08-28T03:32:40.615288+00:00,5072,640,0,idle
0.0422,2026-08-28T03:32:40.616680+00:00,5072,640,0,idle
0.0436,2026-08-28T03:32:40.618059+00:00,5072,640,0,idle
0.0456,2026-08-28T03:32:40.620085+00:00,5072,640,0,idle
0.0475,2026-08-28T03:32:40.621972+00:00,5072,640,0,idle
0.0489,2026-08-28T03:32:40.623373+00:00,5072,640,0,idle
0.0503,2026-08-28T03:32:40.624762+00:00,5072,640,0,idle
0.0516,2026-08-28T03:32:40.626141+00:00,5072,640,0,idle
0.0530,2026-08-28T03:32:40.627525+00:00,5072,640,0,idle
0.0544,2026-08-28T03:32:40.628913+00:00,5072,640,0,idle
0.0562,2026-08-28T03:32:40.630736+00:00,5072,640,0,idle
0.0576,2026-08-28T03:32:40.632060+00:00,5072,640,0,idle
0.0588,2026-08-28T03:32:40.633334+00:00,5072,640,0,idle
0.0601,2026-08-28T03:32:40.634599+00:00,5072,640,0,idle
0.0614,2026-08-28T03:32:40.635872+00:00,5072,640,0,idle
0.0627,2026-08-28T03:32:40.637147+00:00,5072,640,0,idle
0.0639,2026-08-28T03:32:40.638417+00:00,5072,640,0,idle
0.0652,2026-08-28T03:32:40.639680+00:00,5072,648,0,idle
0.0664,2026-08-28T03:32:40.640937+00:00,5072,648,0,idle
0.0678,2026-08-28T03:32:40.642315+00:00,5072,648,0,idle
0.0693,2026-08-28T03:32:40.643803+00:00,5072,648,0,idle
0.0708,2026-08-28T03:32:40.645289+00:00,5072,648,0,idle
0.0723,2026-08-28T03:32:40.646776+00:00,5072,648,0,idle
0.0738,2026-08-28T03:32:40.648259+00:00,5072,648,0,idle
0.0752,2026-08-28T03:32:40.649670+00:00,5072,648,0,idle
0.0765,2026-08-28T03:32:40.650972+00:00,5072,648,0,idle
0.0777,2026-08-28T03:32:40.652243+00:00,5072,648,0,idle
0.0790,2026-08-28T03:32:40.653503+00:00,5072,648,0,idle
0.0803,2026-08-28T03:32:40.654774+00:00,5072,648,0,idle
0.0815,2026-08-28T03:32:40.656042+00:00,5072,648,0,idle
0.0828,2026-08-28T03:32:40.657313+00:00,5072,648,0,idle
0.0842,2026-08-28T03:32:40.658692+00:00,5072,656,0,idle
0.0857,2026-08-28T03:32:40.660180+00:00,5072,656,0,idle
0.0872,2026-08-28T03:32:40.661660+00:00,5072,656,0,idle
0.0887,2026-08-28T03:32:40.663153+00:00,5072,656,0,idle
0.0901,2026-08-28T03:32:40.664630+00:00,5072,656,0,idle
0.0916,2026-08-28T03:32:40.666099+00:00,5072,656,0,idle
0.0931,2026-08-28T03:32:40.667568+00:00,5072,656,0,idle
0.0944,2026-08-28T03:32:40.668864+00:00,5072,656,0,idle
0.0956,2026-08-28T03:32:40.670132+00:00,5072,656,0,idle
0.0969,2026-08-28T03:32:40.671407+00:00,5072,656,0,idle
0.0982,2026-08-28T03:32:40.672673+00:00,5072,656,0,idle
0.0994,2026-08-28T03:32:40.673932+00:00,5072,656,0,idle
0.1007,2026-08-28T03:32:40.675188+00:00,5072,656,0,idle
0.1020,2026-08-28T03:32:40.676447+00:00,5072,656,0,idle
0.1034,2026-08-28T03:32:40.677922+00:00,5072,656,0,idle
0.1049,2026-08-28T03:32:40.679420+00:00,5072,656,0,idle
0.1064,2026-08-28T03:32:40.680891+00:00,5072,664,0,idle
0.1079,2026-08-28T03:32:40.682359+00:00,5072,664,0,idle
0.1093,2026-08-28T03:32:40.683840+00:00,5072,664,0,idle
0.1107,2026-08-28T03:32:40.685232+00:00,5072,664,0,idle
0.1120,2026-08-28T03:32:40.686493+00:00,5072,664,0,idle
0.1133,2026-08-28T03:32:40.687754+00:00,5072,664,0,idle
0.1145,2026-08-28T03:32:40.689018+00:00,5072,664,0,idle
0.1158,2026-08-28T03:32:40.690285+00:00,5072,664,0,idle
0.1171,2026-08-28T03:32:40.691547+00:00,5072,664,0,idle
0.1183,2026-08-28T03:32:40.692808+00:00,5072,664,0,idle
0.1196,2026-08-28T03:32:40.694098+00:00,5072,664,0,idle
0.1212,2026-08-28T03:32:40.695722+00:00,5072,664,0,idle
0.1228,2026-08-28T03:32:40.697292+00:00,5072,664,0,idle
0.1243,2026-08-28T03:32:40.698833+00:00,5072,664,0,idle
0.1258,2026-08-28T03:32:40.700344+00:00,5072,664,0,idle
0.1274,2026-08-28T03:32:40.701925+00:00,5072,664,0,idle
0.1288,2026-08-28T03:32:40.703244+00:00,5072,664,0,idle
0.1300,2026-08-28T03:32:40.704523+00:00,5072,664,0,idle
0.1313,2026-08-28T03:32:40.705800+00:00,5072,672,0,idle
0.1326,2026-08-28T03:32:40.707068+00:00,5072,672,0,idle
0.1338,2026-08-28T03:32:40.708337+00:00,5072,672,0,idle
0.1351,2026-08-28T03:32:40.709603+00:00,5072,672,0,idle
0.1364,2026-08-28T03:32:40.710940+00:00,5072,672,0,idle
0.1379,2026-08-28T03:32:40.712413+00:00,5072,672,0,idle
0.1394,2026-08-28T03:32:40.713891+00:00,5072,672,0,idle
0.1409,2026-08-28T03:32:40.715385+00:00,5072,672,0,idle
0.1424,2026-08-28T03:32:40.716867+00:00,5072,672,0,idle
0.1438,2026-08-28T03:32:40.718341+00:00,5072,672,0,idle
0.1453,2026-08-28T03:32:40.719831+00:00,5072,672,0,idle
0.1468,2026-08-28T03:32:40.721321+00:00,5072,672,0,idle
0.1484,2026-08-28T03:32:40.722921+00:00,5072,672,0,idle
0.1497,2026-08-28T03:32:40.724230+00:00,5072,672,0,idle
0.1510,2026-08-28T03:32:40.725489+00:00,5072,672,0,idle
0.1523,2026-08-28T03:32:40.726745+00:00,5072,672,0,idle
0.1535,2026-08-28T03:32:40.728020+00:00,5072,672,0,idle
0.1548,2026-08-28T03:32:40.729280+00:00,5072,672,0,idle
0.1560,2026-08-28T03:32:40.730541+00:00,5072,680,0,idle
0.1573,2026-08-28T03:32:40.731802+00:00,5072,680,0,idle
0.1586,2026-08-28T03:32:40.733058+00:00,5072,680,0,idle
0.1600,2026-08-28T03:32:40.734516+00:00,5072,680,0,idle
0.1615,2026-08-28T03:32:40.735986+00:00,5072,680,0,idle
0.1630,2026-08-28T03:32:40.737454+00:00,5072,680,0,idle
0.1644,2026-08-28T03:32:40.738927+00:00,5072,680,0,idle
0.1659,2026-08-28T03:32:40.740402+00:00,5072,680,0,idle
0.1673,2026-08-28T03:32:40.741827+00:00,5072,680,0,idle
0.1686,2026-08-28T03:32:40.743091+00:00,5072,680,0,idle
0.1699,2026-08-28T03:32:40.744355+00:00,5072,680,0,idle
0.1711,2026-08-28T03:32:40.745618+00:00,5072,680,0,idle
0.1724,2026-08-28T03:32:40.746879+00:00,5072,680,0,idle
0.1736,2026-08-28T03:32:40.748141+00:00,5072,680,0,idle
0.1749,2026-08-28T03:32:40.749411+00:00,5072,680,0,idle
0.1762,2026-08-28T03:32:40.750670+00:00,5072,680,0,idle
0.1776,2026-08-28T03:32:40.752070+00:00,5072,680,0,idle
0.1791,2026-08-28T03:32:40.753554+00:00,5072,680,0,idle
0.1805,2026-08-28T03:32:40.755026+00:00,5072,688,0,idle
0.1820,2026-08-28T03:32:40.756508+00:00,5072,688,0,idle
0.1838,2026-08-28T03:32:40.758291+00:00,5072,688,0,idle
0.1851,2026-08-28T03:32:40.759616+00:00,5072,688,0,idle
0.1864,2026-08-28T03:32:40.760875+00:00,5072,688,0,idle
0.1876,2026-08-28T03:32:40.762133+00:00,5072,688,0,idle
0.1889,2026-08-28T03:32:40.763415+00:00,5072,688,0,idle
0.1902,2026-08-28T03:32:40.764676+00:00,5072,688,0,idle
0.1914,2026-08-28T03:32:40.765933+00:00,5072,688,0,idle
0.1927,2026-08-28T03:32:40.767196+00:00,5072,688,0,idle
0.1940,2026-08-28T03:32:40.768468+00:00,5072,688,0,idle
0.1952,2026-08-28T03:32:40.769726+00:00,5072,688,0,idle
0.1966,2026-08-28T03:32:40.771117+00:00,5072,688,0,idle
0.1981,2026-08-28T03:32:40.772595+00:00,5072,688,0,idle
0.1996,2026-08-28T03:32:40.774060+00:00,5072,688,0,idle
0.2010,2026-08-28T03:32:40.775545+00:00,5072,688,0,idle
0.2025,2026-08-28T03:32:40.777016+00:00,5072,688,0,idle
0.2040,2026-08-28T03:32:40.778498+00:00,5072,688,0,idle
0.2055,2026-08-28T03:32:40.780025+00:00,5072,688,0,idle
0.2068,2026-08-28T03:32:40.781326+00:00,5072,688,0,idle
0.2081,2026-08-28T03:32:40.782587+00:00,5072,688,0,idle
0.2094,2026-08-28T03:32:40.783854+00:00,5072,688,0,idle
0.2106,2026-08-28T03:32:40.785118+00:00,5072,688,0,idle
0.2119,2026-08-28T03:32:40.786384+00:00,5072,696,0,idle
0.2132,2026-08-28T03:32:40.787654+00:00,5072,696,0,idle
0.2144,2026-08-28T03:32:40.788912+00:00,5072,696,0,idle
0.2158,2026-08-28T03:32:40.790280+00:00,5072,696,0,idle
0.2173,2026-08-28T03:32:40.791749+00:00,5072,696,0,idle
0.2187,2026-08-28T03:32:40.793220+00:00,5072,696,0,idle
0.2202,2026-08-28T03:32:40.794688+00:00,5072,696,0,idle
0.2219,2026-08-28T03:32:40.796415+00:00,5072,696,0,idle
0.2235,2026-08-28T03:32:40.797960+00:00,5072,696,0,idle
0.2248,2026-08-28T03:32:40.799298+00:00,5072,696,0,idle
0.2261,2026-08-28T03:32:40.800561+00:00,5072,696,0,idle
0.2273,2026-08-28T03:32:40.801820+00:00,5072,696,0,idle
0.2286,2026-08-28T03:32:40.803084+00:00,5072,696,0,idle
0.2299,2026-08-28T03:32:40.804346+00:00,5072,696,0,idle
0.2311,2026-08-28T03:32:40.805605+00:00,5072,696,0,idle
0.2324,2026-08-28T03:32:40.806865+00:00,5072,696,0,idle
0.2337,2026-08-28T03:32:40.808154+00:00,5072,696,0,idle
0.2352,2026-08-28T03:32:40.809648+00:00,5072,696,0,idle
0.2366,2026-08-28T03:32:40.811125+00:00,5072,696,0,idle
0.2381,2026-08-28T03:32:40.812599+00:00,5072,704,0,idle
0.2396,2026-08-28T03:32:40.814062+00:00,5072,704,0,idle
0.2410,2026-08-28T03:32:40.815540+00:00,5072,704,0,idle
0.2425,2026-08-28T03:32:40.816991+00:00,5072,704,0,idle
0.2438,2026-08-28T03:32:40.818281+00:00,5072,704,0,idle
0.2450,2026-08-28T03:32:40.819542+00:00,5072,704,0,idle
0.2463,2026-08-28T03:32:40.820803+00:00,5072,704,0,idle
0.2476,2026-08-28T03:32:40.822065+00:00,5072,704,0,idle
0.2488,2026-08-28T03:32:40.823340+00:00,5072,704,0,idle
