elapsed_s,timestamp,millivolts,milliamps,active_motors,phase
0.0375,2026-08-28T03:30:57.284562+00:00,5072,640,0,idle
0.0396,2026-08-28T03:30:57.286615+00:00,5072,640,0,idle
0.0410,2026-08-28T03:30:57.288053+00:00,5072,640,0,idle
0.0424,2026-08-28T03:30:57.289444+00:00,5072,640,0,idle
0.0438,2026-08-28T03:30:57.290823+00:00,5072,640,0,idle
0.0452,2026-08-28T03:30:57.292227+00:00,5072,640,0,idle
0.0465,2026-08-28T03:30:57.293488+00:00,5072,640,0,idle
0.0477,2026-08-28T03:30:57.294747+00:00,5072,640,0,idle
0.0490,2026-08-28T03:30:57.296046+00:00,5072,640,0,idle
0.0503,2026-08-28T03:30:57.297305+00:00,5072,640,0,idle
0.0516,2026-08-28T03:30:57.298566+00:00,5072,640,0,idle
0.0528,2026-08-28T03:30:57.299829+00:00,5072,640,0,idle
0.0541,2026-08-28T03:30:57.301111+00:00,5072,648,0,idle
0.0555,2026-08-28T03:30:57.302523+00:00,5072,648,0,idle
0.0569,2026-08-28T03:30:57.303949+00:00,5072,648,0,idle
0.0584,2026-08-28T03:30:57.305370+00:00,5072,648,0,idle
0.0598,2026-08-28T03:30:57.306839+00:00,5072,648,0,idle
0.0613,2026-08-28T03:30:57.308273+00:00,5072,648,0,idle
0.0628,2026-08-28T03:30:57.309795+00:00,5072,648,0,idle
0.0642,2026-08-28T03:30:57.311242+00:00,5072,648,0,idle
0.0658,2026-08-28T03:30:57.312763+00:00,5072,648,0,idle
0.0670,2026-08-28T03:30:57.314021+00:00,5072,648,0,idle
0.0683,2026-08-28T03:30:57.315284+00:00,5072,648,0,idle
0.0695,2026-08-28T03:30:57.316545+00:00,5072,648,0,idle
0.0708,2026-08-28T03:30:57.317805+00:00,5072,648,0,idle
0.0721,2026-08-28T03:30:57.319071+00:00,5072,648,0,idle
0.0733,2026-08-28T03:30:57.320335+00:00,5072,648,0,idle
0.0746,2026-08-28T03:30:57.321590+00:00,5072,656,0,idle
0.0761,2026-08-28T03:30:57.323069+00:00,5072,656,0,idle
0.0775,2026-08-28T03:30:57.324541+00:00,5072,656,0,idle
0.0790,2026-08-28T03:30:57.326013+00:00,5072,656,0,idle
0.0805,2026-08-28T03:30:57.327527+00:00,5072,656,0,idle
0.0820,2026-08-28T03:30:57.329004+00:00,5072,656,0,idle
0.0835,2026-08-28T03:30:57.330546+00:00,5072,656,0,idle
0.0848,2026-08-28T03:30:57.331843+00:00,5072,656,0,idle
0.0861,2026-08-28T03:30:57.333102+00:00,5072,656,0,idle
0.0874,2026-08-28T03:30:57.334360+00:00,5072,656,0,idle
0.0886,2026-08-28T03:30:57.335617+00:00,5072,656,0,idle
0.0899,2026-08-28T03:30:57.336878+00:00,5072,656,0,idle
0.0911,2026-08-28T03:30:57.338150+00:00,5072,656,0,idle
0.0924,2026-08-28T03:30:57.339403+00:00,5072,656,0,idle
0.0939,2026-08-28T03:30:57.340866+00:00,5072,656,0,idle
0.0953,2026-08-28T03:30:57.342330+00:00,5072,656,0,idle
0.0968,2026-08-28T03:30:57.343800+00:00,5072,664,0,idle
0.0983,2026-08-28T03:30:57.345272+00:00,5072,664,0,idle
0.0997,2026-08-28T03:30:57.346740+00:00,5072,664,0,idle
0.1013,2026-08-28T03:30:57.348287+00:00,5072,664,0,idle
