elapsed_s,timestamp,gpu_temp_c,cpu_temp_c,tj_temp_c,soc0_temp_c,gpu_util_pct,gpu_clock_mhz,gpu_max_mhz,emc_util_pct,vdd_in_mw,vdd_cpu_gpu_cv_mw,vdd_soc_mw,ram_used_mb,cpu_util_mean_pct,cpu_clock_max_mhz
1.0,2026-08-04T21:22:20.935766+00:00,51.781,50.875,51.781,51.5,0,306,1020,,5511,519,2795,1453,0.0,729
2.0,2026-08-04T21:22:21.938831+00:00,51.812,50.937,51.812,51.562,0,306,1020,,5471,519,2795,1453,0.0,729
3.0,2026-08-04T21:22:22.944421+00:00,51.937,51,51.937,51.468,0,306,1020,,5471,479,2795,1453,0.2,729
4.0,2026-08-04T21:22:23.950021+00:00,51.875,51,51.875,51.531,0,306,1020,,5551,519,2835,1453,0.0,729
5.0,2026-08-04T21:22:24.955843+00:00,52,50.968,52,51.437,0,306,1020,,5471,479,2795,1453,0.3,729
6.0,2026-08-04T21:22:25.961449+00:00,51.968,51.25,51.968,51.437,0,306,1020,,5471,479,2795,1453,0.2,729
7.1,2026-08-04T21:22:26.966959+00:00,51.968,50.906,51.968,51.437,0,306,1020,,5471,479,2795,1453,0.0,729
8.1,2026-08-04T21:22:27.976130+00:00,51.843,51.125,51.843,51.343,0,306,1020,,5551,559,2795,1455,1.2,729
9.1,2026-08-04T21:22:28.983870+00:00,51.843,51.187,52.062,51.468,0,306,1020,,5511,519,2795,1456,3.3,729
10.1,2026-08-04T21:22:29.988765+00:00,52.031,50.937,52.031,51.437,0,306,1020,,5471,519,2795,1456,0.0,729
11.1,2026-08-04T21:22:30.994818+00:00,52.031,50.937,52.031,51.531,0,306,1020,,5471,519,2795,1455,0.2,729
12.1,2026-08-04T21:22:32.000297+00:00,52.031,51,52.031,51.437,0,306,1020,,5471,519,2795,1456,0.2,729
13.1,2026-08-04T21:22:33.005959+00:00,52.093,50.937,51.843,51.437,0,306,1020,,5471,479,2795,1456,0.2,729
14.1,2026-08-04T21:22:34.012141+00:00,51.875,51.125,51.875,51.343,0,306,1020,,5471,519,2795,1456,0.2,729
15.1,2026-08-04T21:22:35.017900+00:00,51.875,50.843,51.875,51.468,0,306,1020,,5471,479,2795,1456,0.2,729
16.1,2026-08-04T21:22:36.023359+00:00,51.906,50.906,51.906,51.531,0,306,1020,,5471,479,2795,1456,0.0,729
17.1,2026-08-04T21:22:37.029776+00:00,51.812,51.031,51.812,51.343,0,306,1020,,5471,479,2795,1456,0.0,729
18.1,2026-08-04T21:22:38.035816+00:00,52.062,50.906,52.062,51.437,0,306,1020,,5471,519,2795,1456,0.2,729
19.1,2026-08-04T21:22:39.041815+00:00,52.062,50.968,52.062,51.468,0,306,1020,,5471,479,2795,1456,0.2,729
20.1,2026-08-04T21:22:40.047763+00:00,52.187,50.843,52.187,51.437,0,306,1020,,5471,519,2795,1456,0.3,729
21.1,2026-08-04T21:22:41.053309+00:00,52.156,50.875,52.156,51.312,0,306,1020,,5471,519,2795,1456,0.2,729
22.1,2026-08-04T21:22:42.059002+00:00,52.093,50.937,52.093,51.406,0,306,1020,,5471,479,2795,1456,0.0,729
23.2,2026-08-04T21:22:43.065259+00:00,51.812,50.781,51.812,51.406,0,306,1020,,5471,519,2795,1456,0.0,729
24.2,2026-08-04T21:22:44.071020+00:00,51.843,51,51.843,51.437,0,306,1020,,5471,519,2795,1456,0.2,729
25.2,2026-08-04T21:22:45.077016+00:00,51.843,50.937,51.843,51.437,0,306,1020,,5431,479,2795,1456,0.0,729
26.2,2026-08-04T21:22:46.083044+00:00,51.875,50.843,51.875,51.406,0,306,1020,,5471,519,2795,1456,0.3,729
27.2,2026-08-04T21:22:47.088650+00:00,51.687,50.937,51.687,51.375,0,306,1020,,5471,519,2795,1456,0.2,729
28.2,2026-08-04T21:22:48.094162+00:00,51.687,50.843,51.687,51.375,0,306,1020,,5431,479,2795,1456,0.0,729
29.2,2026-08-04T21:22:49.100167+00:00,51.718,50.875,51.718,51.468,0,306,1020,,5471,519,2795,1456,0.0,729
30.2,2026-08-04T21:22:50.106141+00:00,51.75,50.937,51.75,51.375,0,306,1020,,5471,518,2795,1456,0.2,729
31.2,2026-08-04T21:22:51.111676+00:00,51.687,50.812,51.687,51.406,0,306,1020,,5431,479,2795,1456,0.0,729
32.2,2026-08-04T21:22:52.117775+00:00,51.718,50.937,51.875,51.312,0,306,1020,,5471,519,2795,1456,0.0,729
33.2,2026-08-04T21:22:53.123434+00:00,51.906,50.75,51.906,51.343,0,306,1020,,5511,519,2795,1456,0.2,729
34.2,2026-08-04T21:22:54.129530+00:00,51.906,50.812,51.906,51.437,0,306,1020,,5431,479,2795,1456,0.0,729
35.2,2026-08-04T21:22:55.135919+00:00,51.937,50.906,51.937,51.25,0,306,1020,,5431,479,2795,1456,0.2,729
36.2,2026-08-04T21:22:56.141653+00:00,51.968,51.093,51.75,51.25,0,306,1020,,5471,519,2795,1456,0.3,729
37.2,2026-08-04T21:22:57.147809+00:00,51.718,50.843,51.718,51.281,0,306,1020,,5471,479,2795,1456,0.0,729
38.2,2026-08-04T21:22:58.153544+00:00,51.781,50.718,51.781,51.312,0,306,1020,,5471,519,2795,1456,0.2,729
39.2,2026-08-04T21:22:59.159757+00:00,51.75,50.875,51.75,51.375,0,306,1020,,5471,519,2795,1456,0.0,729
40.3,2026-08-04T21:23:00.166736+00:00,51.906,50.875,51.906,51.281,0,306,1020,,5471,519,2795,1456,0.5,729
41.3,2026-08-04T21:23:01.172445+00:00,51.968,51.031,51.968,51.375,0,306,1020,,5511,519,2795,1456,0.2,729
42.3,2026-08-04T21:23:02.178745+00:00,51.968,50.75,51.968,51.343,0,306,1020,,5480,479,2795,1456,0.0,729
43.3,2026-08-04T21:23:03.184658+00:00,52.031,50.906,52.031,51.406,0,306,1020,,5431,479,2795,1456,0.0,729
44.3,2026-08-04T21:23:04.190407+00:00,51.687,50.937,51.687,51.25,0,306,1020,,5471,519,2795,1456,0.3,729
45.3,2026-08-04T21:23:05.196181+00:00,51.781,50.875,51.781,51.25,0,306,1020,,5471,519,2795,1456,0.0,729
46.3,2026-08-04T21:23:06.202290+00:00,51.75,51.031,51.75,51.312,0,306,1020,,5471,519,2795,1456,0.2,729
47.3,2026-08-04T21:23:07.208475+00:00,51.75,50.718,51.75,51.406,0,306,1020,,5471,519,2795,1456,0.0,729
48.3,2026-08-04T21:23:08.214522+00:00,52.031,50.843,52.031,51.312,0,306,1020,,5511,519,2795,1456,0.0,729
49.3,2026-08-04T21:23:09.220514+00:00,52.093,50.937,52.093,51.25,0,306,1020,,5471,519,2795,1456,0.3,729
50.3,2026-08-04T21:23:10.227229+00:00,52.156,50.812,52.156,51.343,0,306,1020,,5471,519,2795,1456,0.2,729
51.3,2026-08-04T21:23:11.232420+00:00,51.625,50.937,51.625,51.375,0,306,1020,,5471,519,2795,1456,0.0,729
52.3,2026-08-04T21:23:12.238410+00:00,51.781,50.687,51.781,51.437,0,306,1020,,5471,519,2795,1456,0.0,729
53.3,2026-08-04T21:23:13.243926+00:00,51.781,50.781,51.781,51.25,0,306,1020,,5471,519,2795,1456,0.2,729
54.3,2026-08-04T21:23:14.249519+00:00,51.75,50.937,51.75,51.312,0,306,1020,,5471,519,2795,1456,0.0,729
55.3,2026-08-04T21:23:15.255494+00:00,51.843,50.718,51.843,51.281,0,306,1020,,5471,519,2795,1456,0.0,729
56.3,2026-08-04T21:23:16.261347+00:00,51.812,50.75,51.812,51.218,0,306,1020,,5471,519,2795,1456,0.2,729
57.4,2026-08-04T21:23:17.267058+00:00,51.781,50.812,51.687,51.406,0,306,1020,,5431,479,2795,1456,0.0,729
58.4,2026-08-04T21:23:18.272916+00:00,51.656,50.781,51.656,51.156,0,306,1020,,5471,519,2795,1456,0.2,729
59.4,2026-08-04T21:23:19.278633+00:00,51.687,50.937,51.687,51.25,0,306,1020,,5471,519,2795,1456,0.2,729
60.4,2026-08-04T21:23:20.284296+00:00,51.687,50.718,51.687,51.125,0,306,1020,,5471,519,2795,1456,0.2,729
61.4,2026-08-04T21:23:21.290129+00:00,51.625,50.781,51.625,51.25,0,306,1020,,5471,519,2795,1456,0.0,729
62.4,2026-08-04T21:23:22.295916+00:00,51.687,50.781,51.687,51.343,0,306,1020,,5471,519,2795,1456,0.0,729
63.4,2026-08-04T21:23:23.302065+00:00,51.875,50.937,51.875,51.281,0,306,1020,,5471,519,2795,1456,0.0,729
