timestamp,kind,value
2026-08-03T23:32:31.452094+00:00,bat,61
2026-08-03T23:37:25.933143+00:00,bat,61
2026-08-03T23:43:07.401959+00:00,bat,60
2026-08-04T00:02:52.000000+00:00,bat,58
