elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
526.6,2026-08-03T23:40:53.646827+00:00,head,base_right_wheel,2182,32,0,0,,
527.6,2026-08-03T23:40:54.647173+00:00,arms,left_shoulder_pan,1859,37,1,20,1857,1859
527.6,2026-08-03T23:40:54.647173+00:00,arms,left_shoulder_lift,2403,35,3,68,2389,2402
527.6,2026-08-03T23:40:54.647173+00:00,arms,left_elbow_flex,1645,37,3,76,1629,1645
527.6,2026-08-03T23:40:54.647173+00:00,arms,left_wrist_flex,2171,35,0,20,2169,2171
527.6,2026-08-03T23:40:54.647173+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
527.6,2026-08-03T23:40:54.647173+00:00,arms,left_gripper,2014,37,0,0,2014,2014
527.6,2026-08-03T23:40:54.647173+00:00,arms,right_shoulder_pan,1977,37,0,20,1974,1977
527.6,2026-08-03T23:40:54.647173+00:00,arms,right_shoulder_lift,2130,45,13,176,2049,2128
527.6,2026-08-03T23:40:54.647173+00:00,arms,right_elbow_flex,2139,42,6,98,2097,2136
527.6,2026-08-03T23:40:54.647173+00:00,arms,right_wrist_flex,1998,36,2,58,1976,1997
527.6,2026-08-03T23:40:54.647173+00:00,arms,right_wrist_roll,2109,34,1,1048,2114,2109
527.6,2026-08-03T23:40:54.647173+00:00,arms,right_gripper,2073,37,0,0,2073,2073
527.6,2026-08-03T23:40:54.647173+00:00,head,head_motor_1,2158,31,0,0,,
527.6,2026-08-03T23:40:54.647173+00:00,head,head_motor_2,1944,32,0,0,,
527.6,2026-08-03T23:40:54.647173+00:00,head,base_left_wheel,3461,33,0,0,,
527.6,2026-08-03T23:40:54.647173+00:00,head,base_back_wheel,3491,34,0,0,,
527.6,2026-08-03T23:40:54.647173+00:00,head,base_right_wheel,2182,32,0,0,,
528.6,2026-08-03T23:40:55.648197+00:00,arms,left_shoulder_pan,1859,37,0,20,1857,1859
528.6,2026-08-03T23:40:55.648197+00:00,arms,left_shoulder_lift,2403,36,3,68,2389,2402
528.6,2026-08-03T23:40:55.648197+00:00,arms,left_elbow_flex,1645,36,3,76,1629,1645
528.6,2026-08-03T23:40:55.648197+00:00,arms,left_wrist_flex,2171,35,0,20,2169,2171
528.6,2026-08-03T23:40:55.648197+00:00,arms,left_wrist_roll,1987,34,1,1044,1989,1987
528.6,2026-08-03T23:40:55.648197+00:00,arms,left_gripper,2014,37,0,0,2014,2014
528.6,2026-08-03T23:40:55.648197+00:00,arms,right_shoulder_pan,1977,37,0,20,1974,1977
528.6,2026-08-03T23:40:55.648197+00:00,arms,right_shoulder_lift,2130,45,17,176,2049,2128
528.6,2026-08-03T23:40:55.648197+00:00,arms,right_elbow_flex,2139,42,7,98,2097,2136
528.6,2026-08-03T23:40:55.648197+00:00,arms,right_wrist_flex,1998,36,1,58,1976,1997
528.6,2026-08-03T23:40:55.648197+00:00,arms,right_wrist_roll,2109,33,0,1048,2114,2109
528.6,2026-08-03T23:40:55.648197+00:00,arms,right_gripper,2073,37,0,0,2073,2073
528.6,2026-08-03T23:40:55.648197+00:00,head,head_motor_1,2158,31,0,0,,
528.6,2026-08-03T23:40:55.648197+00:00,head,head_motor_2,1944,32,0,0,,
528.6,2026-08-03T23:40:55.648197+00:00,head,base_left_wheel,3461,33,0,0,,
528.6,2026-08-03T23:40:55.648197+00:00,head,base_back_wheel,3491,34,0,0,,
528.6,2026-08-03T23:40:55.648197+00:00,head,base_right_wheel,2182,32,0,0,,
529.6,2026-08-03T23:40:56.649233+00:00,arms,left_shoulder_pan,1859,37,1,20,1857,1859
529.6,2026-08-03T23:40:56.649233+00:00,arms,left_shoulder_lift,2403,35,3,68,2389,2402
529.6,2026-08-03T23:40:56.649233+00:00,arms,left_elbow_flex,1645,36,3,76,1629,1645
529.6,2026-08-03T23:40:56.649233+00:00,arms,left_wrist_flex,2171,34,0,20,2169,2171
529.6,2026-08-03T23:40:56.649233+00:00,arms,left_wrist_roll,1987,34,1,1044,1989,1987
529.6,2026-08-03T23:40:56.649233+00:00,arms,left_gripper,2014,37,0,0,2014,2014
529.6,2026-08-03T23:40:56.649233+00:00,arms,right_shoulder_pan,1977,37,0,20,1974,1977
529.6,2026-08-03T23:40:56.649233+00:00,arms,right_shoulder_lift,2130,45,16,176,2049,2128
529.6,2026-08-03T23:40:56.649233+00:00,arms,right_elbow_flex,2139,42,6,98,2097,2136
529.6,2026-08-03T23:40:56.649233+00:00,arms,right_wrist_flex,1998,36,2,58,1976,1997
529.6,2026-08-03T23:40:56.649233+00:00,arms,right_wrist_roll,2109,34,0,1048,2114,2109
529.6,2026-08-03T23:40:56.649233+00:00,arms,right_gripper,2073,37,0,0,2073,2073
529.6,2026-08-03T23:40:56.649233+00:00,head,head_motor_1,2158,31,0,0,,
529.6,2026-08-03T23:40:56.649233+00:00,head,head_motor_2,1944,32,0,0,,
529.6,2026-08-03T23:40:56.649233+00:00,head,base_left_wheel,3461,33,0,0,,
529.6,2026-08-03T23:40:56.649233+00:00,head,base_back_wheel,3491,34,0,0,,
529.6,2026-08-03T23:40:56.649233+00:00,head,base_right_wheel,2182,32,0,0,,
530.6,2026-08-03T23:40:57.650356+00:00,arms,left_shoulder_pan,1859,36,0,20,1857,1859
530.6,2026-08-03T23:40:57.650356+00:00,arms,left_shoulder_lift,2403,35,2,68,2389,2402
530.6,2026-08-03T23:40:57.650356+00:00,arms,left_elbow_flex,1645,37,3,76,1629,1645
530.6,2026-08-03T23:40:57.650356+00:00,arms,left_wrist_flex,2171,35,0,20,2169,2171
530.6,2026-08-03T23:40:57.650356+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
530.6,2026-08-03T23:40:57.650356+00:00,arms,left_gripper,2014,37,0,0,2014,2014
530.6,2026-08-03T23:40:57.650356+00:00,arms,right_shoulder_pan,1977,37,0,20,1974,1977
530.6,2026-08-03T23:40:57.650356+00:00,arms,right_shoulder_lift,2130,45,17,176,2049,2128
530.6,2026-08-03T23:40:57.650356+00:00,arms,right_elbow_flex,2139,42,7,98,2097,2136
530.6,2026-08-03T23:40:57.650356+00:00,arms,right_wrist_flex,1998,35,2,58,1976,1997
530.6,2026-08-03T23:40:57.650356+00:00,arms,right_wrist_roll,2109,34,0,1048,2114,2109
530.6,2026-08-03T23:40:57.650356+00:00,arms,right_gripper,2073,37,0,0,2073,2073
530.6,2026-08-03T23:40:57.650356+00:00,head,head_motor_1,2158,31,0,0,,
530.6,2026-08-03T23:40:57.650356+00:00,head,head_motor_2,1944,32,0,0,,
530.6,2026-08-03T23:40:57.650356+00:00,head,base_left_wheel,3461,33,0,0,,
530.6,2026-08-03T23:40:57.650356+00:00,head,base_back_wheel,3491,34,0,0,,
530.6,2026-08-03T23:40:57.650356+00:00,head,base_right_wheel,2182,32,0,0,,
531.6,2026-08-03T23:40:58.651367+00:00,arms,left_shoulder_pan,1859,37,1,20,1857,1859
