step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.549,99.368,93.927,-100.0,-0.221,75.626,38.95,99.938,62.532,-102.532,0.91,78.818,38.855
1,0.5601,99.368,93.927,-100.0,-0.221,75.626,38.95,99.861,62.527,-102.512,0.847,78.859,38.854
2,0.592,99.368,93.927,-100.0,-0.221,75.626,38.95,99.852,62.534,-102.494,0.847,78.911,38.854
3,0.6288,99.368,93.657,-100.0,-0.221,76.306,38.95,99.95,62.421,-102.654,0.865,78.915,38.856
4,0.6623,99.368,91.498,-100.0,-0.074,76.645,38.95,100.066,62.203,-102.63,0.79,79.618,38.86
5,0.6957,99.368,88.394,-100.0,0.147,76.9,38.999,100.174,62.057,-102.764,0.793,79.773,38.864
6,0.7293,99.368,85.155,-100.0,0.516,77.07,39.096,100.22,62.058,-102.824,0.802,79.839,38.863
7,0.7628,99.368,81.984,-100.0,0.516,77.07,39.096,100.186,61.995,-102.825,0.77,79.731,38.864
8,0.7961,99.368,78.677,-100.0,0.369,77.07,39.096,100.182,61.978,-102.802,0.775,79.776,38.863
9,0.8294,99.458,75.371,-100.0,0.369,77.07,39.096,100.109,62.091,-102.783,0.774,79.594,38.861
10,0.8629,99.458,72.132,-100.0,0.442,77.07,39.096,100.285,61.828,-102.941,0.768,79.995,38.868
11,0.8963,99.458,69.028,-100.0,0.516,77.07,39.096,100.221,61.926,-102.76,0.74,79.976,38.866
12,0.9299,99.458,66.599,-100.0,0.516,77.07,39.145,100.214,61.826,-102.762,0.73,80.076,38.867
13,0.9634,99.458,65.047,-100.0,0.516,77.155,39.145,100.252,61.861,-102.793,0.749,80.125,38.867
14,0.9991,99.458,64.035,-100.0,0.516,77.155,39.145,100.352,61.663,-102.718,0.712,80.152,38.873
15,1.0311,99.458,63.428,-100.0,0.516,77.155,39.145,100.349,61.661,-102.769,0.717,80.18,38.873
16,1.0639,99.458,62.821,-100.0,0.516,77.155,39.145,100.376,61.612,-102.741,0.705,80.217,38.873
17,1.0971,99.458,62.483,-100.0,0.516,77.155,39.145,100.251,61.697,-102.858,0.73,80.106,38.871
18,1.1306,99.458,62.281,-100.0,0.516,77.155,39.145,100.347,61.662,-102.757,0.71,80.143,38.872
19,1.164,99.458,62.146,-100.0,0.516,77.155,39.145,100.358,61.589,-102.702,0.694,80.274,38.874
20,1.1975,99.458,62.011,-100.0,0.516,77.155,39.145,100.383,61.609,-102.738,0.706,80.19,38.873
21,1.2311,99.458,61.943,-100.0,0.516,77.155,39.145,100.272,61.638,-102.794,0.7,79.993,38.871
22,1.2643,99.458,61.943,-100.0,0.516,77.155,39.145,100.347,61.593,-102.681,0.678,80.206,38.873
23,1.298,99.458,61.943,-100.0,0.516,77.155,39.145,100.33,61.622,-102.807,0.713,80.095,38.872
24,1.3313,99.458,61.943,-100.0,0.516,77.155,39.145,100.382,61.548,-102.847,0.716,80.051,38.874
25,1.3648,99.458,61.943,-100.0,0.516,77.155,39.145,100.317,61.629,-102.923,0.723,80.075,38.873
26,1.3983,99.458,61.943,-100.0,0.516,77.155,39.145,100.315,61.595,-102.858,0.711,80.072,38.873
27,1.4314,99.458,61.943,-100.0,0.516,77.155,39.145,100.36,61.564,-103.063,0.738,80.038,38.873
28,1.4648,99.458,61.943,-100.0,0.516,77.155,39.145,100.336,61.612,-103.083,0.742,79.983,38.871
29,1.4984,99.458,61.943,-100.0,0.516,77.155,39.145,100.35,61.544,-103.014,0.725,80.02,38.873
30,1.5377,99.458,61.943,-100.0,0.516,77.155,39.145,100.379,61.515,-103.232,0.756,79.999,38.874
31,1.565,99.458,61.943,-100.0,0.516,77.155,39.145,100.318,61.536,-103.186,0.739,79.904,38.873
32,1.5986,99.458,61.943,-100.0,0.516,77.155,39.145,100.305,61.535,-103.229,0.753,79.988,38.872
33,1.6319,99.458,61.943,-100.0,0.516,77.155,39.145,100.406,61.453,-103.583,0.775,79.675,38.876
34,1.6654,99.458,61.943,-100.0,0.516,77.155,39.145,100.322,61.488,-103.518,0.766,79.768,38.875
35,1.6989,99.458,61.943,-100.0,0.516,77.155,39.145,100.3,61.401,-103.892,0.743,79.402,38.878
36,1.7326,99.458,61.943,-100.0,0.516,77.155,39.145,100.225,61.365,-104.163,0.791,79.101,38.879
