step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5702,99.368,93.792,-99.584,0.664,75.456,38.852,100.118,62.453,-102.54,1.375,80.141,38.893
1,0.5804,99.368,93.792,-99.584,0.664,75.456,38.852,100.1,62.47,-102.511,1.31,80.013,38.893
2,0.613,99.368,93.792,-99.584,0.664,75.456,38.852,100.108,62.427,-102.541,1.294,80.251,38.895
3,0.6512,99.458,93.792,-99.584,0.664,75.456,38.852,100.092,62.37,-102.547,1.313,80.231,38.894
4,0.684,99.458,93.725,-99.584,0.737,76.051,38.852,100.142,62.172,-102.647,1.246,80.947,38.898
5,0.7185,99.458,93.117,-99.834,1.032,76.391,38.999,100.107,61.995,-102.717,1.196,81.326,38.903
6,0.751,99.458,92.038,-99.917,1.106,76.9,39.048,100.128,62.003,-102.758,1.216,81.384,38.902
7,0.7841,99.458,90.823,-100.0,1.032,77.24,39.096,100.092,61.978,-102.683,1.181,81.21,38.902
8,0.8175,99.458,89.339,-100.0,0.959,77.325,39.145,100.058,61.949,-102.673,1.186,81.274,38.902
9,0.851,99.458,87.584,-100.0,1.032,77.325,39.145,100.048,62.015,-102.684,1.154,81.113,38.901
10,0.8842,99.458,85.493,-100.0,1.106,77.325,39.145,100.103,61.783,-102.686,1.13,81.535,38.908
11,0.9194,99.458,83.131,-100.0,1.032,77.325,39.145,100.126,61.806,-102.556,1.079,81.66,38.909
12,0.9515,99.458,80.499,-100.0,1.032,77.325,39.145,100.051,61.743,-102.532,1.094,81.66,38.91
13,0.9854,99.458,77.733,-100.0,1.032,77.325,39.145,100.121,61.722,-102.583,1.116,81.801,38.911
14,1.0186,99.458,75.169,-100.0,1.106,77.325,39.145,100.172,61.572,-102.467,1.08,81.776,38.915
15,1.052,99.458,72.74,-100.0,1.106,77.325,39.145,100.157,61.578,-102.503,1.07,81.744,38.916
16,1.0853,99.458,70.513,-100.0,1.106,77.325,39.145,100.148,61.509,-102.459,1.047,81.733,38.916
17,1.1193,99.458,68.556,-100.0,1.106,77.325,39.145,100.038,61.6,-102.507,1.056,81.576,38.913
18,1.1523,99.458,66.667,-100.0,1.106,77.325,39.145,100.134,61.578,-102.474,1.064,81.724,38.914
19,1.1862,99.458,65.25,-100.0,1.106,77.325,39.145,100.114,61.508,-102.443,1.042,81.734,38.917
20,1.2204,99.458,64.103,-100.0,1.106,77.325,39.145,100.167,61.538,-102.484,1.034,81.652,38.915
21,1.2537,99.458,63.293,-100.0,1.106,77.325,39.145,100.012,61.585,-102.415,1.024,81.354,38.914
22,1.2876,99.458,62.686,-100.0,1.106,77.325,39.145,100.103,61.527,-102.327,1.02,81.612,38.916
23,1.3204,99.458,62.348,-100.0,1.106,77.325,39.145,100.075,61.548,-102.437,1.056,81.555,38.914
24,1.3537,99.458,62.146,-100.0,1.106,77.325,39.145,100.144,61.468,-102.512,1.044,81.424,38.916
