step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.577,99.458,94.062,-100.0,0.959,75.626,39.048,100.914,62.449,-102.566,1.339,79.867,38.885
1,0.5887,99.458,94.062,-100.0,0.959,75.626,39.048,100.861,62.493,-102.538,1.258,79.699,38.886
2,0.6209,99.458,94.062,-100.0,0.959,75.626,39.048,100.866,62.439,-102.565,1.269,79.9,38.887
3,0.6583,99.458,93.86,-100.0,0.959,76.391,39.048,100.861,62.385,-102.611,1.291,79.894,38.887
4,0.691,99.458,91.633,-100.0,0.959,76.9,39.048,100.858,62.182,-102.689,1.283,80.598,38.889
5,0.7241,99.458,88.529,-100.0,0.959,77.155,39.194,100.853,62.058,-102.762,1.291,80.801,38.893
6,0.7576,99.458,85.223,-100.0,0.959,77.24,39.194,100.875,62.077,-102.81,1.292,80.836,38.892
7,0.7911,99.458,81.984,-100.0,0.959,77.24,39.145,100.82,62.0,-102.81,1.294,80.817,38.893
8,0.8246,99.458,78.677,-100.0,0.959,77.24,39.096,100.779,61.953,-102.79,1.3,80.987,38.893
9,0.8578,99.458,75.506,-100.0,0.959,77.24,39.096,100.78,62.045,-102.785,1.269,80.761,38.891
10,0.8929,99.458,72.132,-100.0,0.959,77.24,39.096,100.726,61.787,-102.871,1.247,81.246,38.898
11,0.9279,99.458,69.028,-100.0,0.959,77.24,39.096,100.736,61.858,-102.785,1.222,81.294,38.896
12,0.9588,99.458,66.464,-100.0,0.959,77.325,39.096,100.646,61.725,-102.731,1.217,81.404,38.899
13,0.9915,99.458,64.98,-100.0,0.959,77.325,39.096,100.695,61.688,-102.766,1.231,81.531,38.899
14,1.0256,99.458,63.968,-100.0,0.959,77.325,39.096,100.715,61.538,-102.641,1.203,81.549,38.903
15,1.0588,99.458,63.293,-100.0,0.959,77.325,39.096,100.707,61.518,-102.678,1.204,81.502,38.904
16,1.0929,99.458,62.753,-100.0,0.959,77.325,39.096,100.7,61.469,-102.661,1.18,81.504,38.905
17,1.1261,99.458,62.348,-100.0,0.959,77.325,39.096,100.591,61.574,-102.725,1.201,81.402,38.903
18,1.1587,99.458,62.078,-100.0,0.959,77.325,39.096,100.685,61.532,-102.687,1.204,81.514,38.903
19,1.1924,99.458,61.943,-100.0,0.959,77.325,39.096,100.662,61.428,-102.609,1.18,81.605,38.905
20,1.2255,99.458,61.943,-100.0,0.959,77.325,39.096,100.692,61.465,-102.679,1.169,81.441,38.904
21,1.2593,99.458,61.808,-100.0,0.959,77.325,39.096,100.54,61.527,-102.647,1.197,81.258,38.903
22,1.2928,99.458,61.673,-100.0,0.959,77.325,39.096,100.639,61.447,-102.558,1.178,81.516,38.904
23,1.3265,99.458,61.673,-100.0,0.959,77.325,39.096,100.628,61.486,-102.678,1.198,81.377,38.903
24,1.3595,99.458,61.673,-100.0,0.959,77.325,39.096,100.693,61.417,-102.73,1.165,81.285,38.905
25,1.393,99.458,61.673,-100.0,0.959,77.325,39.096,100.601,61.5,-102.78,1.176,81.306,38.904
26,1.4261,99.458,61.673,-100.0,0.959,77.325,39.096,100.564,61.469,-102.73,1.184,81.233,38.904
27,1.4598,99.458,61.673,-100.0,0.959,77.325,39.096,100.627,61.447,-102.84,1.156,81.126,38.903
28,1.4934,99.458,61.673,-100.0,0.959,77.325,39.096,100.646,61.479,-102.916,1.144,81.063,38.902
29,1.5267,99.458,61.673,-100.0,0.959,77.325,39.096,100.565,61.435,-102.788,1.185,81.103,38.904
30,1.5679,99.458,61.673,-100.0,0.959,77.325,39.096,100.572,61.381,-103.011,1.138,80.857,38.903
