08-05-2026 17:38:29 RAM 2084/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,2%@1728,0%@1728,0%@1728] GR3D_FREQ 0% cpu@53.375C soc2@51.781C soc0@53.5C gpu@54.718C tj@54.718C soc1@53.312C VDD_IN 8453mW/8667mW VDD_CPU_GPU_CV 1840mW/2225mW VDD_SOC 3685mW/3718mW
08-05-2026 17:38:30 RAM 2077/7620MB (lfb 4x4MB) SWAP 0/3810MB (cached 0MB) CPU [2%@1728,2%@1728,4%@1728,2%@1728,1%@1728,1%@1728] GR3D_FREQ 0% cpu@53.625C soc2@51.781C soc0@53.531C gpu@54.687C tj@54.687C soc1@53.218C VDD_IN 8533mW/8664mW VDD_CPU_GPU_CV 1920mW/2219mW VDD_SOC 3725mW/3718mW
08-05-2026 17:38:31 RAM 2078/7620MB (lfb 4x4MB) SWAP 0/3810MB (cached 0MB) CPU [4%@1728,2%@1728,2%@1728,2%@1728,1%@1728,3%@1728] GR3D_FREQ 0% cpu@53.687C soc2@51.781C soc0@53.375C gpu@54.781C tj@54.781C soc1@53.25C VDD_IN 8573mW/8663mW VDD_CPU_GPU_CV 1880mW/2213mW VDD_SOC 3725mW/3718mW
08-05-2026 17:38:32 RAM 2078/7620MB (lfb 4x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1728,2%@1728,1%@1728,2%@1728,1%@1728,0%@1728] GR3D_FREQ 0% cpu@53.625C soc2@51.843C soc0@53.468C gpu@54.812C tj@54.812C soc1@53.218C VDD_IN 8493mW/8660mW VDD_CPU_GPU_CV 1840mW/2206mW VDD_SOC 3725mW/3718mW
08-05-2026 17:38:33 RAM 2078/7620MB (lfb 4x4MB) SWAP 0/3810MB (cached 0MB) CPU [5%@1728,5%@1728,5%@1728,5%@1728,3%@1728,4%@1728] GR3D_FREQ 0% cpu@53.781C soc2@51.906C soc0@53.531C gpu@54.781C tj@54.781C soc1@53.343C VDD_IN 8733mW/8661mW VDD_CPU_GPU_CV 1960mW/2202mW VDD_SOC 3766mW/3719mW
08-05-2026 17:38:34 RAM 2079/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [3%@1728,1%@1728,0%@1728,0%@1728,0%@1728,1%@1728] GR3D_FREQ 0% cpu@53.531C soc2@51.968C soc0@53.593C gpu@54.937C tj@54.937C soc1@53.468C VDD_IN 8493mW/8658mW VDD_CPU_GPU_CV 1840mW/2196mW VDD_SOC 3725mW/3719mW
08-05-2026 17:38:35 RAM 2079/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [11%@1728,4%@1728,3%@1728,3%@1728,3%@1728,2%@1728] GR3D_FREQ 0% cpu@54.031C soc2@52.062C soc0@53.718C gpu@55C tj@55C soc1@53.531C VDD_IN 8854mW/8661mW VDD_CPU_GPU_CV 2080mW/2194mW VDD_SOC 3800mW/3721mW
08-05-2026 17:38:36 RAM 2495/7620MB (lfb 25x4MB) SWAP 0/3810MB (cached 0MB) CPU [12%@1728,60%@1728,12%@1728,12%@1728,12%@1728,13%@1728] GR3D_FREQ 0% cpu@53.812C soc2@51.968C soc0@53.75C gpu@55.031C tj@55.031C soc1@53.5C VDD_IN 9040mW/8668mW VDD_CPU_GPU_CV 2156mW/2193mW VDD_SOC 4000mW/3725mW
08-05-2026 17:38:37 RAM 2530/7620MB (lfb 17x4MB) SWAP 0/3810MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,0%@1728,7%@1728,1%@1728] GR3D_FREQ 0% cpu@53.718C soc2@51.968C soc0@53.843C gpu@54.968C tj@54.968C soc1@53.625C VDD_IN 8507mW/8665mW VDD_CPU_GPU_CV 1682mW/2185mW VDD_SOC 3766mW/3726mW
08-05-2026 17:38:38 RAM 2793/7620MB (lfb 4x4MB) SWAP 0/3810MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,0%@1728,7%@1728,17%@1728] GR3D_FREQ 5% cpu@54.031C soc2@52C soc0@53.718C gpu@55.062C tj@55.062C soc1@53.687C VDD_IN 8747mW/8666mW VDD_CPU_GPU_CV 1842mW/2179mW VDD_SOC 3806mW/3727mW
08-05-2026 17:38:39 RAM 3090/7620MB (lfb 5x4MB) SWAP 0/3810MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,0%@1728,47%@1728,14%@1728] GR3D_FREQ 68% cpu@54.593C soc2@52.375C soc0@53.843C gpu@56.437C tj@56.437C soc1@53.781C VDD_IN 12798mW/8732mW VDD_CPU_GPU_CV 4491mW/2216mW VDD_SOC 4744mW/3744mW
08-05-2026 17:38:40 RAM 3090/7620MB (lfb 5x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,87%@1728,0%@1728] GR3D_FREQ 99% cpu@54.843C soc2@52.875C soc0@54.125C gpu@56.75C tj@56.75C soc1@54C VDD_IN 15023mW/8830mW VDD_CPU_GPU_CV 5853mW/2273mW VDD_SOC 5237mW/3767mW
08-05-2026 17:38:42 RAM 3090/7620MB (lfb 5x4MB) SWAP 0/3810MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,0%@1728,88%@1728,0%@1728] GR3D_FREQ 99% cpu@55.031C soc2@53.031C soc0@54.312C gpu@57C tj@57C soc1@54.187C VDD_IN 14983mW/8925mW VDD_CPU_GPU_CV 5932mW/2329mW VDD_SOC 5237mW/3789mW
08-05-2026 17:38:43 RAM 3090/7620MB (lfb 5x4MB) SWAP 0/3810MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,0%@1728,87%@1728,0%@1728] GR3D_FREQ 89% cpu@55.281C soc2@53.156C soc0@54.5C gpu@57.093C tj@57.093C soc1@54.218C VDD_IN 14665mW/9012mW VDD_CPU_GPU_CV 5695mW/2380mW VDD_SOC 5166mW/3810mW
