elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
7.0,2026-08-04T21:24:03.141674+00:00,head,head_motor_1,2158,26,0,0,,
7.0,2026-08-04T21:24:03.141674+00:00,head,head_motor_2,1944,28,0,0,,
7.0,2026-08-04T21:24:03.141674+00:00,head,base_left_wheel,3471,27,0,0,,
7.0,2026-08-04T21:24:03.141674+00:00,head,base_back_wheel,3496,28,0,0,,
7.0,2026-08-04T21:24:03.141674+00:00,head,base_right_wheel,2181,27,0,0,,
8.0,2026-08-04T21:24:04.142709+00:00,arms,left_shoulder_pan,1857,33,0,0,1857,1857
8.0,2026-08-04T21:24:04.142709+00:00,arms,left_shoulder_lift,2404,30,4,72,2389,2404
8.0,2026-08-04T21:24:04.142709+00:00,arms,left_elbow_flex,1644,31,3,72,1629,1644
8.0,2026-08-04T21:24:04.142709+00:00,arms,left_wrist_flex,2177,31,1,44,2169,2177
8.0,2026-08-04T21:24:04.142709+00:00,arms,left_wrist_roll,1987,30,1,1044,1989,1987
8.0,2026-08-04T21:24:04.142709+00:00,arms,left_gripper,2014,33,0,0,2014,2014
8.0,2026-08-04T21:24:04.142709+00:00,arms,right_shoulder_pan,1980,34,0,26,1974,1980
8.0,2026-08-04T21:24:04.142709+00:00,arms,right_shoulder_lift,2088,33,4,92,2049,2087
8.0,2026-08-04T21:24:04.142709+00:00,arms,right_elbow_flex,2134,35,6,88,2097,2133
8.0,2026-08-04T21:24:04.142709+00:00,arms,right_wrist_flex,1992,32,1,46,1976,1992
8.0,2026-08-04T21:24:04.142709+00:00,arms,right_wrist_roll,2106,31,0,1054,2114,2106
8.0,2026-08-04T21:24:04.142709+00:00,arms,right_gripper,2073,34,0,0,2073,2073
8.0,2026-08-04T21:24:04.142709+00:00,head,head_motor_1,2158,26,0,0,,
8.0,2026-08-04T21:24:04.142709+00:00,head,head_motor_2,1944,28,0,0,,
8.0,2026-08-04T21:24:04.142709+00:00,head,base_left_wheel,3471,27,0,0,,
8.0,2026-08-04T21:24:04.142709+00:00,head,base_back_wheel,3496,28,0,0,,
8.0,2026-08-04T21:24:04.142709+00:00,head,base_right_wheel,2181,27,0,0,,
9.0,2026-08-04T21:24:05.143595+00:00,arms,left_shoulder_pan,1857,33,0,0,1857,1857
9.0,2026-08-04T21:24:05.143595+00:00,arms,left_shoulder_lift,2404,30,3,72,2389,2404
9.0,2026-08-04T21:24:05.143595+00:00,arms,left_elbow_flex,1644,31,3,72,1629,1644
9.0,2026-08-04T21:24:05.143595+00:00,arms,left_wrist_flex,2177,31,1,44,2169,2177
9.0,2026-08-04T21:24:05.143595+00:00,arms,left_wrist_roll,1987,30,0,1044,1989,1987
9.0,2026-08-04T21:24:05.143595+00:00,arms,left_gripper,2014,33,0,0,2014,2014
9.0,2026-08-04T21:24:05.143595+00:00,arms,right_shoulder_pan,1980,34,1,26,1974,1980
9.0,2026-08-04T21:24:05.143595+00:00,arms,right_shoulder_lift,2089,33,4,94,2049,2087
9.0,2026-08-04T21:24:05.143595+00:00,arms,right_elbow_flex,2134,35,6,88,2097,2133
9.0,2026-08-04T21:24:05.143595+00:00,arms,right_wrist_flex,1992,32,1,46,1976,1992
9.0,2026-08-04T21:24:05.143595+00:00,arms,right_wrist_roll,2106,31,1,1054,2114,2106
9.0,2026-08-04T21:24:05.143595+00:00,arms,right_gripper,2073,34,0,0,2073,2073
9.0,2026-08-04T21:24:05.143595+00:00,head,head_motor_1,2158,26,0,0,,
9.0,2026-08-04T21:24:05.143595+00:00,head,head_motor_2,1944,28,0,0,,
9.0,2026-08-04T21:24:05.143595+00:00,head,base_left_wheel,3471,27,0,0,,
9.0,2026-08-04T21:24:05.143595+00:00,head,base_back_wheel,3496,28,0,0,,
9.0,2026-08-04T21:24:05.143595+00:00,head,base_right_wheel,2181,27,0,0,,
