elapsed_s,leg,sign,phase,timestamp,cmd_vx,odom_vx,odom_vy,odom_omega,act_base_left_wheel,act_base_back_wheel,act_base_right_wheel,pos_right_gripper,pos_right_shoulder_lift,pos_right_shoulder_pan,pos_right_elbow_flex,load_right_gripper,load_right_shoulder_lift,load_right_shoulder_pan,load_right_elbow_flex,grip_dev
23.089,5,-1,dwell,2026-08-05T20:51:58.802581+00:00,-0.3,-0.1838,-0.0038,0.0,2050,50,-2100,2448,2096,1969,2136,54,108,1048,92,11
23.14,5,-1,dwell,2026-08-05T20:51:58.853762+00:00,-0.3,-0.1838,-0.0038,0.0,2050,50,-2100,2448,2096,1969,2136,54,108,1048,92,11
23.189,5,-1,dwell,2026-08-05T20:51:58.902775+00:00,-0.3,-0.1793,0.0013,-1.17,2000,-50,-2050,2448,2096,1969,2136,54,108,1048,92,11
23.242,5,-1,ramp_down,2026-08-05T20:51:58.955536+00:00,-0.2978,-0.1838,-0.0013,-0.59,2050,0,-2100,2448,2096,1970,2136,54,108,1042,92,11
23.289,5,-1,ramp_down,2026-08-05T20:51:59.003092+00:00,-0.2852,-0.1838,0.0013,0.59,2100,0,-2050,2448,2096,1970,2136,54,108,1046,92,11
23.344,5,-1,ramp_down,2026-08-05T20:51:59.057138+00:00,-0.2727,-0.1793,0.0013,0.59,2050,0,-2000,2448,2096,1970,2136,54,108,1046,92,11
23.39,5,-1,ramp_down,2026-08-05T20:51:59.103200+00:00,-0.2602,-0.1749,-0.0013,-0.59,1950,0,-2000,2448,2096,1970,2136,54,108,1046,92,11
23.443,5,-1,ramp_down,2026-08-05T20:51:59.156959+00:00,-0.2477,-0.1771,0.0026,-0.59,2000,-50,-2000,2448,2096,1969,2136,54,108,1048,92,11
23.49,5,-1,ramp_down,2026-08-05T20:51:59.203424+00:00,-0.2352,-0.1816,-0.0026,-1.17,2000,0,-2100,2448,2096,1969,2136,54,108,1048,92,11
23.54,5,-1,ramp_down,2026-08-05T20:51:59.253415+00:00,-0.2226,-0.1771,-0.0026,-1.17,1950,0,-2050,2448,2096,1969,2136,54,108,1048,92,11
23.594,5,-1,ramp_down,2026-08-05T20:51:59.307752+00:00,-0.2101,-0.1816,0.0026,-0.59,2050,-50,-2050,2448,2096,1969,2136,54,108,1048,92,11
23.642,5,-1,ramp_down,2026-08-05T20:51:59.355315+00:00,-0.1976,-0.186,-0.0,0.0,2100,0,-2100,2448,2096,1969,2136,54,108,1048,92,11
23.69,5,-1,ramp_down,2026-08-05T20:51:59.403763+00:00,-0.1851,-0.1793,-0.0013,-0.59,2000,0,-2050,2448,2096,1970,2136,54,108,1042,92,11
23.74,5,-1,ramp_down,2026-08-05T20:51:59.453910+00:00,-0.1726,-0.1838,-0.0013,1.17,2100,50,-2050,2448,2096,1971,2136,54,108,0,92,11
23.793,5,-1,ramp_down,2026-08-05T20:51:59.506800+00:00,-0.16,-0.1838,0.0013,-1.17,2050,-50,-2100,2448,2096,1971,2136,54,108,1044,92,11
23.842,5,-1,ramp_down,2026-08-05T20:51:59.555904+00:00,-0.1475,-0.1816,-0.0026,-1.17,2000,0,-2100,2448,2096,1970,2136,54,108,1046,92,11
23.89,5,-1,ramp_down,2026-08-05T20:51:59.604066+00:00,-0.135,-0.1793,-0.0013,-0.59,2000,0,-2050,2448,2096,1970,2136,54,108,1046,92,11
23.94,5,-1,ramp_down,2026-08-05T20:51:59.653909+00:00,-0.1225,-0.1838,0.0013,0.59,2100,0,-2050,2448,2096,1970,2136,54,108,1046,92,11
23.99,5,-1,ramp_down,2026-08-05T20:51:59.704062+00:00,-0.11,-0.1793,0.0013,0.59,2050,0,-2000,2448,2096,1969,2136,54,108,1052,92,11
24.041,5,-1,ramp_down,2026-08-05T20:51:59.754988+00:00,-0.0973,-0.1683,-0.0026,0.59,1900,50,-1900,2448,2096,1969,2136,54,108,1048,92,11
24.093,5,-1,ramp_down,2026-08-05T20:51:59.806898+00:00,-0.0847,-0.1661,-0.0013,1.17,1900,50,-1850,2448,2096,1969,2136,54,108,1048,92,11
24.142,5,-1,ramp_down,2026-08-05T20:51:59.856012+00:00,-0.0721,-0.1594,-0.0,0.0,1800,0,-1800,2448,2096,1969,2136,54,108,1048,92,11
24.193,5,-1,ramp_down,2026-08-05T20:51:59.906598+00:00,-0.0595,-0.1483,-0.0013,-0.59,1650,0,-1700,2448,2096,1968,2136,54,108,1050,92,11
24.243,5,-1,ramp_down,2026-08-05T20:51:59.956964+00:00,-0.0468,-0.1306,0.0038,-0.0,1500,-50,-1450,2448,2096,1968,2136,54,108,1050,92,11
24.294,5,-1,ramp_down,2026-08-05T20:52:00.007607+00:00,-0.0342,-0.1284,-0.0051,1.17,1450,100,-1450,2448,2096,1968,2136,54,108,1050,92,11
24.344,5,-1,ramp_down,2026-08-05T20:52:00.057959+00:00,-0.0216,-0.1173,0.0013,0.59,1350,0,-1300,2448,2096,1968,2136,54,108,1050,92,11
24.395,5,-1,ramp_down,2026-08-05T20:52:00.108430+00:00,-0.009,-0.1063,-0.0051,-0.59,1150,50,-1250,2448,2096,1967,2136,54,108,1056,92,11
