timestamp,kind,value
2026-08-04T04:32:26.707028+00:00,bat,59
2026-08-04T04:37:24.011676+00:00,bat,59
2026-08-04T04:49:21.593853+00:00,bat,57
2026-08-04T04:56:49.481177+00:00,bat,56
