elapsed_s,timestamp,motor,commanded,position,error,temp_c,current,load
0.003,2026-08-05T05:45:42.510275+00:00,left_shoulder_pan,1857,1851,-6,36,1,1060
0.003,2026-08-05T05:45:42.510275+00:00,left_shoulder_lift,2389,2420,31,36,10,136
0.003,2026-08-05T05:45:42.510275+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.003,2026-08-05T05:45:42.510275+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.003,2026-08-05T05:45:42.510275+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
0.003,2026-08-05T05:45:42.510275+00:00,left_gripper,2014,2014,0,36,0,0
0.003,2026-08-05T05:45:42.510275+00:00,right_shoulder_pan,1974,1975,1,37,0,0
0.003,2026-08-05T05:45:42.510275+00:00,right_shoulder_lift,2249,2096,-153,35,8,108
0.003,2026-08-05T05:45:42.510275+00:00,right_elbow_flex,2097,2127,30,37,4,74
0.003,2026-08-05T05:45:42.510275+00:00,right_wrist_flex,1976,1983,7,34,1,28
0.003,2026-08-05T05:45:42.510275+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.003,2026-08-05T05:45:42.510275+00:00,right_gripper,2457,2462,5,37,0,24
0.053,2026-08-05T05:45:42.562437+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.053,2026-08-05T05:45:42.562437+00:00,left_shoulder_lift,2389,2420,31,36,9,136
0.053,2026-08-05T05:45:42.562437+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.053,2026-08-05T05:45:42.562437+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.053,2026-08-05T05:45:42.562437+00:00,left_wrist_roll,1989,1987,-2,34,1,1044
0.053,2026-08-05T05:45:42.562437+00:00,left_gripper,2014,2014,0,36,0,0
0.053,2026-08-05T05:45:42.562437+00:00,right_shoulder_pan,1982,1975,-7,37,0,0
0.053,2026-08-05T05:45:42.562437+00:00,right_shoulder_lift,2249,2096,-153,35,4,74
0.053,2026-08-05T05:45:42.562437+00:00,right_elbow_flex,2097,2127,30,37,4,74
0.053,2026-08-05T05:45:42.562437+00:00,right_wrist_flex,1976,1983,7,34,1,28
0.053,2026-08-05T05:45:42.562437+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.053,2026-08-05T05:45:42.562437+00:00,right_gripper,2457,2462,5,37,1,24
0.103,2026-08-05T05:45:42.611376+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.103,2026-08-05T05:45:42.611376+00:00,left_shoulder_lift,2389,2420,31,36,10,136
0.103,2026-08-05T05:45:42.611376+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.103,2026-08-05T05:45:42.611376+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.103,2026-08-05T05:45:42.611376+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
0.103,2026-08-05T05:45:42.611376+00:00,left_gripper,2014,2014,0,36,0,0
0.103,2026-08-05T05:45:42.611376+00:00,right_shoulder_pan,1990,1975,-15,37,1,1062
0.103,2026-08-05T05:45:42.611376+00:00,right_shoulder_lift,2248,2099,-149,35,2,40
0.103,2026-08-05T05:45:42.611376+00:00,right_elbow_flex,2097,2127,30,37,4,74
0.103,2026-08-05T05:45:42.611376+00:00,right_wrist_flex,1976,1983,7,34,0,28
0.103,2026-08-05T05:45:42.611376+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.103,2026-08-05T05:45:42.611376+00:00,right_gripper,2457,2462,5,37,0,24
0.154,2026-08-05T05:45:42.661812+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.154,2026-08-05T05:45:42.661812+00:00,left_shoulder_lift,2389,2420,31,36,10,136
0.154,2026-08-05T05:45:42.661812+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.154,2026-08-05T05:45:42.661812+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.154,2026-08-05T05:45:42.661812+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
0.154,2026-08-05T05:45:42.661812+00:00,left_gripper,2014,2014,0,36,0,0
0.154,2026-08-05T05:45:42.661812+00:00,right_shoulder_pan,1998,1975,-23,37,1,1078
0.154,2026-08-05T05:45:42.661812+00:00,right_shoulder_lift,2248,2113,-135,35,0,0
0.154,2026-08-05T05:45:42.661812+00:00,right_elbow_flex,2097,2126,29,37,4,68
0.154,2026-08-05T05:45:42.661812+00:00,right_wrist_flex,1976,1983,7,34,1,28
0.154,2026-08-05T05:45:42.661812+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.154,2026-08-05T05:45:42.661812+00:00,right_gripper,2457,2462,5,37,1,24
0.204,2026-08-05T05:45:42.714751+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.204,2026-08-05T05:45:42.714751+00:00,left_shoulder_lift,2389,2420,31,37,9,136
0.204,2026-08-05T05:45:42.714751+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.204,2026-08-05T05:45:42.714751+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.204,2026-08-05T05:45:42.714751+00:00,left_wrist_roll,1989,1987,-2,34,1,1044
0.204,2026-08-05T05:45:42.714751+00:00,left_gripper,2014,2014,0,36,0,0
0.204,2026-08-05T05:45:42.714751+00:00,right_shoulder_pan,2006,1977,-29,37,2,1086
0.204,2026-08-05T05:45:42.714751+00:00,right_shoulder_lift,2246,2139,-107,35,0,1058
0.204,2026-08-05T05:45:42.714751+00:00,right_elbow_flex,2097,2126,29,37,4,72
0.204,2026-08-05T05:45:42.714751+00:00,right_wrist_flex,1976,1983,7,34,0,28
0.204,2026-08-05T05:45:42.714751+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.204,2026-08-05T05:45:42.714751+00:00,right_gripper,2457,2462,5,37,0,24
0.255,2026-08-05T05:45:42.761962+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.255,2026-08-05T05:45:42.761962+00:00,left_shoulder_lift,2389,2420,31,37,9,136
0.255,2026-08-05T05:45:42.761962+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.255,2026-08-05T05:45:42.761962+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.255,2026-08-05T05:45:42.761962+00:00,left_wrist_roll,1989,1987,-2,34,1,1044
0.255,2026-08-05T05:45:42.761962+00:00,left_gripper,2014,2014,0,36,0,0
0.255,2026-08-05T05:45:42.761962+00:00,right_shoulder_pan,2014,1980,-34,37,3,1096
0.255,2026-08-05T05:45:42.761962+00:00,right_shoulder_lift,2245,2172,-73,35,0,1058
0.255,2026-08-05T05:45:42.761962+00:00,right_elbow_flex,2097,2126,29,37,3,72
0.255,2026-08-05T05:45:42.761962+00:00,right_wrist_flex,1976,1983,7,34,0,28
0.255,2026-08-05T05:45:42.761962+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.255,2026-08-05T05:45:42.761962+00:00,right_gripper,2457,2462,5,37,0,24
0.305,2026-08-05T05:45:42.812524+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.305,2026-08-05T05:45:42.812524+00:00,left_shoulder_lift,2389,2420,31,36,9,136
0.305,2026-08-05T05:45:42.812524+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.305,2026-08-05T05:45:42.812524+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.305,2026-08-05T05:45:42.812524+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
0.305,2026-08-05T05:45:42.812524+00:00,left_gripper,2014,2014,0,36,0,0
0.305,2026-08-05T05:45:42.812524+00:00,right_shoulder_pan,2021,1984,-37,37,3,1102
0.305,2026-08-05T05:45:42.812524+00:00,right_shoulder_lift,2243,2207,-36,34,2,26
0.305,2026-08-05T05:45:42.812524+00:00,right_elbow_flex,2097,2127,30,36,4,78
0.305,2026-08-05T05:45:42.812524+00:00,right_wrist_flex,1976,1983,7,34,0,28
0.305,2026-08-05T05:45:42.812524+00:00,right_wrist_roll,2114,2111,-3,33,1,1044
0.305,2026-08-05T05:45:42.812524+00:00,right_gripper,2457,2462,5,37,1,24
0.355,2026-08-05T05:45:42.861921+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.355,2026-08-05T05:45:42.861921+00:00,left_shoulder_lift,2389,2420,31,36,10,136
0.355,2026-08-05T05:45:42.861921+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.355,2026-08-05T05:45:42.861921+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.355,2026-08-05T05:45:42.861921+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
0.355,2026-08-05T05:45:42.861921+00:00,left_gripper,2014,2014,0,37,0,0
0.355,2026-08-05T05:45:42.861921+00:00,right_shoulder_pan,2029,1990,-39,37,3,1102
0.355,2026-08-05T05:45:42.861921+00:00,right_shoulder_lift,2241,2239,-2,35,4,44
0.355,2026-08-05T05:45:42.861921+00:00,right_elbow_flex,2097,2128,31,37,4,82
0.355,2026-08-05T05:45:42.861921+00:00,right_wrist_flex,1976,1984,8,35,1,30
0.355,2026-08-05T05:45:42.861921+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.355,2026-08-05T05:45:42.861921+00:00,right_gripper,2457,2462,5,37,1,24
0.406,2026-08-05T05:45:42.912684+00:00,left_shoulder_pan,1857,1851,-6,37,1,1056
0.406,2026-08-05T05:45:42.912684+00:00,left_shoulder_lift,2389,2420,31,36,8,136
0.406,2026-08-05T05:45:42.912684+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.406,2026-08-05T05:45:42.912684+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.406,2026-08-05T05:45:42.912684+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
0.406,2026-08-05T05:45:42.912684+00:00,left_gripper,2014,2014,0,36,0,0
0.406,2026-08-05T05:45:42.912684+00:00,right_shoulder_pan,2037,1997,-40,37,2,1102
0.406,2026-08-05T05:45:42.912684+00:00,right_shoulder_lift,2239,2253,14,35,1,28
0.406,2026-08-05T05:45:42.912684+00:00,right_elbow_flex,2097,2134,37,37,6,98
0.406,2026-08-05T05:45:42.912684+00:00,right_wrist_flex,1976,1985,9,34,1,36
0.406,2026-08-05T05:45:42.912684+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.406,2026-08-05T05:45:42.912684+00:00,right_gripper,2457,2462,5,37,0,24
0.456,2026-08-05T05:45:42.963239+00:00,left_shoulder_pan,1857,1852,-5,37,1,1056
0.456,2026-08-05T05:45:42.963239+00:00,left_shoulder_lift,2389,2420,31,36,10,136
0.456,2026-08-05T05:45:42.963239+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.456,2026-08-05T05:45:42.963239+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.456,2026-08-05T05:45:42.963239+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
0.456,2026-08-05T05:45:42.963239+00:00,left_gripper,2014,2014,0,36,0,0
0.456,2026-08-05T05:45:42.963239+00:00,right_shoulder_pan,2044,2006,-38,37,1,1096
0.456,2026-08-05T05:45:42.963239+00:00,right_shoulder_lift,2236,2254,18,35,1,48
0.456,2026-08-05T05:45:42.963239+00:00,right_elbow_flex,2097,2138,41,37,5,104
0.456,2026-08-05T05:45:42.963239+00:00,right_wrist_flex,1976,1985,9,34,1,32
0.456,2026-08-05T05:45:42.963239+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.456,2026-08-05T05:45:42.963239+00:00,right_gripper,2457,2462,5,37,1,24
0.507,2026-08-05T05:45:43.013702+00:00,left_shoulder_pan,1857,1852,-5,37,1,1056
0.507,2026-08-05T05:45:43.013702+00:00,left_shoulder_lift,2389,2420,31,36,8,136
0.507,2026-08-05T05:45:43.013702+00:00,left_elbow_flex,1629,1635,6,34,0,36
0.507,2026-08-05T05:45:43.013702+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.507,2026-08-05T05:45:43.013702+00:00,left_wrist_roll,1989,1987,-2,34,1,1044
0.507,2026-08-05T05:45:43.013702+00:00,left_gripper,2014,2014,0,36,0,0
0.507,2026-08-05T05:45:43.013702+00:00,right_shoulder_pan,2052,2016,-36,37,1,1090
0.507,2026-08-05T05:45:43.013702+00:00,right_shoulder_lift,2233,2251,18,35,2,42
0.507,2026-08-05T05:45:43.013702+00:00,right_elbow_flex,2097,2137,40,37,5,94
0.507,2026-08-05T05:45:43.013702+00:00,right_wrist_flex,1976,1984,8,35,0,26
0.507,2026-08-05T05:45:43.013702+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.507,2026-08-05T05:45:43.013702+00:00,right_gripper,2457,2462,5,37,1,24
0.557,2026-08-05T05:45:43.064140+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.557,2026-08-05T05:45:43.064140+00:00,left_shoulder_lift,2389,2420,31,36,10,136
0.557,2026-08-05T05:45:43.064140+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.557,2026-08-05T05:45:43.064140+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.557,2026-08-05T05:45:43.064140+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
0.557,2026-08-05T05:45:43.064140+00:00,left_gripper,2014,2014,0,36,0,0
0.557,2026-08-05T05:45:43.064140+00:00,right_shoulder_pan,2059,2025,-34,37,1,1090
0.557,2026-08-05T05:45:43.064140+00:00,right_shoulder_lift,2230,2247,17,35,1,34
0.557,2026-08-05T05:45:43.064140+00:00,right_elbow_flex,2097,2135,38,37,4,86
0.557,2026-08-05T05:45:43.064140+00:00,right_wrist_flex,1976,1983,7,35,0,24
0.557,2026-08-05T05:45:43.064140+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.557,2026-08-05T05:45:43.064140+00:00,right_gripper,2457,2462,5,37,1,24
0.607,2026-08-05T05:45:43.115763+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.607,2026-08-05T05:45:43.115763+00:00,left_shoulder_lift,2389,2420,31,36,10,136
0.607,2026-08-05T05:45:43.115763+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.607,2026-08-05T05:45:43.115763+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.607,2026-08-05T05:45:43.115763+00:00,left_wrist_roll,1989,1987,-2,34,1,1044
0.607,2026-08-05T05:45:43.115763+00:00,left_gripper,2014,2014,0,36,0,0
0.607,2026-08-05T05:45:43.115763+00:00,right_shoulder_pan,2066,2032,-34,46,1,1088
0.607,2026-08-05T05:45:43.115763+00:00,right_shoulder_lift,2227,2245,18,35,1,50
0.607,2026-08-05T05:45:43.115763+00:00,right_elbow_flex,2097,2135,38,37,4,90
0.607,2026-08-05T05:45:43.115763+00:00,right_wrist_flex,1976,1983,7,34,0,28
0.607,2026-08-05T05:45:43.115763+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.607,2026-08-05T05:45:43.115763+00:00,right_gripper,2457,2462,5,37,1,24
0.658,2026-08-05T05:45:43.164423+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.658,2026-08-05T05:45:43.164423+00:00,left_shoulder_lift,2389,2420,31,36,9,136
0.658,2026-08-05T05:45:43.164423+00:00,left_elbow_flex,1629,1635,6,34,0,36
0.658,2026-08-05T05:45:43.164423+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.658,2026-08-05T05:45:43.164423+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
0.658,2026-08-05T05:45:43.164423+00:00,left_gripper,2014,2014,0,36,0,0
0.658,2026-08-05T05:45:43.164423+00:00,right_shoulder_pan,2073,2039,-34,37,2,1092
0.658,2026-08-05T05:45:43.164423+00:00,right_shoulder_lift,2223,2247,24,35,2,64
0.658,2026-08-05T05:45:43.164423+00:00,right_elbow_flex,2097,2136,39,37,4,96
0.658,2026-08-05T05:45:43.164423+00:00,right_wrist_flex,1976,1983,7,34,1,28
0.658,2026-08-05T05:45:43.164423+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.658,2026-08-05T05:45:43.164423+00:00,right_gripper,2457,2462,5,37,0,24
0.708,2026-08-05T05:45:43.214552+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.708,2026-08-05T05:45:43.214552+00:00,left_shoulder_lift,2389,2420,31,36,11,136
0.708,2026-08-05T05:45:43.214552+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.708,2026-08-05T05:45:43.214552+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.708,2026-08-05T05:45:43.214552+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
0.708,2026-08-05T05:45:43.214552+00:00,left_gripper,2014,2014,0,36,0,0
0.708,2026-08-05T05:45:43.214552+00:00,right_shoulder_pan,2080,2046,-34,37,1,1090
0.708,2026-08-05T05:45:43.214552+00:00,right_shoulder_lift,2219,2249,30,35,3,78
0.708,2026-08-05T05:45:43.214552+00:00,right_elbow_flex,2097,2137,40,37,6,94
0.708,2026-08-05T05:45:43.214552+00:00,right_wrist_flex,1976,1984,8,34,1,30
0.708,2026-08-05T05:45:43.214552+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.708,2026-08-05T05:45:43.214552+00:00,right_gripper,2457,2462,5,37,1,24
0.758,2026-08-05T05:45:43.264384+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.758,2026-08-05T05:45:43.264384+00:00,left_shoulder_lift,2389,2420,31,36,9,136
0.758,2026-08-05T05:45:43.264384+00:00,left_elbow_flex,1629,1635,6,34,0,36
0.758,2026-08-05T05:45:43.264384+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.758,2026-08-05T05:45:43.264384+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
0.758,2026-08-05T05:45:43.264384+00:00,left_gripper,2014,2014,0,37,0,0
0.758,2026-08-05T05:45:43.264384+00:00,right_shoulder_pan,2086,2053,-33,37,1,1088
0.758,2026-08-05T05:45:43.264384+00:00,right_shoulder_lift,2215,2250,35,35,4,82
0.758,2026-08-05T05:45:43.264384+00:00,right_elbow_flex,2097,2138,41,37,7,96
0.758,2026-08-05T05:45:43.264384+00:00,right_wrist_flex,1976,1984,8,34,1,30
0.758,2026-08-05T05:45:43.264384+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.758,2026-08-05T05:45:43.264384+00:00,right_gripper,2457,2462,5,37,1,24
0.808,2026-08-05T05:45:43.314341+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.808,2026-08-05T05:45:43.314341+00:00,left_shoulder_lift,2389,2420,31,36,10,136
0.808,2026-08-05T05:45:43.314341+00:00,left_elbow_flex,1629,1635,6,34,0,36
0.808,2026-08-05T05:45:43.314341+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.808,2026-08-05T05:45:43.314341+00:00,left_wrist_roll,1989,1987,-2,34,1,1044
0.808,2026-08-05T05:45:43.314341+00:00,left_gripper,2014,2014,0,36,0,0
0.808,2026-08-05T05:45:43.314341+00:00,right_shoulder_pan,2093,2061,-32,37,0,1080
0.808,2026-08-05T05:45:43.314341+00:00,right_shoulder_lift,2210,2249,39,35,3,82
0.808,2026-08-05T05:45:43.314341+00:00,right_elbow_flex,2097,2137,40,37,4,90
0.808,2026-08-05T05:45:43.314341+00:00,right_wrist_flex,1976,1984,8,35,1,30
0.808,2026-08-05T05:45:43.314341+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.808,2026-08-05T05:45:43.314341+00:00,right_gripper,2457,2462,5,37,0,24
0.858,2026-08-05T05:45:43.364455+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.858,2026-08-05T05:45:43.364455+00:00,left_shoulder_lift,2389,2420,31,36,10,136
0.858,2026-08-05T05:45:43.364455+00:00,left_elbow_flex,1629,1635,6,33,1,36
0.858,2026-08-05T05:45:43.364455+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.858,2026-08-05T05:45:43.364455+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
0.858,2026-08-05T05:45:43.364455+00:00,left_gripper,2014,2014,0,36,0,0
0.858,2026-08-05T05:45:43.364455+00:00,right_shoulder_pan,2099,2069,-30,37,1,1082
0.858,2026-08-05T05:45:43.364455+00:00,right_shoulder_lift,2205,2247,42,35,4,94
0.858,2026-08-05T05:45:43.364455+00:00,right_elbow_flex,2097,2136,39,37,5,92
0.858,2026-08-05T05:45:43.364455+00:00,right_wrist_flex,1976,1984,8,35,0,30
0.858,2026-08-05T05:45:43.364455+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.858,2026-08-05T05:45:43.364455+00:00,right_gripper,2457,2462,5,37,0,24
0.908,2026-08-05T05:45:43.414596+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.908,2026-08-05T05:45:43.414596+00:00,left_shoulder_lift,2389,2420,31,36,10,136
0.908,2026-08-05T05:45:43.414596+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.908,2026-08-05T05:45:43.414596+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.908,2026-08-05T05:45:43.414596+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
0.908,2026-08-05T05:45:43.414596+00:00,left_gripper,2014,2014,0,36,0,0
0.908,2026-08-05T05:45:43.414596+00:00,right_shoulder_pan,2105,2075,-30,37,1,1082
0.908,2026-08-05T05:45:43.414596+00:00,right_shoulder_lift,2200,2247,47,35,5,104
0.908,2026-08-05T05:45:43.414596+00:00,right_elbow_flex,2097,2136,39,37,6,92
0.908,2026-08-05T05:45:43.414596+00:00,right_wrist_flex,1976,1984,8,34,0,30
0.908,2026-08-05T05:45:43.414596+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
0.908,2026-08-05T05:45:43.414596+00:00,right_gripper,2457,2462,5,37,1,24
0.958,2026-08-05T05:45:43.464598+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
0.958,2026-08-05T05:45:43.464598+00:00,left_shoulder_lift,2389,2420,31,36,8,136
0.958,2026-08-05T05:45:43.464598+00:00,left_elbow_flex,1629,1635,6,34,1,36
0.958,2026-08-05T05:45:43.464598+00:00,left_wrist_flex,2169,2170,1,34,0,0
0.958,2026-08-05T05:45:43.464598+00:00,left_wrist_roll,1989,1987,-2,33,1,1044
0.958,2026-08-05T05:45:43.464598+00:00,left_gripper,2014,2014,0,36,0,0
0.958,2026-08-05T05:45:43.464598+00:00,right_shoulder_pan,2111,2081,-30,37,1,1084
0.958,2026-08-05T05:45:43.464598+00:00,right_shoulder_lift,2195,2248,53,35,6,124
0.958,2026-08-05T05:45:43.464598+00:00,right_elbow_flex,2097,2136,39,36,6,92
0.958,2026-08-05T05:45:43.464598+00:00,right_wrist_flex,1976,1984,8,34,1,30
0.958,2026-08-05T05:45:43.464598+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
0.958,2026-08-05T05:45:43.464598+00:00,right_gripper,2457,2462,5,37,1,24
1.008,2026-08-05T05:45:43.514902+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
1.008,2026-08-05T05:45:43.514902+00:00,left_shoulder_lift,2389,2420,31,36,10,136
1.008,2026-08-05T05:45:43.514902+00:00,left_elbow_flex,1629,1635,6,34,0,36
1.008,2026-08-05T05:45:43.514902+00:00,left_wrist_flex,2169,2170,1,34,0,0
1.008,2026-08-05T05:45:43.514902+00:00,left_wrist_roll,1989,1987,-2,33,0,1044
1.008,2026-08-05T05:45:43.514902+00:00,left_gripper,2014,2014,0,37,0,0
1.008,2026-08-05T05:45:43.514902+00:00,right_shoulder_pan,2116,2087,-29,38,1,1082
1.008,2026-08-05T05:45:43.514902+00:00,right_shoulder_lift,2190,2249,59,35,8,132
1.008,2026-08-05T05:45:43.514902+00:00,right_elbow_flex,2097,2137,40,37,6,94
1.008,2026-08-05T05:45:43.514902+00:00,right_wrist_flex,1976,1984,8,34,1,30
1.008,2026-08-05T05:45:43.514902+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
1.008,2026-08-05T05:45:43.514902+00:00,right_gripper,2457,2462,5,37,1,24
1.058,2026-08-05T05:45:43.564809+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
1.058,2026-08-05T05:45:43.564809+00:00,left_shoulder_lift,2389,2420,31,36,10,136
1.058,2026-08-05T05:45:43.564809+00:00,left_elbow_flex,1629,1635,6,34,1,36
1.058,2026-08-05T05:45:43.564809+00:00,left_wrist_flex,2169,2170,1,34,0,0
1.058,2026-08-05T05:45:43.564809+00:00,left_wrist_roll,1989,1987,-2,34,1,1044
1.058,2026-08-05T05:45:43.564809+00:00,left_gripper,2014,2014,0,36,0,0
1.058,2026-08-05T05:45:43.564809+00:00,right_shoulder_pan,2122,2093,-29,37,1,1082
1.058,2026-08-05T05:45:43.564809+00:00,right_shoulder_lift,2184,2249,65,35,9,146
1.058,2026-08-05T05:45:43.564809+00:00,right_elbow_flex,2097,2137,40,37,6,94
1.058,2026-08-05T05:45:43.564809+00:00,right_wrist_flex,1976,1984,8,34,0,30
1.058,2026-08-05T05:45:43.564809+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
1.058,2026-08-05T05:45:43.564809+00:00,right_gripper,2457,2462,5,37,0,24
1.109,2026-08-05T05:45:43.615452+00:00,left_shoulder_pan,1857,1852,-5,37,1,1056
1.109,2026-08-05T05:45:43.615452+00:00,left_shoulder_lift,2389,2420,31,36,8,136
1.109,2026-08-05T05:45:43.615452+00:00,left_elbow_flex,1629,1635,6,34,1,36
1.109,2026-08-05T05:45:43.615452+00:00,left_wrist_flex,2169,2170,1,34,0,0
1.109,2026-08-05T05:45:43.615452+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
1.109,2026-08-05T05:45:43.615452+00:00,left_gripper,2014,2014,0,37,0,0
1.109,2026-08-05T05:45:43.615452+00:00,right_shoulder_pan,2127,2099,-28,37,1,1078
1.109,2026-08-05T05:45:43.615452+00:00,right_shoulder_lift,2178,2248,70,35,10,150
1.109,2026-08-05T05:45:43.615452+00:00,right_elbow_flex,2097,2137,40,37,6,94
1.109,2026-08-05T05:45:43.615452+00:00,right_wrist_flex,1976,1984,8,34,0,30
1.109,2026-08-05T05:45:43.615452+00:00,right_wrist_roll,2114,2111,-3,34,0,1044
1.109,2026-08-05T05:45:43.615452+00:00,right_gripper,2457,2462,5,37,0,24
1.159,2026-08-05T05:45:43.665354+00:00,left_shoulder_pan,1857,1852,-5,37,1,1056
1.159,2026-08-05T05:45:43.665354+00:00,left_shoulder_lift,2389,2420,31,36,10,136
1.159,2026-08-05T05:45:43.665354+00:00,left_elbow_flex,1629,1635,6,34,1,36
1.159,2026-08-05T05:45:43.665354+00:00,left_wrist_flex,2169,2170,1,34,0,0
1.159,2026-08-05T05:45:43.665354+00:00,left_wrist_roll,1989,1987,-2,34,0,1044
1.159,2026-08-05T05:45:43.665354+00:00,left_gripper,2014,2014,0,36,0,0
1.159,2026-08-05T05:45:43.665354+00:00,right_shoulder_pan,2132,2105,-27,37,2,1084
1.159,2026-08-05T05:45:43.665354+00:00,right_shoulder_lift,2172,2247,75,35,14,164
1.159,2026-08-05T05:45:43.665354+00:00,right_elbow_flex,2097,2136,39,37,5,92
1.159,2026-08-05T05:45:43.665354+00:00,right_wrist_flex,1976,1984,8,34,1,30
1.159,2026-08-05T05:45:43.665354+00:00,right_wrist_roll,2114,2111,-3,34,1,1044
1.159,2026-08-05T05:45:43.665354+00:00,right_gripper,2457,2462,5,37,0,24
1.209,2026-08-05T05:45:43.716086+00:00,left_shoulder_pan,1857,1851,-6,37,1,1060
1.209,2026-08-05T05:45:43.716086+00:00,left_shoulder_lift,2389,2420,31,36,9,136
1.209,2026-08-05T05:45:43.716086+00:00,left_elbow_flex,1629,1635,6,34,1,36
1.209,2026-08-05T05:45:43.716086+00:00,left_wrist_flex,2169,2170,1,34,0,0
1.209,2026-08-05T05:45:43.716086+00:00,left_wrist_roll,1989,1987,-2,34,1,1044
