elapsed_s,timestamp,gpu_temp_c,cpu_temp_c,tj_temp_c,soc0_temp_c,gpu_util_pct,gpu_clock_mhz,gpu_max_mhz,emc_util_pct,vdd_in_mw,vdd_cpu_gpu_cv_mw,vdd_soc_mw,ram_used_mb,cpu_util_mean_pct,cpu_clock_max_mhz
1.0,2026-08-04T22:37:08.396115+00:00,51.812,50.656,51.812,51.125,0,306,1020,,5480,519,2795,1464,0.7,729
2.0,2026-08-04T22:37:09.399643+00:00,51.718,50.625,51.718,51.187,0,306,1020,,5440,519,2795,1464,0.0,729
3.0,2026-08-04T22:37:10.405294+00:00,51.781,50.812,51.781,51.062,0,306,1020,,5391,479,2755,1464,0.0,729
4.0,2026-08-04T22:37:11.411070+00:00,51.843,50.593,51.843,51,0,306,1020,,5400,519,2755,1464,0.2,729
5.0,2026-08-04T22:37:12.418980+00:00,51.562,50.875,51.562,51.093,0,306,1020,,5440,479,2755,1464,0.5,1113
6.0,2026-08-04T22:37:13.424310+00:00,51.531,50.625,51.531,51.187,0,306,1020,,5391,519,2755,1464,0.0,729
7.1,2026-08-04T22:37:14.430395+00:00,51.562,50.625,51.562,51,0,306,1020,,5431,519,2755,1464,0.2,729
8.1,2026-08-04T22:37:15.438838+00:00,51.843,50.75,51.843,51,0,306,1020,,5480,519,2795,1464,0.7,729
9.1,2026-08-04T22:37:16.446692+00:00,51.468,50.562,51.468,51.125,0,306,1020,,5480,519,2795,1464,3.2,729
10.1,2026-08-04T22:37:17.452669+00:00,51.593,50.593,51.593,51,0,306,1020,,5440,519,2795,1464,0.2,729
11.1,2026-08-04T22:37:18.458696+00:00,51.562,50.75,51.562,51,0,306,1020,,5440,519,2755,1464,0.0,729
12.1,2026-08-04T22:37:19.464496+00:00,51.875,50.843,51.875,51,0,306,1020,,5431,519,2755,1464,0.2,729
13.1,2026-08-04T22:37:20.470694+00:00,51.875,50.562,51.875,51.125,0,306,1020,,5440,519,2755,1464,0.3,729
14.1,2026-08-04T22:37:21.476646+00:00,51.937,50.625,51.937,51.218,0,306,1020,,5440,519,2755,1464,0.3,729
15.1,2026-08-04T22:37:22.482760+00:00,51.875,50.812,51.875,51,0,306,1020,,5431,519,2755,1464,0.0,729
16.1,2026-08-04T22:37:23.488976+00:00,51.562,50.562,51.562,51,0,306,1020,,5431,519,2755,1464,0.2,729
17.1,2026-08-04T22:37:24.495597+00:00,51.656,50.687,51.656,51.187,0,306,1020,,5431,519,2795,1464,0.2,729
18.1,2026-08-04T22:37:25.501534+00:00,51.593,50.531,51.593,51.187,0,306,1020,,5440,519,2755,1464,0.2,729
19.1,2026-08-04T22:37:26.507243+00:00,51.593,50.687,51.437,51,0,306,1020,,5440,519,2755,1464,0.2,729
20.1,2026-08-04T22:37:27.513550+00:00,51.406,50.781,51.406,51.062,0,306,1020,,5440,519,2755,1464,0.2,729
21.1,2026-08-04T22:37:28.519094+00:00,51.468,50.531,51.468,51.125,0,306,1020,,5400,479,2755,1464,0.0,729
22.1,2026-08-04T22:37:29.525052+00:00,51.437,50.593,51.437,51.156,0,306,1020,,5400,479,2755,1464,0.0,729
23.2,2026-08-04T22:37:30.531373+00:00,51.468,50.625,51.468,51.218,0,306,1020,,5391,479,2755,1464,0.2,729
24.2,2026-08-04T22:37:31.537293+00:00,51.656,50.937,51.656,50.968,0,306,1020,,5400,479,2755,1464,0.0,729
25.2,2026-08-04T22:37:32.543532+00:00,51.687,50.75,51.687,50.968,0,306,1020,,5440,519,2795,1464,0.2,729
26.2,2026-08-04T22:37:33.550121+00:00,51.687,50.593,51.687,51.156,0,306,1020,,5400,519,2755,1464,0.0,729
27.2,2026-08-04T22:37:34.556000+00:00,51.562,50.562,51.562,51.125,0,306,1020,,5391,519,2755,1464,0.0,729
28.2,2026-08-04T22:37:35.562506+00:00,51.531,50.625,51.531,51,0,306,1020,,5400,479,2755,1464,0.3,729
29.2,2026-08-04T22:37:36.568696+00:00,51.437,50.906,51.437,50.968,0,306,1020,,5400,519,2755,1464,0.0,729
30.2,2026-08-04T22:37:37.577716+00:00,51.437,50.5,51.437,51.125,0,306,1020,,5391,479,2755,1464,0.0,729
31.2,2026-08-04T22:37:38.581480+00:00,51.687,50.656,51.687,51.156,0,306,1020,,5400,479,2755,1464,0.3,729
32.2,2026-08-04T22:37:39.587714+00:00,51.687,50.781,51.687,50.968,0,306,1020,,5440,519,2795,1464,0.2,729
33.2,2026-08-04T22:37:40.594282+00:00,51.687,50.593,51.687,51.125,0,306,1020,,5400,519,2755,1464,0.0,729
34.2,2026-08-04T22:37:41.600259+00:00,51.531,50.875,51.531,51.062,0,306,1020,,5440,519,2755,1464,0.0,729
