step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,cmd.shoulder_pan,cmd.shoulder_lift,cmd.elbow_flex,cmd.wrist_flex,cmd.wrist_roll,cmd.gripper,rec.shoulder_pan,rec.shoulder_lift,rec.elbow_flex,rec.wrist_flex,rec.wrist_roll,rec.gripper
23,0.7702,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,61.943319838056674,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
24,0.8035,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,61.47098515519568,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
25,0.8369,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,61.1336032388664,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
26,0.8705,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.93117408906883,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
27,0.9037,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
28,0.9371,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
29,0.9711,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
30,1.0046,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
31,1.0382,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
32,1.0715,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
33,1.1049,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
34,1.138,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
35,1.1716,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
36,1.2052,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
37,1.2385,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
38,1.2719,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
39,1.3053,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
40,1.3388,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
41,1.372,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
42,1.4053,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
43,1.4387,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
44,1.4723,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,0.9587020874023438,-99.91680908203125,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.83361053466797,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
45,1.5059,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,1.032448410987854,-99.91680908203125,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266,0.9587020874023438,-99.91680908203125,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
46,1.5393,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,1.032448410987854,-99.91680908203125,99.45823669433594,75.37155151367188,39.0476188659668,60.391361236572266,1.032448410987854,-99.91680908203125,99.45823669433594,75.45647430419922,39.0476188659668,60.391361236572266
47,1.5726,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,1.032448410987854,-100.0,99.45823669433594,74.52229309082031,39.0476188659668,60.391361236572266,1.032448410987854,-99.91680908203125,99.45823669433594,75.37155151367188,39.0476188659668,60.391361236572266
48,1.606,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,1.032448410987854,-100.0,99.45823669433594,74.43737030029297,39.0476188659668,60.391361236572266,1.032448410987854,-100.0,99.45823669433594,74.52229309082031,39.0476188659668,60.391361236572266
49,1.6394,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,1.1061947345733643,-100.0,99.27764892578125,74.3524398803711,38.998779296875,60.391361236572266,1.032448410987854,-100.0,99.45823669433594,74.43737030029297,39.0476188659668,60.391361236572266
50,1.6733,0.6637168141592866,-99.66722129783693,99.45823927765235,75.28662420382167,38.94993894993894,60.72874493927125,1.1061947345733643,-100.0,98.10383605957031,74.3524398803711,38.998779296875,60.391361236572266,1.1061947345733643,-100.0,99.27764892578125,74.3524398803711,38.998779296875,60.391361236572266
51,1.7068,0.6637168141592866,-99.66722129783693,99.45823927765235,75.1167728237792,38.94993894993894,60.72874493927125,1.2536872625350952,-100.0,97.47178649902344,74.09766387939453,38.998779296875,60.391361236572266,1.1061947345733643,-100.0,98.10383605957031,74.3524398803711,38.998779296875,60.391361236572266
52,1.7398,0.6637168141592866,-99.66722129783693,99.45823927765235,75.1167728237792,38.94993894993894,60.72874493927125,1.2536872625350952,-100.0,96.38825988769531,73.16348266601562,38.998779296875,60.391361236572266,1.2536872625350952,-100.0,97.47178649902344,74.09766387939453,38.998779296875,60.391361236572266
53,1.7732,0.6637168141592866,-99.66722129783693,99.27765237020316,74.94692144373673,38.94993894993894,60.72874493927125,1.2536872625350952,-100.0,94.94356536865234,71.38004302978516,38.998779296875,60.391361236572266,1.2536872625350952,-100.0,96.38825988769531,73.16348266601562,38.998779296875,60.391361236572266
54,1.8065,0.6637168141592866,-99.7504159733777,99.00677200902933,74.35244161358813,38.94993894993894,60.72874493927125,1.2536872625350952,-99.83361053466797,93.49887084960938,68.91719818115234,38.998779296875,60.391361236572266,1.2536872625350952,-100.0,94.94356536865234,71.38004302978516,38.998779296875,60.391361236572266
55,1.84,0.6637168141592866,-99.7504159733777,98.55530474040631,73.33333333333334,38.94993894993894,60.72874493927125,1.2536872625350952,-99.00166320800781,91.78329467773438,65.69001770019531,38.998779296875,60.391361236572266,1.2536872625350952,-99.83361053466797,93.49887084960938,68.91719818115234,38.998779296875,60.391361236572266
56,1.8733,0.6637168141592866,-99.7504159733777,97.74266365688487,71.80467091295117,38.94993894993894,60.72874493927125,1.2536872625350952,-98.25291442871094,89.88713073730469,61.95328903198242,38.998779296875,60.391361236572266,1.2536872625350952,-99.00166320800781,91.78329467773438,65.69001770019531,38.998779296875,60.391361236572266
57,1.9068,0.6637168141592866,-99.66722129783693,96.74943566591423,69.59660297239915,38.94993894993894,60.72874493927125,1.2536872625350952,-97.75374603271484,87.99097442626953,57.6220817565918,38.998779296875,60.391361236572266,1.2536872625350952,-98.25291442871094,89.88713073730469,61.95328903198242,38.998779296875,60.391361236572266
58,1.9402,0.6637168141592866,-99.16805324459234,95.57562076749434,66.87898089171975,38.94993894993894,60.72874493927125,1.3274335861206055,-97.08818817138672,86.36569213867188,53.290870666503906,38.998779296875,60.391361236572266,1.2536872625350952,-97.75374603271484,87.99097442626953,57.6220817565918,38.998779296875,60.391361236572266
59,1.9736,0.6637168141592866,-98.58569051580699,94.31151241534991,63.821656050955426,38.94993894993894,60.72874493927125,1.6224188804626465,-96.08985137939453,85.1918716430664,48.45010757446289,38.998779296875,60.391361236572266,1.3274335861206055,-97.08818817138672,86.36569213867188,53.290870666503906,38.998779296875,60.391361236572266
60,2.007,0.6637168141592866,-98.0865224625624,92.95711060948082,60.33970276008495,38.94993894993894,60.72874493927125,2.2123894691467285,-94.59234619140625,84.37923431396484,43.86412048339844,38.998779296875,60.391361236572266,1.6224188804626465,-96.08985137939453,85.1918716430664,48.45010757446289,38.998779296875,60.391361236572266
61,2.0404,0.7374631268436644,-97.42096505823628,91.51241534988714,56.433121019108285,38.94993894993894,60.72874493927125,3.0973451137542725,-92.7620620727539,83.92776489257812,39.108280181884766,38.998779296875,60.391361236572266,2.2123894691467285,-94.59234619140625,84.37923431396484,43.86412048339844,38.998779296875,60.391361236572266
62,2.0738,1.2536873156342239,-96.67221297836939,90.15801354401808,52.696390658174096,38.94993894993894,60.72874493927125,4.424778938293457,-90.5989990234375,83.6568832397461,34.60721969604492,38.998779296875,60.391361236572266,3.0973451137542725,-92.7620620727539,83.92776489257812,39.108280181884766,38.998779296875,60.391361236572266
63,2.1072,2.0648967551622377,-95.34109816971714,88.62302483069976,48.7048832271762,38.94993894993894,60.72874493927125,5.973451137542725,-87.93677520751953,83.56658935546875,30.191082000732422,38.998779296875,60.391361236572266,4.424778938293457,-90.5989990234375,83.6568832397461,34.60721969604492,38.998779296875,60.391361236572266
64,2.1406,2.87610619469028,-93.59400998336106,87.62979683972912,45.05307855626327,38.94993894993894,60.72874493927125,7.817109107971191,-84.77537536621094,83.56658935546875,25.60509490966797,38.998779296875,60.391361236572266,5.973451137542725,-87.93677520751953,83.56658935546875,30.191082000732422,38.998779296875,60.391361236572266
65,2.174,4.129793510324475,-91.34775374376039,86.81715575620768,40.976645435244166,38.94993894993894,60.72874493927125,9.808259963989258,-81.5307846069336,83.56658935546875,21.443737030029297,38.998779296875,60.391361236572266,7.817109107971191,-84.77537536621094,83.56658935546875,25.60509490966797,38.998779296875,60.391361236572266
66,2.2074,5.5309734513274265,-89.01830282861897,86.45598194130926,37.15498938428874,38.94993894993894,60.72874493927125,11.799409866333008,-78.03660583496094,83.4762954711914,17.112525939941406,38.998779296875,60.391361236572266,9.808259963989258,-81.5307846069336,83.56658935546875,21.443737030029297,38.998779296875,60.391361236572266
67,2.2409,7.1533923303834825,-86.18968386023295,86.18510158013544,33.333333333333314,38.94993894993894,60.72874493927125,13.790560722351074,-74.45923614501953,83.11512756347656,12.951168060302734,38.998779296875,60.391361236572266,11.799409866333008,-78.03660583496094,83.4762954711914,17.112525939941406,38.998779296875,60.391361236572266
68,2.2743,8.923303834808266,-82.86189683860233,85.91422121896161,29.42675159235668,38.94993894993894,60.72874493927125,15.634218215942383,-70.46588897705078,82.48307037353516,8.874734878540039,38.998779296875,60.391361236572266,13.790560722351074,-74.45923614501953,83.11512756347656,12.951168060302734,38.998779296875,60.391361236572266
69,2.3077,10.693215339233035,-79.36772046589019,85.73363431151242,25.520169851380032,38.94993894993894,60.72874493927125,17.256637573242188,-66.97171020507812,81.67042541503906,4.883227348327637,38.998779296875,60.391361236572266,15.634218215942383,-70.46588897705078,82.48307037353516,8.874734878540039,38.998779296875,60.391361236572266
70,2.3411,12.684365781710909,-76.2063227953411,85.64334085778782,21.783439490445858,38.94993894993894,60.72874493927125,18.731563568115234,-63.394344329833984,80.49661254882812,0.8917197585105896,38.998779296875,60.391361236572266,17.256637573242188,-66.97171020507812,81.67042541503906,4.883227348327637,38.998779296875,60.391361236572266
71,2.3749,14.528023598820056,-72.71214642262896,85.10158013544017,17.87685774946921,38.94993894993894,60.72874493927125,20.058996200561523,-59.983360290527344,79.41309356689453,-2.760084867477417,38.998779296875,60.391361236572266,18.731563568115234,-63.394344329833984,80.49661254882812,0.8917197585105896,38.998779296875,60.391361236572266
72,2.4081,16.150442477876112,-69.05158069883527,84.37923250564333,13.970276008492561,38.94993894993894,60.72874493927125,21.312685012817383,-56.40599060058594,78.32957458496094,-6.411889553070068,38.998779296875,60.391361236572266,20.058996200561523,-59.983360290527344,79.41309356689453,-2.760084867477417,38.998779296875,60.391361236572266
73,2.4414,17.69911504424779,-65.55740432612313,83.74717832957111,10.233545647558387,38.94993894993894,60.72874493927125,22.56637191772461,-52.828617095947266,77.33634185791016,-9.639065742492676,38.998779296875,60.391361236572266,21.312685012817383,-56.40599060058594,78.32957458496094,-6.411889553070068,38.998779296875,60.391361236572266
74,2.4748,18.952802359882014,-62.06322795341098,82.75395033860045,6.326963906581739,38.94993894993894,60.72874493927125,23.820058822631836,-49.25124740600586,76.61399841308594,-12.781316757202148,38.998779296875,60.391361236572266,22.56637191772461,-52.828617095947266,77.33634185791016,-9.639065742492676,38.998779296875,60.391361236572266
75,2.5082,20.280235988200587,-58.6522462562396,81.76072234762978,2.4203821656050906,38.94993894993894,60.72874493927125,25.0,-45.67387771606445,76.07223510742188,-15.753715515136719,38.998779296875,60.391361236572266,23.820058822631836,-49.25124740600586,76.61399841308594,-12.781316757202148,38.998779296875,60.391361236572266
76,2.5417,21.53392330383481,-54.90848585690516,80.76749435665914,-1.4861995753715433,38.94993894993894,60.72874493927125,26.179941177368164,-42.429283142089844,75.89164733886719,-18.30148696899414,38.998779296875,60.391361236572266,25.0,-45.67387771606445,76.07223510742188,-15.753715515136719,38.998779296875,60.391361236572266
77,2.575,22.787610619469035,-51.41430948419301,79.8645598194131,-5.3927813163481915,38.94993894993894,60.72874493927125,27.138643264770508,-39.01830291748047,75.89164733886719,-20.679405212402344,38.998779296875,60.391361236572266,26.179941177368164,-42.429283142089844,75.89164733886719,-18.30148696899414,38.998779296875,60.391361236572266
78,2.6084,24.11504424778761,-47.75374376039934,79.14221218961626,-9.384288747346076,38.94993894993894,60.72874493927125,27.80236053466797,-35.607322692871094,75.89164733886719,-22.802547454833984,38.998779296875,60.391361236572266,27.138643264770508,-39.01830291748047,75.89164733886719,-20.679405212402344,38.998779296875,60.391361236572266
79,2.6418,25.44247787610618,-44.25956738768719,78.60045146726861,-13.205944798301488,38.94993894993894,60.72874493927125,28.318584442138672,-32.11314392089844,75.80135345458984,-24.585987091064453,38.998779296875,60.391361236572266,27.80236053466797,-35.607322692871094,75.89164733886719,-22.802547454833984,38.998779296875,60.391361236572266
80,2.6753,26.40117994100295,-41.01497504159733,78.41986455981942,-16.772823779193203,38.94993894993894,60.72874493927125,28.613569259643555,-28.618968963623047,75.80135345458984,-26.284500122070312,38.998779296875,60.391361236572266,28.318584442138672,-32.11314392089844,75.80135345458984,-24.585987091064453,38.998779296875,60.391361236572266
81,2.7091,27.064896755162238,-37.52079866888519,78.23927765237019,-19.575371549893845,38.94993894993894,60.72874493927125,28.761062622070312,-25.707155227661133,75.80135345458984,-27.81316375732422,38.998779296875,60.391361236572266,28.613569259643555,-28.618968963623047,75.80135345458984,-26.284500122070312,38.998779296875,60.391361236572266
82,2.7422,27.43362831858407,-33.94342762063228,78.14898419864559,-22.038216560509554,38.94993894993894,60.72874493927125,28.761062622070312,-22.628952026367188,75.80135345458984,-29.256900787353516,38.998779296875,60.391361236572266,28.761062622070312,-25.707155227661133,75.80135345458984,-27.81316375732422,38.998779296875,60.391361236572266
83,2.776,27.654867256637175,-30.19966722129783,77.96839729119637,-24.16135881104033,38.94993894993894,60.72874493927125,28.761062622070312,-19.717138290405273,75.80135345458984,-30.615711212158203,38.998779296875,60.391361236572266,28.761062622070312,-22.628952026367188,75.80135345458984,-29.256900787353516,38.998779296875,60.391361236572266
84,2.8094,27.94985250737463,-27.03826955074875,77.96839729119637,-25.944798301486202,38.94993894993894,60.72874493927125,28.761062622070312,-17.38768768310547,75.80135345458984,-31.97452163696289,38.998779296875,60.391361236572266,28.761062622070312,-19.717138290405273,75.80135345458984,-30.615711212158203,38.998779296875,60.391361236572266
85,2.8425,28.17109144542772,-24.043261231281193,77.96839729119637,-27.5583864118896,38.94993894993894,60.72874493927125,28.834808349609375,-14.975041389465332,75.80135345458984,-33.41825866699219,38.998779296875,60.391361236572266,28.761062622070312,-17.38768768310547,75.80135345458984,-31.97452163696289,38.998779296875,60.391361236572266
86,2.8762,28.244837758112084,-20.881863560732114,77.87810383747177,-29.171974522293,38.94993894993894,60.72874493927125,28.834808349609375,-12.645590782165527,75.7110595703125,-34.946922302246094,38.998779296875,60.391361236572266,28.834808349609375,-14.975041389465332,75.80135345458984,-33.41825866699219,38.998779296875,60.391361236572266
87,2.9097,28.318584070796447,-18.136439267886857,77.87810383747177,-30.70063694267516,38.94993894993894,60.72874493927125,28.834808349609375,-10.399334907531738,75.7110595703125,-36.475582122802734,38.998779296875,60.391361236572266,28.834808349609375,-12.645590782165527,75.7110595703125,-34.946922302246094,38.998779296875,60.391361236572266
