step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,cmd.shoulder_pan,cmd.shoulder_lift,cmd.elbow_flex,cmd.wrist_flex,cmd.wrist_roll,cmd.gripper,rec.shoulder_pan,rec.shoulder_lift,rec.elbow_flex,rec.wrist_flex,rec.wrist_roll,rec.gripper
29,0.9705,0.9587020648967695,-99.58402662229618,99.36794582392776,75.20169851380044,39.04761904761904,60.72874493927125,1.032448410987854,-99.83361053466797,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789,1.032448410987854,-99.83361053466797,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789
30,1.0038,0.9587020648967695,-99.58402662229618,99.36794582392776,75.20169851380044,39.04761904761904,60.72874493927125,1.032448410987854,-99.83361053466797,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789,1.032448410987854,-99.83361053466797,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789
31,1.0373,0.9587020648967695,-99.58402662229618,99.36794582392776,75.20169851380044,39.04761904761904,60.72874493927125,1.032448410987854,-99.83361053466797,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789,1.032448410987854,-99.83361053466797,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789
32,1.0707,0.9587020648967695,-99.58402662229618,99.36794582392776,75.20169851380044,39.04761904761904,60.72874493927125,1.032448410987854,-99.83361053466797,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789,1.032448410987854,-99.83361053466797,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789
33,1.1041,0.9587020648967695,-99.58402662229618,99.36794582392776,75.20169851380044,39.04761904761904,60.72874493927125,1.032448410987854,-99.58403015136719,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789,1.032448410987854,-99.83361053466797,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789
34,1.1375,0.9587020648967695,-99.58402662229618,99.36794582392776,75.20169851380044,39.04761904761904,60.72874493927125,1.032448410987854,-98.75208282470703,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789,1.032448410987854,-99.58403015136719,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789
35,1.1709,0.9587020648967695,-99.58402662229618,99.36794582392776,75.20169851380044,39.04761904761904,60.72874493927125,1.1061947345733643,-98.33610534667969,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789,1.032448410987854,-98.75208282470703,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789
36,1.2044,0.9587020648967695,-99.58402662229618,99.36794582392776,75.20169851380044,39.04761904761904,60.72874493927125,1.1799410581588745,-98.25291442871094,99.3679428100586,75.28662109375,39.19413757324219,60.32388687133789,1.1061947345733643,-98.33610534667969,99.3679428100586,75.28662109375,39.0476188659668,60.32388687133789
37,1.2388,0.9587020648967695,-99.58402662229618,99.36794582392776,75.20169851380044,39.04761904761904,60.72874493927125,1.2536872625350952,-98.25291442871094,99.3679428100586,74.9469223022461,39.19413757324219,60.32388687133789,1.1799410581588745,-98.25291442871094,99.3679428100586,75.28662109375,39.19413757324219,60.32388687133789
38,1.2711,0.9587020648967695,-99.58402662229618,99.36794582392776,75.20169851380044,39.04761904761904,60.72874493927125,1.3274335861206055,-98.16971588134766,99.3679428100586,74.3524398803711,39.24298095703125,60.32388687133789,1.2536872625350952,-98.25291442871094,99.3679428100586,74.9469223022461,39.19413757324219,60.32388687133789
39,1.3045,0.9587020648967695,-99.25124792013311,99.36794582392776,75.1167728237792,39.04761904761904,60.72874493927125,1.8436578512191772,-98.16971588134766,99.3679428100586,74.3524398803711,39.0476188659668,60.32388687133789,1.3274335861206055,-98.16971588134766,99.3679428100586,74.3524398803711,39.24298095703125,60.32388687133789
40,1.339,0.9587020648967695,-99.00166389351081,99.36794582392776,75.1167728237792,39.04761904761904,60.72874493927125,2.5811209678649902,-98.16971588134766,99.27764892578125,74.26751708984375,39.0476188659668,60.32388687133789,1.8436578512191772,-98.16971588134766,99.3679428100586,74.3524398803711,39.0476188659668,60.32388687133789
41,1.3724,1.0324483775811188,-98.91846921797006,99.36794582392776,75.1167728237792,39.04761904761904,60.72874493927125,3.539823055267334,-98.16971588134766,98.82618713378906,74.26751708984375,39.0476188659668,60.32388687133789,2.5811209678649902,-98.16971588134766,99.27764892578125,74.26751708984375,39.0476188659668,60.32388687133789
42,1.4059,1.5486725663716783,-98.83527454242929,99.36794582392776,75.1167728237792,39.04761904761904,60.72874493927125,4.646017551422119,-98.16971588134766,98.01354217529297,74.26751708984375,39.0476188659668,60.32388687133789,3.539823055267334,-98.16971588134766,98.82618713378906,74.26751708984375,39.0476188659668,60.32388687133789
43,1.4393,2.5073746312684477,-98.66888519134775,99.36794582392776,75.1167728237792,39.04761904761904,60.72874493927125,5.825958728790283,-98.16971588134766,97.6523666381836,74.18258666992188,39.0476188659668,60.32388687133789,4.646017551422119,-98.16971588134766,98.01354217529297,74.26751708984375,39.0476188659668,60.32388687133789
44,1.4727,3.3185840707964616,-98.66888519134775,99.27765237020316,75.1167728237792,39.04761904761904,60.72874493927125,7.079646110534668,-98.16971588134766,97.47178649902344,74.18258666992188,39.0476188659668,60.32388687133789,5.825958728790283,-98.16971588134766,97.6523666381836,74.18258666992188,39.0476188659668,60.32388687133789
45,1.505,4.203539823008853,-98.66888519134775,99.18735891647856,75.1167728237792,39.04761904761904,60.72874493927125,8.407079696655273,-98.16971588134766,97.2009048461914,74.09766387939453,39.0476188659668,60.32388687133789,7.079646110534668,-98.16971588134766,97.47178649902344,74.18258666992188,39.0476188659668,60.32388687133789
46,1.5384,5.30973451327435,-98.66888519134775,99.18735891647856,75.1167728237792,39.04761904761904,60.72874493927125,9.6607666015625,-98.16971588134766,97.02031707763672,74.09766387939453,39.0476188659668,60.32388687133789,8.407079696655273,-98.16971588134766,97.2009048461914,74.09766387939453,39.0476188659668,60.32388687133789
47,1.5718,6.637168141592923,-98.66888519134775,99.18735891647856,75.1167728237792,39.04761904761904,60.72874493927125,10.840707778930664,-98.16971588134766,96.65914154052734,74.09766387939453,39.0476188659668,60.32388687133789,9.6607666015625,-98.16971588134766,97.02031707763672,74.09766387939453,39.0476188659668,60.32388687133789
48,1.6053,7.890855457227147,-98.66888519134775,99.18735891647856,75.1167728237792,39.19413919413918,60.72874493927125,12.094395637512207,-98.16971588134766,96.20767211914062,74.09766387939453,39.0476188659668,60.32388687133789,10.840707778930664,-98.16971588134766,96.65914154052734,74.09766387939453,39.0476188659668,60.32388687133789
49,1.6387,8.70206489675516,-98.75207986688852,98.91647855530474,75.1167728237792,39.29181929181928,60.72874493927125,13.126843452453613,-98.16971588134766,95.4853286743164,74.09766387939453,39.19413757324219,60.32388687133789,12.094395637512207,-98.16971588134766,96.20767211914062,74.09766387939453,39.0476188659668,60.32388687133789
50,1.6721,9.955752212389385,-98.83527454242929,98.37471783295712,74.69214437367305,39.34065934065933,60.661268556005396,14.011799812316895,-98.16971588134766,94.58238983154297,74.09766387939453,39.24298095703125,60.32388687133789,13.126843452453613,-98.16971588134766,95.4853286743164,74.09766387939453,39.19413757324219,60.32388687133789
51,1.7055,11.061946902654867,-98.83527454242929,97.8329571106095,74.18259023354565,39.34065934065933,60.39136302294197,14.528023719787598,-98.16971588134766,93.31828308105469,74.09766387939453,39.29182052612305,60.32388687133789,14.011799812316895,-98.16971588134766,94.58238983154297,74.09766387939453,39.24298095703125,60.32388687133789
52,1.7389,12.020648967551622,-98.83527454242929,97.11060948081266,74.18259023354565,39.38949938949938,60.256410256410255,14.89675521850586,-98.16971588134766,91.87358856201172,74.09766387939453,39.340660095214844,60.32388687133789,14.528023719787598,-98.16971588134766,93.31828308105469,74.09766387939453,39.29182052612305,60.32388687133789
53,1.7723,12.83185840707965,-98.83527454242929,96.11738148984199,74.26751592356689,39.38949938949938,60.1889338731444,15.11799430847168,-98.16971588134766,90.3386001586914,74.09766387939453,39.340660095214844,60.32388687133789,14.89675521850586,-98.16971588134766,91.87358856201172,74.09766387939453,39.340660095214844,60.32388687133789
54,1.8057,13.495575221238937,-98.83527454242929,94.94356659142213,74.86199575371552,39.38949938949938,60.1889338731444,15.265486717224121,-98.0865249633789,88.6230239868164,74.09766387939453,39.38949966430664,60.32388687133789,15.11799430847168,-98.16971588134766,90.3386001586914,74.09766387939453,39.340660095214844,60.32388687133789
55,1.8392,14.08554572271386,-98.83527454242929,93.76975169300226,74.86199575371552,39.19413919413918,60.1889338731444,15.265486717224121,-98.00332641601562,86.99774169921875,74.09766387939453,39.38949966430664,60.32388687133789,15.265486717224121,-98.0865249633789,88.6230239868164,74.09766387939453,39.38949966430664,60.32388687133789
56,1.8726,14.528023598820056,-98.75207986688852,92.41534988713317,74.86199575371552,39.145299145299134,60.1889338731444,15.3392333984375,-97.75374603271484,85.82392883300781,74.09766387939453,39.38949966430664,60.32388687133789,15.265486717224121,-98.00332641601562,86.99774169921875,74.09766387939453,39.38949966430664,60.32388687133789
57,1.9059,14.60176991150442,-98.75207986688852,90.97065462753952,74.86199575371552,39.19413919413918,60.1889338731444,15.412979125976562,-97.17137908935547,84.92098999023438,74.09766387939453,39.38949966430664,60.32388687133789,15.3392333984375,-97.75374603271484,85.82392883300781,74.09766387939453,39.38949966430664,60.32388687133789
58,1.9393,14.60176991150442,-98.75207986688852,89.61625282167043,74.86199575371552,39.19413919413918,60.1889338731444,15.560471534729004,-96.00665283203125,84.37923431396484,74.09766387939453,39.38949966430664,60.32388687133789,15.412979125976562,-97.17137908935547,84.92098999023438,74.09766387939453,39.38949966430664,60.32388687133789
59,1.9728,14.896755162241888,-98.75207986688852,88.35214446952594,74.86199575371552,39.19413919413918,60.1889338731444,16.00295066833496,-94.50914764404297,84.10835266113281,73.50318145751953,39.38949966430664,60.32388687133789,15.560471534729004,-96.00665283203125,84.37923431396484,74.09766387939453,39.38949966430664,60.32388687133789
60,2.0064,15.191740412979343,-98.25291181364393,87.44920993227993,74.86199575371552,39.19413919413918,60.1889338731444,16.814159393310547,-92.67887115478516,84.10835266113281,72.14437103271484,39.38949966430664,60.32388687133789,16.00295066833496,-94.50914764404297,84.10835266113281,73.50318145751953,39.38949966430664,60.32388687133789
61,2.0397,15.339233038348084,-97.42096505823628,86.99774266365688,74.69214437367305,39.19413919413918,60.1889338731444,17.55162239074707,-90.68219757080078,84.10835266113281,69.7664566040039,39.38949966430664,60.32388687133789,16.814159393310547,-92.67887115478516,84.10835266113281,72.14437103271484,39.38949966430664,60.32388687133789
62,2.0731,15.929203539823007,-96.42262895174709,86.72686230248308,74.09766454352442,39.19413919413918,60.1889338731444,18.362831115722656,-88.51913452148438,84.10835266113281,66.36943054199219,39.38949966430664,60.32388687133789,17.55162239074707,-90.68219757080078,84.10835266113281,69.7664566040039,39.38949966430664,60.32388687133789
63,2.1065,16.66666666666667,-95.25790349417638,86.63656884875846,73.33333333333334,39.19413919413918,60.1889338731444,18.952802658081055,-86.18968200683594,84.10835266113281,62.46284484863281,39.38949966430664,60.32388687133789,18.362831115722656,-88.51913452148438,84.10835266113281,66.36943054199219,39.38949966430664,60.32388687133789
64,2.1399,17.330383480825958,-93.84359400998336,86.63656884875846,72.31422505307856,39.19413919413918,60.1889338731444,19.395280838012695,-84.02661895751953,84.10835266113281,57.96178436279297,39.38949966430664,60.32388687133789,18.952802658081055,-86.18968200683594,84.10835266113281,62.46284484863281,39.38949966430664,60.32388687133789
65,2.1733,17.920353982300867,-92.34608985024958,86.63656884875846,70.87048832271762,39.19413919413918,60.1889338731444,19.837759017944336,-81.9467544555664,84.46952819824219,53.2059440612793,39.38949966430664,60.32388687133789,19.395280838012695,-84.02661895751953,84.10835266113281,57.96178436279297,39.38949966430664,60.32388687133789
66,2.2068,18.436578171091455,-90.68219633943427,86.63656884875846,69.08704883227176,39.19413919413918,60.1889338731444,20.35398292541504,-79.78369140625,85.46275329589844,48.45010757446289,39.38949966430664,60.32388687133789,19.837759017944336,-81.9467544555664,84.46952819824219,53.2059440612793,39.38949966430664,60.32388687133789
67,2.2401,18.879056047197636,-88.85191347753744,86.63656884875846,66.87898089171975,39.19413919413918,60.1889338731444,21.017698287963867,-77.53743743896484,86.0045166015625,43.69426727294922,39.38949966430664,60.32388687133789,20.35398292541504,-79.78369140625,85.46275329589844,48.45010757446289,39.38949966430664,60.32388687133789
68,2.2735,19.321533923303818,-86.85524126455907,86.63656884875846,64.33121019108282,39.19413919413918,60.1889338731444,21.828908920288086,-75.12479400634766,86.36569213867188,39.193206787109375,39.38949966430664,60.32388687133789,21.017698287963867,-77.53743743896484,86.0045166015625,43.69426727294922,39.38949966430664,60.32388687133789
69,2.3069,19.837758112094406,-84.77537437603993,86.72686230248308,61.44373673036094,39.19413919413918,60.1889338731444,22.640117645263672,-72.1297836303711,86.81715393066406,35.0318489074707,39.38949966430664,60.32388687133789,21.828908920288086,-75.12479400634766,86.36569213867188,39.193206787109375,39.38949966430664,60.32388687133789
70,2.3413,20.575221238938042,-82.36272878535773,86.72686230248308,58.386411889596616,39.19413919413918,60.1889338731444,23.525074005126953,-69.21797180175781,87.26862335205078,31.12526512145996,39.38949966430664,60.32388687133789,22.640117645263672,-72.1297836303711,86.81715393066406,35.0318489074707,39.38949966430664,60.32388687133789
71,2.3748,21.386430678466084,-80.2828618968386,87.0880361173815,55.07430997876858,39.19413919413918,60.1889338731444,24.410030364990234,-66.55574035644531,87.7200927734375,27.388534545898438,39.38949966430664,60.32388687133789,23.525074005126953,-69.21797180175781,87.26862335205078,31.12526512145996,39.38949966430664,60.32388687133789
72,2.4082,22.12389380530972,-78.28618968386023,87.72009029345372,51.847133757961785,39.19413919413918,60.1889338731444,25.22123908996582,-63.81031799316406,88.17155456542969,24.076433181762695,39.38949966430664,60.32388687133789,24.410030364990234,-66.55574035644531,87.7200927734375,27.388534545898438,39.38949966430664,60.32388687133789
73,2.4406,23.00884955752211,-76.12312811980033,87.99097065462752,48.28025477707004,39.19413919413918,60.1889338731444,26.1061954498291,-61.39767074584961,88.8036117553711,21.104034423828125,39.38949966430664,60.32388687133789,25.22123908996582,-63.81031799316406,88.17155456542969,24.076433181762695,39.38949966430664,60.32388687133789
74,2.474,23.96755162241888,-73.87687188019967,88.35214446952594,44.79830148619956,39.19413919413918,60.1889338731444,26.917404174804688,-59.31780242919922,89.34537506103516,18.21656036376953,39.38949966430664,60.32388687133789,26.1061954498291,-61.39767074584961,88.8036117553711,21.104034423828125,39.38949966430664,60.32388687133789
75,2.5074,24.705014749262546,-71.29783693843594,88.80361173814899,41.23142250530785,39.19413919413918,60.1889338731444,27.80236053466797,-57.32113265991211,89.79683685302734,15.753715515136719,39.38949966430664,60.32388687133789,26.917404174804688,-59.31780242919922,89.34537506103516,18.21656036376953,39.38949966430664,60.32388687133789
76,2.5408,25.589970501474937,-68.96838602329451,89.61625282167043,37.74946921443737,39.19413919413918,60.1889338731444,28.761062622070312,-55.57404327392578,89.97742462158203,13.545647621154785,39.38949966430664,60.32388687133789,27.80236053466797,-57.32113265991211,89.79683685302734,15.753715515136719,39.38949966430664,60.32388687133789
77,2.5742,26.47492625368733,-66.63893510815308,89.79683972911965,34.3524416135881,39.19413919413918,60.1889338731444,29.64601707458496,-54.159732818603516,90.15801239013672,11.337579727172852,39.38949966430664,60.32388687133789,28.761062622070312,-55.57404327392578,89.97742462158203,13.545647621154785,39.38949966430664,60.32388687133789
78,2.6077,27.286135693215343,-64.39267886855241,89.97742663656885,31.040339702760065,39.19413919413918,60.1889338731444,30.530973434448242,-52.828617095947266,90.15801239013672,9.46921443939209,39.38949966430664,60.32388687133789,29.64601707458496,-54.159732818603516,90.15801239013672,11.337579727172852,39.38949966430664,60.32388687133789
79,2.641,28.023598820058993,-62.14642262895175,90.24830699774267,27.72823779193206,39.19413919413918,60.1889338731444,31.415929794311523,-51.5806999206543,90.15801239013672,7.770700454711914,39.38949966430664,60.32388687133789,30.530973434448242,-52.828617095947266,90.15801239013672,9.46921443939209,39.38949966430664,60.32388687133789
80,2.6745,28.908554572271385,-59.98336106489185,90.42889390519187,24.585987261146485,39.145299145299134,60.1889338731444,32.15339279174805,-50.41597366333008,90.15801239013672,6.242038249969482,39.38949966430664,60.32388687133789,31.415929794311523,-51.5806999206543,90.15801239013672,7.770700454711914,39.38949966430664,60.32388687133789
81,2.7078,29.941002949852503,-57.98668885191348,90.33860045146727,21.6135881104034,39.145299145299134,60.1889338731444,32.817108154296875,-49.168052673339844,90.15801239013672,4.96815299987793,39.38949966430664,60.32388687133789,32.15339279174805,-50.41597366333008,90.15801239013672,6.242038249969482,39.38949966430664,60.32388687133789
82,2.7413,30.825958702064895,-55.90682196339434,90.33860045146727,18.641188959660298,39.145299145299134,60.1889338731444,33.33333206176758,-47.75374221801758,90.15801239013672,3.609341859817505,39.38949966430664,60.32388687133789,32.817108154296875,-49.168052673339844,90.15801239013672,4.96815299987793,39.38949966430664,60.32388687133789
83,2.7747,31.56342182890853,-54.15973377703827,90.33860045146727,16.093418259023352,39.145299145299134,60.1889338731444,33.628318786621094,-46.33943557739258,90.15801239013672,2.335456371307373,39.38949966430664,60.32388687133789,33.33333206176758,-47.75374221801758,90.15801239013672,3.609341859817505,39.38949966430664,60.32388687133789
84,2.809,32.22713864306786,-52.495840266222956,90.33860045146727,13.545647558386406,39.145299145299134,60.1889338731444,33.702064514160156,-44.92512512207031,90.06771850585938,0.9766454100608826,39.38949966430664,60.32388687133789,33.628318786621094,-46.33943557739258,90.15801239013672,2.335456371307373,39.38949966430664,60.32388687133789
85,2.8416,32.743362831858406,-50.91514143094842,90.33860045146727,11.082802547770697,39.145299145299134,60.1889338731444,33.702064514160156,-43.67720413208008,90.06771850585938,-0.46709129214286804,39.38949966430664,60.32388687133789,33.702064514160156,-44.92512512207031,90.06771850585938,0.9766454100608826,39.38949966430664,60.32388687133789
86,2.8749,32.964601769911496,-49.25124792013311,90.33860045146727,8.959660297239907,39.145299145299134,60.1889338731444,33.77581024169922,-42.51247787475586,90.06771850585938,-1.9957537651062012,39.38949966430664,60.32388687133789,33.702064514160156,-43.67720413208008,90.06771850585938,-0.46709129214286804,39.38949966430664,60.32388687133789
87,2.9092,33.03834808259586,-47.67054908485857,90.33860045146727,6.836518046709131,39.145299145299134,60.1889338731444,33.77581024169922,-41.347755432128906,90.06771850585938,-3.524416208267212,39.38949966430664,60.32388687133789,33.77581024169922,-42.51247787475586,90.06771850585938,-1.9957537651062012,39.38949966430664,60.32388687133789
