elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
563.6,2026-08-05T04:15:45.632819+00:00,arms,right_gripper,2460,39,1,42,2446,2460
563.6,2026-08-05T04:15:45.632819+00:00,head,head_motor_1,2158,26,0,0,,
563.6,2026-08-05T04:15:45.632819+00:00,head,head_motor_2,1944,27,0,0,,
563.6,2026-08-05T04:15:45.632819+00:00,head,base_left_wheel,3449,27,0,0,,
563.6,2026-08-05T04:15:45.632819+00:00,head,base_back_wheel,3490,28,0,0,,
563.6,2026-08-05T04:15:45.632819+00:00,head,base_right_wheel,2180,27,0,0,,
564.6,2026-08-05T04:15:46.634072+00:00,arms,left_shoulder_pan,1851,38,1,1060,1857,1851
564.6,2026-08-05T04:15:46.634072+00:00,arms,left_shoulder_lift,2402,36,2,64,2389,2402
564.6,2026-08-05T04:15:46.634072+00:00,arms,left_elbow_flex,1643,36,2,68,1629,1643
564.6,2026-08-05T04:15:46.634072+00:00,arms,left_wrist_flex,2174,35,0,32,2169,2173
564.6,2026-08-05T04:15:46.634072+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
564.6,2026-08-05T04:15:46.634072+00:00,arms,left_gripper,2014,37,0,0,2014,2014
564.6,2026-08-05T04:15:46.634072+00:00,arms,right_shoulder_pan,1968,37,0,1050,1974,1968
564.6,2026-08-05T04:15:46.634072+00:00,arms,right_shoulder_lift,2098,39,6,112,2049,2096
564.6,2026-08-05T04:15:46.634072+00:00,arms,right_elbow_flex,2128,40,4,76,2097,2127
564.6,2026-08-05T04:15:46.634072+00:00,arms,right_wrist_flex,1986,35,0,34,1976,1985
564.6,2026-08-05T04:15:46.634072+00:00,arms,right_wrist_roll,2109,34,1,1048,2114,2109
564.6,2026-08-05T04:15:46.634072+00:00,arms,right_gripper,2460,39,1,42,2446,2460
564.6,2026-08-05T04:15:46.634072+00:00,head,head_motor_1,2158,26,0,0,,
564.6,2026-08-05T04:15:46.634072+00:00,head,head_motor_2,1944,27,0,0,,
564.6,2026-08-05T04:15:46.634072+00:00,head,base_left_wheel,3449,27,0,0,,
564.6,2026-08-05T04:15:46.634072+00:00,head,base_back_wheel,3490,28,0,0,,
564.6,2026-08-05T04:15:46.634072+00:00,head,base_right_wheel,2180,27,0,0,,
565.6,2026-08-05T04:15:47.635119+00:00,arms,left_shoulder_pan,1851,38,1,1060,1857,1851
565.6,2026-08-05T04:15:47.635119+00:00,arms,left_shoulder_lift,2402,36,2,64,2389,2402
565.6,2026-08-05T04:15:47.635119+00:00,arms,left_elbow_flex,1643,36,3,68,1629,1643
565.6,2026-08-05T04:15:47.635119+00:00,arms,left_wrist_flex,2174,35,0,32,2169,2173
565.6,2026-08-05T04:15:47.635119+00:00,arms,left_wrist_roll,1987,34,1,1044,1989,1987
565.6,2026-08-05T04:15:47.635119+00:00,arms,left_gripper,2014,37,0,0,2014,2014
565.6,2026-08-05T04:15:47.635119+00:00,arms,right_shoulder_pan,1968,37,0,1050,1974,1968
565.6,2026-08-05T04:15:47.635119+00:00,arms,right_shoulder_lift,2098,40,5,112,2049,2096
565.6,2026-08-05T04:15:47.635119+00:00,arms,right_elbow_flex,2128,40,4,76,2097,2127
565.6,2026-08-05T04:15:47.635119+00:00,arms,right_wrist_flex,1986,35,1,34,1976,1985
565.6,2026-08-05T04:15:47.635119+00:00,arms,right_wrist_roll,2109,34,1,1048,2114,2109
565.6,2026-08-05T04:15:47.635119+00:00,arms,right_gripper,2460,39,1,42,2446,2460
565.6,2026-08-05T04:15:47.635119+00:00,head,head_motor_1,2158,26,0,0,,
565.6,2026-08-05T04:15:47.635119+00:00,head,head_motor_2,1944,28,0,0,,
565.6,2026-08-05T04:15:47.635119+00:00,head,base_left_wheel,3449,27,0,0,,
565.6,2026-08-05T04:15:47.635119+00:00,head,base_back_wheel,3490,28,0,0,,
565.6,2026-08-05T04:15:47.635119+00:00,head,base_right_wheel,2180,27,0,0,,
566.6,2026-08-05T04:15:48.636160+00:00,arms,left_shoulder_pan,1851,37,1,1060,1857,1851
566.6,2026-08-05T04:15:48.636160+00:00,arms,left_shoulder_lift,2402,36,2,64,2389,2402
566.6,2026-08-05T04:15:48.636160+00:00,arms,left_elbow_flex,1643,36,2,68,1629,1643
566.6,2026-08-05T04:15:48.636160+00:00,arms,left_wrist_flex,2174,35,0,32,2169,2173
566.6,2026-08-05T04:15:48.636160+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
566.6,2026-08-05T04:15:48.636160+00:00,arms,left_gripper,2014,37,0,0,2014,2014
566.6,2026-08-05T04:15:48.636160+00:00,arms,right_shoulder_pan,1968,38,1,1050,1974,1968
