elapsed_s,leg,sign,phase,timestamp,cmd_vx,odom_vx,odom_vy,odom_omega,act_base_left_wheel,act_base_back_wheel,act_base_right_wheel,pos_right_gripper,pos_right_shoulder_lift,pos_right_shoulder_pan,pos_right_elbow_flex,load_right_gripper,load_right_shoulder_lift,load_right_shoulder_pan,load_right_elbow_flex,grip_dev
14.474,3,-1,dwell,2026-08-05T06:16:25.166626+00:00,-0.3,-0.1816,-0.0026,-1.17,2000,0,-2100,2407,2114,1968,2134,56,144,1050,88,0
14.531,3,-1,dwell,2026-08-05T06:16:25.223117+00:00,-0.3,-0.186,-0.0,0.0,2100,0,-2100,2407,2114,1970,2134,56,144,1046,88,0
14.575,3,-1,ramp_down,2026-08-05T06:16:25.267193+00:00,-0.2986,-0.1838,0.0013,-1.17,2050,-50,-2100,2407,2114,1971,2134,56,144,0,88,0
14.625,3,-1,ramp_down,2026-08-05T06:16:25.317013+00:00,-0.2861,-0.1816,-0.0,0.0,2050,0,-2050,2407,2114,1972,2134,56,144,1042,88,0
14.676,3,-1,ramp_down,2026-08-05T06:16:25.368486+00:00,-0.2736,-0.1838,-0.0013,1.17,2100,50,-2050,2407,2114,1972,2134,56,144,1042,88,0
14.725,3,-1,ramp_down,2026-08-05T06:16:25.417093+00:00,-0.2611,-0.1793,0.0064,-2.34,2000,-150,-2050,2407,2114,1971,2134,56,144,1044,88,0
14.777,3,-1,ramp_down,2026-08-05T06:16:25.469411+00:00,-0.2485,-0.1838,-0.0038,0.0,2050,50,-2100,2407,2114,1970,2134,56,144,1046,88,0
14.827,3,-1,ramp_down,2026-08-05T06:16:25.519348+00:00,-0.2359,-0.1816,-0.0026,-1.17,2000,0,-2100,2407,2114,1970,2134,56,144,1046,88,0
14.876,3,-1,ramp_down,2026-08-05T06:16:25.568592+00:00,-0.2234,-0.186,-0.0,0.0,2100,0,-2100,2407,2114,1969,2134,56,144,1052,88,0
14.927,3,-1,ramp_down,2026-08-05T06:16:25.618982+00:00,-0.2108,-0.1838,-0.0038,0.0,2050,50,-2100,2407,2114,1969,2134,56,144,1048,88,0
14.977,3,-1,ramp_down,2026-08-05T06:16:25.669075+00:00,-0.1982,-0.1793,-0.0013,-0.59,2000,0,-2050,2407,2114,1969,2134,56,144,1048,88,0
15.027,3,-1,ramp_down,2026-08-05T06:16:25.719756+00:00,-0.1856,-0.1838,-0.0038,-1.76,2000,0,-2150,2407,2114,1969,2134,56,144,1048,88,0
15.078,3,-1,ramp_down,2026-08-05T06:16:25.769800+00:00,-0.173,-0.1816,-0.0026,-1.17,2000,0,-2100,2407,2114,1969,2134,56,144,1048,88,0
15.128,3,-1,ramp_down,2026-08-05T06:16:25.820608+00:00,-0.1604,-0.1771,-0.0026,-1.17,1950,0,-2050,2407,2114,1969,2134,56,144,1048,88,0
15.182,3,-1,ramp_down,2026-08-05T06:16:25.874616+00:00,-0.1478,-0.1771,-0.0026,-1.17,1950,0,-2050,2407,2114,1969,2134,56,144,1048,88,0
15.228,3,-1,ramp_down,2026-08-05T06:16:25.920439+00:00,-0.1353,-0.1793,0.0013,0.59,2050,0,-2000,2407,2114,1969,2134,56,144,1048,88,0
15.279,3,-1,ramp_down,2026-08-05T06:16:25.971202+00:00,-0.1228,-0.1749,-0.0013,-0.59,1950,0,-2000,2407,2114,1969,2134,56,144,1048,88,0
15.328,3,-1,ramp_down,2026-08-05T06:16:26.020664+00:00,-0.1103,-0.1727,-0.0,-1.76,1900,-50,-2000,2407,2114,1968,2134,56,144,1050,88,0
15.378,3,-1,ramp_down,2026-08-05T06:16:26.070453+00:00,-0.0978,-0.1705,-0.0064,-1.17,1850,50,-2000,2407,2114,1968,2134,56,144,1050,88,0
15.428,3,-1,ramp_down,2026-08-05T06:16:26.120445+00:00,-0.0852,-0.1661,-0.0013,-0.59,1850,0,-1900,2407,2114,1969,2134,56,144,1048,88,0
15.478,3,-1,ramp_down,2026-08-05T06:16:26.170678+00:00,-0.0727,-0.1506,-0.0,0.0,1700,0,-1700,2407,2114,1969,2134,56,144,1048,88,0
15.53,3,-1,ramp_down,2026-08-05T06:16:26.221935+00:00,-0.0602,-0.1483,0.0038,1.76,1750,0,-1600,2407,2114,1968,2134,56,144,1054,88,0
15.579,3,-1,ramp_down,2026-08-05T06:16:26.271425+00:00,-0.0476,-0.1351,0.0013,0.59,1550,0,-1500,2407,2114,1967,2134,56,144,1056,88,0
15.63,3,-1,ramp_down,2026-08-05T06:16:26.322105+00:00,-0.0351,-0.124,0.0026,1.17,1450,0,-1350,2407,2114,1966,2134,56,144,1054,88,0
15.679,3,-1,ramp_down,2026-08-05T06:16:26.371418+00:00,-0.0225,-0.1129,-0.0013,-0.59,1250,0,-1300,2407,2114,1966,2134,56,144,1054,88,0
15.731,3,-1,ramp_down,2026-08-05T06:16:26.423710+00:00,-0.01,-0.1107,-0.0,0.0,1250,0,-1250,2407,2114,1966,2134,56,144,1054,88,0
