elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
7.0,2026-08-04T18:35:33.258923+00:00,arms,left_wrist_flex,2174,35,1,32,2169,2174
7.0,2026-08-04T18:35:33.258923+00:00,arms,left_wrist_roll,1988,34,0,0,1989,1988
7.0,2026-08-04T18:35:33.258923+00:00,arms,left_gripper,2013,38,0,0,2014,2013
7.0,2026-08-04T18:35:33.258923+00:00,arms,right_shoulder_pan,1974,37,0,0,1974,1974
7.0,2026-08-04T18:35:33.258923+00:00,arms,right_shoulder_lift,2152,34,30,220,2049,2150
7.0,2026-08-04T18:35:33.258923+00:00,arms,right_elbow_flex,2166,37,14,152,2097,2166
7.0,2026-08-04T18:35:33.258923+00:00,arms,right_wrist_flex,2000,35,2,62,1976,2000
7.0,2026-08-04T18:35:33.258923+00:00,arms,right_wrist_roll,2109,34,0,1048,2114,2109
7.0,2026-08-04T18:35:33.258923+00:00,arms,right_gripper,2071,38,0,0,2070,2070
7.0,2026-08-04T18:35:33.258923+00:00,head,head_motor_1,2158,26,0,0,,
7.0,2026-08-04T18:35:33.258923+00:00,head,head_motor_2,1944,28,0,0,,
7.0,2026-08-04T18:35:33.258923+00:00,head,base_left_wheel,3461,28,0,0,,
7.0,2026-08-04T18:35:33.258923+00:00,head,base_back_wheel,3496,29,0,0,,
7.0,2026-08-04T18:35:33.258923+00:00,head,base_right_wheel,2173,28,0,0,,
8.0,2026-08-04T18:35:34.260025+00:00,arms,left_shoulder_pan,1857,37,0,0,1857,1857
8.0,2026-08-04T18:35:34.260025+00:00,arms,left_shoulder_lift,2404,34,3,72,2389,2404
8.0,2026-08-04T18:35:34.260025+00:00,arms,left_elbow_flex,1640,35,2,56,1629,1640
8.0,2026-08-04T18:35:34.260025+00:00,arms,left_wrist_flex,2174,35,0,32,2169,2174
8.0,2026-08-04T18:35:34.260025+00:00,arms,left_wrist_roll,1988,34,0,0,1989,1988
8.0,2026-08-04T18:35:34.260025+00:00,arms,left_gripper,2013,38,0,0,2014,2013
8.0,2026-08-04T18:35:34.260025+00:00,arms,right_shoulder_pan,1974,37,0,0,1974,1974
8.0,2026-08-04T18:35:34.260025+00:00,arms,right_shoulder_lift,2152,34,28,220,2049,2150
8.0,2026-08-04T18:35:34.260025+00:00,arms,right_elbow_flex,2166,37,17,152,2097,2166
8.0,2026-08-04T18:35:34.260025+00:00,arms,right_wrist_flex,2000,35,2,62,1976,2000
8.0,2026-08-04T18:35:34.260025+00:00,arms,right_wrist_roll,2109,34,1,1048,2114,2109
8.0,2026-08-04T18:35:34.260025+00:00,arms,right_gripper,2071,38,0,0,2070,2070
8.0,2026-08-04T18:35:34.260025+00:00,head,head_motor_1,2158,26,0,0,,
8.0,2026-08-04T18:35:34.260025+00:00,head,head_motor_2,1944,28,0,0,,
8.0,2026-08-04T18:35:34.260025+00:00,head,base_left_wheel,3461,28,0,0,,
8.0,2026-08-04T18:35:34.260025+00:00,head,base_back_wheel,3496,29,0,0,,
8.0,2026-08-04T18:35:34.260025+00:00,head,base_right_wheel,2173,28,0,0,,
9.0,2026-08-04T18:35:35.261452+00:00,arms,left_shoulder_pan,1857,37,0,0,1857,1857
9.0,2026-08-04T18:35:35.261452+00:00,arms,left_shoulder_lift,2404,34,2,72,2389,2404
9.0,2026-08-04T18:35:35.261452+00:00,arms,left_elbow_flex,1640,35,2,56,1629,1640
9.0,2026-08-04T18:35:35.261452+00:00,arms,left_wrist_flex,2174,35,1,32,2169,2174
9.0,2026-08-04T18:35:35.261452+00:00,arms,left_wrist_roll,1988,34,0,0,1989,1988
9.0,2026-08-04T18:35:35.261452+00:00,arms,left_gripper,2013,38,0,0,2014,2013
9.0,2026-08-04T18:35:35.261452+00:00,arms,right_shoulder_pan,1974,37,0,0,1974,1974
9.0,2026-08-04T18:35:35.261452+00:00,arms,right_shoulder_lift,2152,34,28,220,2049,2150
9.0,2026-08-04T18:35:35.261452+00:00,arms,right_elbow_flex,2166,37,18,152,2097,2166
9.0,2026-08-04T18:35:35.261452+00:00,arms,right_wrist_flex,2000,35,2,62,1976,2000
