elapsed_s,timestamp,gpu_temp_c,cpu_temp_c,tj_temp_c,soc0_temp_c,gpu_util_pct,gpu_clock_mhz,gpu_max_mhz,emc_util_pct,vdd_in_mw,vdd_cpu_gpu_cv_mw,vdd_soc_mw,ram_used_mb,cpu_util_mean_pct,cpu_clock_max_mhz
1.0,2026-08-05T02:19:41.165500+00:00,51.5,50.25,51.5,50.687,0,306,1020,,5471,519,2795,1465,0.2,729
2.0,2026-08-05T02:19:42.169027+00:00,51.062,50.343,51.062,50.625,0,306,1020,,5431,519,2755,1465,0.2,729
3.0,2026-08-05T02:19:43.175170+00:00,51.125,50.156,51.125,50.812,0,306,1020,,5431,519,2755,1465,0.2,729
4.0,2026-08-05T02:19:44.181286+00:00,51.125,50.187,51.125,50.718,0,306,1020,,5471,518,2795,1465,0.2,729
5.0,2026-08-05T02:19:45.187581+00:00,51.531,50.25,51.531,50.625,0,306,1020,,5471,519,2755,1465,0.2,729
6.1,2026-08-05T02:19:46.193888+00:00,51.531,50.468,51.531,50.593,0,306,1020,,5431,519,2755,1465,0.0,729
7.1,2026-08-05T02:19:47.200152+00:00,51.531,50.156,51.531,50.718,0,306,1020,,5431,519,2755,1465,0.0,729
8.1,2026-08-05T02:19:48.209026+00:00,51.187,50.343,51.187,50.687,0,306,1020,,5511,519,2795,1467,0.7,729
9.1,2026-08-05T02:19:49.216835+00:00,51.531,50.437,51.531,50.718,0,306,1020,,5511,519,2795,1468,4.3,729
10.1,2026-08-05T02:19:50.221813+00:00,51.093,50.156,51.093,50.625,0,306,1020,,5431,519,2755,1468,0.5,729
11.1,2026-08-05T02:19:51.227531+00:00,51.062,50.187,51.062,50.718,0,306,1020,,5431,519,2755,1468,0.0,729
12.1,2026-08-05T02:19:52.233159+00:00,51.031,50.218,51.031,50.593,0,306,1020,,5431,519,2755,1468,0.2,729
13.1,2026-08-05T02:19:53.239334+00:00,51.156,50.218,51.156,50.593,0,306,1020,,5431,519,2755,1468,0.0,729
14.1,2026-08-05T02:19:54.245418+00:00,51.156,50.312,51.156,50.656,0,306,1020,,5431,519,2755,1468,0.2,729
15.1,2026-08-05T02:19:55.251965+00:00,51.187,50.062,51.187,50.656,0,306,1020,,5431,519,2755,1468,0.2,729
16.1,2026-08-05T02:19:56.257934+00:00,51.031,50.093,51.031,50.781,0,306,1020,,5431,519,2755,1468,0.2,729
17.1,2026-08-05T02:19:57.263830+00:00,51.031,50.343,51.031,50.562,0,306,1020,,5431,519,2755,1468,0.2,729
18.1,2026-08-05T02:19:58.269471+00:00,50.968,50.093,50.968,50.593,0,306,1020,,5431,519,2755,1468,0.2,729
19.1,2026-08-05T02:19:59.275613+00:00,51.062,50.25,51.062,50.656,0,306,1020,,5471,519,2795,1468,0.2,729
20.1,2026-08-05T02:20:00.281788+00:00,51.25,50.125,51.25,50.75,0,306,1020,,5431,519,2755,1468,0.0,729
21.1,2026-08-05T02:20:01.288154+00:00,51.218,50.062,51.218,50.562,0,306,1020,,5431,519,2755,1468,0.3,729
22.2,2026-08-05T02:20:02.294212+00:00,51.218,50.281,51.218,50.593,0,306,1020,,5431,519,2755,1468,0.2,729
23.2,2026-08-05T02:20:03.300096+00:00,51.281,50.468,51.281,50.625,0,306,1020,,5431,519,2755,1468,0.2,729
24.2,2026-08-05T02:20:04.306995+00:00,51.093,50.093,51.093,50.687,0,306,1020,,5431,519,2755,1468,0.0,729
25.2,2026-08-05T02:20:05.314159+00:00,51.031,50.25,51.031,50.593,0,306,1020,,5431,519,2755,1468,0.2,729
26.2,2026-08-05T02:20:06.320315+00:00,51.312,50.437,51.312,50.593,0,306,1020,,5431,519,2755,1468,0.2,729
27.2,2026-08-05T02:20:07.326584+00:00,51.343,50.125,51.343,50.656,0,306,1020,,5471,519,2795,1468,0.3,729
28.2,2026-08-05T02:20:08.332496+00:00,51.281,50.125,51.281,50.75,0,306,1020,,5431,479,2755,1468,0.0,729
29.2,2026-08-05T02:20:09.338610+00:00,51.093,50.187,51.093,50.593,0,306,1020,,5431,479,2755,1468,0.0,729
30.2,2026-08-05T02:20:10.345597+00:00,51.125,50.093,51.125,50.562,0,306,1020,,5431,519,2755,1468,0.2,729
31.2,2026-08-05T02:20:11.351458+00:00,51.125,50.375,51.125,50.625,0,306,1020,,5431,479,2755,1468,0.2,729
32.2,2026-08-05T02:20:12.357902+00:00,51.375,50.093,51.375,50.656,0,306,1020,,5431,519,2755,1468,0.3,729
33.2,2026-08-05T02:20:13.364144+00:00,51.312,50.093,51.312,50.562,0,306,1020,,5431,519,2755,1468,0.2,729
34.2,2026-08-05T02:20:14.370299+00:00,51.468,50.25,51.468,50.625,0,306,1020,,5471,519,2795,1468,0.0,729
35.2,2026-08-05T02:20:15.376170+00:00,51.406,50.093,51.406,50.593,0,306,1020,,5431,519,2755,1468,0.0,729
36.2,2026-08-05T02:20:16.382035+00:00,51.093,50.093,51.093,50.687,0,306,1020,,5431,519,2755,1468,0.3,729
37.2,2026-08-05T02:20:17.387787+00:00,51.093,50.218,51.093,50.718,0,306,1020,,5431,519,2755,1468,0.2,729
38.2,2026-08-05T02:20:18.393812+00:00,51.093,50.312,51.093,50.625,0,306,1020,,5431,519,2755,1468,0.2,729
39.3,2026-08-05T02:20:19.399768+00:00,51.093,50.25,51.093,50.562,0,306,1020,,5431,519,2755,1468,0.2,729
40.3,2026-08-05T02:20:20.405798+00:00,50.968,50.093,50.968,50.562,0,306,1020,,5431,519,2755,1468,0.2,729
41.3,2026-08-05T02:20:21.412885+00:00,50.937,50.093,50.937,50.593,0,306,1020,,5431,519,2755,1468,0.2,729
42.3,2026-08-05T02:20:22.419190+00:00,50.937,50.187,50.937,50.593,0,306,1020,,5431,519,2755,1468,0.3,729
43.3,2026-08-05T02:20:23.425322+00:00,51.125,50.375,51.125,50.468,0,306,1020,,5431,518,2755,1468,0.2,729
44.3,2026-08-05T02:20:24.431489+00:00,51.062,50.062,51.062,50.625,0,306,1020,,5431,519,2755,1468,0.2,729
45.3,2026-08-05T02:20:25.437346+00:00,51.187,50.281,51.187,50.625,0,306,1020,,5431,519,2755,1468,0.3,729
46.3,2026-08-05T02:20:26.442920+00:00,51.218,50.281,51.218,50.531,0,306,1020,,5440,519,2755,1468,0.0,729
47.3,2026-08-05T02:20:27.449266+00:00,50.968,50.093,50.968,50.593,0,306,1020,,5431,479,2755,1468,0.2,729
48.3,2026-08-05T02:20:28.455393+00:00,51.031,50.312,51.031,50.656,0,306,1020,,5431,479,2755,1468,0.2,729
49.3,2026-08-05T02:20:29.461660+00:00,50.968,50,50.968,50.593,0,306,1020,,5431,519,2755,1468,0.5,729
50.3,2026-08-05T02:20:30.467572+00:00,51.218,50.093,51.218,50.687,0,306,1020,,5431,479,2755,1468,0.3,729
51.3,2026-08-05T02:20:31.473303+00:00,51.218,50.312,51.218,50.5,0,306,1020,,5431,519,2755,1468,0.2,729
52.3,2026-08-05T02:20:32.479170+00:00,51.156,49.968,51.156,50.593,0,306,1020,,5431,479,2755,1468,0.2,729
53.3,2026-08-05T02:20:33.484955+00:00,51.218,50.281,51.218,50.625,0,306,1020,,5431,519,2755,1468,0.2,729
54.3,2026-08-05T02:20:34.491075+00:00,51.281,50.031,51.062,50.593,0,306,1020,,5431,479,2755,1468,0.3,729
55.4,2026-08-05T02:20:35.497165+00:00,50.968,50.125,50.968,50.5,0,306,1020,,5431,479,2755,1468,0.0,729
56.4,2026-08-05T02:20:36.503335+00:00,50.937,50.187,50.937,50.5,0,306,1020,,5431,519,2755,1468,0.0,729
57.4,2026-08-05T02:20:37.509235+00:00,51.031,50.093,51.031,50.5,0,306,1020,,5431,519,2755,1468,0.5,729
58.4,2026-08-05T02:20:38.515002+00:00,51.031,50.093,51.031,50.687,0,306,1020,,5431,519,2755,1468,0.0,729
59.4,2026-08-05T02:20:39.521424+00:00,51.25,50.187,51.25,50.687,0,306,1020,,5431,519,2755,1468,0.2,729
60.4,2026-08-05T02:20:40.527436+00:00,51.281,50.343,51.281,50.562,0,306,1020,,5431,519,2755,1468,0.0,729
61.4,2026-08-05T02:20:41.533568+00:00,51.5,50.093,51.5,50.531,0,306,1020,,5431,519,2755,1468,0.3,729
62.4,2026-08-05T02:20:42.539903+00:00,51,49.968,51,50.531,0,306,1020,,5431,519,2755,1468,0.0,729
63.4,2026-08-05T02:20:43.545777+00:00,51.062,50.093,51.062,50.656,0,306,1020,,5431,479,2755,1468,0.5,729
64.4,2026-08-05T02:20:44.551904+00:00,51.125,50.125,51.125,50.562,0,306,1020,,5431,519,2755,1468,0.2,729
65.4,2026-08-05T02:20:45.558301+00:00,50.968,50.312,50.968,50.531,0,306,1020,,5431,479,2755,1468,0.2,729
66.4,2026-08-05T02:20:46.564031+00:00,50.875,50.062,50.875,50.625,0,306,1020,,5431,479,2755,1468,0.2,729
67.4,2026-08-05T02:20:47.569840+00:00,50.906,50.031,50.906,50.625,0,306,1020,,5431,479,2755,1468,0.3,729
68.4,2026-08-05T02:20:48.575467+00:00,50.937,50.156,50.937,50.562,0,306,1020,,5431,479,2755,1468,0.2,729
69.4,2026-08-05T02:20:49.582305+00:00,50.968,50.093,50.968,50.562,0,306,1020,,5431,479,2755,1468,0.2,729
70.4,2026-08-05T02:20:50.588279+00:00,51.093,50.281,51.093,50.593,0,306,1020,,5431,479,2755,1468,0.0,729
71.5,2026-08-05T02:20:51.594535+00:00,51.062,50,51.062,50.625,0,306,1020,,5471,519,2795,1468,0.2,729
72.5,2026-08-05T02:20:52.600501+00:00,51.125,50.125,51.125,50.656,0,306,1020,,5431,519,2755,1468,0.2,729
73.5,2026-08-05T02:20:53.606343+00:00,50.968,50.187,50.968,50.531,0,306,1020,,5431,479,2755,1468,0.2,729
74.5,2026-08-05T02:20:54.612424+00:00,50.968,50.031,50.968,50.562,0,306,1020,,5431,519,2755,1468,0.2,729
75.5,2026-08-05T02:20:55.618786+00:00,50.968,49.968,50.968,50.562,0,306,1020,,5431,479,2755,1468,0.2,729
76.5,2026-08-05T02:20:56.624581+00:00,50.906,50.125,50.906,50.718,0,306,1020,,5431,479,2755,1468,0.2,729
77.5,2026-08-05T02:20:57.630754+00:00,51.125,50.062,51.125,50.468,0,306,1020,,5431,479,2755,1468,0.2,729
78.5,2026-08-05T02:20:58.636445+00:00,51.156,50.187,51.156,50.531,0,306,1020,,5431,479,2755,1468,0.0,729
79.5,2026-08-05T02:20:59.642743+00:00,51.156,50.031,51.156,50.593,0,306,1020,,5431,479,2755,1468,0.5,729
80.5,2026-08-05T02:21:00.648480+00:00,51.218,50,51.218,50.562,0,306,1020,,5431,479,2755,1468,0.2,729
81.5,2026-08-05T02:21:01.654333+00:00,50.937,50.218,50.937,50.75,0,306,1020,,5431,519,2755,1468,0.3,729
82.5,2026-08-05T02:21:02.660561+00:00,50.968,50.375,50.968,50.531,0,306,1020,,5431,479,2755,1468,0.2,729
83.5,2026-08-05T02:21:03.665637+00:00,51.187,50.875,51.187,50.531,0,306,1020,,6720,1238,3035,1493,15.2,1728
84.5,2026-08-05T02:21:04.671054+00:00,51.312,51.062,51.312,50.656,0,306,1020,,7468,1637,3274,1684,22.5,1728
85.5,2026-08-05T02:21:05.676654+00:00,51.406,51.156,51.406,50.812,0,306,1020,,7428,1517,3274,1719,16.7,1728
86.5,2026-08-05T02:21:06.682083+00:00,51.468,51.218,51.468,50.906,0,306,1020,,7428,1517,3314,1744,16.7,1728
87.5,2026-08-05T02:21:07.691107+00:00,51.593,50.656,51.593,50.718,0,306,1020,,5870,718,2875,1760,5.2,729
88.6,2026-08-05T02:21:08.696979+00:00,51.531,50.312,51.531,50.812,0,306,1020,,5471,519,2795,1760,0.0,729
89.6,2026-08-05T02:21:09.703159+00:00,51.218,50.343,51.218,50.812,0,306,1020,,5471,519,2795,1760,0.3,729
90.6,2026-08-05T02:21:10.709015+00:00,51.218,50.468,51.218,50.718,0,306,1020,,5471,519,2755,1760,0.2,729
91.6,2026-08-05T02:21:11.715452+00:00,51.218,50.25,51.218,50.656,0,306,1020,,5440,479,2795,1760,0.3,729
92.6,2026-08-05T02:21:12.721779+00:00,51.156,50.5,51.156,50.75,0,306,1020,,5440,479,2755,1760,0.3,729
93.6,2026-08-05T02:21:13.728117+00:00,51.125,50.281,51.125,50.781,0,306,1020,,5551,559,2795,1760,1.3,729
94.6,2026-08-05T02:21:14.734223+00:00,51.062,50.25,51.062,50.562,0,306,1020,,5551,519,2795,1760,0.2,729
95.6,2026-08-05T02:21:15.740147+00:00,51.062,50.437,51.312,50.687,0,306,1020,,5471,519,2795,1760,0.5,729
96.6,2026-08-05T02:21:16.745887+00:00,51.343,50.281,51.343,50.75,0,306,1020,,5471,519,2795,1760,0.3,729
97.6,2026-08-05T02:21:17.751455+00:00,51.218,50.218,51.218,50.75,0,306,1020,,5471,519,2795,1760,0.0,729
98.6,2026-08-05T02:21:18.757690+00:00,51.343,50.375,51.343,50.906,0,306,1020,,5471,519,2755,1760,0.3,729
99.6,2026-08-05T02:21:19.763928+00:00,51.25,50.312,51.062,50.656,0,306,1020,,5471,519,2795,1760,0.3,729
100.6,2026-08-05T02:21:20.770149+00:00,51.156,50.406,51.156,50.718,0,306,1020,,5431,479,2755,1760,0.2,729
101.6,2026-08-05T02:21:21.776508+00:00,51.156,50.281,51.156,50.656,0,306,1020,,5511,519,2795,1760,0.2,729
102.6,2026-08-05T02:21:22.782475+00:00,51.125,50.187,51.125,50.812,0,306,1020,,5471,479,2795,1760,0.2,729
103.6,2026-08-05T02:21:23.788478+00:00,51.312,50.375,51.312,50.718,0,306,1020,,5431,479,2755,1760,0.0,729
104.7,2026-08-05T02:21:24.794642+00:00,51.343,50.5,51.343,50.656,0,306,1020,,5471,519,2795,1760,0.0,729
105.7,2026-08-05T02:21:25.800861+00:00,51.343,50.375,51.343,50.75,0,306,1020,,5471,519,2755,1760,0.2,729
106.7,2026-08-05T02:21:26.806416+00:00,51.375,50.343,51.375,50.812,0,306,1020,,5480,519,2795,1760,0.0,729
107.7,2026-08-05T02:21:27.812661+00:00,51.125,50.281,51.125,50.812,0,306,1020,,5480,479,2755,1760,0.5,729
108.7,2026-08-05T02:21:28.819339+00:00,51.156,50.375,51.156,50.625,0,306,1020,,5440,479,2795,1762,0.0,729
109.7,2026-08-05T02:21:29.824737+00:00,51.156,50.531,51.156,50.843,0,306,1020,,5480,479,2795,1760,0.0,729
110.7,2026-08-05T02:21:30.831299+00:00,51.437,50.25,51.437,50.75,0,306,1020,,5440,479,2755,1760,0.0,729
111.7,2026-08-05T02:21:31.836995+00:00,51.406,50.343,51.406,50.875,0,306,1020,,5480,479,2755,1760,0.2,729
112.7,2026-08-05T02:21:32.843450+00:00,51.531,50.468,51.531,50.718,0,306,1020,,5431,479,2755,1760,0.2,729
113.7,2026-08-05T02:21:33.849622+00:00,51.531,50.25,51.531,50.718,0,306,1020,,5471,519,2755,1760,0.0,729
114.7,2026-08-05T02:21:34.855469+00:00,51.187,50.281,51.187,50.75,0,306,1020,,5480,519,2795,1760,0.2,729
115.7,2026-08-05T02:21:35.861709+00:00,51.218,50.25,51.218,50.812,0,306,1020,,5480,519,2795,1760,0.0,729
116.7,2026-08-05T02:21:36.867686+00:00,51.156,50.312,51.156,50.625,0,306,1020,,5471,519,2795,1760,0.3,729
117.7,2026-08-05T02:21:37.873613+00:00,51.25,50.406,51.25,50.718,0,306,1020,,5471,519,2795,1760,0.3,729
118.7,2026-08-05T02:21:38.879799+00:00,51.093,50.218,51.093,50.812,0,306,1020,,5471,519,2755,1760,0.0,729
119.7,2026-08-05T02:21:39.886210+00:00,51.062,50.281,51.062,50.687,0,306,1020,,5471,519,2795,1760,0.0,729
120.7,2026-08-05T02:21:40.891959+00:00,51.093,50.375,51.093,50.843,0,306,1020,,5480,479,2795,1760,0.3,729
121.8,2026-08-05T02:21:41.897615+00:00,51.125,50.343,51.281,50.75,0,306,1020,,5471,479,2795,1760,0.0,729
122.8,2026-08-05T02:21:42.903910+00:00,51.281,50.437,51.281,50.781,0,306,1020,,5471,519,2795,1760,0.2,729
123.8,2026-08-05T02:21:43.909511+00:00,51.312,50.218,51.312,50.781,0,306,1020,,5480,519,2795,1760,0.5,729
124.8,2026-08-05T02:21:44.915389+00:00,51.281,50.281,51.281,50.718,0,306,1020,,5471,519,2795,1760,0.0,729
125.8,2026-08-05T02:21:45.921122+00:00,51.218,50.406,51.218,50.718,0,306,1020,,5471,519,2795,1760,0.3,729
126.8,2026-08-05T02:21:46.927748+00:00,51.062,50.593,51.062,50.781,0,306,1020,,5480,519,2755,1760,0.0,729
127.8,2026-08-05T02:21:47.933446+00:00,51.062,50.406,51.062,50.781,0,306,1020,,5471,479,2755,1760,0.0,729
128.8,2026-08-05T02:21:48.939620+00:00,51.218,50.343,51.218,50.906,0,306,1020,,5471,519,2755,1760,0.0,729
129.8,2026-08-05T02:21:49.945363+00:00,51.156,50.218,51.156,50.656,0,306,1020,,5471,479,2795,1760,0.5,729
130.8,2026-08-05T02:21:50.950783+00:00,51.312,50.375,51.312,50.718,0,306,1020,,5471,519,2755,1760,0.0,729
131.8,2026-08-05T02:21:51.956507+00:00,51.437,50.593,51.437,50.75,0,306,1020,,5471,479,2795,1760,0.0,729
132.8,2026-08-05T02:21:52.962288+00:00,51.437,50.375,51.437,50.812,0,306,1020,,5431,479,2795,1760,0.0,729
133.8,2026-08-05T02:21:53.967892+00:00,51.375,50.343,51.375,50.843,0,306,1020,,5431,479,2795,1760,0.0,729
134.8,2026-08-05T02:21:54.974130+00:00,51.531,50.5,51.531,50.812,0,306,1020,,5480,519,2755,1760,0.2,729
135.8,2026-08-05T02:21:55.980204+00:00,51.218,50.375,51.218,50.812,0,306,1020,,5471,479,2795,1760,0.2,729
136.8,2026-08-05T02:21:56.985906+00:00,51.218,50.531,51.218,50.781,0,306,1020,,5431,479,2755,1760,0.0,729
137.8,2026-08-05T02:21:57.992009+00:00,51.218,50.312,51.218,50.781,0,306,1020,,5471,479,2755,1760,0.5,729
138.9,2026-08-05T02:21:58.997726+00:00,51.218,50.281,51.218,50.75,0,306,1020,,5471,519,2795,1760,0.3,729
139.9,2026-08-05T02:22:00.003139+00:00,51.218,50.468,51.218,50.812,0,306,1020,,5471,479,2755,1760,0.0,729
140.9,2026-08-05T02:22:01.009210+00:00,51.562,50.406,51.562,50.75,0,306,1020,,5471,519,2795,1760,0.2,729
