step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.5853,0.074,-99.834,99.458,75.456,38.95,93.657,-1,27.708,-13.854,70.922,-22.251,39.053,61.228,27.708,-13.854,70.922,-22.251,39.053,61.228,-7.478
100,4.0,27.212,-15.89,73.363,-18.641,38.95,61.471,-1,34.428,40.15,44.174,-57.815,38.94,63.698,34.428,40.15,44.174,-57.815,38.94,63.698,40.497
200,7.4208,33.555,40.183,45.734,-56.518,38.95,63.09,61,34.961,43.78,45.18,-65.461,38.922,49.838,34.453,47.436,44.641,-67.664,38.945,18.68,48.073
300,10.8522,34.882,48.17,45.553,-66.285,38.95,19.838,0,35.198,55.606,41.485,-68.116,39.062,11.09,1.973,-87.71,106.299,-8.005,39.12,7.669,55.606
400,14.2702,1.401,-88.519,99.91,-1.571,38.999,10.999,0,-1.651,-96.096,104.083,4.544,39.063,5.734,-5.686,-105.5,102.261,27.406,39.027,8.6,-96.096
500,17.6853,-4.941,-97.92,99.549,29.257,38.95,10.931,0,-5.634,-108.306,103.205,27.924,39.032,6.931,-4.691,-102.343,102.562,22.08,38.986,10.438,-101.189
600,21.1143,-4.941,-97.92,99.549,24.756,38.95,11.876,0,-5.6,-107.917,103.308,26.423,39.037,6.871,-4.782,-102.457,102.483,22.322,38.991,10.327,-101.332
700,24.5305,-5.236,-97.92,99.549,25.18,38.95,11.876,0,-5.695,-108.001,103.291,26.675,39.036,6.895,-4.774,-102.409,102.489,22.257,38.991,10.359,-101.275
