step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.5974,-0.221,-99.667,99.458,75.541,39.096,93.59,-1,28.121,-6.828,70.911,-32.472,39.061,61.148,28.121,-6.828,70.911,-32.472,39.061,61.148,1.71
100,4.021,27.95,-6.905,71.919,-30.87,39.048,61.269,-1,33.353,42.328,39.518,-58.219,38.945,63.61,33.353,42.328,39.518,-58.219,38.945,63.61,42.961
200,7.4404,32.743,43.095,41.219,-56.943,39.048,63.09,60,34.477,45.277,41.157,-64.495,38.976,46.316,33.406,47.016,42.429,-67.604,39.007,15.481,48.577
300,10.8597,34.071,47.255,43.747,-65.945,39.048,17.206,0,35.082,54.442,41.079,-68.557,39.122,10.83,1.82,-87.806,106.036,-7.732,39.396,7.491,54.442
400,14.2715,0.811,-88.27,99.91,-1.996,39.145,11.201,0,-1.897,-96.931,104.602,5.201,39.297,5.607,-5.126,-105.277,102.008,30.043,39.294,8.97,-96.931
500,17.682,-4.499,-98.003,99.639,32.569,39.145,11.066,0,-5.909,-109.42,102.964,32.768,39.303,7.027,-3.659,-101.849,102.222,23.787,39.235,11.397,-100.46
600,21.1093,-4.056,-98.087,99.639,26.285,39.145,12.821,0,-5.732,-108.98,103.116,30.697,39.309,6.977,-3.73,-101.81,102.043,23.948,39.244,11.301,-100.388
700,24.532,-4.13,-98.17,99.549,26.454,39.145,12.686,0,-5.758,-108.993,103.112,30.728,39.309,6.972,-3.744,-101.855,102.06,23.98,39.244,11.284,-100.435
