step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.5851,0.0,-99.834,99.458,75.626,38.95,93.657,-1,27.058,-5.069,70.354,-35.79,39.014,61.321,27.058,-5.069,70.354,-35.79,39.014,61.321,4.79
100,4.0043,26.77,-5.075,71.106,-32.484,38.95,61.538,-1,32.535,46.286,35.69,-61.358,38.923,63.857,32.535,46.286,35.69,-61.358,38.923,63.857,47.162
200,7.43,32.08,46.672,37.065,-60.0,38.901,63.36,52,34.671,48.071,37.188,-66.567,38.959,49.113,32.947,49.34,37.72,-69.656,39.007,11.635,52.057
300,10.844,33.628,49.667,39.774,-67.728,38.95,14.372,0,35.369,55.589,41.517,-71.14,39.061,8.717,1.415,-92.028,105.001,2.196,39.405,7.068,55.589
400,14.2628,0.59,-93.344,99.91,6.582,39.145,10.931,0,-1.848,-105.17,103.929,21.269,39.298,6.026,-3.771,-104.355,101.942,31.286,39.257,9.477,-102.953
500,17.6685,-3.319,-98.17,99.639,33.588,39.145,11.538,0,-4.023,-110.463,102.802,38.569,39.284,7.063,-2.583,-101.043,102.066,25.702,39.211,11.631,-99.334
600,21.0977,-3.024,-98.253,99.549,27.728,39.096,13.023,0,-3.911,-110.14,102.907,36.415,39.272,7.001,-2.715,-101.127,101.909,25.891,39.212,11.472,-99.392
700,24.5183,-3.024,-98.419,99.549,28.068,39.096,12.821,0,-3.915,-110.158,102.908,36.499,39.272,6.996,-2.723,-101.173,101.924,25.937,39.212,11.456,-99.443
