step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5979,99.458,93.185,-99.75,0.074,75.456,39.096,106.547,64.755,-110.275,-0.622,86.999,39.036
1,0.6117,99.458,93.185,-99.75,0.074,75.456,39.096,106.448,64.749,-110.309,-0.593,86.916,39.037
2,0.6461,99.458,93.185,-99.75,0.074,75.456,39.096,106.56,64.744,-110.265,-0.611,86.983,39.036
3,0.6811,99.458,92.982,-99.917,-0.147,76.221,39.096,106.422,64.579,-110.514,-0.512,87.117,39.037
4,0.7157,99.368,90.958,-100.0,-0.295,77.325,39.292,106.517,64.706,-110.333,-0.615,86.975,39.038
5,0.7463,98.916,87.922,-100.0,-0.369,78.938,39.389,106.512,64.644,-110.345,-0.532,86.908,39.038
6,0.7796,98.826,84.818,-100.0,-0.369,79.363,39.389,106.393,64.485,-110.714,-0.443,87.113,39.038
7,0.8124,98.826,81.579,-100.0,-0.295,79.363,39.389,106.317,64.422,-110.654,-0.38,87.078,39.037
8,0.8458,98.826,78.205,-100.0,-0.221,79.363,39.389,106.236,64.401,-110.582,-0.312,86.767,39.039
9,0.8791,98.826,75.034,-100.0,-0.295,79.363,39.389,106.301,64.575,-110.312,-0.41,86.686,39.039
10,0.9124,98.826,71.795,-100.0,-0.369,79.363,39.389,105.956,64.089,-110.959,-0.183,87.061,39.038
11,0.9456,98.826,69.433,-100.0,-0.369,79.363,39.389,105.974,64.118,-110.928,-0.196,87.03,39.038
12,0.9793,98.826,67.679,-100.0,-0.295,79.363,39.389,106.076,64.291,-110.668,-0.246,86.806,39.038
13,1.0124,98.826,66.464,-100.0,-0.221,79.363,39.389,105.038,63.217,-110.728,0.223,86.499,39.043
14,1.0457,98.826,65.789,-100.0,-0.221,79.363,39.389,105.468,63.549,-110.985,0.046,86.765,39.04
15,1.0795,98.826,65.047,-100.0,-0.221,79.363,39.389,105.348,63.467,-110.859,0.124,86.55,39.041
16,1.1138,98.826,64.372,-100.0,-0.221,79.363,39.389,105.559,63.69,-110.973,0.001,86.74,39.039
17,1.1481,98.826,64.238,-100.0,-0.221,79.363,39.389,105.542,63.65,-110.561,0.131,86.234,39.04
18,1.1795,98.826,64.103,-100.0,-0.221,79.363,39.389,105.376,63.463,-110.887,0.12,86.634,39.04
19,1.2139,98.826,64.035,-100.0,-0.221,79.363,39.389,105.187,63.365,-110.762,0.168,86.337,39.044
20,1.2467,98.826,63.9,-100.0,-0.221,79.363,39.389,105.056,63.348,-110.701,0.213,86.339,39.043
21,1.2815,98.826,63.765,-100.0,-0.221,79.363,39.389,105.318,63.52,-110.492,0.156,86.177,39.042
22,1.3138,98.826,63.698,-100.0,-0.221,79.363,39.389,105.063,63.242,-110.74,0.194,86.415,39.043
23,1.3473,98.826,63.63,-100.0,-0.221,79.363,39.389,105.171,63.339,-110.854,0.146,86.582,39.042
24,1.3807,98.826,63.63,-100.0,-0.221,79.363,39.389,105.201,63.33,-110.797,0.177,86.431,39.042
25,1.415,98.826,63.63,-100.0,-0.221,79.363,39.389,104.928,63.24,-110.511,0.291,86.192,39.044
26,1.4477,98.826,63.63,-100.0,-0.221,79.363,39.389,105.158,63.378,-110.601,0.188,86.096,39.044
27,1.481,98.826,63.63,-100.0,-0.221,79.363,39.389,104.969,63.266,-110.677,0.227,86.376,39.043
28,1.5143,98.826,63.63,-100.0,-0.221,79.363,39.389,105.501,63.614,-110.822,0.072,86.519,39.041
29,1.5506,98.826,63.63,-100.0,-0.221,79.363,39.389,105.169,63.332,-110.865,0.182,86.553,39.042
30,1.5881,98.826,63.698,-100.0,-0.221,79.363,39.389,105.234,63.34,-110.928,0.227,86.404,39.042
31,1.615,98.826,63.63,-100.0,-0.221,79.363,39.389,105.076,63.304,-110.592,0.401,85.924,39.043
32,1.6492,98.826,63.563,-100.0,-0.221,79.363,39.389,105.18,63.358,-110.874,0.203,86.473,39.042
33,1.6828,98.826,63.563,-100.0,-0.221,79.363,39.389,104.905,63.233,-110.496,0.383,85.831,39.045
34,1.7153,98.826,63.563,-100.0,-0.221,79.363,39.389,105.083,63.278,-110.748,0.296,86.235,39.042
35,1.749,98.826,63.563,-100.0,-0.221,79.363,39.389,104.988,63.218,-110.527,0.405,85.79,39.045
36,1.782,98.826,63.563,-100.0,-0.221,79.363,39.389,104.871,63.231,-110.495,0.426,85.786,39.044
37,1.816,98.826,63.563,-100.0,-0.221,79.363,39.389,104.959,63.182,-110.654,0.431,85.907,39.044
38,1.8494,98.826,63.563,-100.0,-0.221,79.363,39.389,104.882,63.236,-110.484,0.45,85.755,39.044
39,1.8827,98.826,63.563,-100.0,-0.221,79.363,39.389,104.738,63.195,-109.98,0.792,84.557,39.046
40,1.916,98.826,63.563,-100.0,-0.221,79.363,39.389,104.707,63.244,-109.935,0.803,84.609,39.045
41,1.9496,98.826,63.563,-100.0,-0.221,79.363,39.389,104.795,63.24,-110.242,0.758,85.016,39.043
42,1.9828,98.826,63.563,-100.0,-0.074,79.363,39.389,104.579,63.007,-109.701,1.755,82.77,39.04
43,2.017,98.826,63.563,-100.0,0.074,79.363,39.389,104.75,63.163,-110.07,0.909,84.543,39.045
44,2.0498,98.826,63.563,-100.0,0.442,79.363,39.389,104.482,63.153,-109.067,1.604,82.427,39.046
45,2.0836,98.826,63.563,-100.0,1.106,79.363,39.389,104.302,63.254,-108.134,1.589,81.607,39.053
46,2.117,98.826,63.563,-100.0,0.737,79.363,39.389,104.639,63.177,-109.789,1.139,83.803,39.046
47,2.1503,98.826,63.563,-100.0,1.032,79.363,39.389,104.548,63.132,-109.452,1.543,82.996,39.043
48,2.1839,98.826,63.563,-100.0,1.254,79.278,39.389,104.064,63.051,-107.695,2.56,79.74,39.044
49,2.2188,98.826,63.563,-100.0,0.885,79.278,39.389,103.752,62.826,-107.205,3.321,78.035,39.039
50,2.2508,98.826,63.563,-100.0,1.401,79.193,39.389,102.412,62.734,-101.613,5.785,69.071,39.037
51,2.2846,98.916,63.428,-100.0,2.065,78.174,39.389,103.321,62.822,-105.631,4.043,75.585,39.037
52,2.3199,99.368,63.225,-100.0,2.802,76.985,39.096,102.961,62.779,-103.517,4.836,72.261,39.04
53,2.3523,99.368,63.158,-99.667,3.982,75.541,39.048,102.29,62.722,-101.623,5.88,68.885,39.037
54,2.385,99.458,63.158,-99.501,4.425,73.503,39.048,102.411,62.788,-101.777,5.655,69.59,39.037
55,2.4184,99.458,63.158,-100.0,4.277,72.484,39.048,101.24,62.656,-98.343,7.196,64.239,39.038
56,2.4514,99.458,63.158,-100.0,4.794,71.295,39.048,99.804,62.458,-94.549,8.933,58.296,39.036
57,2.4853,99.458,63.158,-100.0,5.457,70.446,39.048,100.424,62.574,-95.77,8.199,60.571,39.04
58,2.5198,99.458,63.023,-99.168,6.268,68.577,39.048,100.839,62.719,-95.225,7.094,62.086,39.05
59,2.5513,99.549,62.888,-96.922,7.522,65.775,39.048,99.491,62.503,-93.353,9.072,57.247,39.04
60,2.5911,99.729,62.888,-95.092,7.448,63.822,39.048,97.311,62.405,-85.479,11.567,47.739,39.046
61,2.618,99.729,62.888,-95.258,6.932,62.548,39.096,97.323,62.396,-85.208,11.516,47.504,39.045
62,2.6513,99.729,62.888,-95.424,7.891,60.425,39.096,95.248,62.068,-80.536,13.607,40.424,39.041
63,2.6846,99.819,62.821,-92.263,9.661,57.028,39.048,92.952,61.979,-73.068,15.638,32.366,39.042
64,2.7184,99.458,62.551,-87.687,10.841,53.376,38.999,94.111,62.04,-75.761,14.474,35.709,39.048
65,2.7515,98.826,62.416,-83.943,12.021,49.469,38.999,91.05,61.77,-67.134,16.912,26.06,39.043
66,2.7857,97.833,62.416,-80.449,13.717,45.648,38.999,92.462,62.038,-67.806,15.503,28.593,39.05
67,2.8191,96.749,62.281,-77.038,14.381,41.911,38.999,91.251,61.904,-65.354,16.734,24.842,39.045
68,2.8523,95.576,62.281,-72.712,14.676,37.919,39.048,89.823,61.837,-61.954,18.161,20.244,39.039
69,2.8873,94.853,62.281,-69.717,15.56,34.098,38.999,88.068,61.598,-55.217,18.983,14.293,39.041
70,2.9194,94.131,62.281,-67.388,16.298,30.531,38.999,88.702,61.81,-55.221,18.955,14.158,39.04
71,2.9541,93.047,62.146,-64.476,16.888,26.624,38.999,86.594,61.616,-50.36,20.694,8.313,39.041
72,2.9876,92.144,62.078,-60.982,17.773,22.718,38.999,87.795,61.682,-51.769,19.718,10.969,39.044
73,3.0207,91.332,62.011,-57.82,18.51,19.066,38.999,87.215,61.681,-51.601,19.811,11.039,39.036
74,3.0561,90.429,62.011,-54.659,19.174,15.329,38.999,86.265,61.772,-46.404,20.873,4.901,39.03
75,3.0873,89.797,62.011,-52.912,19.395,12.866,38.999,84.447,61.604,-39.789,22.459,-1.796,39.042
76,3.1207,89.345,62.011,-52.745,19.543,11.762,38.999,84.447,61.578,-38.874,22.35,-2.062,39.041
77,3.1546,88.713,62.011,-51.747,20.354,10.064,38.999,84.355,61.424,-40.915,22.144,-0.516,39.039
78,3.1873,87.991,62.011,-49.085,21.46,6.921,38.999,82.777,61.567,-35.49,23.055,-6.302,39.031
79,3.2193,87.269,62.011,-45.341,21.681,3.779,38.999,81.338,61.475,-29.874,24.009,-10.727,39.042
80,3.2527,86.907,62.011,-42.097,21.46,0.892,38.999,80.694,61.434,-27.66,24.231,-13.035,39.033
81,3.2873,86.185,62.011,-38.436,22.198,-2.42,38.999,80.674,61.327,-30.979,23.371,-10.438,39.055
82,3.3212,85.102,62.011,-34.359,23.304,-5.902,38.999,80.963,61.436,-28.852,24.543,-12.067,39.043
83,3.3545,84.289,61.943,-31.198,23.525,-8.535,38.999,79.405,61.325,-25.05,24.764,-15.388,39.04
84,3.3881,83.747,61.876,-30.033,23.009,-9.554,38.999,78.495,61.331,-23.58,24.669,-16.993,39.03
85,3.4198,83.205,61.673,-29.617,23.378,-10.234,38.999,76.299,61.228,-17.641,26.092,-23.111,39.047
86,3.4529,82.302,61.606,-28.12,24.189,-12.272,38.999,77.688,61.236,-20.082,25.517,-20.785,39.041
87,3.487,81.49,61.606,-25.374,24.631,-14.82,38.95,76.403,61.265,-17.471,26.322,-23.443,39.053
88,3.5205,80.406,61.606,-21.88,24.705,-17.792,38.95,76.524,61.374,-18.109,25.694,-22.41,39.039
89,3.5543,79.594,61.606,-19.717,24.926,-19.83,38.95,75.162,61.246,-14.232,26.466,-26.119,39.043
90,3.5951,79.052,61.606,-19.052,25.516,-20.425,38.95,75.179,61.843,-11.838,27.572,-27.814,39.053
91,3.6212,78.51,61.606,-18.386,25.737,-21.104,38.95,74.25,61.187,-11.72,27.48,-29.194,39.062
92,3.6547,77.788,61.606,-16.473,25.811,-22.887,38.95,73.938,61.292,-11.249,27.608,-29.402,39.06
93,3.6882,77.246,61.606,-13.894,26.18,-25.18,38.95,73.086,61.546,-7.535,28.734,-31.647,39.074
94,3.7212,76.885,61.471,-12.396,26.917,-26.539,38.95,72.104,61.133,-6.425,28.404,-34.067,39.066
95,3.7547,76.253,61.471,-11.231,27.434,-27.643,38.95,72.571,61.711,-4.902,28.643,-33.57,39.057
96,3.7885,75.35,61.471,-9.318,27.655,-29.682,38.95,70.27,61.664,-0.995,29.381,-37.162,39.064
97,3.8217,74.628,61.471,-7.321,27.655,-31.295,38.95,71.609,60.993,-6.249,28.599,-33.46,39.091
98,3.8548,74.086,61.471,-5.075,28.024,-32.144,38.95,68.881,61.901,4.177,29.633,-39.743,39.071
99,3.8884,73.454,61.404,-2.829,28.54,-33.079,38.95,71.261,61.21,-4.712,28.663,-36.703,39.048
100,4.0081,73.093,61.336,-1.165,28.761,-33.673,38.95,72.386,62.067,-3.743,29.143,-33.496,39.011
101,4.0185,72.099,61.336,1.165,28.761,-35.202,38.95,72.009,62.022,-2.67,29.265,-34.231,39.01
102,4.0554,72.099,61.336,-0.333,28.761,-35.287,38.95,71.595,62.003,-1.891,29.359,-34.432,39.007
103,4.0886,71.828,61.336,-1.581,28.909,-35.202,38.95,71.228,61.986,-1.173,29.453,-34.951,39.006
104,4.1219,71.828,61.404,-1.747,28.909,-34.777,38.95,71.086,61.947,-0.486,29.549,-35.459,39.007
105,4.1553,72.009,61.404,-0.998,28.761,-34.777,38.95,69.948,61.904,2.134,29.9,-37.223,39.004
106,4.1886,72.099,61.471,-0.333,28.761,-34.692,38.95,69.364,61.779,3.778,30.075,-38.175,39.003
107,4.2214,71.919,61.471,0.166,29.13,-35.032,38.95,68.258,61.68,5.813,30.28,-39.154,39.001
108,4.2557,71.377,61.471,1.581,29.425,-36.221,38.95,68.33,61.698,5.801,30.395,-39.368,39.002
109,4.2892,70.835,61.471,3.827,29.572,-37.155,38.95,67.47,61.84,6.632,30.578,-40.336,38.998
110,4.3223,70.655,61.471,5.324,29.794,-37.665,38.95,67.122,61.566,8.318,30.683,-40.914,39.001
111,4.3548,70.203,61.471,5.99,30.162,-38.259,38.95,67.156,61.533,8.428,30.654,-40.941,39.002
112,4.3884,69.3,61.471,6.822,30.31,-39.108,38.95,65.907,61.512,10.77,31.012,-42.586,38.999
113,4.4215,68.758,61.471,7.737,30.31,-39.533,38.95,64.609,61.263,13.508,31.214,-44.181,39.0
114,4.4558,68.758,61.471,8.819,30.236,-40.212,38.95,65.761,61.351,11.463,31.015,-42.884,39.003
115,4.4893,68.217,61.471,10.815,30.236,-41.486,38.95,64.012,61.39,14.533,31.451,-45.246,38.998
116,4.5225,67.314,61.471,12.646,30.383,-42.251,38.95,61.938,61.5,17.867,31.856,-47.772,38.992
117,4.5559,66.953,61.471,13.644,30.752,-42.251,38.95,62.162,61.389,17.579,31.783,-47.278,38.992
118,4.5893,66.23,61.471,14.975,31.047,-43.1,38.95,62.91,61.417,16.129,31.61,-46.349,38.994
119,4.6223,65.147,61.471,16.556,31.195,-44.798,38.95,62.322,61.366,17.33,31.7,-47.266,38.994
120,4.6637,64.605,61.471,16.972,31.195,-45.478,38.95,61.971,61.433,17.818,31.86,-47.517,38.993
121,4.6901,64.153,61.471,16.889,31.195,-45.563,38.95,60.84,61.525,19.799,32.003,-49.022,38.989
122,4.7234,63.612,61.471,17.221,31.121,-46.157,38.95,59.757,61.474,21.97,32.205,-50.542,38.99
123,4.7568,63.07,61.471,18.636,31.121,-46.921,38.95,58.764,61.522,23.486,32.397,-51.574,38.989
124,4.7902,62.528,61.471,20.466,31.268,-48.025,38.95,58.857,61.515,23.329,32.265,-51.355,38.988
125,4.8238,61.896,61.471,22.13,31.637,-49.13,38.95,58.348,61.483,24.244,32.38,-51.86,38.988
126,4.857,61.174,61.471,22.879,31.932,-49.554,38.95,57.249,61.624,25.884,32.615,-53.211,38.988
127,4.8904,60.542,61.471,23.295,32.006,-50.149,38.95,57.24,61.559,26.082,32.544,-53.179,38.988
128,4.9241,59.729,61.471,24.376,31.785,-50.998,38.95,57.018,61.607,26.305,32.626,-53.377,38.988
129,4.9574,59.097,61.471,25.707,31.563,-51.677,38.95,55.728,61.67,28.353,32.733,-54.711,38.988
130,4.9908,58.916,61.471,26.29,31.563,-51.932,38.95,56.173,61.657,27.761,32.727,-54.378,38.988
131,5.0241,58.375,61.471,26.955,31.858,-52.527,38.95,55.758,61.662,28.338,32.728,-54.656,38.987
132,5.0565,57.743,61.471,27.953,32.08,-53.206,38.95,55.388,61.73,28.688,32.783,-54.943,38.988
133,5.0912,57.562,61.471,28.369,32.227,-53.376,38.95,54.649,61.725,30.002,32.929,-55.744,38.986
134,5.1247,57.201,61.471,28.702,32.375,-53.631,38.95,54.834,61.719,29.635,32.86,-55.535,38.987
135,5.1586,56.569,61.471,29.368,32.448,-54.225,38.95,54.584,61.716,30.078,32.858,-55.689,38.986
