step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5909,99.458,93.252,-99.501,-0.147,75.541,39.096,106.4,64.615,-110.166,-0.905,86.675,39.025
1,0.5995,99.458,93.252,-99.501,-0.147,75.541,39.096,106.318,64.61,-110.208,-0.877,86.579,39.026
2,0.6332,99.458,93.252,-99.501,-0.147,75.541,39.096,106.409,64.617,-110.144,-0.891,86.651,39.025
3,0.6716,99.458,93.117,-99.667,-0.221,76.221,39.096,106.332,64.468,-110.366,-0.797,86.626,39.026
4,0.7043,99.458,91.161,-100.0,-0.442,77.325,39.292,106.378,64.579,-110.209,-0.899,86.623,39.026
5,0.7377,98.916,88.259,-100.0,-0.59,78.854,39.341,106.388,64.522,-110.208,-0.818,86.495,39.027
6,0.7709,98.826,85.02,-100.0,-0.516,79.108,39.389,106.321,64.341,-110.564,-0.71,86.569,39.027
7,0.8044,98.826,81.781,-100.0,-0.442,79.108,39.389,106.257,64.292,-110.445,-0.658,86.472,39.026
8,0.8382,98.826,78.543,-100.0,-0.442,79.108,39.389,106.19,64.26,-110.346,-0.586,86.159,39.028
9,0.872,98.826,75.236,-100.0,-0.442,79.193,39.389,106.225,64.457,-110.115,-0.688,86.182,39.027
10,0.9049,98.826,71.93,-100.0,-0.442,79.193,39.389,105.932,63.95,-110.677,-0.471,86.255,39.027
11,0.9383,98.826,69.501,-100.0,-0.442,79.193,39.389,105.941,63.962,-110.684,-0.476,86.268,39.027
12,0.972,98.826,67.611,-100.0,-0.442,79.193,39.389,106.04,64.144,-110.38,-0.519,86.104,39.027
13,1.0053,98.826,66.329,-100.0,-0.442,79.193,39.389,105.268,63.07,-110.453,-0.008,85.2,39.032
14,1.0387,98.826,65.655,-100.0,-0.442,79.193,39.389,105.543,63.424,-110.698,-0.203,85.701,39.03
15,1.0729,98.826,64.912,-100.0,-0.442,79.193,39.389,105.441,63.322,-110.565,-0.107,85.436,39.03
16,1.1078,98.826,64.238,-100.0,-0.369,79.193,39.389,105.583,63.54,-110.67,-0.24,85.739,39.029
17,1.1411,98.826,64.035,-100.0,-0.369,79.193,39.389,105.577,63.509,-110.283,-0.11,85.215,39.029
18,1.1752,98.826,63.968,-100.0,-0.369,79.193,39.389,105.469,63.317,-110.566,-0.11,85.52,39.029
19,1.2074,98.826,63.968,-100.0,-0.369,79.193,39.389,105.37,63.208,-110.489,-0.064,85.152,39.034
20,1.241,98.826,63.968,-100.0,-0.369,79.193,39.389,105.255,63.195,-110.408,-0.016,85.119,39.031
21,1.2724,98.826,63.765,-100.0,-0.369,79.193,39.389,105.423,63.381,-110.172,-0.076,85.068,39.031
22,1.3056,98.826,63.63,-100.0,-0.369,79.193,39.389,105.286,63.097,-110.479,-0.034,85.161,39.032
23,1.3393,98.826,63.63,-100.0,-0.369,79.193,39.389,105.327,63.194,-110.572,-0.092,85.375,39.031
24,1.3725,98.826,63.63,-100.0,-0.369,79.193,39.389,105.386,63.191,-110.514,-0.057,85.225,39.031
25,1.4063,98.826,63.563,-100.0,-0.369,79.193,39.389,105.187,63.094,-110.22,0.067,84.872,39.033
