step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.5966,0.0,-99.584,99.458,75.541,39.145,93.657,-1,29.284,-3.294,66.595,-36.411,39.048,61.219,29.284,-3.294,66.595,-36.411,39.048,61.219,5.817
100,4.0245,29.277,-3.993,68.668,-32.229,39.048,61.404,-1,35.176,49.068,31.734,-61.25,38.938,63.627,35.176,49.068,31.734,-61.25,38.938,63.627,49.819
200,7.4509,34.513,49.917,33.815,-59.915,39.048,63.09,58,36.815,50.35,32.977,-65.586,38.969,48.886,35.723,51.718,33.861,-67.983,38.995,14.01,54.064
300,10.875,36.209,52.08,36.885,-66.709,39.048,15.924,0,38.337,59.781,34.545,-69.314,39.102,9.668,2.182,-87.2,105.565,-5.636,39.328,7.425,59.781
400,14.2872,1.917,-88.602,99.91,-1.231,39.145,10.931,0,-1.607,-99.403,104.398,9.684,39.236,5.707,-5.243,-105.128,101.992,31.298,39.197,9.059,-99.403
500,17.7134,-4.499,-97.671,99.639,33.758,39.096,11.201,0,-5.744,-110.019,103.024,35.784,39.205,7.331,-3.817,-101.074,102.118,24.361,39.133,11.6,-99.55
600,21.1422,-4.13,-97.754,99.639,26.709,39.096,13.023,0,-5.59,-109.613,103.163,33.483,39.212,7.24,-3.916,-101.126,101.946,24.581,39.142,11.458,-99.638
700,24.5574,-4.351,-97.754,99.639,27.049,39.096,12.821,0,-5.661,-109.626,103.159,33.561,39.212,7.244,-3.937,-101.169,101.968,24.635,39.141,11.444,-99.687
