step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.5774,-0.074,-99.834,99.458,75.541,38.852,93.117,-1,26.699,-12.556,69.063,-22.667,39.059,61.179,26.699,-12.556,69.063,-22.667,39.059,61.179,-5.713
100,3.9996,26.18,-11.481,71.828,-20.679,38.852,61.606,-1,33.3,39.822,41.196,-56.514,38.936,63.615,33.3,39.822,41.196,-56.514,38.936,63.615,40.05
200,7.4193,32.596,40.599,43.025,-54.904,38.852,63.09,57,34.382,43.519,41.982,-64.081,38.929,49.021,33.026,43.895,43.662,-66.09,38.957,14.633,46.396
300,10.8528,33.407,44.01,46.546,-64.246,38.852,16.262,0,34.111,52.496,43.163,-67.312,39.035,8.87,-1.197,-94.124,105.433,2.423,39.141,7.309,52.496
400,14.2632,-1.475,-93.178,99.91,6.497,38.852,11.673,0,-3.6,-102.049,103.907,14.395,39.038,6.146,-5.477,-104.891,102.047,26.856,39.02,9.162,-102.049
500,17.6864,-4.72,-97.754,99.639,29.597,38.852,11.404,0,-5.584,-108.753,103.126,29.579,39.018,7.065,-4.724,-102.702,102.23,23.223,38.995,10.541,-101.57
600,21.099,-4.941,-97.754,99.639,26.2,38.852,12.078,0,-5.617,-108.45,103.226,28.429,39.022,7.019,-4.807,-102.787,102.172,23.433,38.998,10.464,-101.649
700,24.5059,-5.088,-97.754,99.639,26.2,38.852,12.011,0,-5.657,-108.439,103.227,28.41,39.022,7.019,-4.818,-102.809,102.178,23.465,38.998,10.457,-101.673
