step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.6221,99.458,93.185,-99.501,0.0,75.541,39.096,106.828,64.814,-110.426,-0.848,86.4,39.027
1,0.631,99.458,93.185,-99.501,0.0,75.541,39.096,106.739,64.805,-110.466,-0.818,86.308,39.028
2,0.6643,99.458,93.185,-99.501,0.0,75.541,39.096,106.851,64.812,-110.426,-0.839,86.381,39.027
3,0.7002,99.458,92.982,-99.667,0.0,76.306,39.096,106.736,64.644,-110.706,-0.727,86.454,39.028
4,0.7353,99.458,91.093,-100.0,-0.147,77.41,39.292,106.812,64.781,-110.482,-0.841,86.368,39.028
5,0.7686,98.916,88.057,-100.0,-0.516,78.854,39.341,106.804,64.719,-110.493,-0.754,86.29,39.029
6,0.8019,98.916,84.953,-100.0,-0.59,79.193,39.389,106.704,64.535,-110.874,-0.653,86.399,39.029
7,0.8355,98.826,81.714,-100.0,-0.664,79.193,39.389,106.644,64.497,-110.812,-0.604,86.337,39.029
8,0.8689,98.826,78.408,-100.0,-0.516,79.193,39.389,106.561,64.458,-110.724,-0.531,86.041,39.031
9,0.9022,98.826,75.236,-100.0,-0.442,79.193,39.389,106.628,64.652,-110.448,-0.641,86.014,39.03
10,0.9359,98.826,71.93,-100.0,-0.442,79.193,39.389,106.262,64.148,-111.11,-0.417,86.276,39.032
11,0.9696,98.826,69.568,-100.0,-0.442,79.193,39.389,106.298,64.189,-111.082,-0.433,86.283,39.032
12,1.0021,98.826,67.746,-100.0,-0.442,79.193,39.389,106.409,64.364,-110.782,-0.477,86.046,39.031
13,1.0361,98.826,66.532,-100.0,-0.369,79.193,39.389,105.511,63.255,-111.055,-0.034,85.543,39.04
14,1.0696,98.826,65.857,-100.0,-0.369,79.193,39.389,105.827,63.598,-111.217,-0.196,85.895,39.036
