step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.6349,99.458,93.522,-99.584,-0.221,75.541,39.096,106.684,64.781,-110.776,-0.832,86.974,39.025
1,0.647,99.458,93.522,-99.584,-0.221,75.541,39.096,106.58,64.78,-110.803,-0.806,86.888,39.027
2,0.6846,99.458,93.522,-99.584,-0.221,75.541,39.096,106.701,64.784,-110.769,-0.828,86.958,39.026
3,0.7158,99.458,93.522,-99.584,-0.369,75.626,39.096,106.576,64.623,-111.008,-0.732,87.058,39.027
4,0.7479,99.458,93.455,-99.584,-0.516,76.136,39.096,106.673,64.75,-110.828,-0.831,86.953,39.027
5,0.782,99.458,93.117,-99.667,-0.516,76.391,39.243,106.658,64.688,-110.835,-0.748,86.878,39.028
6,0.8147,99.458,92.038,-100.0,-0.442,76.985,39.243,106.531,64.514,-111.164,-0.67,87.041,39.028
7,0.8478,99.458,90.756,-100.0,-0.442,77.58,39.243,106.468,64.466,-111.112,-0.62,86.986,39.028
8,0.8813,99.368,89.271,-100.0,-0.442,77.919,39.292,106.384,64.433,-111.026,-0.549,86.684,39.03
9,0.9147,99.007,87.449,-100.0,-0.442,78.514,39.341,106.456,64.614,-110.778,-0.636,86.635,39.029
10,0.9482,98.916,85.29,-100.0,-0.442,78.854,39.389,106.079,64.115,-111.403,-0.437,86.941,39.029
11,0.9823,98.916,82.996,-100.0,-0.442,78.938,39.389,106.095,64.147,-111.372,-0.443,86.921,39.029
12,1.0158,98.916,80.364,-100.0,-0.369,78.938,39.389,106.203,64.329,-111.1,-0.487,86.704,39.029
13,1.049,98.916,77.733,-100.0,-0.369,78.938,39.389,105.118,63.198,-111.287,-0.055,86.25,39.037
14,1.0824,98.916,75.304,-100.0,-0.369,78.938,39.389,105.553,63.547,-111.5,-0.208,86.557,39.034
15,1.1159,98.916,73.077,-100.0,-0.369,78.938,39.389,105.432,63.465,-111.386,-0.135,86.337,39.034
16,1.149,98.916,70.985,-100.0,-0.369,78.938,39.389,105.659,63.686,-111.486,-0.243,86.571,39.032
17,1.1825,98.916,69.163,-100.0,-0.369,78.938,39.389,105.616,63.66,-111.08,-0.127,86.022,39.034
18,1.2168,98.916,67.544,-100.0,-0.369,78.938,39.389,105.461,63.465,-111.416,-0.142,86.418,39.034
19,1.2496,98.916,66.194,-100.0,-0.369,78.938,39.389,105.261,63.352,-111.282,-0.097,86.088,39.038
20,1.2828,98.916,65.182,-100.0,-0.369,78.938,39.389,105.147,63.328,-111.261,-0.063,86.108,39.037
21,1.3163,98.916,64.507,-100.0,-0.369,78.938,39.389,105.42,63.53,-111.047,-0.129,85.988,39.036
22,1.3497,98.916,64.17,-100.0,-0.369,78.938,39.389,105.15,63.222,-111.309,-0.08,86.176,39.037
23,1.3833,98.916,64.035,-100.0,-0.369,78.938,39.389,105.256,63.319,-111.409,-0.118,86.35,39.036
24,1.4168,98.916,63.833,-100.0,-0.369,78.938,39.389,105.297,63.318,-111.363,-0.1,86.218,39.036
25,1.4501,98.916,63.698,-100.0,-0.369,78.938,39.389,105.006,63.226,-111.065,0.003,85.936,39.038
26,1.4839,98.916,63.63,-100.0,-0.369,78.938,39.389,105.247,63.355,-111.161,-0.088,85.88,39.038
27,1.5171,98.916,63.563,-100.0,-0.369,78.938,39.389,105.055,63.247,-111.246,-0.061,86.154,39.037
28,1.5502,98.916,63.563,-100.0,-0.369,78.938,39.389,105.627,63.636,-111.371,-0.203,86.363,39.035
29,1.5834,98.916,63.563,-100.0,-0.369,78.938,39.389,105.267,63.317,-111.421,-0.085,86.328,39.036
30,1.6256,98.916,63.563,-100.0,-0.369,78.938,39.389,105.327,63.332,-111.476,-0.049,86.192,39.036
31,1.6512,98.916,63.563,-100.0,-0.369,78.938,39.389,105.183,63.305,-111.173,0.097,85.703,39.037
32,1.6846,98.916,63.563,-100.0,-0.369,78.938,39.389,105.279,63.349,-111.447,-0.071,86.268,39.036
33,1.7179,98.916,63.563,-100.0,-0.369,78.938,39.389,104.996,63.215,-111.076,0.079,85.63,39.04
34,1.7513,98.916,63.563,-100.0,-0.369,78.938,39.389,105.188,63.263,-111.34,-0.003,86.045,39.037
35,1.7849,98.916,63.563,-100.0,-0.369,78.938,39.389,105.063,63.203,-111.085,0.102,85.554,39.04
36,1.8184,98.916,63.563,-100.0,-0.369,78.938,39.389,104.96,63.218,-111.077,0.111,85.608,39.038
37,1.8515,98.916,63.563,-100.0,-0.369,78.938,39.389,105.055,63.163,-111.229,0.125,85.702,39.039
38,1.885,98.916,63.563,-100.0,-0.369,78.938,39.389,104.977,63.224,-111.066,0.133,85.576,39.038
39,1.9185,98.916,63.563,-100.0,-0.369,78.938,39.389,104.821,63.181,-110.561,0.428,84.43,39.042
