step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.6077,-0.074,-99.834,99.458,75.541,39.096,93.522,-1,28.914,-13.462,69.344,-22.047,39.065,61.238,28.914,-13.462,69.344,-22.047,39.065,61.238,-6.877
100,4.0294,28.54,-12.396,71.828,-16.858,38.95,61.538,-1,35.047,41.444,43.488,-59.386,38.942,63.713,35.047,41.444,43.488,-59.386,38.942,63.713,41.773
200,7.4393,34.513,42.18,44.921,-57.962,38.901,63.225,60,35.873,45.586,44.037,-67.286,38.944,47.864,34.987,48.049,44.1,-69.362,38.969,17.098,49.12
300,10.8725,35.103,49.085,45.011,-68.153,38.901,18.219,0,35.989,56.104,40.911,-69.873,39.069,10.681,0.781,-89.207,105.802,-5.047,39.173,7.773,56.104
400,14.3097,0.442,-89.85,99.91,-1.741,38.95,10.999,0,-2.027,-96.43,103.63,5.375,39.082,5.845,-5.796,-104.945,102.13,27.425,39.045,8.945,-96.43
500,17.729,-5.088,-98.087,99.549,29.257,38.95,11.066,0,-5.637,-108.126,102.912,28.295,39.064,7.017,-4.73,-101.83,102.351,22.157,39.009,10.872,-100.691
600,21.1561,-5.088,-98.087,99.549,25.096,38.95,12.213,0,-5.609,-107.851,102.995,27.079,39.069,6.986,-4.786,-101.843,102.276,22.265,39.014,10.816,-100.726
700,24.5692,-5.236,-98.087,99.549,25.096,38.95,12.213,0,-5.653,-107.863,102.994,27.103,39.069,6.992,-4.791,-101.839,102.279,22.264,39.014,10.82,-100.723
