step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.6329,-0.147,-99.501,99.458,75.541,39.048,93.927,-1,25.191,-16.081,76.45,-24.254,39.057,61.332,25.191,-16.081,76.45,-24.254,39.057,61.332,-9.722
100,4.0455,24.631,-17.471,79.323,-20.764,39.048,61.741,-1,31.972,34.608,51.179,-56.488,38.942,63.38,31.972,34.608,51.179,-56.488,38.942,63.38,34.838
200,7.4583,31.342,34.692,53.499,-54.904,39.048,62.618,66,32.211,38.082,52.813,-65.26,38.914,49.252,32.31,40.665,52.868,-67.017,38.929,25.265,41.079
300,10.8911,32.153,41.431,53.589,-65.35,39.048,25.506,0,32.388,52.919,47.821,-69.313,39.054,13.014,4.153,-86.464,106.187,-9.957,39.083,7.514,52.919
400,14.3081,3.466,-86.356,99.91,-1.656,38.852,10.999,0,-0.048,-94.868,103.883,4.186,38.981,5.574,-4.764,-105.625,101.612,29.416,38.972,8.348,-94.868
500,17.7232,-4.277,-97.754,99.639,31.465,38.852,10.999,0,-4.787,-109.079,102.882,30.935,38.965,6.912,-3.727,-102.139,102.02,23.784,38.937,10.418,-100.879
600,21.1498,-4.277,-97.754,99.639,26.624,38.852,11.808,0,-4.739,-108.615,103.004,29.26,38.97,6.841,-3.851,-102.364,101.928,24.139,38.941,10.273,-101.105
700,24.5699,-4.425,-97.754,99.639,26.794,38.803,11.404,0,-4.729,-108.412,103.036,28.848,38.957,6.823,-3.907,-102.475,101.927,24.224,38.934,10.193,-101.244
