step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5828,99.458,93.252,-99.667,-0.074,75.541,39.145,106.395,64.69,-110.013,-0.691,86.793,39.033
1,0.5911,99.458,93.252,-99.667,-0.074,75.541,39.145,106.308,64.688,-110.066,-0.663,86.706,39.034
2,0.6252,99.458,93.252,-99.667,-0.074,75.541,39.145,106.397,64.687,-109.994,-0.677,86.761,39.033
3,0.6638,99.458,93.185,-99.834,-0.074,76.221,39.145,106.305,64.524,-110.258,-0.573,86.798,39.034
4,0.6964,99.458,91.228,-100.0,-0.147,77.325,39.292,106.371,64.649,-110.071,-0.683,86.747,39.035
5,0.7298,99.007,88.327,-100.0,-0.369,78.769,39.341,106.37,64.583,-110.075,-0.597,86.647,39.035
6,0.7632,98.826,85.088,-100.0,-0.442,79.193,39.389,106.304,64.411,-110.467,-0.492,86.768,39.035
7,0.7965,98.826,81.849,-100.0,-0.442,79.193,39.389,106.235,64.366,-110.368,-0.435,86.683,39.035
8,0.8299,98.826,78.543,-100.0,-0.369,79.193,39.389,106.155,64.325,-110.29,-0.358,86.375,39.036
9,0.8634,98.826,75.304,-100.0,-0.295,79.193,39.389,106.196,64.513,-110.037,-0.471,86.369,39.036
10,0.8968,98.826,72.065,-100.0,-0.295,79.193,39.389,105.891,64.011,-110.659,-0.233,86.553,39.036
11,0.9303,98.826,69.568,-100.0,-0.295,79.193,39.389,105.92,64.041,-110.642,-0.247,86.563,39.037
12,0.9649,98.826,67.679,-100.0,-0.295,79.193,39.389,105.998,64.211,-110.351,-0.29,86.357,39.036
13,0.9974,98.826,66.464,-100.0,-0.295,79.193,39.389,105.162,63.085,-110.488,0.234,85.617,39.043
14,1.0307,98.826,65.722,-100.0,-0.295,79.193,39.389,105.447,63.447,-110.694,0.043,86.071,39.04
15,1.064,98.826,64.98,-100.0,-0.295,79.193,39.389,105.348,63.346,-110.587,0.134,85.802,39.041
