step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5867,99.458,93.455,-99.75,-0.369,75.541,39.048,106.818,64.759,-110.776,-0.958,86.299,39.011
1,0.5995,99.458,93.455,-99.75,-0.369,75.541,39.048,106.734,64.758,-110.807,-0.931,86.215,39.012
2,0.6323,99.458,93.455,-99.75,-0.369,75.541,39.048,106.836,64.763,-110.762,-0.952,86.279,39.011
3,0.6674,99.458,93.32,-99.917,-0.369,76.306,39.048,106.759,64.629,-111.012,-0.847,86.373,39.012
4,0.7006,99.458,91.43,-100.0,-0.442,77.325,39.194,106.81,64.728,-110.823,-0.956,86.27,39.013
5,0.7333,99.007,88.529,-100.0,-0.516,78.769,39.341,106.806,64.675,-110.811,-0.871,86.202,39.013
6,0.7668,98.826,85.358,-100.0,-0.59,79.108,39.389,106.718,64.521,-111.167,-0.772,86.337,39.013
7,0.8004,98.826,82.051,-100.0,-0.59,79.108,39.389,106.678,64.502,-111.064,-0.728,86.283,39.014
8,0.8342,98.826,78.88,-100.0,-0.59,79.108,39.389,106.594,64.458,-110.981,-0.652,86.001,39.015
9,0.8671,98.826,75.574,-100.0,-0.442,79.108,39.389,106.646,64.626,-110.745,-0.757,85.956,39.014
10,0.9007,98.826,72.267,-100.0,-0.442,79.108,39.389,106.313,64.141,-111.3,-0.535,86.239,39.015
11,0.9341,98.826,69.771,-100.0,-0.516,79.108,39.389,106.336,64.181,-111.297,-0.545,86.244,39.015
12,0.9672,98.826,67.881,-100.0,-0.516,79.108,39.389,106.432,64.371,-111.008,-0.597,86.032,39.015
13,1.0006,98.826,66.599,-100.0,-0.442,79.108,39.389,105.562,63.204,-111.224,-0.143,85.472,39.02
14,1.0348,98.826,65.924,-100.0,-0.442,79.108,39.389,105.908,63.574,-111.44,-0.305,85.829,39.018
15,1.0675,98.826,65.115,-100.0,-0.442,79.108,39.389,105.786,63.477,-111.308,-0.229,85.606,39.018
16,1.0986,98.826,64.44,-100.0,-0.442,79.108,39.389,105.971,63.701,-111.406,-0.334,85.859,39.017
