step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.5825,-0.074,-99.75,99.458,75.541,39.096,93.59,-1,29.203,-6.757,69.083,-32.16,39.054,61.106,29.203,-6.757,69.083,-32.16,39.054,61.106,2.234
100,3.995,29.13,-3.411,70.474,-28.238,38.95,61.606,-1,34.741,44.875,37.263,-59.562,38.926,63.634,34.741,44.875,37.263,-59.562,38.926,63.634,45.444
200,7.4195,34.145,45.591,38.691,-58.132,38.95,63.09,57,36.354,47.31,38.001,-65.35,38.967,48.467,34.978,47.801,39.902,-68.252,39.001,13.844,50.581
300,10.8561,35.619,48.502,41.58,-66.624,38.95,15.655,0,36.833,55.193,39.706,-68.123,39.098,9.494,0.785,-89.238,105.666,-4.093,39.34,7.329,55.193
400,14.2646,0.516,-89.517,99.91,-0.807,39.194,10.931,0,-2.308,-99.066,104.228,8.717,39.276,5.771,-5.123,-104.824,102.102,29.09,39.233,9.267,-99.066
500,17.6766,-4.646,-97.837,99.639,31.72,39.145,10.999,0,-5.91,-109.637,102.867,33.152,39.252,7.103,-3.731,-101.278,102.263,22.951,39.174,11.575,-99.958
600,21.1102,-4.13,-97.837,99.639,25.435,39.145,12.551,0,-5.73,-109.192,103.051,30.985,39.259,7.02,-3.826,-101.388,102.111,23.229,39.182,11.425,-100.06
700,24.5198,-4.056,-97.837,99.639,25.69,39.145,12.078,0,-5.695,-109.132,103.059,30.841,39.258,6.982,-3.88,-101.57,102.149,23.432,39.182,11.344,-100.26
