step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.5822,-0.074,-99.667,99.458,75.541,38.95,93.522,-1,28.77,-14.96,71.251,-20.946,39.03,61.276,28.77,-14.96,71.251,-20.946,39.03,61.276,-9.206
100,3.9979,28.245,-14.975,73.273,-19.151,38.95,61.606,-1,35.55,40.525,45.042,-59.043,38.928,63.8,35.55,40.525,45.042,-59.043,38.928,63.8,40.641
200,7.4057,34.735,41.098,46.637,-57.367,38.95,63.09,61,36.277,44.274,45.687,-66.657,38.923,49.981,35.757,47.079,45.488,-68.796,38.942,19.012,47.94
300,10.8315,35.546,48.003,46.005,-67.219,38.95,19.906,0,36.493,56.508,42.014,-68.809,39.062,11.186,3.053,-87.915,105.991,-5.771,39.149,7.505,56.508
400,14.2469,1.917,-89.268,99.91,-0.042,39.048,10.931,0,-0.552,-97.028,103.744,7.911,39.078,5.776,-4.832,-105.475,102.045,30.159,39.025,8.724,-97.028
500,17.6554,-4.277,-98.087,99.639,31.975,38.95,10.931,0,-4.547,-108.693,102.81,31.431,39.029,6.983,-3.848,-102.584,102.298,24.644,38.974,10.628,-101.392
600,21.0793,-4.277,-98.087,99.639,27.134,38.95,11.606,0,-4.494,-108.236,102.934,29.634,39.035,6.878,-3.999,-102.814,102.24,25.054,38.979,10.454,-101.636
700,24.4985,-4.351,-98.17,99.639,27.643,38.95,11.538,0,-4.528,-108.311,102.922,29.862,39.034,6.893,-3.986,-102.785,102.246,25.006,38.979,10.477,-101.604
