step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.5937,0.0,-99.584,99.458,75.541,39.096,93.522,-1,27.514,-14.966,70.435,-22.631,39.03,61.35,27.514,-14.966,70.435,-22.631,39.03,61.35,-8.402
100,4.0153,26.991,-17.388,73.454,-20.764,39.048,61.606,-1,34.679,43.622,41.696,-61.716,38.932,63.638,34.679,43.622,41.696,-61.716,38.932,63.638,43.911
200,7.431,33.997,43.677,43.476,-60.255,39.048,63.09,63,35.208,47.526,42.444,-69.545,38.931,49.017,34.654,49.272,42.881,-70.371,38.94,21.536,50.107
300,10.8521,34.956,50.166,43.657,-69.342,39.096,22.267,0,35.495,59.718,37.674,-70.69,39.102,12.889,3.961,-86.767,105.625,-7.284,39.136,7.731,59.718
400,14.2733,3.319,-87.687,99.91,0.127,39.048,11.201,0,-0.101,-96.83,103.317,7.873,39.063,5.744,-4.728,-105.23,101.927,30.495,39.0,8.86,-96.83
500,17.6937,-4.204,-98.253,99.549,32.484,39.048,11.066,0,-4.597,-109.093,102.577,32.705,39.04,7.042,-3.73,-102.104,102.236,24.811,38.962,10.921,-100.863
600,21.1223,-4.13,-98.253,99.549,27.389,39.048,12.348,0,-4.551,-108.803,102.701,31.157,39.046,6.978,-3.812,-102.141,102.14,24.982,38.968,10.832,-100.916
700,24.5406,-4.277,-98.253,99.549,27.558,39.048,12.281,0,-4.597,-108.819,102.695,31.216,39.046,6.984,-3.818,-102.146,102.147,24.987,38.968,10.834,-100.923
