step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5932,99.458,93.252,-99.584,0.0,75.541,38.852,105.699,65.159,-109.192,-1.607,86.586,38.967
1,0.6052,99.458,93.252,-99.584,0.0,75.541,38.852,105.594,65.13,-109.277,-1.573,86.526,38.968
2,0.639,99.458,93.252,-99.584,0.0,75.541,38.852,105.713,65.146,-109.192,-1.591,86.593,38.967
3,0.6763,99.458,93.117,-99.75,-0.369,76.306,38.852,105.5,64.971,-109.608,-1.453,86.831,38.967
4,0.7089,99.458,91.026,-100.0,-1.106,77.495,39.048,105.65,65.106,-109.302,-1.589,86.633,38.969
5,0.7435,98.916,87.989,-100.0,-1.18,78.938,39.194,105.598,65.057,-109.379,-1.52,86.642,38.969
6,0.7748,98.916,84.885,-100.0,-0.885,79.278,39.243,105.462,64.873,-109.813,-1.42,86.866,38.969
7,0.8074,98.826,81.646,-100.0,-0.885,79.278,39.243,105.366,64.789,-109.865,-1.344,86.914,38.969
8,0.8409,98.826,78.408,-100.0,-0.885,79.278,39.243,105.252,64.773,-109.791,-1.29,86.655,38.97
9,0.8744,98.826,75.304,-100.0,-0.885,79.278,39.243,105.373,64.974,-109.405,-1.405,86.456,38.97
10,0.9076,98.826,72.065,-100.0,-0.885,79.278,39.243,104.92,64.395,-110.282,-1.169,87.053,38.969
11,0.9415,98.826,69.838,-100.0,-0.885,79.278,39.243,104.968,64.429,-110.266,-1.191,87.01,38.969
12,0.9745,98.826,68.084,-100.0,-0.885,79.278,39.243,105.106,64.649,-109.977,-1.255,86.765,38.97
13,1.0107,98.826,66.734,-100.0,-0.885,79.278,39.243,104.014,63.7,-110.404,-0.845,87.173,38.973
14,1.0438,98.826,66.194,-100.0,-0.885,79.278,39.243,104.379,63.967,-110.504,-0.982,87.139,38.971
15,1.0778,98.826,65.52,-100.0,-0.885,79.278,39.243,104.264,63.895,-110.462,-0.922,87.066,38.972
16,1.1098,98.826,64.845,-100.0,-0.811,79.278,39.243,104.428,64.059,-110.459,-1.009,87.015,38.971
17,1.1434,98.826,64.642,-100.0,-0.811,79.278,39.243,104.559,64.141,-110.104,-0.953,86.631,38.972
18,1.1782,98.826,64.507,-100.0,-0.811,79.278,39.243,104.3,63.91,-110.428,-0.929,87.14,38.971
19,1.2102,98.826,64.507,-100.0,-0.811,79.278,39.243,104.114,63.829,-110.417,-0.927,86.967,38.974
20,1.2443,98.826,64.44,-100.0,-0.811,79.278,39.243,104.008,63.799,-110.353,-0.847,87.026,38.973
21,1.278,98.826,64.238,-100.0,-0.811,79.278,39.243,104.246,63.986,-110.073,-0.91,86.73,38.973
22,1.3119,98.826,64.17,-100.0,-0.811,79.278,39.243,104.025,63.721,-110.386,-0.871,87.098,38.973
23,1.3446,98.826,64.17,-100.0,-0.811,79.278,39.243,104.126,63.801,-110.471,-0.902,87.156,38.972
24,1.3777,98.826,64.17,-100.0,-0.811,79.278,39.243,104.128,63.776,-110.388,-0.867,87.053,38.972
25,1.4117,98.826,64.17,-100.0,-0.811,79.278,39.243,103.905,63.721,-110.231,-0.799,86.963,38.974
26,1.4458,98.826,64.17,-100.0,-0.811,79.278,39.243,104.075,63.832,-110.23,-0.877,86.748,38.975
27,1.4787,98.826,64.17,-100.0,-0.811,79.278,39.243,103.914,63.739,-110.341,-0.839,87.065,38.974
28,1.512,98.826,64.17,-100.0,-0.811,79.278,39.243,104.48,64.059,-110.366,-0.983,86.935,38.972
29,1.5454,98.826,64.17,-100.0,-0.811,79.278,39.243,104.109,63.791,-110.498,-0.883,87.169,38.972
30,1.5854,98.826,64.17,-100.0,-0.811,79.278,39.243,104.192,63.814,-110.502,-0.846,87.01,38.972
31,1.6117,98.826,64.17,-100.0,-0.811,79.278,39.243,104.007,63.757,-110.229,-0.695,86.7,38.974
32,1.6452,98.826,64.17,-100.0,-0.811,79.278,39.243,104.077,63.803,-110.471,-0.849,87.07,38.972
33,1.6783,98.826,64.17,-100.0,-0.811,79.278,39.243,103.826,63.698,-110.235,-0.724,86.676,38.976
34,1.7114,98.826,64.17,-100.0,-0.811,79.278,39.243,104.03,63.74,-110.367,-0.777,86.946,38.973
35,1.745,98.826,64.17,-100.0,-0.811,79.278,39.243,103.941,63.703,-110.211,-0.703,86.685,38.975
36,1.7784,98.826,64.17,-100.0,-0.811,79.278,39.243,103.815,63.701,-110.238,-0.693,86.703,38.975
37,1.8115,98.826,64.17,-100.0,-0.811,79.278,39.243,103.911,63.655,-110.335,-0.686,86.753,38.974
38,1.8451,98.826,64.17,-100.0,-0.811,79.278,39.243,103.841,63.716,-110.238,-0.684,86.656,38.974
39,1.8782,98.826,64.17,-100.0,-0.811,79.278,39.243,103.677,63.65,-109.85,-0.407,85.879,38.977
40,1.9122,98.826,64.17,-100.0,-0.811,79.278,39.243,103.61,63.7,-109.751,-0.392,85.873,38.976
41,1.9469,98.826,64.17,-100.0,-0.811,79.278,39.243,103.727,63.692,-110.045,-0.44,86.223,38.975
42,1.9772,98.826,64.17,-100.0,-0.811,79.278,39.243,103.223,63.466,-109.527,0.358,84.838,38.976
43,2.0106,98.826,64.17,-100.0,-0.811,79.278,39.243,103.635,63.606,-109.864,-0.286,85.823,38.977
44,2.0438,98.826,63.968,-100.0,-0.811,79.278,39.243,103.219,63.59,-109.025,0.238,84.566,38.979
45,2.0772,98.826,63.9,-100.0,-0.737,79.278,39.243,103.046,63.698,-108.212,0.233,83.676,38.983
46,2.1105,98.826,63.9,-100.0,-0.516,79.278,39.243,103.513,63.612,-109.714,-0.176,85.479,38.977
47,2.1439,98.826,63.9,-100.0,-0.442,79.278,39.243,103.298,63.562,-109.352,0.218,84.834,38.977
48,2.1776,98.826,63.9,-100.0,-0.369,79.278,39.243,102.574,63.479,-107.778,0.968,82.781,38.978
49,2.2107,98.826,63.9,-100.0,-0.295,79.278,39.243,102.201,63.295,-107.403,1.507,81.872,38.976
50,2.2443,98.826,63.9,-100.0,-0.295,79.278,39.243,100.619,63.016,-103.716,3.445,76.492,38.978
51,2.2779,98.826,63.9,-100.0,0.369,78.938,39.243,101.771,63.278,-106.477,1.905,80.781,38.975
52,2.3122,98.826,63.698,-100.0,1.254,78.769,39.243,101.183,63.14,-104.83,2.724,78.265,38.978
53,2.3449,98.916,63.563,-100.0,2.065,78.259,39.243,100.441,63.016,-103.583,3.635,76.16,38.978
54,2.3789,99.007,63.563,-100.0,2.36,78.004,39.194,100.405,63.05,-103.428,3.6,76.241,38.978
55,2.4123,99.278,63.563,-100.0,2.212,77.24,38.999,99.4,62.897,-100.834,4.798,72.602,38.979
56,2.4465,99.368,63.563,-100.0,2.876,76.9,38.999,97.649,62.616,-97.47,6.538,67.317,38.982
57,2.4792,99.368,63.428,-100.0,3.466,76.9,38.999,98.716,62.801,-99.446,5.425,70.584,38.982
58,2.5126,99.368,63.158,-99.834,4.13,75.117,38.95,99.828,63.133,-99.782,4.069,72.701,38.985
59,2.5462,99.368,63.09,-99.501,5.236,72.314,38.95,97.715,62.667,-97.25,6.311,67.797,38.984
60,2.5864,99.368,63.09,-99.584,5.015,70.361,38.95,95.516,62.576,-90.889,8.59,60.426,38.989
61,2.6125,99.368,63.023,-99.917,4.204,69.682,38.95,95.78,62.639,-91.011,8.367,60.72,38.988
62,2.6459,99.187,62.888,-100.0,4.72,69.002,38.999,92.98,62.286,-85.713,10.866,53.649,38.989
63,2.6794,98.284,62.888,-98.835,6.342,67.219,38.901,90.866,62.277,-79.848,12.745,47.512,38.993
64,2.7129,97.291,62.753,-97.837,7.817,63.992,38.901,92.591,62.442,-83.572,11.182,51.932,38.995
65,2.7464,95.847,62.618,-96.839,9.071,60.255,38.901,89.543,62.173,-75.951,13.722,43.564,38.998
66,2.7802,94.312,62.618,-96.007,10.767,56.348,38.901,91.957,62.561,-77.958,11.835,47.012,39.003
67,2.8133,93.95,62.618,-94.925,11.431,52.357,38.901,90.184,62.341,-75.569,13.284,43.594,39.0
68,2.8467,93.047,62.618,-91.764,11.578,49.045,38.901,88.365,62.196,-72.102,14.777,39.349,39.0
69,2.8779,92.867,62.618,-89.767,12.168,47.261,38.901,86.515,61.95,-65.677,16.065,33.106,39.003
70,2.9133,92.325,62.618,-86.356,13.053,45.902,38.901,87.185,62.131,-66.226,15.835,33.615,39.003
71,2.9458,90.88,62.483,-82.779,13.791,43.439,38.901,85.027,61.874,-61.77,17.541,28.352,39.005
72,2.9796,90.158,62.416,-80.532,14.749,40.042,38.901,86.271,62.03,-63.012,16.642,30.428,39.005
73,3.0124,89.797,62.348,-79.118,15.413,36.9,38.901,85.602,61.929,-62.156,16.882,29.841,39.002
74,3.0456,88.984,62.281,-75.208,16.003,33.758,38.901,85.864,62.301,-59.854,17.297,26.746,38.995
75,3.0792,88.352,62.281,-71.298,16.298,31.89,38.852,83.219,61.877,-52.087,19.437,18.599,39.007
76,3.1135,88.352,62.281,-69.218,16.445,31.04,38.852,83.02,61.812,-50.373,19.55,17.282,39.009
77,3.1464,88.081,62.213,-66.889,16.814,29.342,38.852,83.0,61.693,-53.026,19.243,19.444,39.006
78,3.1805,86.817,62.078,-64.393,17.847,26.03,38.852,82.773,61.921,-49.339,19.982,15.27,38.999
79,3.2138,86.005,62.011,-62.146,18.584,22.633,38.852,81.317,61.681,-43.597,21.141,9.938,39.004
80,3.2477,85.553,62.011,-59.484,18.437,20.085,38.852,80.394,61.663,-39.259,21.952,5.456,39.005
81,3.2819,85.102,62.011,-56.822,19.027,17.707,38.852,81.567,61.326,-43.958,20.056,9.693,39.0
82,3.3145,84.199,62.011,-54.077,20.501,14.395,38.852,80.965,61.644,-43.221,21.627,9.163,39.008
83,3.348,83.657,61.876,-51.664,20.796,10.913,38.852,79.595,61.417,-38.497,22.293,4.668,39.006
84,3.3819,83.476,61.876,-49.085,20.059,9.13,38.852,78.823,61.516,-35.863,22.348,1.984,38.999
85,3.4154,82.935,61.876,-46.423,20.059,8.28,38.852,76.51,61.357,-28.668,24.085,-5.475,39.013
86,3.4484,82.212,61.876,-44.176,21.313,6.582,38.852,77.47,61.363,-30.84,23.644,-3.447,39.006
87,3.4824,81.4,61.876,-42.263,22.198,4.034,38.852,76.802,61.404,-29.585,24.069,-4.789,39.014
88,3.515,80.045,61.876,-39.85,22.493,0.722,38.852,76.841,61.418,-28.725,23.671,-5.197,39.004
89,3.5486,79.323,61.876,-37.854,22.714,-1.656,38.852,75.36,61.312,-23.915,24.784,-9.816,39.014
90,3.5896,79.052,61.876,-35.607,23.083,-2.675,38.852,76.752,61.864,-25.806,24.762,-7.869,39.019
91,3.6155,78.781,61.876,-33.278,23.525,-3.694,38.852,74.926,61.31,-22.727,25.44,-11.795,39.028
92,3.6487,78.33,61.876,-31.032,24.041,-5.648,38.852,74.861,61.309,-22.811,25.372,-11.61,39.022
93,3.6822,78.149,61.808,-29.201,24.336,-7.516,38.852,74.935,61.502,-21.478,26.172,-11.833,39.036
94,3.7157,77.607,61.606,-27.288,24.558,-8.96,38.852,72.919,61.184,-17.254,26.442,-17.218,39.03
95,3.7491,77.336,61.606,-25.874,24.853,-9.724,38.852,73.976,61.678,-16.94,26.367,-15.616,39.025
96,3.7826,76.795,61.606,-24.293,25.442,-10.658,38.852,71.774,61.404,-12.099,27.366,-21.211,39.033
97,3.8162,75.892,61.606,-22.296,25.885,-12.442,38.852,72.864,61.087,-17.03,26.694,-17.234,39.05
98,3.85,75.44,61.606,-20.632,26.18,-14.395,38.852,71.67,61.772,-8.644,27.566,-22.67,39.047
99,3.8826,74.718,61.606,-18.719,26.18,-16.773,38.852,72.031,61.241,-14.931,26.875,-20.506,39.022
100,4.0029,74.266,61.606,-17.221,26.18,-18.726,38.852,77.987,62.604,-18.428,26.781,-19.919,38.989
101,4.0132,73.815,61.471,-11.98,26.549,-20.0,38.852,77.661,62.568,-17.512,26.922,-20.622,38.989
102,4.0486,73.815,61.471,-10.815,26.549,-20.0,38.852,77.523,62.567,-17.011,26.967,-20.851,38.988
103,4.0816,74.086,61.471,-10.233,26.622,-20.085,38.852,77.172,62.539,-16.128,27.113,-21.601,38.987
104,4.1155,75.892,61.673,-10.15,26.622,-20.17,38.852,76.953,62.466,-15.066,27.284,-22.31,38.99
105,4.1493,77.246,61.808,-9.9,26.475,-20.425,38.852,76.271,62.429,-13.145,27.595,-23.856,38.987
106,4.1824,77.065,61.876,-9.817,26.475,-20.764,38.852,75.459,62.274,-10.62,27.935,-25.526,38.988
107,4.2159,76.795,61.876,-10.649,26.696,-21.614,38.852,75.138,62.256,-9.988,27.985,-25.717,38.988
108,4.2492,76.704,61.876,-11.148,26.917,-23.057,38.852,74.705,62.207,-8.784,28.273,-26.756,38.988
109,4.2825,76.704,61.876,-11.481,27.139,-23.907,38.852,74.176,62.264,-7.955,28.444,-27.745,38.983
110,4.3162,76.614,61.876,-11.564,27.581,-24.671,38.852,73.539,61.981,-5.558,28.68,-28.892,38.989
111,4.3499,76.343,61.876,-11.564,27.802,-25.69,38.852,73.198,61.945,-4.461,28.817,-29.781,38.989
112,4.3842,75.801,61.876,-11.314,27.95,-26.624,38.852,72.601,61.948,-3.011,29.068,-31.007,38.987
113,4.4176,75.26,61.876,-10.566,28.024,-27.728,38.852,71.208,61.572,1.004,29.442,-33.575,38.99
114,4.4505,74.808,61.876,-9.235,28.245,-28.662,38.852,72.144,61.694,-1.31,29.197,-31.915,38.992
115,4.4836,74.266,61.876,-7.488,28.54,-30.021,38.852,71.057,61.708,1.383,29.626,-34.309,38.987
116,4.5177,73.454,61.876,-5.657,28.982,-31.295,38.852,69.542,61.794,4.627,30.139,-37.297,38.979
117,4.5508,73.363,61.876,-3.827,29.204,-32.144,38.852,69.937,61.689,3.864,29.94,-36.326,38.981
118,4.5844,72.822,61.876,-1.747,29.204,-33.333,38.852,69.817,61.718,4.088,29.986,-36.631,38.981
119,4.6175,72.009,61.876,-0.416,29.277,-34.777,38.852,69.814,61.621,4.354,29.949,-36.758,38.983
120,4.6588,71.467,61.876,0.749,29.646,-35.287,38.852,69.102,61.737,5.774,30.274,-37.873,38.98
121,4.6847,71.196,61.876,2.496,29.646,-35.541,38.852,68.104,61.816,8.003,30.571,-40.031,38.974
122,4.7182,71.196,61.876,3.993,29.646,-35.966,38.852,67.074,61.72,10.598,30.89,-42.105,38.975
123,4.7517,70.655,61.876,5.241,29.867,-37.07,38.852,65.982,61.788,12.56,31.186,-43.76,38.974
124,4.7852,69.571,61.876,6.24,30.088,-38.854,38.852,66.027,61.77,12.536,31.064,-43.636,38.972
125,4.8185,68.668,61.876,7.404,30.236,-40.637,38.852,65.224,61.747,14.165,31.295,-44.719,38.973
126,4.8521,67.856,61.876,8.902,30.383,-41.656,38.852,64.08,61.881,16.321,31.599,-46.736,38.971
127,4.8852,67.404,61.876,10.649,30.678,-42.42,38.852,64.012,61.799,16.661,31.563,-46.822,38.971
128,4.9185,66.682,61.876,12.23,30.826,-43.694,38.852,63.953,61.864,16.675,31.609,-46.889,38.97
129,4.9522,66.05,61.876,13.644,31.047,-44.713,38.852,62.928,61.867,18.831,31.749,-48.509,38.971
130,4.9855,65.598,61.876,14.725,31.268,-45.308,38.852,63.081,61.861,18.656,31.77,-48.398,38.971
131,5.0188,65.237,61.876,15.807,31.268,-45.987,38.852,62.866,61.855,19.042,31.772,-48.625,38.97
132,5.0526,64.695,61.876,16.889,31.268,-46.837,38.852,62.259,61.935,19.947,31.863,-49.3,38.97
133,5.086,64.334,61.876,17.887,31.268,-47.346,38.852,61.482,61.922,21.74,32.042,-50.522,38.97
134,5.1193,63.973,61.876,18.968,31.268,-47.856,38.852,61.679,61.928,21.317,31.952,-50.283,38.97
135,5.1529,63.521,61.876,20.05,31.195,-48.45,38.852,61.296,61.938,22.18,31.984,-50.783,38.97
136,5.186,63.07,61.876,20.715,31.268,-49.045,38.852,61.076,61.909,22.702,32.068,-51.251,38.971
137,5.2197,62.799,61.876,21.464,31.268,-49.469,38.852,61.065,61.889,22.686,32.065,-51.233,38.971
138,5.2531,62.528,61.876,22.13,31.268,-49.894,38.852,60.53,61.957,23.868,32.18,-52.076,38.971
139,5.2864,62.348,61.876,22.546,31.268,-50.064,38.852,60.695,61.972,23.527,32.178,-51.79,38.971
140,5.3196,62.077,61.876,22.795,31.268,-50.573,38.852,60.455,61.957,23.74,32.189,-51.952,38.971
141,5.3531,61.806,61.876,23.211,31.268,-50.828,38.852,60.361,61.986,23.967,32.177,-52.048,38.97
142,5.3866,61.625,61.876,23.71,31.268,-50.913,38.852,60.406,61.924,23.951,32.182,-52.128,38.973
143,5.4206,61.535,61.876,24.043,31.268,-50.998,38.852,59.596,62.014,25.49,32.344,-53.076,38.968
144,5.4537,61.535,61.876,24.126,31.49,-51.083,38.852,60.005,61.997,24.803,32.256,-52.647,38.969
145,5.487,61.264,61.876,24.293,31.711,-51.507,38.852,59.533,62.025,25.689,32.381,-53.283,38.97
146,5.5204,60.993,61.876,24.709,31.785,-51.762,38.852,59.343,62.053,25.896,32.332,-53.285,38.969
147,5.5541,60.903,61.876,25.208,31.785,-52.017,38.852,58.418,62.193,27.671,32.45,-54.236,38.965
148,5.5875,60.542,61.876,25.874,31.711,-52.272,38.852,58.732,62.13,26.998,32.494,-54.035,38.966
149,5.6207,60.271,61.876,26.373,31.711,-52.696,38.852,58.443,62.162,27.592,32.445,-54.224,38.966
150,5.6617,59.819,61.876,26.872,31.711,-53.036,38.852,56.655,62.445,30.577,32.62,-55.76,38.957
151,5.6875,59.639,61.876,27.371,31.785,-53.206,38.852,57.147,62.342,29.698,32.585,-55.293,38.961
152,5.7211,59.368,61.876,27.953,31.785,-53.631,38.852,57.091,62.355,29.926,32.676,-55.551,38.96
153,5.7543,58.646,61.876,28.619,31.785,-54.31,38.852,57.168,62.341,29.674,32.633,-55.471,38.961
154,5.7879,58.194,61.876,29.201,31.858,-54.48,38.852,57.747,62.284,28.701,32.582,-54.922,38.962
155,5.8214,58.194,61.876,29.784,31.785,-54.48,38.852,57.014,62.395,29.921,32.636,-55.451,38.958
156,5.8548,58.375,61.876,30.116,31.711,-54.395,38.852,56.049,62.496,31.434,32.727,-56.237,38.957
157,5.8882,58.375,61.876,30.116,31.711,-54.395,38.852,56.048,62.508,31.488,32.676,-56.224,38.955
158,5.9217,57.743,61.876,30.116,31.932,-54.735,38.852,55.159,62.675,32.749,32.691,-56.649,38.951
159,5.9552,57.201,61.876,30.532,32.006,-55.159,38.852,54.805,62.716,33.311,32.692,-56.897,38.95
160,5.9886,56.84,61.876,31.281,32.153,-55.499,38.852,54.888,62.675,33.074,32.741,-56.814,38.952
161,6.0221,56.298,61.876,32.28,32.301,-55.754,38.852,54.608,62.735,33.674,32.731,-57.139,38.949
162,6.0554,56.117,62.011,32.945,32.375,-55.754,38.852,54.707,62.712,33.507,32.734,-57.057,38.95
163,6.0888,55.847,62.146,33.611,32.375,-56.008,38.852,53.721,62.835,34.896,32.836,-57.731,38.947
164,6.1225,55.847,62.281,33.86,32.301,-56.093,38.852,53.007,62.949,35.734,32.747,-58.0,38.942
165,6.1559,55.485,62.281,34.11,32.301,-56.348,38.852,53.53,62.929,35.053,32.78,-57.654,38.944
166,6.1894,54.673,62.281,34.609,32.301,-56.773,38.852,52.767,62.994,36.191,32.844,-58.36,38.94
167,6.2229,54.492,62.281,35.108,32.301,-56.858,38.852,52.828,62.999,36.041,32.772,-58.188,38.94
168,6.2562,54.402,62.281,35.857,32.301,-57.113,38.852,52.316,63.048,36.597,32.901,-58.609,38.939
169,6.2893,54.131,62.281,36.439,32.375,-57.197,38.852,52.404,63.039,36.518,32.811,-58.47,38.939
170,6.3227,53.77,62.281,36.522,32.375,-57.282,38.852,51.871,63.092,37.18,32.79,-58.868,38.936
171,6.3563,53.318,62.281,36.689,32.375,-57.367,38.852,51.98,63.034,36.841,32.789,-58.673,38.937
172,6.3897,53.228,62.281,36.855,32.375,-57.622,38.852,51.489,63.123,37.57,32.834,-59.111,38.935
173,6.4232,52.957,62.416,37.271,32.301,-57.792,38.852,51.994,63.072,36.932,32.882,-58.652,38.937
174,6.4565,52.867,62.551,37.604,32.301,-57.962,38.852,50.637,63.249,38.505,32.967,-59.669,38.931
175,6.4902,52.686,62.551,37.77,32.301,-57.962,38.852,50.325,63.238,38.742,33.003,-59.894,38.931
176,6.5232,52.596,62.686,37.854,32.375,-58.132,38.852,50.698,63.186,38.326,33.03,-59.718,38.934
177,6.5575,51.783,62.753,38.353,32.375,-58.641,38.852,50.805,63.202,38.311,32.945,-59.537,38.931
