step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.5808,-0.442,-99.501,99.458,75.541,38.95,93.522,-1,25.985,-11.805,64.713,-20.049,39.045,61.061,25.985,-11.805,64.713,-20.049,39.045,61.061,-5.407
100,3.9992,25.59,-9.567,67.494,-14.82,38.95,61.269,-1,32.003,43.776,37.383,-58.253,38.928,63.608,32.003,43.776,37.383,-58.253,38.928,63.608,43.839
200,7.4131,31.268,44.426,39.233,-56.263,38.95,63.09,60,32.428,48.345,37.808,-66.803,38.931,46.029,31.097,49.295,39.3,-69.083,38.958,16.027,51.241
300,10.8318,31.858,50.416,40.677,-67.643,38.901,17.476,0,30.998,57.289,36.028,-69.617,39.092,10.25,-1.716,-93.643,105.639,-2.109,39.192,7.82,57.289
400,14.2533,-2.139,-93.76,99.819,2.081,38.95,11.741,0,-3.939,-98.816,103.538,7.274,39.107,6.176,-5.672,-104.194,102.087,24.63,39.078,9.646,-98.816
500,17.6729,-5.088,-97.837,99.639,27.049,38.95,11.673,0,-5.899,-107.388,102.928,24.729,39.088,7.009,-4.937,-102.158,102.305,20.898,39.049,11.211,-101.06
600,21.0891,-5.236,-97.837,99.639,23.737,38.95,12.416,0,-5.922,-107.025,103.005,23.538,39.092,6.971,-4.996,-102.171,102.247,21.028,39.053,11.14,-101.078
700,24.5082,-5.531,-97.837,99.639,24.161,38.95,12.483,0,-6.019,-107.132,102.989,23.847,39.092,7.0,-4.982,-102.097,102.25,20.936,39.052,11.187,-101.0
