step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.585,99.458,93.387,-99.501,-0.295,75.541,38.901,106.071,64.938,-110.046,-1.044,87.478,38.991
1,0.5983,99.458,93.387,-99.501,-0.295,75.541,38.901,105.989,64.936,-110.094,-1.015,87.391,38.992
2,0.6311,99.458,93.387,-99.501,-0.295,75.541,38.901,106.066,64.932,-110.013,-1.032,87.429,38.991
3,0.6649,99.458,93.387,-99.75,-0.442,76.306,38.901,105.967,64.739,-110.302,-0.909,87.614,38.992
4,0.6982,99.368,93.32,-100.0,-0.59,77.495,39.096,106.045,64.894,-110.111,-1.042,87.46,38.993
5,0.7317,98.826,92.848,-100.0,-0.737,79.108,39.292,106.038,64.824,-110.135,-0.955,87.403,38.993
6,0.7651,98.826,91.768,-100.0,-0.737,79.448,39.341,105.942,64.635,-110.518,-0.859,87.657,38.993
7,0.7985,98.736,90.553,-100.0,-0.664,79.448,39.341,105.886,64.603,-110.432,-0.801,87.622,38.993
8,0.8322,98.736,89.069,-100.0,-0.59,79.448,39.341,105.809,64.57,-110.392,-0.723,87.359,38.995
9,0.866,98.736,87.247,-100.0,-0.59,79.448,39.341,105.874,64.753,-110.101,-0.832,87.197,38.994
10,0.8986,98.736,85.223,-100.0,-0.59,79.448,39.341,105.454,64.201,-110.822,-0.576,87.756,38.995
11,0.9323,98.736,82.794,-100.0,-0.59,79.448,39.341,105.512,64.285,-110.791,-0.617,87.714,38.995
12,0.9657,98.736,80.162,-100.0,-0.516,79.448,39.341,105.63,64.456,-110.505,-0.653,87.453,38.995
13,0.9992,98.736,77.665,-100.0,-0.516,79.448,39.341,104.462,63.372,-110.691,-0.151,87.352,39.002
14,1.0327,98.736,75.304,-100.0,-0.516,79.448,39.341,104.94,63.711,-110.898,-0.353,87.616,39.0
15,1.066,98.736,73.009,-100.0,-0.516,79.448,39.341,104.768,63.624,-110.797,-0.261,87.415,39.0
