step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.6051,99.458,93.455,-99.584,-0.074,75.541,39.048,106.528,64.747,-110.446,-0.842,86.211,39.012
1,0.6172,99.458,93.455,-99.584,-0.074,75.541,39.048,106.46,64.747,-110.5,-0.815,86.13,39.014
2,0.6516,99.458,93.455,-99.584,-0.074,75.541,39.048,106.555,64.751,-110.428,-0.834,86.186,39.012
3,0.6868,99.458,93.252,-99.75,-0.295,76.221,39.048,106.493,64.593,-110.666,-0.737,86.212,39.014
4,0.7218,99.458,91.296,-100.0,-0.516,77.325,39.194,106.52,64.713,-110.488,-0.846,86.169,39.014
5,0.7543,99.007,88.327,-100.0,-0.59,78.684,39.341,106.527,64.648,-110.467,-0.765,86.067,39.015
6,0.7852,98.916,85.088,-100.0,-0.516,79.023,39.389,106.485,64.465,-110.882,-0.659,86.177,39.016
7,0.8186,98.916,81.781,-100.0,-0.442,79.023,39.389,106.43,64.437,-110.729,-0.611,86.069,39.016
8,0.8518,98.826,78.61,-100.0,-0.369,79.023,39.389,106.353,64.395,-110.666,-0.535,85.774,39.017
9,0.8854,98.826,75.304,-100.0,-0.369,79.023,39.389,106.377,64.575,-110.41,-0.637,85.783,39.017
10,0.9187,98.826,71.997,-100.0,-0.442,79.108,39.389,106.082,64.068,-111.004,-0.409,85.84,39.018
11,0.9523,98.826,69.703,-100.0,-0.442,79.108,39.389,106.122,64.113,-111.006,-0.427,85.878,39.018
12,0.9859,98.826,67.746,-100.0,-0.442,79.108,39.389,106.214,64.295,-110.697,-0.47,85.699,39.018
13,1.0192,98.826,66.532,-100.0,-0.442,79.108,39.389,105.473,63.145,-110.747,0.03,84.574,39.024
14,1.0527,98.826,65.789,-100.0,-0.369,79.108,39.389,105.731,63.521,-111.036,-0.163,85.187,39.021
15,1.086,98.826,65.047,-100.0,-0.369,79.108,39.389,105.623,63.413,-110.884,-0.068,84.879,39.022
16,1.1197,98.826,64.372,-100.0,-0.369,79.108,39.389,105.762,63.629,-111.009,-0.193,85.23,39.02
17,1.1531,98.826,64.17,-100.0,-0.369,79.108,39.389,105.758,63.597,-110.592,-0.067,84.633,39.021
18,1.1864,98.826,64.103,-100.0,-0.369,79.108,39.389,105.65,63.42,-110.884,-0.072,84.955,39.021
19,1.2198,98.826,64.035,-100.0,-0.369,79.108,39.389,105.527,63.3,-110.784,-0.022,84.558,39.026
20,1.2533,98.826,63.833,-100.0,-0.369,79.108,39.389,105.443,63.269,-110.721,0.022,84.511,39.024
21,1.2866,98.826,63.698,-100.0,-0.369,79.108,39.389,105.614,63.478,-110.514,-0.054,84.512,39.023
22,1.3199,98.826,63.63,-100.0,-0.369,79.108,39.389,105.472,63.17,-110.783,0.005,84.538,39.024
23,1.3538,98.826,63.63,-100.0,-0.369,79.108,39.389,105.513,63.265,-110.89,-0.041,84.769,39.023
24,1.3873,98.826,63.563,-100.0,-0.369,79.108,39.389,105.568,63.277,-110.828,-0.019,84.665,39.023
25,1.42,98.826,63.563,-100.0,-0.369,79.108,39.389,105.383,63.17,-110.505,0.099,84.229,39.025
26,1.4536,98.826,63.563,-100.0,-0.369,79.108,39.389,105.519,63.321,-110.639,-0.006,84.336,39.025
27,1.4869,98.826,63.563,-100.0,-0.369,79.108,39.389,105.392,63.193,-110.717,0.026,84.503,39.025
28,1.5204,98.826,63.563,-100.0,-0.369,79.108,39.389,105.767,63.581,-110.862,-0.138,84.954,39.022
29,1.5539,98.826,63.563,-100.0,-0.369,79.108,39.389,105.524,63.26,-110.874,-0.008,84.746,39.023
30,1.5946,98.826,63.563,-100.0,-0.369,79.108,39.389,105.596,63.283,-110.948,0.04,84.615,39.023
31,1.6208,98.826,63.563,-100.0,-0.369,79.108,39.389,105.519,63.248,-110.593,0.201,83.985,39.025
