step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5966,99.458,93.522,-99.75,-0.442,75.541,39.096,106.254,64.776,-110.638,-0.68,87.648,39.026
1,0.6074,99.458,93.522,-99.75,-0.442,75.626,39.096,106.166,64.776,-110.699,-0.661,87.565,39.028
2,0.6393,99.458,93.522,-99.75,-0.442,75.626,39.096,106.267,64.768,-110.635,-0.675,87.625,39.027
3,0.6747,99.458,93.522,-99.834,-0.442,76.306,39.096,106.172,64.63,-110.875,-0.579,87.711,39.028
4,0.7102,99.458,93.455,-100.0,-0.442,77.41,39.292,106.238,64.736,-110.731,-0.68,87.638,39.028
5,0.7436,99.007,93.185,-100.0,-0.516,78.938,39.341,106.232,64.683,-110.719,-0.594,87.54,39.029
6,0.7771,98.826,92.105,-100.0,-0.59,79.448,39.389,106.132,64.513,-111.093,-0.511,87.716,39.029
7,0.8103,98.826,90.756,-100.0,-0.59,79.448,39.389,106.086,64.473,-110.981,-0.453,87.653,39.029
8,0.8436,98.826,89.271,-100.0,-0.516,79.448,39.389,106.016,64.446,-110.895,-0.389,87.33,39.031
9,0.8774,98.826,87.517,-100.0,-0.442,79.448,39.389,106.04,64.609,-110.68,-0.472,87.288,39.03
10,0.9105,98.826,85.358,-100.0,-0.442,79.448,39.389,105.74,64.133,-111.24,-0.247,87.563,39.03
11,0.9451,98.826,82.928,-100.0,-0.442,79.448,39.389,105.74,64.144,-111.232,-0.254,87.548,39.031
12,0.9777,98.826,80.364,-100.0,-0.442,79.448,39.389,105.859,64.325,-110.967,-0.31,87.333,39.031
13,1.0118,98.826,77.733,-100.0,-0.442,79.448,39.389,104.809,63.249,-111.126,0.193,86.724,39.038
14,1.0452,98.826,75.304,-100.0,-0.442,79.448,39.389,105.229,63.594,-111.392,0.004,87.126,39.034
15,1.0785,98.826,73.144,-100.0,-0.369,79.448,39.389,105.087,63.514,-111.266,0.088,86.879,39.035
16,1.1118,98.826,71.053,-100.0,-0.369,79.448,39.389,105.33,63.724,-111.36,-0.043,87.123,39.033
17,1.1449,98.826,69.163,-100.0,-0.369,79.448,39.389,105.276,63.684,-110.936,0.096,86.55,39.034
18,1.1787,98.826,67.544,-100.0,-0.369,79.448,39.389,105.118,63.509,-111.273,0.086,86.948,39.034
19,1.212,98.826,66.262,-100.0,-0.369,79.448,39.389,104.933,63.393,-111.176,0.125,86.613,39.038
20,1.2448,98.826,65.25,-100.0,-0.369,79.448,39.389,104.822,63.383,-111.115,0.178,86.597,39.037
21,1.2784,98.826,64.575,-100.0,-0.369,79.448,39.389,105.056,63.571,-110.903,0.106,86.502,39.036
22,1.3118,98.826,64.238,-100.0,-0.369,79.448,39.389,104.831,63.278,-111.165,0.164,86.67,39.038
23,1.3451,98.826,64.103,-100.0,-0.369,79.448,39.389,104.928,63.379,-111.275,0.114,86.856,39.036
