step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5799,99.458,93.455,-99.584,0.0,75.541,39.048,106.625,64.887,-111.182,-0.826,87.865,39.023
1,0.5928,99.458,93.455,-99.584,0.0,75.541,39.048,106.545,64.889,-111.197,-0.801,87.779,39.024
2,0.6256,99.458,93.455,-99.584,0.0,75.541,39.048,106.646,64.89,-111.163,-0.824,87.841,39.023
3,0.66,99.458,93.252,-99.75,-0.147,76.306,39.048,106.575,64.741,-111.348,-0.731,88.023,39.024
4,0.6961,99.458,91.228,-100.0,-0.442,77.41,39.194,106.616,64.854,-111.218,-0.83,87.836,39.025
5,0.7269,98.916,88.327,-100.0,-0.664,79.023,39.389,106.604,64.787,-111.198,-0.748,87.796,39.025
6,0.7602,98.826,85.088,-100.0,-0.516,79.448,39.389,106.534,64.627,-111.519,-0.663,88.044,39.024
7,0.7938,98.826,81.849,-100.0,-0.442,79.448,39.438,106.522,64.606,-111.396,-0.631,87.991,39.024
8,0.8276,98.826,78.61,-100.0,-0.442,79.448,39.438,106.41,64.55,-111.324,-0.547,87.719,39.026
9,0.8607,98.826,75.371,-100.0,-0.442,79.448,39.438,106.443,64.737,-111.105,-0.634,87.592,39.026
10,0.8969,98.826,72.132,-100.0,-0.442,79.448,39.438,106.098,64.19,-111.6,-0.418,88.056,39.023
11,0.9278,98.826,69.838,-100.0,-0.442,79.448,39.438,106.142,64.253,-111.591,-0.436,88.008,39.023
12,0.9613,98.826,67.949,-100.0,-0.369,79.448,39.438,106.272,64.462,-111.325,-0.5,87.796,39.024
13,0.9948,98.826,66.667,-100.0,-0.369,79.448,39.438,105.101,63.287,-111.374,-0.043,87.636,39.028
14,1.0281,98.826,65.992,-100.0,-0.369,79.448,39.438,105.598,63.643,-111.683,-0.198,87.816,39.025
15,1.0612,98.826,65.25,-100.0,-0.369,79.448,39.438,105.451,63.564,-111.529,-0.121,87.619,39.025
16,1.0943,98.826,64.507,-100.0,-0.369,79.448,39.438,105.703,63.787,-111.681,-0.232,87.801,39.024
17,1.128,98.826,64.305,-100.0,-0.369,79.448,39.438,105.675,63.772,-111.263,-0.12,87.281,39.026
18,1.1614,98.826,64.305,-100.0,-0.369,79.448,39.438,105.459,63.552,-111.527,-0.122,87.716,39.025
19,1.1946,98.826,64.305,-100.0,-0.369,79.448,39.438,105.255,63.445,-111.42,-0.087,87.388,39.028
20,1.2282,98.826,64.035,-100.0,-0.369,79.448,39.438,105.128,63.428,-111.349,-0.042,87.46,39.027
21,1.2616,98.826,63.9,-100.0,-0.369,79.448,39.438,105.421,63.615,-111.203,-0.112,87.276,39.027
22,1.2951,98.826,63.9,-100.0,-0.369,79.448,39.438,105.132,63.312,-111.376,-0.066,87.565,39.027
23,1.3284,98.826,63.9,-100.0,-0.369,79.448,39.438,105.251,63.402,-111.511,-0.1,87.693,39.026
24,1.3618,98.826,63.833,-100.0,-0.369,79.448,39.438,105.28,63.397,-111.455,-0.077,87.547,39.027
25,1.3956,98.826,63.698,-100.0,-0.369,79.448,39.438,104.986,63.328,-111.154,0.018,87.339,39.029
26,1.429,98.826,63.698,-100.0,-0.369,79.448,39.438,105.238,63.446,-111.289,-0.071,87.211,39.029
27,1.4622,98.826,63.698,-100.0,-0.369,79.448,39.438,105.038,63.332,-111.318,-0.042,87.526,39.028
28,1.4957,98.826,63.698,-100.0,-0.369,79.448,39.438,105.669,63.726,-111.562,-0.195,87.624,39.026
29,1.5291,98.826,63.698,-100.0,-0.369,79.448,39.438,105.246,63.402,-111.51,-0.074,87.678,39.026
30,1.5689,98.826,63.698,-100.0,-0.369,79.448,39.438,105.322,63.435,-111.589,-0.042,87.536,39.026
31,1.5957,98.826,63.698,-100.0,-0.369,79.448,39.438,105.145,63.413,-111.264,0.094,87.093,39.028
32,1.6296,98.826,63.698,-100.0,-0.369,79.448,39.438,105.248,63.43,-111.536,-0.052,87.588,39.026
33,1.663,98.826,63.698,-100.0,-0.369,79.448,39.438,104.934,63.315,-111.145,0.09,87.015,39.03
34,1.6964,98.826,63.698,-100.0,-0.369,79.448,39.438,105.165,63.357,-111.423,0.008,87.41,39.028
35,1.7298,98.826,63.63,-100.0,-0.369,79.448,39.438,105.033,63.308,-111.157,0.111,86.953,39.031
36,1.7632,98.826,63.563,-100.0,-0.369,79.448,39.438,104.909,63.319,-111.133,0.112,87.033,39.029
37,1.7968,98.826,63.563,-100.0,-0.369,79.448,39.438,104.999,63.255,-111.305,0.122,87.124,39.029
38,1.8305,98.826,63.563,-100.0,-0.369,79.448,39.438,104.919,63.329,-111.151,0.13,87.003,39.029
39,1.8636,98.826,63.563,-100.0,-0.369,79.448,39.438,104.729,63.291,-110.662,0.431,85.892,39.033
40,1.8971,98.826,63.563,-100.0,-0.369,79.448,39.438,104.702,63.341,-110.587,0.43,85.908,39.032
41,1.9304,98.826,63.563,-100.0,-0.369,79.448,39.438,104.794,63.336,-110.933,0.377,86.355,39.03
42,1.9638,98.826,63.563,-100.0,-0.369,79.448,39.438,104.421,63.153,-110.545,1.232,84.537,39.025
