step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5948,99.458,93.59,-99.584,-0.147,75.541,39.048,106.09,64.737,-110.262,-0.889,86.827,39.007
1,0.6042,99.458,93.59,-99.584,-0.147,75.541,39.048,106.006,64.715,-110.328,-0.857,86.727,39.008
2,0.6369,99.458,93.59,-99.584,-0.147,75.541,39.048,106.12,64.723,-110.277,-0.873,86.823,39.007
3,0.6742,99.458,93.455,-99.584,-0.147,75.541,39.048,105.981,64.527,-110.608,-0.768,86.825,39.008
4,0.7081,99.458,91.498,-99.584,-0.221,75.966,39.048,106.066,64.688,-110.345,-0.882,86.785,39.008
5,0.7412,99.458,88.394,-99.667,-0.369,76.391,39.194,106.044,64.617,-110.4,-0.797,86.687,39.009
6,0.7746,99.458,85.223,-100.0,-0.442,76.9,39.194,105.967,64.402,-110.84,-0.687,86.775,39.009
7,0.8081,99.458,81.916,-100.0,-0.442,77.58,39.243,105.895,64.326,-110.829,-0.615,86.697,39.01
8,0.8415,99.368,78.61,-100.0,-0.442,77.834,39.292,105.824,64.322,-110.744,-0.556,86.375,39.011
9,0.8749,99.007,75.304,-100.0,-0.442,78.429,39.341,105.879,64.534,-110.392,-0.675,86.377,39.01
10,0.9081,99.007,72.065,-100.0,-0.442,78.769,39.389,105.582,64.014,-111.188,-0.45,86.488,39.012
11,0.9417,98.916,69.703,-100.0,-0.442,78.938,39.389,105.595,64.026,-111.169,-0.455,86.504,39.013
12,0.9753,98.916,67.679,-100.0,-0.442,78.938,39.389,105.717,64.232,-110.852,-0.507,86.355,39.012
13,1.0087,98.916,66.464,-100.0,-0.442,78.938,39.389,104.96,63.196,-111.295,-0.045,85.592,39.02
14,1.0422,98.916,65.722,-100.0,-0.442,78.938,39.389,105.214,63.523,-111.371,-0.21,85.986,39.017
